session,region,state,freq_hz,psd
dec4,LEC,baseline,14.5625,125.18763
dec4,LEC,baseline,14.625,134.21658
dec4,LEC,baseline,14.6875,142.36093
dec4,LEC,baseline,14.75,125.06667
dec4,LEC,baseline,14.8125,134.29774
dec4,LEC,baseline,14.875,118.392654
dec4,LEC,baseline,14.9375,112.597084
dec4,LEC,baseline,15.0,114.30838
dec4,LEC,baseline,15.0625,108.01686
dec4,LEC,baseline,15.125,104.45284
dec4,LEC,baseline,15.1875,116.147606
dec4,LEC,baseline,15.25,110.15136
dec4,LEC,baseline,15.3125,119.52106
dec4,LEC,baseline,15.375,112.463295
dec4,LEC,baseline,15.4375,106.74578
dec4,LEC,baseline,15.5,116.24136
dec4,LEC,baseline,15.5625,118.25361
dec4,LEC,baseline,15.625,98.18403
dec4,LEC,baseline,15.6875,114.212006
dec4,LEC,baseline,15.75,107.63244
dec4,LEC,baseline,15.8125,108.64255
dec4,LEC,baseline,15.875,112.74909
dec4,LEC,baseline,15.9375,91.553085
dec4,LEC,baseline,16.0,101.368095
dec4,LEC,baseline,16.0625,116.78433
dec4,LEC,baseline,16.125,104.53748
dec4,LEC,baseline,16.1875,93.64693
dec4,LEC,baseline,16.25,87.72237
dec4,LEC,baseline,16.3125,89.96364
dec4,LEC,baseline,16.375,88.00858
dec4,LEC,baseline,16.4375,91.48672
dec4,LEC,baseline,16.5,97.23707
dec4,LEC,baseline,16.5625,88.66471
dec4,LEC,baseline,16.625,88.245
dec4,LEC,baseline,16.6875,91.37189
dec4,LEC,baseline,16.75,91.78875
dec4,LEC,baseline,16.8125,94.47357
dec4,LEC,baseline,16.875,100.80482
dec4,LEC,baseline,16.9375,97.94093
dec4,LEC,baseline,17.0,97.33562
dec4,LEC,baseline,17.0625,83.8081
dec4,LEC,baseline,17.125,95.62123
dec4,LEC,baseline,17.1875,100.222755
dec4,LEC,baseline,17.25,89.38283
dec4,LEC,baseline,17.3125,100.318184
dec4,LEC,baseline,17.375,103.38664
dec4,LEC,baseline,17.4375,89.20927
dec4,LEC,baseline,17.5,88.64532
dec4,LEC,baseline,17.5625,93.389206
dec4,LEC,baseline,17.625,90.714775
dec4,LEC,baseline,17.6875,77.44224
dec4,LEC,baseline,17.75,65.77342
dec4,LEC,baseline,17.8125,68.88861
dec4,LEC,baseline,17.875,88.13099
dec4,LEC,baseline,17.9375,81.977646
dec4,LEC,baseline,18.0,68.35549
dec4,LEC,baseline,18.0625,59.78881
dec4,LEC,baseline,18.125,67.78785
dec4,LEC,baseline,18.1875,76.648094
dec4,LEC,baseline,18.25,92.30808
dec4,LEC,baseline,18.3125,93.93495
dec4,LEC,baseline,18.375,90.09267
dec4,LEC,baseline,18.4375,71.95449
dec4,LEC,baseline,18.5,72.10094
dec4,LEC,baseline,18.5625,74.219124
dec4,LEC,baseline,18.625,81.5574
dec4,LEC,baseline,18.6875,85.90559
dec4,LEC,baseline,18.75,77.174126
dec4,LEC,baseline,18.8125,73.39645
dec4,LEC,baseline,18.875,64.583336
dec4,LEC,baseline,18.9375,67.99025
dec4,LEC,baseline,19.0,68.44114
dec4,LEC,baseline,19.0625,73.97058
dec4,LEC,baseline,19.125,79.363304
dec4,LEC,baseline,19.1875,67.75376
dec4,LEC,baseline,19.25,70.19658
dec4,LEC,baseline,19.3125,67.47195
dec4,LEC,baseline,19.375,65.699326
dec4,LEC,baseline,19.4375,68.55729
dec4,LEC,baseline,19.5,63.467033
dec4,LEC,baseline,19.5625,69.00059
dec4,LEC,baseline,19.625,73.43657
dec4,LEC,baseline,19.6875,59.998367
dec4,LEC,baseline,19.75,69.10499
dec4,LEC,baseline,19.8125,79.98174
dec4,LEC,baseline,19.875,70.898346
dec4,LEC,baseline,19.9375,73.0613
dec4,LEC,baseline,20.0,69.6095
dec4,LEC,baseline,20.0625,65.29018
dec4,LEC,baseline,20.125,75.30117
dec4,LEC,baseline,20.1875,69.86748
dec4,LEC,baseline,20.25,66.199135
dec4,LEC,baseline,20.3125,69.5884
dec4,LEC,baseline,20.375,73.88169
dec4,LEC,baseline,20.4375,73.3308
dec4,LEC,baseline,20.5,60.464603
dec4,LEC,baseline,20.5625,60.39478
dec4,LEC,baseline,20.625,61.288055
dec4,LEC,baseline,20.6875,72.35735
dec4,LEC,baseline,20.75,58.872234
dec4,LEC,baseline,20.8125,66.41497
dec4,LEC,baseline,20.875,73.55955
dec4,LEC,baseline,20.9375,74.07009
dec4,LEC,baseline,21.0,63.233738
dec4,LEC,baseline,21.0625,52.94305
dec4,LEC,baseline,21.125,54.529156
dec4,LEC,baseline,21.1875,52.419106
dec4,LEC,baseline,21.25,51.806816
dec4,LEC,baseline,21.3125,62.486572
dec4,LEC,baseline,21.375,58.414513
dec4,LEC,baseline,21.4375,45.728477
dec4,LEC,baseline,21.5,50.878475
dec4,LEC,baseline,21.5625,60.56266
dec4,LEC,baseline,21.625,60.644188
dec4,LEC,baseline,21.6875,59.840977
dec4,LEC,baseline,21.75,58.129715
dec4,LEC,baseline,21.8125,60.372437
dec4,LEC,baseline,21.875,59.04867
dec4,LEC,baseline,21.9375,56.899193
dec4,LEC,baseline,22.0,55.05349
dec4,LEC,baseline,22.0625,48.16036
dec4,LEC,baseline,22.125,48.525578
dec4,LEC,baseline,22.1875,53.522007
dec4,LEC,baseline,22.25,54.534702
dec4,LEC,baseline,22.3125,48.45111
dec4,LEC,baseline,22.375,57.607346
dec4,LEC,baseline,22.4375,57.176765
dec4,LEC,baseline,22.5,57.005215
dec4,LEC,baseline,22.5625,58.75786
dec4,LEC,baseline,22.625,54.11181
dec4,LEC,baseline,22.6875,49.118977
dec4,LEC,baseline,22.75,53.287586
dec4,LEC,baseline,22.8125,57.23526
dec4,LEC,baseline,22.875,47.29427
dec4,LEC,baseline,22.9375,48.828888
dec4,LEC,baseline,23.0,61.95336
dec4,LEC,baseline,23.0625,68.05294
dec4,LEC,baseline,23.125,55.633472
dec4,LEC,baseline,23.1875,46.58855
dec4,LEC,baseline,23.25,45.419945
dec4,LEC,baseline,23.3125,50.500294
dec4,LEC,baseline,23.375,51.20229
dec4,LEC,baseline,23.4375,41.994198
dec4,LEC,baseline,23.5,48.343735
dec4,LEC,baseline,23.5625,51.3374
dec4,LEC,baseline,23.625,52.084007
dec4,LEC,baseline,23.6875,47.986954
dec4,LEC,baseline,23.75,49.822304
dec4,LEC,baseline,23.8125,52.354317
dec4,LEC,baseline,23.875,52.736958
dec4,LEC,baseline,23.9375,53.458054
dec4,LEC,baseline,24.0,62.833565
dec4,LEC,baseline,24.0625,56.52837
dec4,LEC,baseline,24.125,36.77564
dec4,LEC,baseline,24.1875,39.41275
dec4,LEC,baseline,24.25,46.402073
dec4,LEC,baseline,24.3125,48.383007
dec4,LEC,baseline,24.375,52.206642
dec4,LEC,baseline,24.4375,46.18639
dec4,LEC,baseline,24.5,43.773125
dec4,LEC,baseline,24.5625,44.234146
dec4,LEC,baseline,24.625,48.257526
dec4,LEC,baseline,24.6875,52.934566
dec4,LEC,baseline,24.75,49.24178
dec4,LEC,baseline,24.8125,46.433594
dec4,LEC,baseline,24.875,46.15728
dec4,LEC,baseline,24.9375,49.502476
dec4,LEC,baseline,25.0,48.430172
dec4,LEC,baseline,25.0625,55.93791
dec4,LEC,baseline,25.125,54.707447
dec4,LEC,baseline,25.1875,45.07517
dec4,LEC,baseline,25.25,35.552914
dec4,LEC,baseline,25.3125,37.810074
dec4,LEC,baseline,25.375,45.73672
dec4,LEC,baseline,25.4375,46.318752
dec4,LEC,baseline,25.5,40.6799
dec4,LEC,baseline,25.5625,41.31844
dec4,LEC,baseline,25.625,48.656727
dec4,LEC,baseline,25.6875,49.519684
dec4,LEC,baseline,25.75,47.720333
dec4,LEC,baseline,25.8125,43.54219
dec4,LEC,baseline,25.875,42.82491
dec4,LEC,baseline,25.9375,45.669746
dec4,LEC,baseline,26.0,48.06888
dec4,LEC,baseline,26.0625,53.370876
dec4,LEC,baseline,26.125,41.461273
dec4,LEC,baseline,26.1875,39.861084
dec4,LEC,baseline,26.25,41.618923
dec4,LEC,baseline,26.3125,43.37552
dec4,LEC,baseline,26.375,52.249363
dec4,LEC,baseline,26.4375,51.981606
dec4,LEC,baseline,26.5,43.69665
dec4,LEC,baseline,26.5625,44.898285
dec4,LEC,baseline,26.625,46.05981
dec4,LEC,baseline,26.6875,45.898838
dec4,LEC,baseline,26.75,36.029797
dec4,LEC,baseline,26.8125,41.393173
dec4,LEC,baseline,26.875,44.552914
dec4,LEC,baseline,26.9375,40.991467
dec4,LEC,baseline,27.0,42.27076
dec4,LEC,baseline,27.0625,47.32501
dec4,LEC,baseline,27.125,49.117775
dec4,LEC,baseline,27.1875,51.00276
dec4,LEC,baseline,27.25,46.632248
dec4,LEC,baseline,27.3125,42.27241
dec4,LEC,baseline,27.375,44.907936
dec4,LEC,baseline,27.4375,50.58804
dec4,LEC,baseline,27.5,42.587955
dec4,LEC,baseline,27.5625,46.272243
dec4,LEC,baseline,27.625,36.361706
dec4,LEC,baseline,27.6875,38.82906
dec4,LEC,baseline,27.75,44.86442
dec4,LEC,baseline,27.8125,48.74974
dec4,LEC,baseline,27.875,47.817738
dec4,LEC,baseline,27.9375,48.020847
dec4,LEC,baseline,28.0,45.442474
dec4,LEC,baseline,28.0625,42.633907
dec4,LEC,baseline,28.125,43.951664
dec4,LEC,baseline,28.1875,42.247147
dec4,LEC,baseline,28.25,36.411564
dec4,LEC,baseline,28.3125,41.858593
dec4,LEC,baseline,28.375,46.716328
dec4,LEC,baseline,28.4375,49.965923
dec4,LEC,baseline,28.5,47.84824
dec4,LEC,baseline,28.5625,41.21771
dec4,LEC,baseline,28.625,48.91421
dec4,LEC,baseline,28.6875,48.42135
dec4,LEC,baseline,28.75,51.39746
dec4,LEC,baseline,28.8125,53.791855
dec4,LEC,baseline,28.875,51.04663
dec4,LEC,baseline,28.9375,43.01733
dec4,LEC,baseline,29.0,36.846245
dec4,LEC,baseline,29.0625,43.588547
dec4,LEC,baseline,29.125,40.54192
dec4,LEC,baseline,29.1875,38.75964
dec4,LEC,baseline,29.25,42.30348
dec4,LEC,baseline,29.3125,40.21616
dec4,LEC,baseline,29.375,54.50077
dec4,LEC,baseline,29.4375,56.990936
dec4,LEC,baseline,29.5,56.00935
dec4,LEC,baseline,29.5625,48.577587
dec4,LEC,baseline,29.625,46.295815
dec4,LEC,baseline,29.6875,43.968296
dec4,LEC,baseline,29.75,41.69599
dec4,LEC,baseline,29.8125,48.815937
dec4,LEC,baseline,29.875,48.62034
dec4,LEC,baseline,29.9375,50.833908
dec4,LEC,baseline,30.0,52.6009
dec4,LEC,baseline,30.0625,51.263683
dec4,LEC,baseline,30.125,47.403133
dec4,LEC,baseline,30.1875,52.963013
dec4,LEC,baseline,30.25,41.257023
dec4,LEC,baseline,30.3125,41.21463
dec4,LEC,baseline,30.375,44.04161
dec4,LEC,baseline,30.4375,49.149097
dec4,LEC,baseline,30.5,47.091972
dec4,LEC,baseline,30.5625,43.89037
dec4,LEC,baseline,30.625,41.54041
dec4,LEC,baseline,30.6875,36.041927
dec4,LEC,baseline,30.75,42.60955
dec4,LEC,baseline,30.8125,42.27814
dec4,LEC,baseline,30.875,39.512203
dec4,LEC,baseline,30.9375,41.414524
dec4,LEC,baseline,31.0,42.296795
dec4,LEC,baseline,31.0625,44.055298
dec4,LEC,baseline,31.125,47.621758
dec4,LEC,baseline,31.1875,44.000828
dec4,LEC,baseline,31.25,54.474476
dec4,LEC,baseline,31.3125,52.388973
dec4,LEC,baseline,31.375,50.76379
dec4,LEC,baseline,31.4375,60.43178
dec4,LEC,baseline,31.5,52.36037
dec4,LEC,baseline,31.5625,48.019207
dec4,LEC,baseline,31.625,48.736397
dec4,LEC,baseline,31.6875,49.491936
dec4,LEC,baseline,31.75,55.278038
dec4,LEC,baseline,31.8125,49.083435
dec4,LEC,baseline,31.875,53.385017
dec4,LEC,baseline,31.9375,47.263195
dec4,LEC,baseline,32.0,45.468784
dec4,LEC,baseline,32.0625,57.26194
dec4,LEC,baseline,32.125,50.993965
dec4,LEC,baseline,32.1875,53.721924
dec4,LEC,baseline,32.25,52.918396
dec4,LEC,baseline,32.3125,54.360954
dec4,LEC,baseline,32.375,50.97257
dec4,LEC,baseline,32.4375,50.175117
dec4,LEC,baseline,32.5,41.18302
dec4,LEC,baseline,32.5625,44.623825
dec4,LEC,baseline,32.625,59.047146
dec4,LEC,baseline,32.6875,56.936195
dec4,LEC,baseline,32.75,55.704548
dec4,LEC,baseline,32.8125,54.17929
dec4,LEC,baseline,32.875,46.461533
dec4,LEC,baseline,32.9375,50.91704
dec4,LEC,baseline,33.0,48.28084
dec4,LEC,baseline,33.0625,42.691807
dec4,LEC,baseline,33.125,47.936844
dec4,LEC,baseline,33.1875,55.355766
dec4,LEC,baseline,33.25,59.561535
dec4,LEC,baseline,33.3125,59.97917
dec4,LEC,baseline,33.375,57.80723
dec4,LEC,baseline,33.4375,49.2046
dec4,LEC,baseline,33.5,47.95804
dec4,LEC,baseline,33.5625,62.334335
dec4,LEC,baseline,33.625,51.745342
dec4,LEC,baseline,33.6875,47.66472
dec4,LEC,baseline,33.75,52.82751
dec4,LEC,baseline,33.8125,56.159916
dec4,LEC,baseline,33.875,54.76971
dec4,LEC,baseline,33.9375,52.055573
dec4,LEC,baseline,34.0,53.622757
dec4,LEC,baseline,34.0625,47.528275
dec4,LEC,baseline,34.125,53.657074
dec4,LEC,baseline,34.1875,47.171963
dec4,LEC,baseline,34.25,48.467865
dec4,LEC,baseline,34.3125,55.722378
dec4,LEC,baseline,34.375,55.030144
dec4,LEC,baseline,34.4375,58.347534
dec4,LEC,baseline,34.5,47.92115
dec4,LEC,baseline,34.5625,46.982742
dec4,LEC,baseline,34.625,49.88348
dec4,LEC,baseline,34.6875,52.731327
dec4,LEC,baseline,34.75,56.49342
dec4,LEC,baseline,34.8125,52.240715
dec4,LEC,baseline,34.875,54.60069
dec4,LEC,baseline,34.9375,48.292915
dec4,LEC,baseline,35.0,47.286404
dec4,LEC,baseline,35.0625,52.604355
dec4,LEC,baseline,35.125,51.429058
dec4,LEC,baseline,35.1875,48.86727
dec4,LEC,baseline,35.25,56.11956
dec4,LEC,baseline,35.3125,54.6624
dec4,LEC,baseline,35.375,57.05071
dec4,LEC,baseline,35.4375,62.982407
dec4,LEC,baseline,35.5,59.493656
dec4,LEC,baseline,35.5625,57.249203
dec4,LEC,baseline,35.625,58.47236
dec4,LEC,baseline,35.6875,63.424805
dec4,LEC,baseline,35.75,65.06055
dec4,LEC,baseline,35.8125,53.511227
dec4,LEC,baseline,35.875,53.75516
dec4,LEC,baseline,35.9375,57.69795
dec4,LEC,baseline,36.0,67.896835
dec4,LEC,baseline,36.0625,60.231255
dec4,LEC,baseline,36.125,59.04749
dec4,LEC,baseline,36.1875,58.139626
dec4,LEC,baseline,36.25,59.983387
dec4,LEC,baseline,36.3125,56.179462
dec4,LEC,baseline,36.375,54.193607
dec4,LEC,baseline,36.4375,53.634686
dec4,LEC,baseline,36.5,52.17339
dec4,LEC,baseline,36.5625,54.70438
dec4,LEC,baseline,36.625,59.10462
dec4,LEC,baseline,36.6875,67.20268
dec4,LEC,baseline,36.75,72.6104
dec4,LEC,baseline,36.8125,67.53436
dec4,LEC,baseline,36.875,71.02716
dec4,LEC,baseline,36.9375,68.431244
dec4,LEC,baseline,37.0,54.88393
dec4,LEC,baseline,37.0625,56.395298
dec4,LEC,baseline,37.125,62.005035
dec4,LEC,baseline,37.1875,55.955944
dec4,LEC,baseline,37.25,53.04122
dec4,LEC,baseline,37.3125,66.91885
dec4,LEC,baseline,37.375,61.712406
dec4,LEC,baseline,37.4375,60.15069
dec4,LEC,baseline,37.5,60.483917
dec4,LEC,baseline,37.5625,62.038372
dec4,LEC,baseline,37.625,71.10446
dec4,LEC,baseline,37.6875,63.771973
dec4,LEC,baseline,37.75,62.984406
dec4,LEC,baseline,37.8125,64.61751
dec4,LEC,baseline,37.875,71.22373
dec4,LEC,baseline,37.9375,72.290886
dec4,LEC,baseline,38.0,67.607864
dec4,LEC,baseline,38.0625,64.31141
dec4,LEC,baseline,38.125,60.4886
dec4,LEC,baseline,38.1875,54.681946
dec4,LEC,baseline,38.25,61.22573
dec4,LEC,baseline,38.3125,58.019146
dec4,LEC,baseline,38.375,71.02433
dec4,LEC,baseline,38.4375,66.285835
dec4,LEC,baseline,38.5,56.080326
dec4,LEC,baseline,38.5625,59.874416
dec4,LEC,baseline,38.625,73.31068
dec4,LEC,baseline,38.6875,59.941147
dec4,LEC,baseline,38.75,53.62028
dec4,LEC,baseline,38.8125,53.36012
dec4,LEC,baseline,38.875,55.9693
dec4,LEC,baseline,38.9375,60.15568
dec4,LEC,baseline,39.0,76.48812
dec4,LEC,baseline,39.0625,63.627754
dec4,LEC,baseline,39.125,59.376434
dec4,LEC,baseline,39.1875,49.253906
dec4,LEC,baseline,39.25,64.59835
dec4,LEC,baseline,39.3125,58.558987
dec4,LEC,baseline,39.375,54.26892
dec4,LEC,baseline,39.4375,57.20934
dec4,LEC,baseline,39.5,58.994923
dec4,LEC,baseline,39.5625,60.294994
dec4,LEC,baseline,39.625,67.973656
dec4,LEC,baseline,39.6875,61.271496
dec4,LEC,baseline,39.75,72.92806
dec4,LEC,baseline,39.8125,70.74455
dec4,LEC,baseline,39.875,75.37519
dec4,LEC,baseline,39.9375,72.009254
dec4,LEC,baseline,40.0,59.24519
dec4,LEC,baseline,40.0625,57.393936
dec4,LEC,baseline,40.125,64.761116
dec4,LEC,baseline,40.1875,63.951626
dec4,LEC,baseline,40.25,60.595303
dec4,LEC,baseline,40.3125,49.17406
dec4,LEC,baseline,40.375,54.600143
dec4,LEC,baseline,40.4375,58.019863
dec4,LEC,baseline,40.5,66.38579
dec4,LEC,baseline,40.5625,62.68917
dec4,LEC,baseline,40.625,63.39638
dec4,LEC,baseline,40.6875,65.58268
dec4,LEC,baseline,40.75,65.46122
dec4,LEC,baseline,40.8125,63.2576
dec4,LEC,baseline,40.875,67.459724
dec4,LEC,baseline,40.9375,62.09761
dec4,LEC,baseline,41.0,65.64684
dec4,LEC,baseline,41.0625,65.6241
dec4,LEC,baseline,41.125,60.264965
dec4,LEC,baseline,41.1875,73.65089
dec4,LEC,baseline,41.25,72.88552
dec4,LEC,baseline,41.3125,63.9466
dec4,LEC,baseline,41.375,74.40817
dec4,LEC,baseline,41.4375,84.95949
dec4,LEC,baseline,41.5,89.19069
dec4,LEC,baseline,41.5625,69.69151
dec4,LEC,baseline,41.625,56.356926
dec4,LEC,baseline,41.6875,61.41661
dec4,LEC,baseline,41.75,67.97022
dec4,LEC,baseline,41.8125,55.73322
dec4,LEC,baseline,41.875,65.76339
dec4,LEC,baseline,41.9375,68.159
dec4,LEC,baseline,42.0,67.03027
dec4,LEC,baseline,42.0625,73.54723
dec4,LEC,baseline,42.125,82.49541
dec4,LEC,baseline,42.1875,67.54947
dec4,LEC,baseline,42.25,66.94638
dec4,LEC,baseline,42.3125,62.522907
dec4,LEC,baseline,42.375,75.07388
dec4,LEC,baseline,42.4375,73.01307
dec4,LEC,baseline,42.5,65.79371
dec4,LEC,baseline,42.5625,71.42079
dec4,LEC,baseline,42.625,65.7699
dec4,LEC,baseline,42.6875,69.578995
dec4,LEC,baseline,42.75,70.2327
dec4,LEC,baseline,42.8125,61.949543
dec4,LEC,baseline,42.875,62.613884
dec4,LEC,baseline,42.9375,57.43362
dec4,LEC,baseline,43.0,65.69214
dec4,LEC,baseline,43.0625,70.941216
dec4,LEC,baseline,43.125,71.1985
dec4,LEC,baseline,43.1875,73.81397
dec4,LEC,baseline,43.25,66.755684
dec4,LEC,baseline,43.3125,64.3209
dec4,LEC,baseline,43.375,68.47403
dec4,LEC,baseline,43.4375,75.094284
dec4,LEC,baseline,43.5,72.32427
dec4,LEC,baseline,43.5625,64.71152
dec4,LEC,baseline,43.625,63.587727
dec4,LEC,baseline,43.6875,66.20833
dec4,LEC,baseline,43.75,64.1036
dec4,LEC,baseline,43.8125,68.422104
dec4,LEC,baseline,43.875,63.639538
dec4,LEC,baseline,43.9375,67.061455
dec4,LEC,baseline,44.0,75.26162
dec4,LEC,baseline,44.0625,72.60362
dec4,LEC,baseline,44.125,77.513695
dec4,LEC,baseline,44.1875,72.41154
dec4,LEC,baseline,44.25,63.702503
dec4,LEC,baseline,44.3125,56.684994
dec4,LEC,baseline,44.375,58.67933
dec4,LEC,baseline,44.4375,64.97964
dec4,LEC,baseline,44.5,73.06093
dec4,LEC,baseline,44.5625,73.02102
dec4,LEC,baseline,44.625,56.830147
dec4,LEC,baseline,44.6875,62.621853
dec4,LEC,baseline,44.75,57.136383
dec4,LEC,baseline,44.8125,60.29956
dec4,LEC,baseline,44.875,59.568558
dec4,LEC,baseline,44.9375,58.44372
dec4,LEC,baseline,45.0,60.44732
dec4,LEC,baseline,45.0625,61.05676
dec4,LEC,baseline,45.125,63.770103
dec4,LEC,baseline,45.1875,50.049973
dec4,LEC,baseline,45.25,58.727634
dec4,LEC,baseline,45.3125,67.86875
dec4,LEC,baseline,45.375,68.783
dec4,LEC,baseline,45.4375,63.914654
dec4,LEC,baseline,45.5,58.995056
dec4,LEC,baseline,45.5625,57.73156
dec4,LEC,baseline,45.625,56.575867
dec4,LEC,baseline,45.6875,56.143635
dec4,LEC,baseline,45.75,64.636246
dec4,LEC,baseline,45.8125,57.86023
dec4,LEC,baseline,45.875,57.548912
dec4,LEC,baseline,45.9375,63.066242
dec4,LEC,baseline,46.0,60.62598
dec4,LEC,baseline,46.0625,55.510727
dec4,LEC,baseline,46.125,55.092953
dec4,LEC,baseline,46.1875,56.86303
dec4,LEC,baseline,46.25,62.56434
dec4,LEC,baseline,46.3125,58.587555
dec4,LEC,baseline,46.375,61.441032
dec4,LEC,baseline,46.4375,64.24136
dec4,LEC,baseline,46.5,54.465706
dec4,LEC,baseline,46.5625,46.56932
dec4,LEC,baseline,46.625,47.006134
dec4,LEC,baseline,46.6875,44.71745
dec4,LEC,baseline,46.75,48.26534
dec4,LEC,baseline,46.8125,45.7865
dec4,LEC,baseline,46.875,51.63091
dec4,LEC,baseline,46.9375,53.53243
dec4,LEC,baseline,47.0,53.23821
dec4,LEC,baseline,47.0625,46.89212
dec4,LEC,baseline,47.125,46.61774
dec4,LEC,baseline,47.1875,60.18923
dec4,LEC,baseline,47.25,64.034454
dec4,LEC,baseline,47.3125,59.47066
dec4,LEC,baseline,47.375,52.926918
dec4,LEC,baseline,47.4375,47.95242
dec4,LEC,baseline,47.5,58.170734
dec4,LEC,baseline,47.5625,47.120323
dec4,LEC,baseline,47.625,41.98771
dec4,LEC,baseline,47.6875,42.772682
dec4,LEC,baseline,47.75,49.049625
dec4,LEC,baseline,47.8125,51.369358
dec4,LEC,baseline,47.875,46.181877
dec4,LEC,baseline,47.9375,53.041946
dec4,LEC,baseline,48.0,47.94925
dec4,LEC,baseline,48.0625,46.550007
dec4,LEC,baseline,48.125,47.056473
dec4,LEC,baseline,48.1875,44.44527
dec4,LEC,baseline,48.25,47.070175
dec4,LEC,baseline,48.3125,48.382454
dec4,LEC,baseline,48.375,54.58436
dec4,LEC,baseline,48.4375,52.791157
dec4,LEC,baseline,48.5,48.286667
dec4,LEC,baseline,48.5625,58.44671
dec4,LEC,baseline,48.625,46.13081
dec4,LEC,baseline,48.6875,49.63923
dec4,LEC,baseline,48.75,49.500656
dec4,LEC,baseline,48.8125,45.10797
dec4,LEC,baseline,48.875,46.03142
dec4,LEC,baseline,48.9375,45.400013
dec4,LEC,baseline,49.0,44.73091
dec4,LEC,baseline,49.0625,46.703423
dec4,LEC,baseline,49.125,52.164223
dec4,LEC,baseline,49.1875,47.920135
dec4,LEC,baseline,49.25,46.54493
dec4,LEC,baseline,49.3125,47.85477
dec4,LEC,baseline,49.375,45.138756
dec4,LEC,baseline,49.4375,42.5209
dec4,LEC,baseline,49.5,35.11095
dec4,LEC,baseline,49.5625,37.235794
dec4,LEC,baseline,49.625,41.684986
dec4,LEC,baseline,49.6875,44.90535
dec4,LEC,baseline,49.75,42.360703
dec4,LEC,baseline,49.8125,47.163322
dec4,LEC,baseline,49.875,46.15837
dec4,LEC,baseline,49.9375,48.285686
dec4,LEC,baseline,50.0,41.990376
dec4,LEC,baseline,50.0625,35.653534
dec4,LEC,baseline,50.125,35.696995
dec4,LEC,baseline,50.1875,40.30524
dec4,LEC,baseline,50.25,45.858315
dec4,LEC,baseline,50.3125,36.56944
dec4,LEC,baseline,50.375,34.70855
dec4,LEC,baseline,50.4375,35.279537
dec4,LEC,baseline,50.5,39.19853
dec4,LEC,baseline,50.5625,39.22244
dec4,LEC,baseline,50.625,39.392406
dec4,LEC,baseline,50.6875,43.028107
dec4,LEC,baseline,50.75,37.22737
dec4,LEC,baseline,50.8125,37.39778
dec4,LEC,baseline,50.875,36.84259
dec4,LEC,baseline,50.9375,37.89635
dec4,LEC,baseline,51.0,39.475697
dec4,LEC,baseline,51.0625,34.319393
dec4,LEC,baseline,51.125,28.01561
dec4,LEC,baseline,51.1875,29.855637
dec4,LEC,baseline,51.25,35.331886
dec4,LEC,baseline,51.3125,40.211456
dec4,LEC,baseline,51.375,40.434444
dec4,LEC,baseline,51.4375,42.272015
dec4,LEC,baseline,51.5,42.901924
dec4,LEC,baseline,51.5625,37.72855
dec4,LEC,baseline,51.625,36.34406
dec4,LEC,baseline,51.6875,33.255123
dec4,LEC,baseline,51.75,28.144361
dec4,LEC,baseline,51.8125,33.549503
dec4,LEC,baseline,51.875,32.735306
dec4,LEC,baseline,51.9375,34.124096
dec4,LEC,baseline,52.0,32.526012
dec4,LEC,baseline,52.0625,32.07469
dec4,LEC,baseline,52.125,37.7273
dec4,LEC,baseline,52.1875,36.411137
dec4,LEC,baseline,52.25,35.524555
dec4,LEC,baseline,52.3125,39.907238
dec4,LEC,baseline,52.375,42.384575
dec4,LEC,baseline,52.4375,40.55234
dec4,LEC,baseline,52.5,36.281403
dec4,LEC,baseline,52.5625,36.659
dec4,LEC,baseline,52.625,37.088272
dec4,LEC,baseline,52.6875,39.076958
dec4,LEC,baseline,52.75,33.60311
dec4,LEC,baseline,52.8125,28.615816
dec4,LEC,baseline,52.875,32.150745
dec4,LEC,baseline,52.9375,33.724125
dec4,LEC,baseline,53.0,37.516644
dec4,LEC,baseline,53.0625,38.941555
dec4,LEC,baseline,53.125,36.873302
dec4,LEC,baseline,53.1875,31.058865
dec4,LEC,baseline,53.25,33.420116
dec4,LEC,baseline,53.3125,36.4367
dec4,LEC,baseline,53.375,39.405083
dec4,LEC,baseline,53.4375,34.92995
dec4,LEC,baseline,53.5,33.508682
dec4,LEC,baseline,53.5625,33.43158
dec4,LEC,baseline,53.625,35.045223
dec4,LEC,baseline,53.6875,33.66505
dec4,LEC,baseline,53.75,33.489502
dec4,LEC,baseline,53.8125,29.75535
dec4,LEC,baseline,53.875,29.704058
dec4,LEC,baseline,53.9375,32.985493
dec4,LEC,baseline,54.0,30.669659
dec4,LEC,baseline,54.0625,31.972042
dec4,LEC,baseline,54.125,39.825268
dec4,LEC,baseline,54.1875,35.647034
dec4,LEC,baseline,54.25,29.127502
dec4,LEC,baseline,54.3125,28.32443
dec4,LEC,baseline,54.375,28.942947
dec4,LEC,baseline,54.4375,27.485762
dec4,LEC,baseline,54.5,28.876554
dec4,LEC,baseline,54.5625,30.89564
dec4,LEC,baseline,54.625,28.807295
dec4,LEC,baseline,54.6875,28.111237
dec4,LEC,baseline,54.75,28.690588
dec4,LEC,baseline,54.8125,27.677832
dec4,LEC,baseline,54.875,28.370203
dec4,LEC,baseline,54.9375,27.126907
dec4,LEC,baseline,55.0,27.290445
dec4,LEC,baseline,55.0625,31.652798
dec4,LEC,baseline,55.125,31.428213
