session,region,state,event_type,time_s,amplitude_z
dec4,dHPC,post,negative_slow_deflection,506.148,-1.8627389025098198
dec4,dHPC,post,positive_slow_deflection,506.832,1.8836837084830023
dec4,dHPC,post,negative_slow_deflection,507.008,-2.320962954650463
dec4,dHPC,post,positive_slow_deflection,507.204,2.1229608608079746
dec4,dHPC,post,negative_slow_deflection,507.492,-1.6558318915705958
dec4,dHPC,post,negative_slow_deflection,507.804,-2.3614318159626557
dec4,dHPC,post,positive_slow_deflection,508.02,3.836315482673966
dec4,dHPC,post,negative_slow_deflection,508.496,-2.313889966114849
dec4,dHPC,post,positive_slow_deflection,508.684,2.0123568528529074
dec4,dHPC,post,negative_slow_deflection,508.856,-2.258977378201349
dec4,dHPC,post,negative_slow_deflection,509.876,-1.8673511642132683
dec4,dHPC,post,negative_slow_deflection,511.856,-2.9417227182112673
dec4,dHPC,post,positive_slow_deflection,512.036,2.05164307381664
dec4,dHPC,post,negative_slow_deflection,513.068,-1.7121499461531025
dec4,dHPC,post,positive_slow_deflection,513.524,1.7927072307526988
dec4,dHPC,post,positive_slow_deflection,514.004,2.0833768997331874
dec4,dHPC,post,negative_slow_deflection,514.14,-2.219772938791781
dec4,dHPC,post,positive_slow_deflection,514.468,1.864221006195658
dec4,dHPC,post,negative_slow_deflection,514.668,-1.8762298271158537
dec4,dHPC,post,positive_slow_deflection,514.844,1.7174180817715143
dec4,dHPC,post,negative_slow_deflection,515.004,-2.8788907181425754
dec4,dHPC,post,positive_slow_deflection,515.164,2.7575061718604843
dec4,dHPC,post,negative_slow_deflection,515.384,-1.9132777911312682
dec4,dHPC,post,positive_slow_deflection,515.624,1.573540534877699
dec4,dHPC,post,negative_slow_deflection,516.724,-1.7946294508048148
dec4,dHPC,post,positive_slow_deflection,516.896,2.2951870642364676
dec4,dHPC,post,negative_slow_deflection,517.18,-2.7661891375983587
dec4,dHPC,post,positive_slow_deflection,517.348,2.0867419187022365
dec4,dHPC,post,positive_slow_deflection,517.712,1.8293897027696082
dec4,dHPC,post,negative_slow_deflection,517.884,-1.6661948165581704
dec4,dHPC,post,positive_slow_deflection,518.384,2.381280350827994
dec4,dHPC,post,negative_slow_deflection,520.724,-1.598144908225664
dec4,dHPC,post,positive_slow_deflection,521.408,2.7518788992168504
dec4,dHPC,post,negative_slow_deflection,521.8,-3.138319904664861
dec4,dHPC,post,positive_slow_deflection,522.376,1.8358286653204268
dec4,dHPC,post,negative_slow_deflection,522.528,-2.1229271309715863
dec4,dHPC,post,positive_slow_deflection,522.864,1.5411617427649678
dec4,dHPC,post,positive_slow_deflection,523.508,1.9640256146792665
dec4,dHPC,post,negative_slow_deflection,523.684,-3.53283183159937
dec4,dHPC,post,positive_slow_deflection,524.74,1.8838017826314981
dec4,dHPC,post,negative_slow_deflection,524.888,-1.5957506064408342
dec4,dHPC,post,negative_slow_deflection,525.788,-3.0345625744616225
dec4,dHPC,post,positive_slow_deflection,525.984,2.721049737381554
dec4,dHPC,post,negative_slow_deflection,526.152,-1.9065315278500814
dec4,dHPC,post,positive_slow_deflection,526.384,2.387550007803809
dec4,dHPC,post,negative_slow_deflection,526.584,-2.636678454437569
dec4,dHPC,post,negative_slow_deflection,527.448,-1.590379563791763
dec4,dHPC,post,negative_slow_deflection,527.96,-2.0594260478136945
dec4,dHPC,post,negative_slow_deflection,528.52,-2.0549993560004336
dec4,dHPC,post,positive_slow_deflection,528.708,1.9116920673145275
dec4,dHPC,post,negative_slow_deflection,528.968,-2.126254821925953
dec4,dHPC,post,negative_slow_deflection,529.348,-1.5773937084325615
dec4,dHPC,post,positive_slow_deflection,529.504,1.9263053007036097
dec4,dHPC,post,positive_slow_deflection,530.064,1.6474003893150608
dec4,dHPC,post,negative_slow_deflection,530.34,-2.39495251070893
dec4,dHPC,post,negative_slow_deflection,531.552,-2.5064031978723382
dec4,dHPC,post,positive_slow_deflection,532.288,2.7945663663479126
dec4,dHPC,post,negative_slow_deflection,532.436,-2.248290637870534
dec4,dHPC,post,positive_slow_deflection,532.832,2.138348399932191
dec4,dHPC,post,negative_slow_deflection,533.048,-2.0040858990227464
dec4,dHPC,post,negative_slow_deflection,533.384,-2.0692205153750733
dec4,dHPC,post,positive_slow_deflection,533.556,2.4169254654384287
dec4,dHPC,post,positive_slow_deflection,533.928,1.9898610942739408
dec4,dHPC,post,positive_slow_deflection,534.58,1.9529281730966406
dec4,dHPC,post,negative_slow_deflection,535.064,-2.033732788404803
dec4,dHPC,post,positive_slow_deflection,535.288,2.512186237929808
dec4,dHPC,post,negative_slow_deflection,535.604,-3.8758534237705984
dec4,dHPC,post,positive_slow_deflection,536.74,1.8540238324626537
dec4,dHPC,post,negative_slow_deflection,536.924,-2.381168367399482
dec4,dHPC,post,positive_slow_deflection,537.164,2.3293532530458663
dec4,dHPC,post,negative_slow_deflection,537.452,-2.9580479094233034
dec4,dHPC,post,positive_slow_deflection,537.9,2.198375290764474
dec4,dHPC,post,negative_slow_deflection,538.724,-3.58452891306723
dec4,dHPC,post,positive_slow_deflection,539.316,1.793842496013799
dec4,dHPC,post,negative_slow_deflection,539.704,-1.6066198533752183
dec4,dHPC,post,negative_slow_deflection,539.988,-2.2149129833526255
dec4,dHPC,post,negative_slow_deflection,540.556,-1.8122749031577092
dec4,dHPC,post,positive_slow_deflection,540.712,1.9383133871028764
dec4,dHPC,post,negative_slow_deflection,540.868,-2.8284644687946123
dec4,dHPC,post,positive_slow_deflection,541.056,2.195508061539848
dec4,dHPC,post,positive_slow_deflection,541.42,1.5518708912993227
dec4,dHPC,post,negative_slow_deflection,541.86,-2.002532002355273
dec4,dHPC,post,positive_slow_deflection,542.08,2.0839670424696917
dec4,dHPC,post,negative_slow_deflection,542.288,-1.885220477627809
dec4,dHPC,post,positive_slow_deflection,542.848,2.5464408354319867
dec4,dHPC,post,negative_slow_deflection,543.044,-3.3801214490564933
dec4,dHPC,post,positive_slow_deflection,543.208,1.592797425620063
dec4,dHPC,post,positive_slow_deflection,545.48,1.9209717983766885
dec4,dHPC,post,negative_slow_deflection,546.096,-1.7216810116002625
dec4,dHPC,post,positive_slow_deflection,546.712,2.1878431375498297
dec4,dHPC,post,negative_slow_deflection,546.88,-1.9053614031079997
dec4,dHPC,post,positive_slow_deflection,547.048,2.0530881867438
dec4,dHPC,post,negative_slow_deflection,547.236,-2.7797245946058085
dec4,dHPC,post,positive_slow_deflection,547.864,1.9948449175985046
dec4,dHPC,post,negative_slow_deflection,548.024,-1.5759177154706996
dec4,dHPC,post,negative_slow_deflection,548.708,-1.5877767319175142
dec4,dHPC,post,positive_slow_deflection,549.32,2.3370063184653618
dec4,dHPC,post,negative_slow_deflection,549.504,-2.1732538071329555
dec4,dHPC,post,positive_slow_deflection,549.648,3.038414278021304
dec4,dHPC,post,negative_slow_deflection,549.82,-4.2016702472182965
dec4,dHPC,post,positive_slow_deflection,549.992,1.6428926979903313
dec4,dHPC,post,negative_slow_deflection,550.984,-1.7849513847015896
dec4,dHPC,post,positive_slow_deflection,551.68,2.1025191968053427
dec4,dHPC,post,negative_slow_deflection,552.256,-3.504410223519392
dec4,dHPC,post,positive_slow_deflection,552.648,1.9725766715930635
dec4,dHPC,post,positive_slow_deflection,553.156,1.5126998836068108
dec4,dHPC,post,positive_slow_deflection,553.848,1.6198783858082908
dec4,dHPC,post,negative_slow_deflection,554.052,-1.7197014615475876
dec4,dHPC,post,positive_slow_deflection,554.86,1.8558125449350347
dec4,dHPC,post,negative_slow_deflection,555.276,-2.981834085120619
dec4,dHPC,post,positive_slow_deflection,555.548,1.8653859407704456
dec4,dHPC,post,negative_slow_deflection,555.716,-1.7923305207551075
dec4,dHPC,post,positive_slow_deflection,555.852,1.974317398219785
dec4,dHPC,post,positive_slow_deflection,556.12,1.6806797003473266
dec4,dHPC,post,negative_slow_deflection,556.588,-5.068126377212166
dec4,dHPC,post,positive_slow_deflection,556.816,2.167373600147421
dec4,dHPC,post,negative_slow_deflection,557.932,-1.5598179174334297
dec4,dHPC,post,negative_slow_deflection,559.692,-2.242842283179375
dec4,dHPC,post,positive_slow_deflection,560.124,2.9215285008906298
dec4,dHPC,post,negative_slow_deflection,560.42,-4.555832466136881
dec4,dHPC,post,positive_slow_deflection,560.648,1.5637151772250009
dec4,dHPC,post,positive_slow_deflection,560.924,1.77643772911547
dec4,dHPC,post,negative_slow_deflection,562.288,-2.7905000985369184
dec4,dHPC,post,positive_slow_deflection,562.64,2.7827563787294904
dec4,dHPC,post,negative_slow_deflection,562.892,-2.8907540618654517
dec4,dHPC,post,positive_slow_deflection,563.056,2.360476948272224
dec4,dHPC,post,negative_slow_deflection,563.216,-1.6677883743382387
dec4,dHPC,post,positive_slow_deflection,564.112,2.519365168935744
dec4,dHPC,post,negative_slow_deflection,564.84,-1.961839426389975
dec4,dHPC,post,positive_slow_deflection,566.584,2.167808335013921
dec4,dHPC,post,negative_slow_deflection,566.908,-1.7178296234368455
dec4,dHPC,post,positive_slow_deflection,567.188,1.5777538595218834
dec4,dHPC,post,negative_slow_deflection,567.564,-2.3019726497577957
dec4,dHPC,post,positive_slow_deflection,567.708,2.909450377685835
dec4,dHPC,post,negative_slow_deflection,567.856,-3.796423072669805
dec4,dHPC,post,positive_slow_deflection,568.02,2.575823110612984
dec4,dHPC,post,negative_slow_deflection,568.644,-2.148781919780186
dec4,dHPC,post,positive_slow_deflection,569.336,1.6049022254334704
dec4,dHPC,post,negative_slow_deflection,569.832,-2.5300591000375574
dec4,dHPC,post,positive_slow_deflection,570.832,1.854413893646587
dec4,dHPC,post,negative_slow_deflection,571.38,-2.5775536505375545
dec4,dHPC,post,positive_slow_deflection,571.604,1.6270317154530074
dec4,dHPC,post,positive_slow_deflection,572.52,2.5010773051855746
dec4,dHPC,post,negative_slow_deflection,572.772,-1.8803022968296235
dec4,dHPC,post,positive_slow_deflection,573.24,1.6569096901464164
dec4,dHPC,post,negative_slow_deflection,573.768,-3.29202590171459
dec4,dHPC,post,positive_slow_deflection,574.288,2.4372428077882
dec4,dHPC,post,negative_slow_deflection,575.52,-2.3045443621802875
dec4,dHPC,post,positive_slow_deflection,576.588,2.5442388937955367
dec4,dHPC,post,negative_slow_deflection,576.768,-2.6596482106615826
dec4,dHPC,post,negative_slow_deflection,577.836,-2.606760304893122
dec4,dHPC,post,negative_slow_deflection,578.872,-1.8385988713545574
dec4,dHPC,post,negative_slow_deflection,579.312,-2.1804875061840625
dec4,dHPC,post,negative_slow_deflection,580.716,-1.7537716368531462
dec4,dHPC,post,positive_slow_deflection,581.34,2.0487076656140397
dec4,dHPC,post,negative_slow_deflection,581.86,-2.7829526610134625
dec4,dHPC,post,negative_slow_deflection,582.256,-2.254332049020217
dec4,dHPC,post,positive_slow_deflection,582.548,2.028853501464093
dec4,dHPC,post,positive_slow_deflection,583.216,2.345928543422643
dec4,dHPC,post,negative_slow_deflection,583.404,-3.1811328153930973
dec4,dHPC,post,negative_slow_deflection,583.776,-1.7166728244548812
dec4,dHPC,post,negative_slow_deflection,584.072,-1.6930537475037002
dec4,dHPC,post,positive_slow_deflection,584.424,1.5825709664332699
dec4,dHPC,post,positive_slow_deflection,584.74,2.172928204476065
dec4,dHPC,post,negative_slow_deflection,584.92,-2.9017461510726927
dec4,dHPC,post,negative_slow_deflection,589.672,-1.551345755894304
dec4,dHPC,post,positive_slow_deflection,589.936,1.7305577307904505
dec4,dHPC,post,negative_slow_deflection,590.112,-2.03770195176045
dec4,dHPC,post,negative_slow_deflection,590.516,-1.567988136505319
dec4,dHPC,post,positive_slow_deflection,590.668,1.879334065252646
dec4,dHPC,post,negative_slow_deflection,590.844,-2.3367577615179536
dec4,dHPC,post,positive_slow_deflection,591.08,1.8875322906127814
dec4,dHPC,post,negative_slow_deflection,591.38,-2.713808003568716
dec4,dHPC,post,positive_slow_deflection,592.332,2.161499111300937
dec4,dHPC,post,negative_slow_deflection,592.644,-2.1102604064056525
dec4,dHPC,post,positive_slow_deflection,592.816,2.979987066246036
dec4,dHPC,post,negative_slow_deflection,592.976,-5.116280673115307
dec4,dHPC,post,positive_slow_deflection,593.148,3.065106107664707
dec4,dHPC,post,negative_slow_deflection,593.716,-2.165573895286853
dec4,dHPC,post,negative_slow_deflection,594.808,-1.9256513425384716
dec4,dHPC,post,positive_slow_deflection,594.968,1.6980526018807356
dec4,dHPC,post,negative_slow_deflection,595.144,-1.9389142038158218
dec4,dHPC,post,positive_slow_deflection,595.324,2.079287456780957
dec4,dHPC,post,negative_slow_deflection,595.708,-2.3327539123177576
dec4,dHPC,post,positive_slow_deflection,595.968,2.6512066368459006
dec4,dHPC,post,negative_slow_deflection,596.44,-1.6898128081375552
dec4,dHPC,post,positive_slow_deflection,597.116,1.9851293217757893
dec4,dHPC,post,negative_slow_deflection,597.752,-1.6101135733809329
dec4,dHPC,post,positive_slow_deflection,598.252,2.464640079950141
dec4,dHPC,post,negative_slow_deflection,598.412,-3.297986059952058
dec4,dHPC,post,positive_slow_deflection,598.716,2.6216528208080323
dec4,dHPC,post,negative_slow_deflection,598.884,-2.2129921494477025
dec4,dHPC,post,positive_slow_deflection,599.176,2.459715268170805
dec4,dHPC,post,positive_slow_deflection,600.072,1.8213919346273129
dec4,dHPC,post,negative_slow_deflection,600.232,-1.9616942782305213
dec4,dHPC,post,negative_slow_deflection,601.004,-1.8616316410405562
dec4,dHPC,post,negative_slow_deflection,603.192,-2.068602190490623
dec4,dHPC,post,negative_slow_deflection,605.732,-1.846374929375584
dec4,dHPC,post,positive_slow_deflection,606.228,2.0595571924939695
dec4,dHPC,post,negative_slow_deflection,606.46,-1.781890749505535
dec4,dHPC,post,positive_slow_deflection,606.672,1.6312424039653532
dec4,dHPC,post,positive_slow_deflection,608.272,2.2255027979026014
dec4,dHPC,post,negative_slow_deflection,608.568,-2.343772344801758
dec4,dHPC,post,positive_slow_deflection,609.264,2.9934337449016044
dec4,dHPC,post,negative_slow_deflection,609.452,-2.6147398195053477
dec4,dHPC,post,negative_slow_deflection,609.804,-1.5577834529778827
dec4,dHPC,post,negative_slow_deflection,610.28,-1.544037244107939
dec4,dHPC,post,positive_slow_deflection,610.42,2.763641438997218
dec4,dHPC,post,negative_slow_deflection,610.608,-3.2296646468847117
dec4,dHPC,post,positive_slow_deflection,610.828,1.8119284143243806
dec4,dHPC,post,negative_slow_deflection,611.128,-2.405626607264511
dec4,dHPC,post,negative_slow_deflection,612.756,-1.5362921389239717
dec4,dHPC,post,positive_slow_deflection,612.972,2.215193116965055
dec4,dHPC,post,negative_slow_deflection,614.052,-1.612239373739557
dec4,dHPC,post,positive_slow_deflection,614.44,1.8978927229595166
dec4,dHPC,post,negative_slow_deflection,614.908,-1.7888924942455808
dec4,dHPC,post,positive_slow_deflection,615.112,2.0572296427183567
dec4,dHPC,post,negative_slow_deflection,615.28,-2.1666697129745027
dec4,dHPC,post,positive_slow_deflection,615.576,1.7760350379002234
dec4,dHPC,post,negative_slow_deflection,615.86,-2.6274794851655376
dec4,dHPC,post,negative_slow_deflection,616.468,-2.3465033836459273
dec4,dHPC,post,positive_slow_deflection,616.64,1.6674037119097989
dec4,dHPC,post,positive_slow_deflection,616.924,1.6000115182453538
dec4,dHPC,post,negative_slow_deflection,617.16,-2.0445281813781118
dec4,dHPC,post,positive_slow_deflection,619.168,3.0371180347948887
dec4,dHPC,post,negative_slow_deflection,619.348,-2.7831081792420775
dec4,dHPC,post,positive_slow_deflection,619.94,2.878754646623702
dec4,dHPC,post,negative_slow_deflection,620.184,-2.769414867111989
dec4,dHPC,post,negative_slow_deflection,622.328,-2.8354698908872096
dec4,dHPC,post,positive_slow_deflection,622.496,2.389980024160365
dec4,dHPC,post,negative_slow_deflection,623.24,-2.08165429176625
dec4,dHPC,post,negative_slow_deflection,623.656,-1.75926687307357
dec4,dHPC,post,positive_slow_deflection,624.232,2.475183178995223
dec4,dHPC,post,negative_slow_deflection,624.584,-1.9883742897293866
dec4,dHPC,post,negative_slow_deflection,625.176,-2.077573882519976
dec4,dHPC,post,positive_slow_deflection,625.42,2.1114969499090943
dec4,dHPC,post,negative_slow_deflection,626.396,-1.735344622033822
dec4,dHPC,post,negative_slow_deflection,627.16,-2.6330024384339703
dec4,dHPC,post,negative_slow_deflection,628.448,-1.583526887925276
dec4,dHPC,post,positive_slow_deflection,628.616,2.0142583668008043
dec4,dHPC,post,negative_slow_deflection,628.796,-2.6263907549923156
dec4,dHPC,post,positive_slow_deflection,629.424,2.572730405077366
dec4,dHPC,post,negative_slow_deflection,629.692,-2.794447102783333
dec4,dHPC,post,negative_slow_deflection,630.776,-2.1109190180366366
dec4,dHPC,post,positive_slow_deflection,630.96,2.1989484397767427
dec4,dHPC,post,negative_slow_deflection,631.884,-2.2502554539757917
dec4,dHPC,post,positive_slow_deflection,632.524,2.7016730144292374
dec4,dHPC,post,negative_slow_deflection,632.724,-2.7601995049125363
dec4,dHPC,post,negative_slow_deflection,633.156,-2.2520501532409187
dec4,dHPC,post,positive_slow_deflection,633.356,1.9926029445922575
dec4,dHPC,post,negative_slow_deflection,634.16,-2.0894644932044524
dec4,dHPC,post,positive_slow_deflection,634.58,2.1941289269131024
dec4,dHPC,post,negative_slow_deflection,635.22,-2.1265285741357816
dec4,dHPC,post,positive_slow_deflection,635.828,1.541743282450425
dec4,dHPC,post,negative_slow_deflection,636.168,-2.484600458468788
dec4,dHPC,post,positive_slow_deflection,636.328,2.1903915240712557
dec4,dHPC,post,negative_slow_deflection,636.76,-3.7495778414898946
dec4,dHPC,post,positive_slow_deflection,637.284,1.5531080754266955
dec4,dHPC,post,negative_slow_deflection,637.52,-1.835105680682067
dec4,dHPC,post,positive_slow_deflection,638.584,2.1298360604226847
dec4,dHPC,post,negative_slow_deflection,638.756,-2.30801553826782
dec4,dHPC,post,positive_slow_deflection,638.944,1.561995404600059
dec4,dHPC,post,negative_slow_deflection,639.316,-2.001606953767307
dec4,dHPC,post,positive_slow_deflection,639.516,2.9003749363379336
dec4,dHPC,post,negative_slow_deflection,639.716,-1.637590777550851
dec4,dHPC,post,negative_slow_deflection,640.136,-2.3819517206454024
dec4,dHPC,post,positive_slow_deflection,640.312,1.9010400432858683
dec4,dHPC,post,negative_slow_deflection,640.844,-2.3431745240949584
dec4,dHPC,post,positive_slow_deflection,641.116,2.7246291306024677
dec4,dHPC,post,negative_slow_deflection,641.564,-1.7232212595930059
dec4,dHPC,post,negative_slow_deflection,642.436,-2.488034660074869
dec4,dHPC,post,positive_slow_deflection,642.628,1.5341730150362087
dec4,dHPC,post,negative_slow_deflection,643.564,-2.152164566048878
dec4,dHPC,post,negative_slow_deflection,644.988,-1.554227958398739
dec4,dHPC,post,negative_slow_deflection,646.036,-2.2321085881357474
dec4,dHPC,post,positive_slow_deflection,647.1,1.7734089457340334
dec4,dHPC,post,positive_slow_deflection,648.196,2.056115694740675
dec4,dHPC,post,negative_slow_deflection,648.388,-2.3914766507263314
dec4,dHPC,post,positive_slow_deflection,648.648,1.6151059094161762
dec4,dHPC,post,positive_slow_deflection,648.92,1.8284557176860392
dec4,dHPC,post,negative_slow_deflection,649.376,-1.9191524083175666
dec4,dHPC,post,positive_slow_deflection,650.048,1.9124150961688535
dec4,dHPC,post,negative_slow_deflection,650.22,-2.7897973315613998
dec4,dHPC,post,positive_slow_deflection,650.612,3.4254617694764207
dec4,dHPC,post,negative_slow_deflection,650.788,-1.6018030341692169
dec4,dHPC,post,negative_slow_deflection,651.408,-2.6578047016098654
dec4,dHPC,post,negative_slow_deflection,652.6,-1.8740012846922285
dec4,dHPC,post,positive_slow_deflection,653.324,1.669381378465444
dec4,dHPC,post,negative_slow_deflection,653.588,-1.6388232643932183
dec4,dHPC,post,negative_slow_deflection,653.888,-2.3244312085545706
dec4,dHPC,post,positive_slow_deflection,654.064,3.010130964715195
dec4,dHPC,post,negative_slow_deflection,654.448,-1.588255227164542
dec4,dHPC,post,positive_slow_deflection,654.72,2.2372021267459234
dec4,dHPC,post,negative_slow_deflection,654.932,-2.5257293271746803
dec4,dHPC,post,positive_slow_deflection,655.3,2.019565756854744
dec4,dHPC,post,negative_slow_deflection,655.708,-3.0025007424365144
dec4,dHPC,post,positive_slow_deflection,655.88,1.860674079912565
dec4,dHPC,post,positive_slow_deflection,656.156,1.6502229823586072
dec4,dHPC,post,negative_slow_deflection,656.784,-2.1131876604838613
dec4,dHPC,post,positive_slow_deflection,657.392,2.3361733381491314
dec4,dHPC,post,negative_slow_deflection,658.0,-2.2529368398519822
dec4,dHPC,post,negative_slow_deflection,658.336,-1.5570099375793578
dec4,dHPC,post,positive_slow_deflection,660.12,2.195383143723002
dec4,dHPC,post,negative_slow_deflection,660.292,-1.5178320567018009
dec4,dHPC,post,negative_slow_deflection,660.6,-1.9087253176421863
dec4,dHPC,post,negative_slow_deflection,661.492,-1.8451347399463818
dec4,dHPC,post,positive_slow_deflection,661.7,1.8583824146630987
dec4,dHPC,post,positive_slow_deflection,662.164,2.543445017685822
dec4,dHPC,post,negative_slow_deflection,662.348,-3.672868197529208
dec4,dHPC,post,positive_slow_deflection,662.516,1.8251500020859042
dec4,dHPC,post,negative_slow_deflection,662.664,-1.7423649705097521
dec4,dHPC,post,positive_slow_deflection,663.12,1.5388768832937458
dec4,dHPC,post,negative_slow_deflection,664.16,-2.20309807479322
dec4,dHPC,post,positive_slow_deflection,664.452,1.9108810566199788
dec4,dHPC,post,negative_slow_deflection,664.624,-1.7971277624531938
dec4,dHPC,post,positive_slow_deflection,665.488,2.842513744541261
dec4,dHPC,post,negative_slow_deflection,665.668,-2.2986123990699436
dec4,dHPC,post,negative_slow_deflection,666.192,-2.3623499775683996
dec4,dHPC,post,negative_slow_deflection,666.488,-1.793925268593112
dec4,dHPC,post,positive_slow_deflection,666.656,2.506692408532941
dec4,dHPC,post,negative_slow_deflection,666.832,-1.8153447780736818
dec4,dHPC,post,positive_slow_deflection,666.988,1.6788113566622136
dec4,dHPC,post,positive_slow_deflection,667.548,1.9012788395783962
dec4,dHPC,post,negative_slow_deflection,667.716,-3.3548127220529604
dec4,dHPC,post,positive_slow_deflection,667.856,1.6190873043408858
dec4,dHPC,post,positive_slow_deflection,668.128,1.846864907823191
dec4,dHPC,post,negative_slow_deflection,668.448,-2.624211529389153
dec4,dHPC,post,positive_slow_deflection,668.6,1.8293295669321197
dec4,dHPC,post,negative_slow_deflection,668.736,-2.448891332905747
dec4,dHPC,post,positive_slow_deflection,668.876,2.582781134381353
dec4,dHPC,post,negative_slow_deflection,669.012,-1.6600987838600376
dec4,dHPC,post,positive_slow_deflection,669.14,1.6794963535559302
dec4,dHPC,post,negative_slow_deflection,669.276,-2.170204345031181
dec4,dHPC,post,positive_slow_deflection,669.408,1.7614497653007997
dec4,dHPC,post,negative_slow_deflection,669.54,-1.8941343237392183
dec4,dHPC,post,positive_slow_deflection,669.952,2.8503501303913814
dec4,dHPC,post,negative_slow_deflection,670.156,-2.140602556452456
dec4,dHPC,post,positive_slow_deflection,670.496,2.89379661896292
dec4,dHPC,post,negative_slow_deflection,670.876,-1.7485429797390495
dec4,dHPC,post,negative_slow_deflection,678.224,-1.602230984634714
dec4,dHPC,post,positive_slow_deflection,680.156,1.7265452693623626
dec4,dHPC,post,positive_slow_deflection,681.796,2.048777747427309
dec4,dHPC,post,negative_slow_deflection,682.3,-1.9238106780871653
dec4,dHPC,post,negative_slow_deflection,683.336,-1.6531434818619097
dec4,dHPC,post,positive_slow_deflection,683.516,2.0106859200025173
dec4,dHPC,post,negative_slow_deflection,685.516,-2.0310301097019927
dec4,dHPC,post,positive_slow_deflection,686.784,1.5533438057730364
dec4,dHPC,post,negative_slow_deflection,686.968,-1.6808627731606463
dec4,dHPC,post,negative_slow_deflection,688.464,-1.5537801323711664
dec4,dHPC,post,negative_slow_deflection,692.764,-1.548564553589969
dec4,dHPC,post,negative_slow_deflection,695.084,-1.7305000099128738
dec4,dHPC,post,negative_slow_deflection,695.9,-3.5452244298078113
dec4,dHPC,post,positive_slow_deflection,696.076,2.0271140481946675
dec4,dHPC,post,positive_slow_deflection,696.7,1.6363639152966827
dec4,dHPC,post,positive_slow_deflection,697.016,1.6813077761856647
dec4,dHPC,post,negative_slow_deflection,697.956,-2.444429500774084
dec4,dHPC,post,positive_slow_deflection,698.132,1.9226372999735426
dec4,dHPC,post,negative_slow_deflection,698.644,-1.6237725342910976
dec4,dHPC,post,positive_slow_deflection,698.94,2.123687230162849
dec4,dHPC,post,negative_slow_deflection,699.12,-1.745470666193218
dec4,dHPC,post,negative_slow_deflection,699.46,-1.932493704039541
dec4,dHPC,post,positive_slow_deflection,699.62,2.7184939552613208
dec4,dHPC,post,negative_slow_deflection,699.788,-2.9750283902555785
dec4,dHPC,post,negative_slow_deflection,700.068,-2.7267864266975814
dec4,dHPC,post,positive_slow_deflection,700.232,2.474717243056815
dec4,dHPC,post,negative_slow_deflection,701.812,-2.05782497350825
dec4,dHPC,post,negative_slow_deflection,703.112,-2.149163823003093
dec4,dHPC,post,negative_slow_deflection,703.372,-2.153298867232006
dec4,dHPC,post,positive_slow_deflection,704.404,1.733894903997964
dec4,dHPC,post,negative_slow_deflection,704.608,-1.7487911353771532
dec4,dHPC,post,negative_slow_deflection,705.1,-3.080704216702413
dec4,dHPC,post,positive_slow_deflection,705.256,1.6257381646876248
dec4,dHPC,post,positive_slow_deflection,705.6,1.7813064784295727
dec4,dHPC,post,positive_slow_deflection,706.496,1.6997707047218424
dec4,dHPC,post,positive_slow_deflection,707.084,1.5641215820847096
dec4,dHPC,post,negative_slow_deflection,707.272,-1.7382636601471708
dec4,dHPC,post,negative_slow_deflection,708.568,-2.647202365724087
dec4,dHPC,post,positive_slow_deflection,708.736,1.8982724179509909
dec4,dHPC,post,positive_slow_deflection,709.444,2.334066127298939
dec4,dHPC,post,negative_slow_deflection,709.644,-1.6387048072099022
dec4,dHPC,post,positive_slow_deflection,710.792,1.5009117386543036
dec4,dHPC,post,negative_slow_deflection,711.568,-2.5476069582909115
dec4,dHPC,post,positive_slow_deflection,712.08,2.8410673547843213
dec4,dHPC,post,negative_slow_deflection,713.168,-3.575870036027429
dec4,dHPC,post,positive_slow_deflection,713.416,2.3105591931774954
dec4,dHPC,post,positive_slow_deflection,713.732,1.8582761057971346
dec4,dHPC,post,negative_slow_deflection,714.376,-1.7820947687681412
dec4,dHPC,post,negative_slow_deflection,714.832,-2.054121296546066
dec4,dHPC,post,positive_slow_deflection,715.032,1.719314753559665
dec4,dHPC,post,negative_slow_deflection,718.416,-1.785903960402278
dec4,dHPC,post,positive_slow_deflection,719.648,1.5872159473289587
dec4,dHPC,post,positive_slow_deflection,719.964,1.5118815293880936
dec4,dHPC,post,negative_slow_deflection,720.164,-2.4849354892142044
dec4,dHPC,post,positive_slow_deflection,720.504,1.7357813461021858
dec4,dHPC,post,positive_slow_deflection,721.4,1.6647863009984945
dec4,dHPC,post,negative_slow_deflection,721.552,-2.331648318152129
dec4,dHPC,post,positive_slow_deflection,722.24,1.502725365339694
dec4,dHPC,post,negative_slow_deflection,722.756,-2.312298533583533
dec4,dHPC,post,positive_slow_deflection,724.092,1.543664750085954
dec4,dHPC,post,positive_slow_deflection,726.148,3.2611484690606685
dec4,dHPC,post,negative_slow_deflection,726.34,-2.598870372208864
dec4,dHPC,post,negative_slow_deflection,726.628,-1.5889007345887234
dec4,dHPC,post,negative_slow_deflection,727.624,-1.5544843005637448
dec4,dHPC,post,negative_slow_deflection,728.4,-1.832984318846654
dec4,dHPC,post,positive_slow_deflection,729.068,1.5220067347831827
dec4,dHPC,post,negative_slow_deflection,729.52,-1.970083789653539
dec4,dHPC,post,negative_slow_deflection,731.148,-3.2066634675936387
dec4,dHPC,post,positive_slow_deflection,731.34,2.3344903070634038
