condition,channel,n_trials,mean_abs_lfp,pre_abs_lfp,stim_abs_lfp,recovery_abs_lfp,stim_minus_pre_abs_lfp
amp250_freq26,19,50,651.0061645507812,629.7695922851562,653.5624389648438,664.5796508789062,23.7928466796875
amp250_freq26,20,50,685.324462890625,663.6629638671875,687.8145141601562,699.4920043945312,24.15155029296875
amp250_freq26,21,50,731.3670654296875,708.7615966796875,734.7340698242188,743.8890380859375,25.97247314453125
amp250_freq26,22,50,784.3869018554688,760.8526000976562,788.8775024414062,794.4326782226562,28.02490234375
amp250_freq26,23,50,858.62890625,833.35205078125,865.3523559570312,863.7118530273438,32.00030517578125
amp250_freq26,24,50,1218.9178466796875,1183.8057861328125,1233.6021728515625,1210.00146484375,49.79638671875
amp250_freq26,25,50,1217.865966796875,1182.822998046875,1232.5029296875,1208.9847412109375,49.679931640625
amp250_freq26,26,50,1218.9932861328125,1183.9266357421875,1233.712158203125,1209.8690185546875,49.7855224609375
amp250_freq26,27,50,1215.0567626953125,1179.5897216796875,1229.71337890625,1206.516357421875,50.1236572265625
amp250_freq26,28,50,1220.4658203125,1185.2989501953125,1235.2005615234375,1211.3953857421875,49.901611328125
amp250_freq26,29,50,1550.0047607421875,1505.1314697265625,1566.6907958984375,1544.81884765625,61.559326171875
amp250_freq26,30,50,1575.8829345703125,1533.2685546875,1591.704345703125,1571.0045166015625,58.435791015625
amp250_freq26,31,50,1548.9324951171875,1510.31005859375,1563.7156982421875,1543.179931640625,53.4056396484375
amp250_freq26,32,50,1814.517333984375,1792.49658203125,1827.8089599609375,1796.676025390625,35.3123779296875
amp250_freq26,33,50,1857.3377685546875,1843.9581298828125,1868.1566162109375,1838.2572021484375,24.198486328125
amp250_freq26,34,50,1804.7080078125,1795.3843994140625,1814.0811767578125,1785.8839111328125,18.69677734375
amp250_freq26,35,50,1726.5377197265625,1718.8675537109375,1735.2198486328125,1708.1397705078125,16.352294921875
amp250_freq26,36,50,1650.7034912109375,1642.525146484375,1659.5594482421875,1632.31005859375,17.0343017578125
amp250_freq26,37,50,1589.7059326171875,1580.1612548828125,1599.2093505859375,1570.719970703125,19.048095703125
amp250_freq26,38,50,1556.8094482421875,1546.8001708984375,1566.52197265625,1537.705322265625,19.7218017578125
amp250_freq26,39,50,1545.104736328125,1534.9423828125,1554.7535400390625,1526.2974853515625,19.8111572265625
amp250_freq26,40,50,1553.8812255859375,1541.9310302734375,1564.4781494140625,1534.086669921875,22.547119140625
amp250_freq26,41,50,1578.8690185546875,1565.105712890625,1590.096435546875,1558.9171142578125,24.99072265625
amp250_freq26,42,50,1629.2872314453125,1610.2183837890625,1642.790771484375,1607.853271484375,32.5723876953125
amp250_freq26,43,50,1657.74658203125,1632.5030517578125,1673.3804931640625,1636.12744140625,40.87744140625
amp250_freq26,44,50,1517.41015625,1484.21142578125,1534.235595703125,1500.11669921875,50.024169921875
amp250_freq26,45,50,1242.06689453125,1206.50341796875,1256.7679443359375,1233.5162353515625,50.2645263671875
amp250_freq26,46,50,959.7216796875,926.9046630859375,971.3438720703125,957.6753540039062,44.439208984375
amp250_freq26,47,50,772.0621948242188,741.5549926757812,781.5686645507812,774.0283813476562,40.013671875
amp250_freq26,48,50,655.0148315429688,636.2074584960938,667.6321411132812,635.9630737304688,31.4246826171875
amp250_freq26,49,50,580.8265991210938,567.0437622070312,589.4054565429688,568.862060546875,22.3616943359375
amp250_freq26,50,50,518.8036499023438,511.16619873046875,523.90576171875,511.135498046875,12.73956298828125
amp250_freq26,51,50,491.9892883300781,486.783203125,494.9547424316406,488.2748107910156,8.171539306640625
amp250_freq26,52,50,479.0619201660156,474.4078674316406,480.25787353515625,480.1417541503906,5.850006103515625
amp250_freq26,53,50,478.6713562011719,473.08587646484375,478.7738952636719,483.9440002441406,5.688018798828125
amp250_freq26,54,50,494.30224609375,486.6370544433594,493.7917785644531,503.5012512207031,7.15472412109375
amp250_freq26,55,50,526.6149291992188,516.5631713867188,526.3209838867188,537.5470581054688,9.7578125
amp250_freq26,56,50,577.3790893554688,564.9063720703125,578.0578002929688,587.8143920898438,13.15142822265625
amp250_freq26,57,50,643.1206665039062,628.489990234375,644.9196166992188,652.3576049804688,16.42962646484375
amp250_freq26,58,50,716.0259399414062,700.238037109375,718.798583984375,723.5000610351562,18.560546875
amp250_freq26,59,50,827.6727294921875,809.66552734375,832.17529296875,832.16162109375,22.509765625
amp250_freq26,60,50,973.832275390625,953.5517578125,980.3478393554688,974.5650634765625,26.79608154296875
amp250_freq26,61,50,1151.7972412109375,1128.2054443359375,1160.5833740234375,1149.0128173828125,32.3779296875
amp250_freq26,62,50,1507.1768798828125,1477.901123046875,1520.6593017578125,1496.0018310546875,42.7581787109375
amp250_freq26,63,50,1508.7559814453125,1477.9403076171875,1522.825439453125,1497.3564453125,44.8851318359375
amp250_freq26,64,50,1504.1973876953125,1475.3446044921875,1517.63671875,1492.771484375,42.2921142578125
amp250_freq26,65,50,1704.4598388671875,1678.8126220703125,1719.628662109375,1684.5750732421875,40.8160400390625
amp250_freq26,66,50,1825.1419677734375,1805.15087890625,1839.6685791015625,1801.4793701171875,34.5177001953125
amp250_freq26,67,50,1839.4608154296875,1828.6634521484375,1851.521240234375,1814.1197509765625,22.8577880859375
amp250_freq26,68,50,872.4197387695312,854.2234497070312,879.2491455078125,870.1170654296875,25.02569580078125
amp250_freq26,69,50,580.6370849609375,563.2515258789062,585.9971313476562,581.93701171875,22.74560546875
amp250_freq26,70,50,549.7138671875,530.0458374023438,555.9437255859375,550.6831665039062,25.89788818359375
amp250_freq26,71,50,762.0079345703125,744.445068359375,768.2675170898438,760.7980346679688,23.82244873046875
amp250_freq26,72,50,1588.046630859375,1575.578857421875,1599.7412109375,1565.392822265625,24.162353515625
amp250_freq26,73,50,752.5679321289062,739.343505859375,757.7289428710938,750.3093872070312,18.38543701171875
amp250_freq26,74,50,537.232177734375,513.922119140625,544.9819946289062,537.294677734375,31.05987548828125
amp250_freq26,75,50,559.4149169921875,536.0872802734375,567.3052978515625,559.071533203125,31.218017578125
amp250_freq26,76,50,808.0472412109375,779.103515625,819.3698120117188,803.0131225585938,40.26629638671875
amp250_freq26,77,50,1594.7196044921875,1556.495361328125,1614.5120849609375,1573.5859375,58.0167236328125
amp250_freq26,78,50,1294.25732421875,1254.7489013671875,1311.5181884765625,1281.956787109375,56.769287109375
amp250_freq26,79,50,565.9215087890625,546.2468872070312,572.0489501953125,567.189453125,25.80206298828125
amp250_freq26,80,50,312.2354431152344,304.5507507324219,312.75732421875,318.3499450683594,8.206573486328125
amp250_freq26,81,50,656.2904663085938,634.4539184570312,668.7879028320312,640.6466064453125,34.333984375
amp250_freq26,82,50,646.8928833007812,626.5323486328125,659.0849609375,630.671630859375,32.5526123046875
amp250_freq26,83,50,635.2975463867188,616.47509765625,646.5939331054688,620.235107421875,30.11883544921875
amp250_freq26,84,50,594.7399291992188,578.7493896484375,604.1084594726562,582.6073608398438,25.35906982421875
amp250_freq26,85,50,522.6168212890625,512.717529296875,528.3804931640625,515.2186279296875,15.6629638671875
amp250_freq26,86,50,472.8876647949219,468.2447814941406,475.0616455078125,470.9942321777344,6.816864013671875
amp250_freq26,87,50,458.9375,454.524169921875,459.4166564941406,461.8939514160156,4.892486572265625
amp250_freq26,88,50,244.8315887451172,238.45689392089844,244.52125549316406,252.13113403320312,6.064361572265625
amp250_freq26,89,50,192.29074096679688,182.1026611328125,191.6549835205078,204.38584899902344,9.552322387695312
amp250_freq26,90,50,207.0927276611328,194.93798828125,207.44163513183594,218.19996643066406,12.503646850585938
amp250_freq26,91,50,245.134033203125,232.98313903808594,244.96083068847656,257.80474853515625,11.977691650390625
amp250_freq26,92,50,327.53521728515625,312.2501220703125,328.3697204589844,340.3238220214844,16.119598388671875
amp250_freq26,93,50,504.3456115722656,488.62298583984375,507.4114990234375,510.8496398925781,18.78851318359375
amp250_freq26,94,50,972.8452758789062,949.9198608398438,980.2529296875,973.5189819335938,30.33306884765625
amp250_freq26,95,50,1173.9486083984375,1148.529541015625,1184.255615234375,1168.439697265625,35.72607421875
amp250_freq26,96,50,629.43310546875,613.2211303710938,633.5512084960938,633.2689819335938,20.330078125
amp250_freq26,97,50,768.7179565429688,749.8718872070312,775.12353515625,768.3648681640625,25.25164794921875
amp250_freq26,98,50,923.663330078125,903.0487670898438,932.1279296875,918.872802734375,29.07916259765625
amp250_freq26,99,50,1063.1854248046875,1041.414306640625,1073.2193603515625,1054.8623046875,31.8050537109375
amp250_freq26,100,50,1204.201904296875,1182.0213623046875,1215.2833251953125,1193.123291015625,33.261962890625
amp250_freq26,101,50,1330.59033203125,1309.14404296875,1342.147705078125,1317.3807373046875,33.003662109375
amp250_freq26,102,50,1430.7960205078125,1411.286865234375,1441.8056640625,1417.239013671875,30.518798828125
amp250_freq26,103,50,1454.8660888671875,1435.304443359375,1466.425048828125,1439.76513671875,31.12060546875
amp250_freq26,104,50,1433.8509521484375,1415.7252197265625,1444.7781982421875,1419.2210693359375,29.052978515625
amp250_freq26,105,50,1409.550048828125,1389.5208740234375,1420.971923828125,1395.323486328125,31.4510498046875
amp250_freq26,106,50,1350.5408935546875,1329.8795166015625,1361.5908203125,1338.0447998046875,31.7113037109375
amp250_freq26,107,50,1260.115234375,1239.0361328125,1270.6243896484375,1249.665283203125,31.5882568359375
amp250_freq26,108,50,1151.215576171875,1128.69091796875,1161.8458251953125,1141.835693359375,33.1549072265625
amp250_freq26,109,50,1022.5868530273438,998.2298583984375,1032.7821044921875,1016.3363647460938,34.55224609375
amp250_freq26,110,50,863.0942993164062,838.9525146484375,872.2423706054688,859.7650756835938,33.28985595703125
amp250_freq26,111,50,741.2059936523438,718.8593139648438,749.0070190429688,740.1354370117188,30.147705078125
amp250_freq26,112,50,570.8700561523438,550.53662109375,580.971435546875,560.8855590820312,30.434814453125
amp250_freq26,113,50,577.4967041015625,557.612060546875,587.358154296875,567.7868041992188,29.74609375
amp250_freq26,114,50,422.68634033203125,403.03033447265625,429.7641906738281,421.09100341796875,26.733856201171875
amp250_freq26,115,50,587.0908203125,568.4887084960938,597.0343017578125,575.8685913085938,28.54559326171875
amp250_freq26,116,50,581.3611450195312,564.1091918945312,591.4754028320312,568.2557983398438,27.3662109375
amp250_freq26,117,50,577.1966552734375,561.7738647460938,587.3864135742188,562.056396484375,25.612548828125
amp250_freq26,118,50,576.9025268554688,564.9072265625,586.1973876953125,560.9971923828125,21.2901611328125
amp250_freq26,119,50,574.6943969726562,564.055419921875,583.525634765625,558.8302001953125,19.47021484375
amp250_freq26,120,50,561.619384765625,553.6203002929688,569.6655883789062,545.4844360351562,16.0452880859375
amp250_freq26,121,50,497.23974609375,493.2040100097656,502.51409912109375,485.459228515625,9.310089111328125
amp250_freq26,122,50,407.77191162109375,408.5240783691406,409.0883483886719,403.05804443359375,0.56427001953125
amp250_freq26,123,50,355.6498107910156,359.4513854980469,354.3765869140625,355.6621398925781,-5.074798583984375
amp250_freq26,124,50,341.7969970703125,344.45953369140625,339.55218505859375,345.86480712890625,-4.9073486328125
amp250_freq26,125,50,360.13641357421875,358.8844909667969,357.9640197753906,367.9057312011719,-0.92047119140625
amp250_freq26,126,50,568.0367431640625,559.468505859375,568.0488891601562,576.557373046875,8.58038330078125
amp250_freq26,127,50,518.4360961914062,506.122802734375,519.8711547851562,526.4564208984375,13.74835205078125
amp250_freq5,0,50,1506.7916259765625,1466.8685302734375,1510.20556640625,1536.4403076171875,43.3370361328125
amp250_freq5,1,50,1477.3167724609375,1439.298095703125,1480.3648681640625,1506.2171630859375,41.0667724609375
amp250_freq5,2,50,1476.106201171875,1442.628662109375,1477.3681640625,1505.78173828125,34.739501953125
amp250_freq5,3,50,1529.6112060546875,1502.15625,1527.763427734375,1562.585205078125,25.607177734375
amp250_freq5,4,50,1636.3792724609375,1607.1197509765625,1633.4351806640625,1674.4742431640625,26.3154296875
amp250_freq5,5,50,1769.2470703125,1730.3468017578125,1768.0712890625,1811.6763916015625,37.7244873046875
amp250_freq5,6,50,1806.0220947265625,1757.61767578125,1808.4814453125,1846.9561767578125,50.86376953125
amp250_freq5,7,50,1752.2811279296875,1701.2220458984375,1756.438232421875,1790.882080078125,55.2161865234375
amp250_freq5,8,50,1558.72998046875,1511.02294921875,1563.6614990234375,1591.6029052734375,52.6385498046875
amp250_freq5,9,50,1310.31201171875,1278.44873046875,1312.805419921875,1334.6796875,34.356689453125
amp250_freq5,10,50,1081.8038330078125,1064.390380859375,1081.7991943359375,1099.229736328125,17.4088134765625
amp250_freq5,11,50,911.8148803710938,905.6297607421875,909.2222900390625,925.7544555664062,3.592529296875
amp250_freq5,12,50,798.03955078125,797.5010986328125,794.3909301757812,809.5414428710938,-3.11016845703125
amp250_freq5,13,50,751.9960327148438,748.63037109375,749.2127685546875,763.6839599609375,0.5823974609375
amp250_freq5,14,50,735.3023071289062,729.1900634765625,733.2490234375,747.5774536132812,4.0589599609375
amp250_freq5,15,50,736.7747192382812,727.0665893554688,735.4566040039062,750.4440307617188,8.3900146484375
amp250_freq5,16,50,598.1018676757812,598.9215087890625,590.627197265625,619.7022705078125,-8.2943115234375
amp250_freq5,17,50,596.2462768554688,597.2028198242188,587.2228393554688,622.3273315429688,-9.97998046875
amp250_freq5,18,50,613.1278076171875,614.199951171875,601.8301391601562,645.9344482421875,-12.36981201171875
amp250_freq5,19,50,631.0352172851562,630.7019653320312,619.140625,667.01416015625,-11.56134033203125
amp250_freq5,20,50,663.3414916992188,660.714111328125,651.6829833984375,700.9496459960938,-9.0311279296875
amp250_freq5,21,50,709.1360473632812,701.9873046875,698.6264038085938,747.8090209960938,-3.36090087890625
amp250_freq5,22,50,762.3257446289062,750.6358032226562,753.908935546875,799.2630004882812,3.27313232421875
amp250_freq5,23,50,835.6611328125,819.4891357421875,829.8954467773438,869.14208984375,10.40631103515625
amp250_freq5,24,50,1192.3621826171875,1165.5830078125,1191.8525390625,1220.6610107421875,26.26953125
amp250_freq5,25,50,1191.579833984375,1164.84814453125,1191.1409912109375,1219.667724609375,26.2928466796875
amp250_freq5,26,50,1192.49365234375,1165.6275634765625,1191.9443359375,1220.9853515625,26.3167724609375
amp250_freq5,27,50,1188.56298828125,1162.0396728515625,1188.2615966796875,1216.0166015625,26.221923828125
amp250_freq5,28,50,1193.961669921875,1167.05419921875,1193.4718017578125,1222.3297119140625,26.4176025390625
amp250_freq5,29,50,1517.2666015625,1480.7059326171875,1518.0185546875,1551.5872802734375,37.3126220703125
amp250_freq5,30,50,1541.7984619140625,1504.13818359375,1543.055419921875,1575.6600341796875,38.917236328125
amp250_freq5,31,50,1515.6136474609375,1476.5618896484375,1518.2645263671875,1546.67578125,41.70263671875
amp250_freq5,32,50,1791.421875,1767.026123046875,1783.5274658203125,1839.4832763671875,16.5013427734375
amp250_freq5,33,50,1835.5943603515625,1812.3055419921875,1827.6556396484375,1882.686279296875,15.35009765625
amp250_freq5,34,50,1782.28466796875,1756.5474853515625,1775.629638671875,1828.001708984375,19.0821533203125
amp250_freq5,35,50,1704.207763671875,1674.4593505859375,1700.0872802734375,1746.28662109375,25.6279296875
amp250_freq5,36,50,1628.6697998046875,1595.3970947265625,1626.7921142578125,1667.5323486328125,31.39501953125
amp250_freq5,37,50,1567.6893310546875,1532.3382568359375,1567.477783203125,1603.645263671875,35.1395263671875
amp250_freq5,38,50,1535.141357421875,1499.3045654296875,1535.5069580078125,1569.8359375,36.202392578125
amp250_freq5,39,50,1524.72314453125,1489.48291015625,1524.8914794921875,1559.482666015625,35.4085693359375
amp250_freq5,40,50,1534.02490234375,1500.7269287109375,1533.079345703125,1570.1444091796875,32.3524169921875
amp250_freq5,41,50,1558.833984375,1529.556884765625,1555.87890625,1596.889892578125,26.322021484375
amp250_freq5,42,50,1611.2645263671875,1584.200439453125,1606.762451171875,1651.8243408203125,22.56201171875
amp250_freq5,43,50,1644.485595703125,1618.3514404296875,1639.2532958984375,1686.2808837890625,20.90185546875
amp250_freq5,44,50,1508.997802734375,1486.1053466796875,1503.7486572265625,1547.6343994140625,17.643310546875
amp250_freq5,45,50,1232.8194580078125,1215.0067138671875,1227.8853759765625,1265.42431640625,12.878662109375
amp250_freq5,46,50,947.7700805664062,935.3070068359375,943.5552978515625,972.894287109375,8.248291015625
amp250_freq5,47,50,756.611083984375,746.2265625,753.8941650390625,775.1261596679688,7.6676025390625
amp250_freq5,48,50,641.4149780273438,634.8012084960938,642.4315185546875,644.9877319335938,7.63031005859375
amp250_freq5,49,50,570.2147827148438,567.3870239257812,569.7686767578125,574.3690185546875,2.38165283203125
amp250_freq5,50,50,510.5610656738281,510.55621337890625,508.15069580078125,517.787841796875,-2.405517578125
amp250_freq5,51,50,483.5318298339844,484.4887390136719,479.29693603515625,495.2603759765625,-5.191802978515625
amp250_freq5,52,50,469.37158203125,470.2820739746094,463.2107849121094,486.93353271484375,-7.0712890625
amp250_freq5,53,50,467.2360534667969,468.2989196777344,459.4233703613281,489.60601806640625,-8.87554931640625
amp250_freq5,54,50,480.18267822265625,480.4845886230469,470.96075439453125,507.52227783203125,-9.523834228515625
amp250_freq5,55,50,509.3183898925781,508.9402160644531,499.1765441894531,540.1196899414062,-9.763671875
amp250_freq5,56,50,557.47412109375,555.442138671875,546.6524047851562,591.9653930664062,-8.78973388671875
amp250_freq5,57,50,622.3257446289062,618.0198364257812,611.3573608398438,659.5577392578125,-6.6624755859375
amp250_freq5,58,50,693.144775390625,686.6268310546875,682.5455932617188,731.4575805664062,-4.08123779296875
amp250_freq5,59,50,803.6500244140625,794.2669067382812,793.2063598632812,844.349609375,-1.060546875
amp250_freq5,60,50,950.0448608398438,937.7265014648438,940.2198486328125,991.8184814453125,2.49334716796875
amp250_freq5,61,50,1127.3543701171875,1110.058837890625,1118.5892333984375,1170.9512939453125,8.5303955078125
amp250_freq5,62,50,1482.4935302734375,1457.342041015625,1474.63134765625,1531.205078125,17.289306640625
amp250_freq5,63,50,1483.4183349609375,1458.9102783203125,1475.202880859375,1532.5472412109375,16.2926025390625
amp250_freq5,64,50,1479.69482421875,1453.8162841796875,1472.2161865234375,1527.9927978515625,18.39990234375
amp250_freq5,65,50,1678.212646484375,1645.4525146484375,1672.442138671875,1728.271728515625,26.9896240234375
amp250_freq5,66,50,1801.590576171875,1766.4818115234375,1796.85302734375,1850.932373046875,30.3712158203125
amp250_freq5,67,50,1817.09619140625,1781.1759033203125,1812.7672119140625,1865.9990234375,31.59130859375
amp250_freq5,68,50,858.281005859375,844.74365234375,854.9334106445312,881.8709106445312,10.18975830078125
amp250_freq5,69,50,571.5220947265625,563.2939453125,567.5948486328125,591.5297241210938,4.3009033203125
amp250_freq5,70,50,539.518798828125,532.5775756835938,537.491943359375,552.5247192382812,4.91436767578125
amp250_freq5,71,50,748.0382690429688,728.3858032226562,748.5072021484375,766.2864379882812,20.12139892578125
amp250_freq5,72,50,1565.9034423828125,1517.502685546875,1570.1748046875,1601.4957275390625,52.672119140625
amp250_freq5,73,50,739.4627075195312,720.4589233398438,739.6708984375,757.8252563476562,19.21197509765625
amp250_freq5,74,50,528.2825317382812,514.021240234375,527.0020141601562,546.3807983398438,12.98077392578125
amp250_freq5,75,50,552.8260498046875,541.67041015625,551.5391235351562,567.8292236328125,9.86871337890625
amp250_freq5,76,50,798.3449096679688,782.3182983398438,798.3059692382812,814.4733276367188,15.9876708984375
amp250_freq5,77,50,1580.889892578125,1545.7275390625,1579.0281982421875,1621.6224365234375,33.3006591796875
amp250_freq5,78,50,1281.2738037109375,1253.562255859375,1279.1968994140625,1315.2181396484375,25.6346435546875
amp250_freq5,79,50,556.5157470703125,547.1690673828125,553.1526489257812,575.9367065429688,5.98358154296875
amp250_freq5,80,50,306.2829284667969,307.2157287597656,301.6236267089844,319.32122802734375,-5.59210205078125
amp250_freq5,81,50,643.9308471679688,638.7198486328125,644.38427734375,647.7711791992188,5.6644287109375
amp250_freq5,82,50,633.3067626953125,626.597900390625,634.5685424804688,636.2380981445312,7.97064208984375
amp250_freq5,83,50,621.2984008789062,614.5896606445312,623.080810546875,622.643310546875,8.49114990234375
amp250_freq5,84,50,581.3504028320312,576.2636108398438,582.5911254882812,582.6912231445312,6.3275146484375
amp250_freq5,85,50,511.5322265625,510.3157043457031,510.4925842285156,515.8609008789062,0.1768798828125
amp250_freq5,86,50,464.46453857421875,466.02398681640625,460.20587158203125,475.6717834472656,-5.818115234375
amp250_freq5,87,50,448.3102111816406,450.5894470214844,441.7062072753906,465.83587646484375,-8.88323974609375
amp250_freq5,88,50,238.2675018310547,235.22866821289062,235.06951904296875,250.9039306640625,-0.159149169921875
amp250_freq5,89,50,186.75384521484375,181.96774291992188,184.19418334960938,199.22096252441406,2.2264404296875
amp250_freq5,90,50,202.02249145507812,199.205810546875,198.4880828857422,215.4435577392578,-0.7177276611328125
amp250_freq5,91,50,238.2181854248047,236.0556182861328,234.38754272460938,251.8647003173828,-1.6680755615234375
amp250_freq5,92,50,316.7548522949219,313.5179748535156,311.2302551269531,336.56561279296875,-2.2877197265625
amp250_freq5,93,50,491.3155212402344,481.960205078125,485.72796630859375,517.4423217773438,3.76776123046875
amp250_freq5,94,50,947.3497924804688,930.3607177734375,938.54052734375,990.7545166015625,8.1798095703125
amp250_freq5,95,50,1148.3563232421875,1125.5921630859375,1140.45361328125,1194.864013671875,14.8614501953125
amp250_freq5,96,50,608.4873046875,605.2464599609375,598.6131591796875,641.3375854492188,-6.63330078125
amp250_freq5,97,50,746.7317504882812,740.3776245117188,736.7821044921875,782.9441528320312,-3.59552001953125
amp250_freq5,98,50,901.0130004882812,889.9137573242188,891.4469604492188,940.8146362304688,1.533203125
amp250_freq5,99,50,1042.0533447265625,1027.64599609375,1032.9267578125,1083.82177734375,5.28076171875
amp250_freq5,100,50,1183.0128173828125,1164.428466796875,1174.5234375,1227.041748046875,10.094970703125
amp250_freq5,101,50,1308.927490234375,1287.027587890625,1301.2122802734375,1353.984375,14.1846923828125
amp250_freq5,102,50,1408.5716552734375,1385.79296875,1401.3016357421875,1453.19287109375,15.5086669921875
amp250_freq5,103,50,1434.033203125,1408.01123046875,1427.628662109375,1479.230712890625,19.617431640625
amp250_freq5,104,50,1414.02783203125,1386.6895751953125,1408.7498779296875,1457.182861328125,22.060302734375
amp250_freq5,105,50,1389.225830078125,1360.791259765625,1384.2406005859375,1432.6156005859375,23.4493408203125
amp250_freq5,106,50,1331.41552734375,1302.8079833984375,1326.9998779296875,1373.204833984375,24.19189453125
amp250_freq5,107,50,1242.17578125,1216.5322265625,1237.8092041015625,1280.902587890625,21.2769775390625
amp250_freq5,108,50,1135.574951171875,1112.1822509765625,1131.54931640625,1171.0762939453125,19.3670654296875
amp250_freq5,109,50,1004.6622924804688,983.9772338867188,1000.9241333007812,1036.5521240234375,16.9468994140625
amp250_freq5,110,50,844.968017578125,827.2476806640625,841.8595581054688,872.0551147460938,14.61187744140625
amp250_freq5,111,50,723.7062377929688,708.5288696289062,721.154541015625,746.54052734375,12.62567138671875
amp250_freq5,112,50,559.0078735351562,553.8257446289062,560.144775390625,560.7564697265625,6.31903076171875
amp250_freq5,113,50,564.4532470703125,559.2103881835938,565.7953491210938,565.6575927734375,6.5849609375
amp250_freq5,114,50,412.6924133300781,411.76702880859375,412.2264404296875,415.0254211425781,0.45941162109375
amp250_freq5,115,50,574.072509765625,567.9910278320312,576.0579223632812,574.1984252929688,8.06689453125
amp250_freq5,116,50,568.7251586914062,561.3291625976562,571.2631225585938,568.5205688476562,9.9339599609375
amp250_freq5,117,50,564.742431640625,556.3282470703125,567.64990234375,564.406982421875,11.3216552734375
amp250_freq5,118,50,563.5623168945312,554.4205932617188,566.7882080078125,563.0184326171875,12.36761474609375
amp250_freq5,119,50,560.6184692382812,551.2150268554688,563.9029541015625,560.1734008789062,12.68792724609375
amp250_freq5,120,50,547.8885498046875,538.6918334960938,551.1780395507812,547.224365234375,12.4862060546875
amp250_freq5,121,50,486.4330749511719,481.399169921875,488.2327575683594,486.0545349121094,6.833587646484375
amp250_freq5,122,50,401.4615783691406,402.7358093261719,400.65765380859375,402.59234619140625,-2.078155517578125
amp250_freq5,123,50,351.13653564453125,356.3868713378906,347.4359130859375,356.98828125,-8.950958251953125
amp250_freq5,124,50,334.6061096191406,340.7354736328125,328.58251953125,346.5379333496094,-12.1529541015625
amp250_freq5,125,50,349.8980712890625,355.4317932128906,341.7285461425781,368.8695373535156,-13.7032470703125
amp250_freq5,126,50,551.1279907226562,551.2200927734375,539.5371704101562,585.7979736328125,-11.68292236328125
amp250_freq5,127,50,499.8136901855469,498.8838806152344,490.1480407714844,529.7279663085938,-8.73583984375
