trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,pre_abs,on_abs,off_abs,on_delta,off_delta,on_minus_off
454,amp250_freq26,250,26,Group 96-127,32,147.53701782226562,153.6427459716797,119.94978332519531,6.1057281494140625,-27.587234497070312,33.692962646484375
454,amp250_freq26,250,26,Group 64-95,30,211.6210479736328,189.40296936035156,183.35400390625,-22.21807861328125,-28.267044067382812,6.0489654541015625
454,amp250_freq26,250,26,Group 32-63,28,237.15342712402344,235.03128051757812,230.46018981933594,-2.1221466064453125,-6.6932373046875,4.5710906982421875
454,amp250_freq26,250,26,Group 0-31,29,296.20892333984375,341.7771301269531,288.2469787597656,45.568206787109375,-7.961944580078125,53.5301513671875
455,amp250_freq5,250,5,Group 96-127,32,93.82121276855469,88.5284652709961,80.02861022949219,-5.292747497558594,-13.7926025390625,8.499855041503906
455,amp250_freq5,250,5,Group 64-95,30,162.21458435058594,117.58786010742188,117.2763900756836,-44.62672424316406,-44.938194274902344,0.31147003173828125
455,amp250_freq5,250,5,Group 32-63,28,130.2943572998047,143.6602020263672,123.24624633789062,13.3658447265625,-7.0481109619140625,20.413955688476562
455,amp250_freq5,250,5,Group 0-31,29,202.508056640625,184.48182678222656,151.35853576660156,-18.026229858398438,-51.14952087402344,33.123291015625
456,amp250_freq5,250,5,Group 96-127,32,71.96632385253906,85.58319091796875,118.53213500976562,13.616867065429688,46.56581115722656,-32.948944091796875
456,amp250_freq5,250,5,Group 64-95,30,81.10604858398438,139.28155517578125,166.45713806152344,58.175506591796875,85.35108947753906,-27.175582885742188
456,amp250_freq5,250,5,Group 32-63,28,101.42417907714844,126.98336791992188,170.82135009765625,25.559188842773438,69.39717102050781,-43.837982177734375
456,amp250_freq5,250,5,Group 0-31,29,154.34434509277344,182.6787872314453,214.21217346191406,28.334442138671875,59.867828369140625,-31.53338623046875
457,amp250_freq26,250,26,Group 96-127,32,97.27629852294922,138.94252014160156,106.69541931152344,41.666221618652344,9.419120788574219,32.247100830078125
457,amp250_freq26,250,26,Group 64-95,30,113.18250274658203,169.62796020507812,149.87574768066406,56.445457458496094,36.69324493408203,19.752212524414062
457,amp250_freq26,250,26,Group 32-63,28,126.52645111083984,172.8389129638672,168.38400268554688,46.312461853027344,41.85755157470703,4.4549102783203125
457,amp250_freq26,250,26,Group 0-31,29,183.9487762451172,250.4168701171875,252.599853515625,66.46809387207031,68.65107727050781,-2.1829833984375
458,amp180_freq5,180,5,Group 96-127,32,74.10857391357422,84.87469482421875,97.75544738769531,10.766120910644531,23.646873474121094,-12.880752563476562
458,amp180_freq5,180,5,Group 64-95,30,107.9293212890625,122.00487518310547,139.7332305908203,14.075553894042969,31.803909301757812,-17.728355407714844
458,amp180_freq5,180,5,Group 32-63,28,115.28669738769531,130.5115203857422,156.9893341064453,15.224822998046875,41.70263671875,-26.477813720703125
458,amp180_freq5,180,5,Group 0-31,29,157.6761932373047,173.77325439453125,198.50296020507812,16.097061157226562,40.82676696777344,-24.729705810546875
459,amp180_freq26,180,26,Group 96-127,32,78.09257507324219,87.16484069824219,86.00508117675781,9.072265625,7.912506103515625,1.159759521484375
459,amp180_freq26,180,26,Group 64-95,30,106.57364654541016,128.84201049804688,118.85196685791016,22.26836395263672,12.2783203125,9.990043640136719
459,amp180_freq26,180,26,Group 32-63,28,114.252197265625,121.83073425292969,107.84576416015625,7.5785369873046875,-6.40643310546875,13.984970092773438
459,amp180_freq26,180,26,Group 0-31,29,131.11526489257812,162.79270935058594,148.8891143798828,31.677444458007812,17.773849487304688,13.903594970703125
460,amp250_freq26,250,26,Group 96-127,32,85.64786529541016,95.27726745605469,102.0136947631836,9.629402160644531,16.365829467773438,-6.736427307128906
460,amp250_freq26,250,26,Group 64-95,30,114.49362182617188,117.85857391357422,135.55392456054688,3.3649520874023438,21.060302734375,-17.695350646972656
460,amp250_freq26,250,26,Group 32-63,28,113.71107482910156,113.3695068359375,131.76913452148438,-0.3415679931640625,18.058059692382812,-18.399627685546875
460,amp250_freq26,250,26,Group 0-31,29,141.89337158203125,162.2135772705078,192.873291015625,20.320205688476562,50.97991943359375,-30.659713745117188
461,amp100_freq26,100,26,Group 96-127,32,95.15802764892578,95.59900665283203,112.91893005371094,0.44097900390625,17.760902404785156,-17.319923400878906
461,amp100_freq26,100,26,Group 64-95,30,119.91512298583984,125.44267272949219,155.92311096191406,5.527549743652344,36.00798797607422,-30.480438232421875
461,amp100_freq26,100,26,Group 32-63,28,106.849853515625,138.43994140625,155.15963745117188,31.590087890625,48.309783935546875,-16.719696044921875
461,amp100_freq26,100,26,Group 0-31,29,157.51832580566406,185.54310607910156,222.32411193847656,28.0247802734375,64.8057861328125,-36.781005859375
462,amp180_freq26,180,26,Group 96-127,32,123.59864044189453,98.90541076660156,105.55701446533203,-24.69322967529297,-18.0416259765625,-6.651603698730469
462,amp180_freq26,180,26,Group 64-95,30,184.62969970703125,134.20213317871094,156.7754669189453,-50.42756652832031,-27.854232788085938,-22.573333740234375
462,amp180_freq26,180,26,Group 32-63,28,189.0996856689453,148.31195068359375,179.26480102539062,-40.78773498535156,-9.834884643554688,-30.952850341796875
462,amp180_freq26,180,26,Group 0-31,29,237.13275146484375,187.61436462402344,234.75259399414062,-49.51838684082031,-2.380157470703125,-47.13822937011719
463,amp100_freq5,100,5,Group 96-127,32,84.68158721923828,137.44581604003906,107.56889343261719,52.76422882080078,22.887306213378906,29.876922607421875
463,amp100_freq5,100,5,Group 64-95,30,122.3853759765625,163.53761291503906,131.48666381835938,41.15223693847656,9.101287841796875,32.05094909667969
463,amp100_freq5,100,5,Group 32-63,28,130.63449096679688,164.885498046875,133.2695770263672,34.251007080078125,2.6350860595703125,31.615921020507812
463,amp100_freq5,100,5,Group 0-31,29,201.71092224121094,260.52978515625,178.17588806152344,58.81886291503906,-23.5350341796875,82.35389709472656
464,amp250_freq26,250,26,Group 96-127,32,133.8331298828125,115.20814514160156,121.67733764648438,-18.624984741210938,-12.155792236328125,-6.4691925048828125
464,amp250_freq26,250,26,Group 64-95,30,116.10126495361328,155.70004272460938,146.4188232421875,39.598777770996094,30.31755828857422,9.281219482421875
464,amp250_freq26,250,26,Group 32-63,28,154.0051727294922,172.0255126953125,162.22389221191406,18.020339965820312,8.218719482421875,9.801620483398438
464,amp250_freq26,250,26,Group 0-31,29,218.30340576171875,194.8601837158203,222.50192260742188,-23.443222045898438,4.198516845703125,-27.641738891601562
465,amp250_freq26,250,26,Group 96-127,32,84.65021514892578,121.68077087402344,86.65007781982422,37.030555725097656,1.9998626708984375,35.03069305419922
465,amp250_freq26,250,26,Group 64-95,30,117.04405212402344,139.31298828125,129.75006103515625,22.268936157226562,12.706008911132812,9.56292724609375
465,amp250_freq26,250,26,Group 32-63,28,106.98402404785156,147.81390380859375,134.08790588378906,40.82987976074219,27.1038818359375,13.725997924804688
465,amp250_freq26,250,26,Group 0-31,29,135.31048583984375,187.62982177734375,181.15878295898438,52.3193359375,45.848297119140625,6.471038818359375
466,amp180_freq26,180,26,Group 96-127,32,83.07340240478516,83.59156036376953,87.54832458496094,0.518157958984375,4.474922180175781,-3.9567642211914062
466,amp180_freq26,180,26,Group 64-95,30,144.68955993652344,135.52626037597656,140.8952178955078,-9.163299560546875,-3.794342041015625,-5.36895751953125
466,amp180_freq26,180,26,Group 32-63,28,176.95864868164062,118.58235931396484,143.0069122314453,-58.37628936767578,-33.95173645019531,-24.42455291748047
466,amp180_freq26,180,26,Group 0-31,29,202.04318237304688,159.06436157226562,191.31866455078125,-42.97882080078125,-10.724517822265625,-32.254302978515625
467,amp180_freq26,180,26,Group 96-127,32,97.35600280761719,107.94702911376953,92.44060516357422,10.591026306152344,-4.915397644042969,15.506423950195312
467,amp180_freq26,180,26,Group 64-95,30,149.5275115966797,130.99684143066406,123.97941589355469,-18.530670166015625,-25.548095703125,7.017425537109375
467,amp180_freq26,180,26,Group 32-63,28,162.26260375976562,137.5159454345703,114.45694732666016,-24.746658325195312,-47.80565643310547,23.058998107910156
467,amp180_freq26,180,26,Group 0-31,29,216.32290649414062,186.2916717529297,172.63058471679688,-30.031234741210938,-43.69232177734375,13.661087036132812
468,amp100_freq5,100,5,Group 96-127,32,89.42154693603516,85.52349090576172,85.64454650878906,-3.8980560302734375,-3.7770004272460938,-0.12105560302734375
468,amp100_freq5,100,5,Group 64-95,30,125.82240295410156,105.76678466796875,102.9162826538086,-20.055618286132812,-22.90612030029297,2.8505020141601562
468,amp100_freq5,100,5,Group 32-63,28,106.68177795410156,115.5232162475586,116.04635620117188,8.841438293457031,9.364578247070312,-0.5231399536132812
468,amp100_freq5,100,5,Group 0-31,29,162.00054931640625,200.2316436767578,175.8805389404297,38.23109436035156,13.879989624023438,24.351104736328125
469,amp250_freq26,250,26,Group 96-127,32,93.80032348632812,102.78187561035156,115.84161376953125,8.981552124023438,22.041290283203125,-13.059738159179688
469,amp250_freq26,250,26,Group 64-95,30,94.11945343017578,118.15922546386719,137.92994689941406,24.039772033691406,43.81049346923828,-19.770721435546875
469,amp250_freq26,250,26,Group 32-63,28,117.33232879638672,138.2047882080078,139.03216552734375,20.872459411621094,21.69983673095703,-0.8273773193359375
469,amp250_freq26,250,26,Group 0-31,29,198.9403076171875,187.97349548339844,230.273681640625,-10.966812133789062,31.3333740234375,-42.30018615722656
470,amp180_freq5,180,5,Group 96-127,32,109.89273834228516,98.437255859375,96.01905059814453,-11.455482482910156,-13.873687744140625,2.4182052612304688
470,amp180_freq5,180,5,Group 64-95,30,115.43502807617188,144.1500701904297,132.81594848632812,28.715042114257812,17.38092041015625,11.334121704101562
470,amp180_freq5,180,5,Group 32-63,28,115.91486358642578,122.505126953125,143.85009765625,6.590263366699219,27.93523406982422,-21.344970703125
470,amp180_freq5,180,5,Group 0-31,29,198.30905151367188,204.9838409423828,197.404541015625,6.6747894287109375,-0.904510498046875,7.5792999267578125
471,amp180_freq5,180,5,Group 96-127,32,111.28921508789062,93.22310638427734,92.28134155273438,-18.06610870361328,-19.00787353515625,0.9417648315429688
471,amp180_freq5,180,5,Group 64-95,30,154.66529846191406,141.0425567626953,128.3947296142578,-13.62274169921875,-26.27056884765625,12.6478271484375
471,amp180_freq5,180,5,Group 32-63,28,171.18482971191406,131.46212768554688,129.3416290283203,-39.72270202636719,-41.84320068359375,2.1204986572265625
471,amp180_freq5,180,5,Group 0-31,29,229.0624542236328,187.95103454589844,170.0569305419922,-41.111419677734375,-59.005523681640625,17.89410400390625
472,amp180_freq26,180,26,Group 96-127,32,94.33429718017578,103.2602310180664,92.34757995605469,8.925933837890625,-1.9867172241210938,10.912651062011719
472,amp180_freq26,180,26,Group 64-95,30,140.54495239257812,162.69332885742188,118.70364379882812,22.14837646484375,-21.84130859375,43.98968505859375
472,amp180_freq26,180,26,Group 32-63,28,155.7417755126953,140.45718383789062,114.2351303100586,-15.284591674804688,-41.50664520263672,26.22205352783203
472,amp180_freq26,180,26,Group 0-31,29,200.30772399902344,217.29920959472656,194.5238800048828,16.991485595703125,-5.783843994140625,22.77532958984375
473,amp250_freq26,250,26,Group 96-127,32,91.72432708740234,83.10250854492188,99.34477996826172,-8.621818542480469,7.620452880859375,-16.242271423339844
473,amp250_freq26,250,26,Group 64-95,30,145.79200744628906,129.15814208984375,140.08139038085938,-16.633865356445312,-5.7106170654296875,-10.923248291015625
473,amp250_freq26,250,26,Group 32-63,28,128.68988037109375,112.22334289550781,160.36280822753906,-16.466537475585938,31.672927856445312,-48.13946533203125
473,amp250_freq26,250,26,Group 0-31,29,223.81495666503906,167.71243286132812,212.60232543945312,-56.10252380371094,-11.212631225585938,-44.889892578125
474,amp100_freq5,100,5,Group 96-127,32,117.96891021728516,99.27442169189453,112.61133575439453,-18.694488525390625,-5.357574462890625,-13.3369140625
474,amp100_freq5,100,5,Group 64-95,30,192.22166442871094,140.6053009033203,147.30970764160156,-51.616363525390625,-44.911956787109375,-6.70440673828125
474,amp100_freq5,100,5,Group 32-63,28,189.03640747070312,109.06216430664062,163.46449279785156,-79.9742431640625,-25.571914672851562,-54.40232849121094
474,amp100_freq5,100,5,Group 0-31,29,237.4022674560547,184.7572479248047,225.10891723632812,-52.64501953125,-12.293350219726562,-40.35166931152344
475,amp180_freq5,180,5,Group 96-127,32,112.3001480102539,105.50308227539062,98.6347885131836,-6.797065734863281,-13.665359497070312,6.868293762207031
475,amp180_freq5,180,5,Group 64-95,30,125.01497650146484,150.0526580810547,132.7600860595703,25.037681579589844,7.745109558105469,17.292572021484375
475,amp180_freq5,180,5,Group 32-63,28,158.68145751953125,157.78900146484375,133.46697998046875,-0.8924560546875,-25.2144775390625,24.322021484375
475,amp180_freq5,180,5,Group 0-31,29,245.62234497070312,215.98236083984375,179.46197509765625,-29.639984130859375,-66.16036987304688,36.5203857421875
476,amp250_freq26,250,26,Group 96-127,32,106.82152557373047,122.17649841308594,135.86854553222656,15.354972839355469,29.047019958496094,-13.692047119140625
476,amp250_freq26,250,26,Group 64-95,30,133.2357940673828,170.16046142578125,206.33895874023438,36.92466735839844,73.10316467285156,-36.178497314453125
476,amp250_freq26,250,26,Group 32-63,28,145.08302307128906,174.015380859375,210.337646484375,28.932357788085938,65.25462341308594,-36.322265625
476,amp250_freq26,250,26,Group 0-31,29,193.37628173828125,214.83168029785156,257.4671936035156,21.455398559570312,64.09091186523438,-42.63551330566406
477,amp250_freq5,250,5,Group 96-127,32,119.74394989013672,90.51982879638672,99.57209777832031,-29.22412109375,-20.171852111816406,-9.052268981933594
477,amp250_freq5,250,5,Group 64-95,30,173.44935607910156,155.27328491210938,152.18141174316406,-18.176071166992188,-21.2679443359375,3.0918731689453125
477,amp250_freq5,250,5,Group 32-63,28,157.53411865234375,129.7698974609375,143.54330444335938,-27.76422119140625,-13.990814208984375,-13.773406982421875
477,amp250_freq5,250,5,Group 0-31,29,240.32240295410156,182.24267578125,209.0513153076172,-58.07972717285156,-31.271087646484375,-26.808639526367188
478,amp180_freq5,180,5,Group 96-127,32,103.55803680419922,94.55414581298828,101.81214141845703,-9.003890991210938,-1.7458953857421875,-7.25799560546875
478,amp180_freq5,180,5,Group 64-95,30,165.29063415527344,119.30460357666016,155.33058166503906,-45.98603057861328,-9.960052490234375,-36.025978088378906
478,amp180_freq5,180,5,Group 32-63,28,144.88255310058594,132.9369659423828,165.1833953857422,-11.945587158203125,20.30084228515625,-32.246429443359375
478,amp180_freq5,180,5,Group 0-31,29,185.37847900390625,166.1431427001953,216.22889709472656,-19.235336303710938,30.850418090820312,-50.08575439453125
479,amp180_freq5,180,5,Group 96-127,32,98.22262573242188,115.57183837890625,94.63236236572266,17.349212646484375,-3.5902633666992188,20.939476013183594
479,amp180_freq5,180,5,Group 64-95,30,129.80105590820312,166.7235107421875,132.3530731201172,36.922454833984375,2.5520172119140625,34.37043762207031
479,amp180_freq5,180,5,Group 32-63,28,132.78854370117188,160.36599731445312,140.9334716796875,27.57745361328125,8.144927978515625,19.432525634765625
479,amp180_freq5,180,5,Group 0-31,29,183.94775390625,232.57351684570312,192.4120330810547,48.625762939453125,8.464279174804688,40.16148376464844
480,amp250_freq5,250,5,Group 96-127,32,91.6363525390625,115.43756103515625,81.89588165283203,23.80120849609375,-9.740470886230469,33.54167938232422
480,amp250_freq5,250,5,Group 64-95,30,139.2190399169922,150.6467742919922,119.36980438232422,11.427734375,-19.84923553466797,31.27696990966797
480,amp250_freq5,250,5,Group 32-63,28,139.74594116210938,146.15359497070312,102.77771759033203,6.40765380859375,-36.968223571777344,43.375877380371094
480,amp250_freq5,250,5,Group 0-31,29,185.51478576660156,212.15260314941406,156.48800659179688,26.6378173828125,-29.026779174804688,55.66459655761719
481,amp100_freq5,100,5,Group 96-127,32,86.46772766113281,105.54671478271484,97.61749267578125,19.07898712158203,11.149765014648438,7.929222106933594
481,amp100_freq5,100,5,Group 64-95,30,119.62077331542969,146.5852508544922,130.92031860351562,26.9644775390625,11.299545288085938,15.664932250976562
481,amp100_freq5,100,5,Group 32-63,28,120.86658477783203,161.2422637939453,132.03753662109375,40.37567901611328,11.170951843261719,29.204727172851562
481,amp100_freq5,100,5,Group 0-31,29,153.4931640625,195.673583984375,176.44139099121094,42.180419921875,22.948226928710938,19.232192993164062
482,amp180_freq26,180,26,Group 96-127,32,93.88945007324219,122.64047241210938,82.7297134399414,28.751022338867188,-11.159736633300781,39.91075897216797
482,amp180_freq26,180,26,Group 64-95,30,107.7761001586914,146.61158752441406,146.49374389648438,38.835487365722656,38.71764373779297,0.1178436279296875
482,amp180_freq26,180,26,Group 32-63,28,101.72256469726562,154.4374237060547,125.14099884033203,52.71485900878906,23.418434143066406,29.296424865722656
482,amp180_freq26,180,26,Group 0-31,29,148.5532684326172,237.16635131835938,183.81178283691406,88.61308288574219,35.258514404296875,53.35456848144531
483,amp180_freq5,180,5,Group 96-127,32,88.94505310058594,86.96233367919922,109.79267120361328,-1.9827194213867188,20.847618103027344,-22.830337524414062
483,amp180_freq5,180,5,Group 64-95,30,182.17184448242188,123.60189056396484,133.32994079589844,-58.56995391845703,-48.84190368652344,-9.728050231933594
483,amp180_freq5,180,5,Group 32-63,28,137.80039978027344,113.64664459228516,155.1772918701172,-24.15375518798828,17.37689208984375,-41.53064727783203
483,amp180_freq5,180,5,Group 0-31,29,202.2626495361328,166.85203552246094,212.39381408691406,-35.410614013671875,10.13116455078125,-45.541778564453125
484,amp250_freq5,250,5,Group 96-127,32,100.47125244140625,100.14775085449219,113.39230346679688,-0.3235015869140625,12.921051025390625,-13.244552612304688
484,amp250_freq5,250,5,Group 64-95,30,125.31332397460938,133.10488891601562,154.63320922851562,7.79156494140625,29.31988525390625,-21.5283203125
484,amp250_freq5,250,5,Group 32-63,28,109.10033416748047,117.39903259277344,151.8604278564453,8.298698425292969,42.760093688964844,-34.461395263671875
484,amp250_freq5,250,5,Group 0-31,29,162.76104736328125,189.2421417236328,216.86305236816406,26.481094360351562,54.10200500488281,-27.62091064453125
485,amp180_freq5,180,5,Group 96-127,32,136.50677490234375,121.41259765625,97.95775604248047,-15.09417724609375,-38.54901885986328,23.45484161376953
485,amp180_freq5,180,5,Group 64-95,30,155.62152099609375,161.6366424560547,140.91514587402344,6.0151214599609375,-14.706375122070312,20.72149658203125
485,amp180_freq5,180,5,Group 32-63,28,174.1555938720703,182.19410705566406,137.198486328125,8.03851318359375,-36.95710754394531,44.99562072753906
485,amp180_freq5,180,5,Group 0-31,29,240.6224822998047,235.56680297851562,206.63804626464844,-5.0556793212890625,-33.98443603515625,28.928756713867188
486,amp100_freq5,100,5,Group 96-127,32,93.97254943847656,133.818359375,89.06119537353516,39.84580993652344,-4.911354064941406,44.757164001464844
486,amp100_freq5,100,5,Group 64-95,30,136.41567993164062,205.25071716308594,125.94554138183594,68.83503723144531,-10.470138549804688,79.30517578125
486,amp100_freq5,100,5,Group 32-63,28,174.5116729736328,207.84487915039062,119.1861572265625,33.33320617675781,-55.32551574707031,88.65872192382812
486,amp100_freq5,100,5,Group 0-31,29,212.6560516357422,304.5505065917969,176.14788818359375,91.89445495605469,-36.50816345214844,128.40261840820312
487,amp180_freq26,180,26,Group 96-127,32,91.05210876464844,98.1488037109375,138.6758575439453,7.0966949462890625,47.623748779296875,-40.52705383300781
487,amp180_freq26,180,26,Group 64-95,30,120.46197509765625,117.7740478515625,162.04214477539062,-2.68792724609375,41.580169677734375,-44.268096923828125
487,amp180_freq26,180,26,Group 32-63,28,128.37142944335938,134.31893920898438,155.70095825195312,5.947509765625,27.32952880859375,-21.38201904296875
487,amp180_freq26,180,26,Group 0-31,29,186.79454040527344,162.77114868164062,211.68540954589844,-24.023391723632812,24.890869140625,-48.91426086425781
488,amp100_freq26,100,26,Group 96-127,32,122.4728012084961,88.81180572509766,114.60846710205078,-33.66099548339844,-7.8643341064453125,-25.796661376953125
488,amp100_freq26,100,26,Group 64-95,30,144.25650024414062,120.82330322265625,148.40087890625,-23.433197021484375,4.144378662109375,-27.57757568359375
488,amp100_freq26,100,26,Group 32-63,28,138.95315551757812,115.9561996459961,138.02024841308594,-22.99695587158203,-0.9329071044921875,-22.064048767089844
488,amp100_freq26,100,26,Group 0-31,29,230.49215698242188,166.66567993164062,192.3833770751953,-63.82647705078125,-38.10877990722656,-25.717697143554688
489,amp100_freq5,100,5,Group 96-127,32,171.1771240234375,101.81968688964844,157.29945373535156,-69.35743713378906,-13.877670288085938,-55.479766845703125
489,amp100_freq5,100,5,Group 64-95,30,192.45468139648438,156.43736267089844,179.66221618652344,-36.01731872558594,-12.792465209960938,-23.224853515625
489,amp100_freq5,100,5,Group 32-63,28,215.50282287597656,177.0152130126953,208.76824951171875,-38.48760986328125,-6.7345733642578125,-31.753036499023438
489,amp100_freq5,100,5,Group 0-31,29,259.5840759277344,227.27452087402344,254.98011779785156,-32.30955505371094,-4.6039581298828125,-27.705596923828125
490,amp180_freq5,180,5,Group 96-127,32,129.10055541992188,82.94172668457031,79.7489013671875,-46.15882873535156,-49.351654052734375,3.1928253173828125
490,amp180_freq5,180,5,Group 64-95,30,148.33990478515625,129.0939178466797,113.56617736816406,-19.245986938476562,-34.77372741699219,15.527740478515625
490,amp180_freq5,180,5,Group 32-63,28,211.80258178710938,125.18049621582031,115.41666412353516,-86.62208557128906,-96.38591766357422,9.763832092285156
490,amp180_freq5,180,5,Group 0-31,29,277.22967529296875,170.00515747070312,147.0895233154297,-107.22451782226562,-130.14015197753906,22.915634155273438
491,amp180_freq26,180,26,Group 96-127,32,70.6219253540039,120.25294494628906,111.56721496582031,49.631019592285156,40.945289611816406,8.68572998046875
491,amp180_freq26,180,26,Group 64-95,30,99.81199645996094,182.3120574951172,163.3917694091797,82.50006103515625,63.57977294921875,18.9202880859375
491,amp180_freq26,180,26,Group 32-63,28,103.64143371582031,172.17807006835938,194.6130828857422,68.53663635253906,90.97164916992188,-22.435012817382812
491,amp180_freq26,180,26,Group 0-31,29,133.9488983154297,243.7966766357422,247.46485900878906,109.8477783203125,113.51596069335938,-3.668182373046875
492,amp180_freq5,180,5,Group 96-127,32,120.11872863769531,90.97664642333984,114.26705169677734,-29.14208221435547,-5.851676940917969,-23.2904052734375
492,amp180_freq5,180,5,Group 64-95,30,174.02685546875,144.2569580078125,171.3464813232422,-29.7698974609375,-2.6803741455078125,-27.089523315429688
492,amp180_freq5,180,5,Group 32-63,28,204.17774963378906,154.41436767578125,178.8372039794922,-49.76338195800781,-25.340545654296875,-24.422836303710938
492,amp180_freq5,180,5,Group 0-31,29,242.69058227539062,208.09109497070312,237.26248168945312,-34.5994873046875,-5.4281005859375,-29.17138671875
493,amp250_freq5,250,5,Group 96-127,32,141.1664276123047,111.95320892333984,88.40509033203125,-29.213218688964844,-52.76133728027344,23.548118591308594
493,amp250_freq5,250,5,Group 64-95,30,218.40310668945312,154.59657287597656,133.35736083984375,-63.80653381347656,-85.04574584960938,21.239212036132812
493,amp250_freq5,250,5,Group 32-63,28,237.66004943847656,187.7814483642578,130.93017578125,-49.87860107421875,-106.72987365722656,56.85127258300781
493,amp250_freq5,250,5,Group 0-31,29,266.0362854003906,218.07749938964844,198.1320037841797,-47.95878601074219,-67.90428161621094,19.94549560546875
494,amp100_freq26,100,26,Group 96-127,32,85.35267639160156,81.95661926269531,106.22827911376953,-3.39605712890625,20.87560272216797,-24.27165985107422
494,amp100_freq26,100,26,Group 64-95,30,149.67144775390625,121.0495834350586,142.4210662841797,-28.621864318847656,-7.2503814697265625,-21.371482849121094
494,amp100_freq26,100,26,Group 32-63,28,113.97108459472656,112.811767578125,146.63735961914062,-1.1593170166015625,32.66627502441406,-33.825592041015625
494,amp100_freq26,100,26,Group 0-31,29,190.94326782226562,158.16986083984375,210.03018188476562,-32.773406982421875,19.0869140625,-51.860321044921875
495,amp100_freq5,100,5,Group 96-127,32,113.66742706298828,127.87984466552734,102.44364166259766,14.212417602539062,-11.223785400390625,25.436203002929688
495,amp100_freq5,100,5,Group 64-95,30,134.2980194091797,166.15460205078125,150.0355682373047,31.856582641601562,15.737548828125,16.119033813476562
495,amp100_freq5,100,5,Group 32-63,28,139.68951416015625,168.35275268554688,159.81405639648438,28.663238525390625,20.124542236328125,8.5386962890625
495,amp100_freq5,100,5,Group 0-31,29,178.70094299316406,217.1828155517578,200.01414489746094,38.48187255859375,21.313201904296875,17.168670654296875
496,amp180_freq26,180,26,Group 96-127,32,104.36802673339844,86.85191345214844,122.32606506347656,-17.51611328125,17.958038330078125,-35.474151611328125
496,amp180_freq26,180,26,Group 64-95,30,175.4922332763672,119.16705322265625,167.29171752929688,-56.32518005371094,-8.200515747070312,-48.124664306640625
496,amp180_freq26,180,26,Group 32-63,28,139.6737060546875,129.02874755859375,193.79649353027344,-10.64495849609375,54.12278747558594,-64.76774597167969
496,amp180_freq26,180,26,Group 0-31,29,187.9600830078125,170.38116455078125,243.3583526611328,-17.57891845703125,55.39826965332031,-72.97718811035156
497,amp180_freq5,180,5,Group 96-127,32,104.26512145996094,100.52486419677734,85.49799346923828,-3.7402572631835938,-18.767127990722656,15.026870727539062
497,amp180_freq5,180,5,Group 64-95,30,114.06842803955078,151.40789794921875,122.47684478759766,37.33946990966797,8.408416748046875,28.931053161621094
497,amp180_freq5,180,5,Group 32-63,28,150.50685119628906,145.79200744628906,109.86148071289062,-4.71484375,-40.64537048339844,35.93052673339844
497,amp180_freq5,180,5,Group 0-31,29,206.6339569091797,212.88531494140625,157.11859130859375,6.2513580322265625,-49.51536560058594,55.7667236328125
498,amp250_freq5,250,5,Group 96-127,32,83.69612121582031,84.3297348022461,103.8537826538086,0.6336135864257812,20.15766143798828,-19.5240478515625
498,amp250_freq5,250,5,Group 64-95,30,137.9341278076172,111.67752075195312,124.19331359863281,-26.256607055664062,-13.740814208984375,-12.515792846679688
498,amp250_freq5,250,5,Group 32-63,28,120.27864837646484,133.68893432617188,129.5722198486328,13.410285949707031,9.293571472167969,4.1167144775390625
498,amp250_freq5,250,5,Group 0-31,29,181.92413330078125,159.57821655273438,182.90492248535156,-22.345916748046875,0.9807891845703125,-23.326705932617188
499,amp250_freq5,250,5,Group 96-127,32,121.52754974365234,104.4666748046875,102.84809112548828,-17.060874938964844,-18.679458618164062,1.6185836791992188
499,amp250_freq5,250,5,Group 64-95,30,149.50064086914062,146.17408752441406,160.13516235351562,-3.3265533447265625,10.634521484375,-13.961074829101562
499,amp250_freq5,250,5,Group 32-63,28,125.47567749023438,145.86944580078125,170.59010314941406,20.393768310546875,45.11442565917969,-24.720657348632812
499,amp250_freq5,250,5,Group 0-31,29,191.59877014160156,180.6478271484375,219.67745971679688,-10.950942993164062,28.078689575195312,-39.029632568359375
500,amp250_freq26,250,26,Group 96-127,32,115.8771743774414,115.0459976196289,109.24042510986328,-0.8311767578125,-6.636749267578125,5.805572509765625
500,amp250_freq26,250,26,Group 64-95,30,159.15444946289062,179.5290069580078,150.2100067138672,20.374557495117188,-8.944442749023438,29.319000244140625
500,amp250_freq26,250,26,Group 32-63,28,156.4080352783203,211.15960693359375,185.98980712890625,54.75157165527344,29.581771850585938,25.1697998046875
500,amp250_freq26,250,26,Group 0-31,29,240.8562774658203,262.2027893066406,258.3961181640625,21.346511840820312,17.539840698242188,3.806671142578125
501,amp100_freq26,100,26,Group 96-127,32,87.94409942626953,89.91781616210938,123.36421966552734,1.9737167358398438,35.42012023925781,-33.44640350341797
501,amp100_freq26,100,26,Group 64-95,30,144.63621520996094,131.95773315429688,198.45204162597656,-12.678482055664062,53.815826416015625,-66.49430847167969
501,amp100_freq26,100,26,Group 32-63,28,133.0177764892578,132.42532348632812,193.63775634765625,-0.5924530029296875,60.61997985839844,-61.212432861328125
501,amp100_freq26,100,26,Group 0-31,29,190.66944885253906,191.42198181152344,264.69744873046875,0.752532958984375,74.02799987792969,-73.27546691894531
