trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,pre_abs,on_abs,off_abs,on_delta,off_delta,on_minus_off
982,amp100_freq50,100,50,A_dHPC_96-127,31,98.25395965576172,154.6649932861328,106.31182861328125,56.411033630371094,8.057868957519531,48.35316467285156
982,amp100_freq50,100,50,B_LEC_128-191,51,71.68904876708984,86.50658416748047,83.8592300415039,14.817535400390625,12.170181274414062,2.6473541259765625
982,amp100_freq50,100,50,B_LEC_192-255,32,34.623626708984375,46.1866340637207,43.7462158203125,11.563007354736328,9.122589111328125,2.440418243408203
983,amp250_freq26,250,26,A_dHPC_0-31,32,148.82247924804688,143.98399353027344,191.4132080078125,-4.8384857177734375,42.590728759765625,-47.42921447753906
983,amp250_freq26,250,26,A_dHPC_32-63,32,138.6278076171875,115.77597045898438,173.4530029296875,-22.851837158203125,34.8251953125,-57.677032470703125
983,amp250_freq26,250,26,A_dHPC_64-95,32,134.3588409423828,131.46885681152344,141.96182250976562,-2.889984130859375,7.6029815673828125,-10.492965698242188
983,amp250_freq26,250,26,A_dHPC_96-127,31,95.57088470458984,100.86260986328125,104.03914642333984,5.291725158691406,8.46826171875,-3.1765365600585938
983,amp250_freq26,250,26,B_LEC_128-191,51,81.86983489990234,87.19522094726562,82.54923248291016,5.325386047363281,0.6793975830078125,4.645988464355469
983,amp250_freq26,250,26,B_LEC_192-255,32,41.200111389160156,39.631263732910156,42.062469482421875,-1.56884765625,0.8623580932617188,-2.4312057495117188
984,amp100_freq26,100,26,A_dHPC_0-31,32,151.9405975341797,178.03524780273438,202.0928192138672,26.094650268554688,50.1522216796875,-24.057571411132812
984,amp100_freq26,100,26,A_dHPC_32-63,32,156.28868103027344,180.10610961914062,196.16860961914062,23.817428588867188,39.87992858886719,-16.0625
984,amp100_freq26,100,26,A_dHPC_64-95,32,114.84529876708984,140.58831787109375,171.11083984375,25.743019104003906,56.265541076660156,-30.52252197265625
984,amp100_freq26,100,26,A_dHPC_96-127,31,91.24020385742188,101.50157165527344,107.64717102050781,10.261367797851562,16.406967163085938,-6.145599365234375
984,amp100_freq26,100,26,B_LEC_128-191,51,68.90432739257812,75.696533203125,70.67922973632812,6.792205810546875,1.77490234375,5.017303466796875
984,amp100_freq26,100,26,B_LEC_192-255,32,42.93706130981445,38.27581787109375,45.948951721191406,-4.661243438720703,3.011890411376953,-7.673133850097656
985,amp250_freq5,250,5,A_dHPC_0-31,32,210.55690002441406,183.76388549804688,171.8872833251953,-26.793014526367188,-38.66961669921875,11.876602172851562
985,amp250_freq5,250,5,A_dHPC_32-63,32,185.72569274902344,177.1628875732422,123.46539306640625,-8.56280517578125,-62.26029968261719,53.69749450683594
985,amp250_freq5,250,5,A_dHPC_64-95,32,177.2703399658203,163.91357421875,125.1347885131836,-13.356765747070312,-52.13555145263672,38.778785705566406
985,amp250_freq5,250,5,A_dHPC_96-127,31,94.83122253417969,118.97402954101562,89.10688018798828,24.142807006835938,-5.724342346191406,29.867149353027344
985,amp250_freq5,250,5,B_LEC_128-191,51,71.43101501464844,72.47161865234375,74.3599624633789,1.0406036376953125,2.9289474487304688,-1.8883438110351562
985,amp250_freq5,250,5,B_LEC_192-255,32,48.50438690185547,45.62092590332031,53.21625900268555,-2.8834609985351562,4.711872100830078,-7.595333099365234
986,amp250_freq50,250,50,A_dHPC_0-31,32,168.0245819091797,197.1717071533203,217.01397705078125,29.147125244140625,48.98939514160156,-19.842269897460938
986,amp250_freq50,250,50,A_dHPC_32-63,32,118.60962677001953,200.40634155273438,190.99932861328125,81.79671478271484,72.38970184326172,9.407012939453125
986,amp250_freq50,250,50,A_dHPC_64-95,32,138.52452087402344,143.8059844970703,147.34646606445312,5.281463623046875,8.821945190429688,-3.5404815673828125
986,amp250_freq50,250,50,A_dHPC_96-127,31,86.79065704345703,110.96128845214844,118.31737518310547,24.170631408691406,31.526718139648438,-7.356086730957031
986,amp250_freq50,250,50,B_LEC_128-191,51,74.0794906616211,75.45665740966797,68.95861053466797,1.377166748046875,-5.120880126953125,6.498046875
986,amp250_freq50,250,50,B_LEC_192-255,32,49.393314361572266,42.10028839111328,39.368343353271484,-7.293025970458984,-10.024971008300781,2.731945037841797
987,amp180_freq10,180,10,A_dHPC_0-31,32,219.00852966308594,199.1650390625,204.9671630859375,-19.843490600585938,-14.041366577148438,-5.8021240234375
987,amp180_freq10,180,10,A_dHPC_32-63,32,181.7012939453125,214.18601989746094,189.8115997314453,32.48472595214844,8.110305786132812,24.374420166015625
987,amp180_freq10,180,10,A_dHPC_64-95,32,159.3111572265625,192.20660400390625,168.0262908935547,32.89544677734375,8.715133666992188,24.180313110351562
987,amp180_freq10,180,10,A_dHPC_96-127,31,122.23690032958984,118.78934478759766,135.6671905517578,-3.4475555419921875,13.430290222167969,-16.877845764160156
987,amp180_freq10,180,10,B_LEC_128-191,51,58.80244827270508,78.16853332519531,77.27855682373047,19.366085052490234,18.47610855102539,0.8899765014648438
987,amp180_freq10,180,10,B_LEC_192-255,32,35.52582550048828,38.15323257446289,37.05474090576172,2.6274070739746094,1.5289154052734375,1.0984916687011719
988,amp180_freq10,180,10,A_dHPC_0-31,32,187.11480712890625,243.21142578125,236.8858184814453,56.09661865234375,49.77101135253906,6.3256072998046875
988,amp180_freq10,180,10,A_dHPC_32-63,32,162.8651885986328,217.30113220214844,224.26124572753906,54.435943603515625,61.39605712890625,-6.960113525390625
988,amp180_freq10,180,10,A_dHPC_64-95,32,125.56343841552734,188.58392333984375,195.02243041992188,63.020484924316406,69.45899200439453,-6.438507080078125
988,amp180_freq10,180,10,A_dHPC_96-127,31,111.57942199707031,145.98892211914062,145.251708984375,34.40950012207031,33.67228698730469,0.737213134765625
988,amp180_freq10,180,10,B_LEC_128-191,51,81.12828063964844,87.41764831542969,83.96063995361328,6.28936767578125,2.8323593139648438,3.4570083618164062
988,amp180_freq10,180,10,B_LEC_192-255,32,32.51682662963867,36.98950958251953,39.36648941040039,4.472682952880859,6.849662780761719,-2.3769798278808594
989,amp180_freq5,180,5,A_dHPC_0-31,32,183.5248565673828,244.58203125,235.81082153320312,61.05717468261719,52.28596496582031,8.771209716796875
989,amp180_freq5,180,5,A_dHPC_32-63,32,204.73475646972656,262.0222473144531,253.99258422851562,57.28749084472656,49.25782775878906,8.0296630859375
989,amp180_freq5,180,5,A_dHPC_64-95,32,172.01109313964844,216.1412353515625,170.03956604003906,44.13014221191406,-1.971527099609375,46.10166931152344
989,amp180_freq5,180,5,A_dHPC_96-127,31,150.08731079101562,142.85763549804688,128.81629943847656,-7.22967529296875,-21.271011352539062,14.041336059570312
989,amp180_freq5,180,5,B_LEC_128-191,51,71.99805450439453,80.83637237548828,75.32316589355469,8.83831787109375,3.3251113891601562,5.513206481933594
989,amp180_freq5,180,5,B_LEC_192-255,32,33.77954864501953,40.9610710144043,42.329490661621094,7.181522369384766,8.549942016601562,-1.3684196472167969
990,amp250_freq50,250,50,A_dHPC_0-31,32,223.61195373535156,149.23638916015625,225.45892333984375,-74.37556457519531,1.8469696044921875,-76.2225341796875
990,amp250_freq50,250,50,A_dHPC_32-63,32,222.61590576171875,147.043212890625,205.94613647460938,-75.57269287109375,-16.669769287109375,-58.902923583984375
990,amp250_freq50,250,50,A_dHPC_64-95,32,138.38412475585938,151.74888610839844,184.96385192871094,13.364761352539062,46.57972717285156,-33.2149658203125
990,amp250_freq50,250,50,A_dHPC_96-127,31,112.92044067382812,95.04021453857422,134.8662109375,-17.880226135253906,21.945770263671875,-39.82599639892578
990,amp250_freq50,250,50,B_LEC_128-191,51,77.42495727539062,73.9222183227539,80.57282257080078,-3.5027389526367188,3.1478652954101562,-6.650604248046875
990,amp250_freq50,250,50,B_LEC_192-255,32,35.500125885009766,43.63089370727539,41.68907928466797,8.130767822265625,6.188953399658203,1.9418144226074219
991,amp250_freq26,250,26,A_dHPC_0-31,32,185.3853759765625,200.4910125732422,208.6890411376953,15.105636596679688,23.303665161132812,-8.198028564453125
991,amp250_freq26,250,26,A_dHPC_32-63,32,143.6278533935547,192.34556579589844,182.9607696533203,48.71771240234375,39.332916259765625,9.384796142578125
991,amp250_freq26,250,26,A_dHPC_64-95,32,119.08087158203125,157.6629638671875,175.3169708251953,38.58209228515625,56.23609924316406,-17.654006958007812
991,amp250_freq26,250,26,A_dHPC_96-127,31,104.7357406616211,121.2413558959961,118.7776107788086,16.505615234375,14.0418701171875,2.4637451171875
991,amp250_freq26,250,26,B_LEC_128-191,51,70.53752136230469,71.7550048828125,81.5807113647461,1.2174835205078125,11.043190002441406,-9.825706481933594
991,amp250_freq26,250,26,B_LEC_192-255,32,39.213775634765625,38.2652587890625,40.58583068847656,-0.948516845703125,1.3720550537109375,-2.3205718994140625
992,amp250_freq26,250,26,A_dHPC_0-31,32,155.80502319335938,226.02096557617188,227.15350341796875,70.2159423828125,71.34848022460938,-1.132537841796875
992,amp250_freq26,250,26,A_dHPC_32-63,32,208.1098175048828,205.66607666015625,219.80714416503906,-2.4437408447265625,11.69732666015625,-14.141067504882812
992,amp250_freq26,250,26,A_dHPC_64-95,32,140.90150451660156,213.85885620117188,210.54843139648438,72.95735168457031,69.64692687988281,3.3104248046875
992,amp250_freq26,250,26,A_dHPC_96-127,31,116.49236297607422,118.01630401611328,121.43115997314453,1.5239410400390625,4.9387969970703125,-3.41485595703125
992,amp250_freq26,250,26,B_LEC_128-191,51,76.47256469726562,79.1677474975586,71.68561553955078,2.6951828002929688,-4.786949157714844,7.4821319580078125
992,amp250_freq26,250,26,B_LEC_192-255,32,37.450626373291016,41.217533111572266,35.20240783691406,3.76690673828125,-2.248218536376953,6.015125274658203
993,amp180_freq26,180,26,A_dHPC_0-31,32,191.41676330566406,154.70681762695312,175.4269256591797,-36.70994567871094,-15.989837646484375,-20.720108032226562
993,amp180_freq26,180,26,A_dHPC_32-63,32,155.2305450439453,136.45126342773438,152.8799285888672,-18.779281616210938,-2.350616455078125,-16.428665161132812
993,amp180_freq26,180,26,A_dHPC_64-95,32,180.77935791015625,139.26779174804688,139.69752502441406,-41.511566162109375,-41.08183288574219,-0.4297332763671875
993,amp180_freq26,180,26,A_dHPC_96-127,31,104.36103057861328,100.3071060180664,88.97012329101562,-4.053924560546875,-15.390907287597656,11.336982727050781
993,amp180_freq26,180,26,B_LEC_128-191,51,73.02801513671875,74.27090454101562,80.29642486572266,1.242889404296875,7.268409729003906,-6.025520324707031
993,amp180_freq26,180,26,B_LEC_192-255,32,34.52802658081055,41.8350830078125,53.63972854614258,7.307056427001953,19.11170196533203,-11.804645538330078
994,amp100_freq26,100,26,A_dHPC_0-31,32,168.05152893066406,159.75485229492188,190.73052978515625,-8.296676635742188,22.679000854492188,-30.975677490234375
994,amp100_freq26,100,26,A_dHPC_32-63,32,158.0145721435547,135.8372802734375,188.3282928466797,-22.177291870117188,30.313720703125,-52.49101257324219
994,amp100_freq26,100,26,A_dHPC_64-95,32,153.8576202392578,119.21219635009766,162.54995727539062,-34.645423889160156,8.692337036132812,-43.33776092529297
994,amp100_freq26,100,26,A_dHPC_96-127,31,80.5270004272461,93.57853698730469,125.0521011352539,13.051536560058594,44.52510070800781,-31.47356414794922
994,amp100_freq26,100,26,B_LEC_128-191,51,79.1003646850586,75.57522583007812,72.11415100097656,-3.5251388549804688,-6.986213684082031,3.4610748291015625
994,amp100_freq26,100,26,B_LEC_192-255,32,52.71882629394531,57.25518035888672,41.987735748291016,4.536354064941406,-10.731090545654297,15.267444610595703
995,amp100_freq26,100,26,A_dHPC_0-31,32,207.81411743164062,184.91799926757812,191.8744659423828,-22.8961181640625,-15.939651489257812,-6.9564666748046875
995,amp100_freq26,100,26,A_dHPC_32-63,32,193.6360626220703,213.71315002441406,176.27149963378906,20.07708740234375,-17.36456298828125,37.441650390625
995,amp100_freq26,100,26,A_dHPC_64-95,32,173.45941162109375,174.19500732421875,149.62144470214844,0.735595703125,-23.837966918945312,24.573562622070312
995,amp100_freq26,100,26,A_dHPC_96-127,31,145.4656524658203,119.22093200683594,110.50723266601562,-26.244720458984375,-34.95841979980469,8.713699340820312
995,amp100_freq26,100,26,B_LEC_128-191,51,67.22138214111328,74.31814575195312,73.1103744506836,7.096763610839844,5.8889923095703125,1.2077713012695312
995,amp100_freq26,100,26,B_LEC_192-255,32,41.93064880371094,39.17892074584961,37.997474670410156,-2.751728057861328,-3.9331741333007812,1.1814460754394531
996,amp100_freq5,100,5,A_dHPC_0-31,32,201.67115783691406,183.81398010253906,229.91683959960938,-17.857177734375,28.245681762695312,-46.10285949707031
996,amp100_freq5,100,5,A_dHPC_32-63,32,179.74635314941406,165.10372924804688,222.41726684570312,-14.642623901367188,42.67091369628906,-57.31353759765625
996,amp100_freq5,100,5,A_dHPC_64-95,32,173.2789764404297,174.1251220703125,215.17410278320312,0.8461456298828125,41.89512634277344,-41.048980712890625
996,amp100_freq5,100,5,A_dHPC_96-127,31,125.86299896240234,107.40020751953125,131.412109375,-18.462791442871094,5.549110412597656,-24.01190185546875
996,amp100_freq5,100,5,B_LEC_128-191,51,76.5063705444336,74.54594421386719,80.2131576538086,-1.9604263305664062,3.706787109375,-5.667213439941406
996,amp100_freq5,100,5,B_LEC_192-255,32,39.88082504272461,47.46498107910156,46.43574142456055,7.584156036376953,6.5549163818359375,1.0292396545410156
997,amp180_freq5,180,5,A_dHPC_0-31,32,162.32537841796875,181.74398803710938,157.18643188476562,19.418609619140625,-5.138946533203125,24.55755615234375
997,amp180_freq5,180,5,A_dHPC_32-63,32,134.60597229003906,148.79788208007812,164.39263916015625,14.191909790039062,29.786666870117188,-15.594757080078125
997,amp180_freq5,180,5,A_dHPC_64-95,32,168.35910034179688,154.2165069580078,140.98915100097656,-14.142593383789062,-27.369949340820312,13.22735595703125
997,amp180_freq5,180,5,A_dHPC_96-127,31,100.19386291503906,108.22764587402344,118.32294464111328,8.033782958984375,18.12908172607422,-10.095298767089844
997,amp180_freq5,180,5,B_LEC_128-191,51,70.6410903930664,76.44564056396484,78.76272583007812,5.8045501708984375,8.121635437011719,-2.3170852661132812
997,amp180_freq5,180,5,B_LEC_192-255,32,58.3187255859375,54.6845703125,43.779052734375,-3.6341552734375,-14.5396728515625,10.905517578125
998,amp250_freq10,250,10,A_dHPC_0-31,32,226.01962280273438,203.56455993652344,164.57986450195312,-22.455062866210938,-61.43975830078125,38.98469543457031
998,amp250_freq10,250,10,A_dHPC_32-63,32,228.22030639648438,160.39657592773438,138.86378479003906,-67.82373046875,-89.35652160644531,21.532791137695312
998,amp250_freq10,250,10,A_dHPC_64-95,32,198.90420532226562,148.94168090820312,136.22059631347656,-49.9625244140625,-62.68360900878906,12.721084594726562
998,amp250_freq10,250,10,A_dHPC_96-127,31,135.6564178466797,126.51168060302734,104.8879623413086,-9.144737243652344,-30.768455505371094,21.62371826171875
998,amp250_freq10,250,10,B_LEC_128-191,51,74.83975982666016,67.11278533935547,76.87113189697266,-7.7269744873046875,2.0313720703125,-9.758346557617188
998,amp250_freq10,250,10,B_LEC_192-255,32,35.56005096435547,50.69392013549805,58.188358306884766,15.133869171142578,22.628307342529297,-7.494438171386719
999,amp180_freq5,180,5,A_dHPC_0-31,32,138.3750457763672,149.37757873535156,187.0426025390625,11.002532958984375,48.66755676269531,-37.66502380371094
