reference_mode,condition,amplitude,frequency,channel,analysis_group,physical_shank,n_trials,pre_power,stim_power,driven_log2_power_change
raw,amp180_freq5,180,5,179,B_LEC_128-191,B_LEC_128-255,200,14275072000.0,12927243264.0,-0.14308336913383657
raw,amp180_freq5,180,5,180,B_LEC_128-191,B_LEC_128-255,200,14287851520.0,12940386304.0,-0.14290830694586198
raw,amp180_freq5,180,5,181,B_LEC_128-191,B_LEC_128-255,200,14058493952.0,12799365120.0,-0.13536979993843265
raw,amp180_freq5,180,5,182,B_LEC_128-191,B_LEC_128-255,200,13601192960.0,12394342400.0,-0.13405146658454595
raw,amp180_freq5,180,5,183,B_LEC_128-191,B_LEC_128-255,200,13446444032.0,12272478208.0,-0.13179809158177574
raw,amp180_freq5,180,5,184,B_LEC_128-191,B_LEC_128-255,200,13202827264.0,12057076736.0,-0.13096673739688294
raw,amp180_freq5,180,5,185,B_LEC_128-191,B_LEC_128-255,200,13040896000.0,11900185600.0,-0.13205892157846225
raw,amp180_freq5,180,5,186,B_LEC_128-191,B_LEC_128-255,200,2127817216.0,2030328064.0,-0.06766136614330974
raw,amp180_freq5,180,5,187,B_LEC_128-191,B_LEC_128-255,200,759624192.0,740257728.0,-0.03725820554854401
raw,amp180_freq5,180,5,188,B_LEC_128-191,B_LEC_128-255,200,661231168.0,646142400.0,-0.03330258146037123
raw,amp180_freq5,180,5,189,B_LEC_128-191,B_LEC_128-255,200,585700160.0,547038976.0,-0.09851866124746522
raw,amp180_freq5,180,5,190,B_LEC_128-191,B_LEC_128-255,200,628036224.0,627031296.0,-0.0023103218412996495
raw,amp180_freq5,180,5,191,B_LEC_128-191,B_LEC_128-255,200,1582796160.0,1606241536.0,0.021213381800764583
raw,amp180_freq5,180,5,192,B_LEC_192-255,B_LEC_128-255,200,10164516864.0,9655497728.0,-0.07411910796703824
raw,amp180_freq5,180,5,193,B_LEC_192-255,B_LEC_128-255,200,2341374208.0,2255704064.0,-0.053777723822844896
raw,amp180_freq5,180,5,194,B_LEC_192-255,B_LEC_128-255,200,415895040.0,439556800.0,0.0798301246298492
raw,amp180_freq5,180,5,195,B_LEC_192-255,B_LEC_128-255,200,2052985856.0,2061848448.0,0.006214606156339526
raw,amp180_freq5,180,5,196,B_LEC_192-255,B_LEC_128-255,200,7347995648.0,7226141696.0,-0.024125227411239236
raw,amp180_freq5,180,5,197,B_LEC_192-255,B_LEC_128-255,200,618749184.0,585978112.0,-0.07850794070402337
raw,amp180_freq5,180,5,198,B_LEC_192-255,B_LEC_128-255,200,476278208.0,454334432.0,-0.06804989500856608
raw,amp180_freq5,180,5,199,B_LEC_192-255,B_LEC_128-255,200,450692064.0,481053376.0,0.09405493265511138
raw,amp180_freq5,180,5,200,B_LEC_192-255,B_LEC_128-255,200,491100224.0,471441184.0,-0.05893968601334662
raw,amp180_freq5,180,5,201,B_LEC_192-255,B_LEC_128-255,200,482362560.0,456169792.0,-0.0805470193637925
raw,amp180_freq5,180,5,202,B_LEC_192-255,B_LEC_128-255,200,518558560.0,469053856.0,-0.14475333936651094
raw,amp180_freq5,180,5,203,B_LEC_192-255,B_LEC_128-255,200,530906848.0,514327168.0,-0.04577238811942534
raw,amp180_freq5,180,5,204,B_LEC_192-255,B_LEC_128-255,200,539969280.0,555137920.0,0.039968911516356016
raw,amp180_freq5,180,5,205,B_LEC_192-255,B_LEC_128-255,200,564074304.0,554670336.0,-0.024254645906490353
raw,amp180_freq5,180,5,206,B_LEC_192-255,B_LEC_128-255,200,667272832.0,643431616.0,-0.05248993897953506
raw,amp180_freq5,180,5,207,B_LEC_192-255,B_LEC_128-255,200,2789189120.0,2922354432.0,0.06728540405962907
raw,amp180_freq5,180,5,208,B_LEC_192-255,B_LEC_128-255,200,11487674368.0,11163462656.0,-0.04130217165968254
raw,amp180_freq5,180,5,209,B_LEC_192-255,B_LEC_128-255,200,1110090624.0,1029928384.0,-0.10813343487479993
raw,amp180_freq5,180,5,210,B_LEC_192-255,B_LEC_128-255,200,1100532480.0,1102961408.0,0.003180588626688314
raw,amp180_freq5,180,5,211,B_LEC_192-255,B_LEC_128-255,200,11456489472.0,10983204864.0,-0.06086594779063727
raw,amp180_freq5,180,5,212,B_LEC_192-255,B_LEC_128-255,200,11785669632.0,11287937024.0,-0.0622518870094905
raw,amp180_freq5,180,5,213,B_LEC_192-255,B_LEC_128-255,200,11485927424.0,10945551360.0,-0.06952272173200974
raw,amp180_freq5,180,5,214,B_LEC_192-255,B_LEC_128-255,200,11607992320.0,11058109440.0,-0.07001371506091884
raw,amp180_freq5,180,5,215,B_LEC_192-255,B_LEC_128-255,200,11278012416.0,10745464832.0,-0.06978494348607328
raw,amp180_freq5,180,5,216,B_LEC_192-255,B_LEC_128-255,200,7052448256.0,6856815616.0,-0.040585447991752566
raw,amp180_freq5,180,5,217,B_LEC_192-255,B_LEC_128-255,200,11087047680.0,10607814656.0,-0.0637477744381647
raw,amp180_freq5,180,5,218,B_LEC_192-255,B_LEC_128-255,200,11290244096.0,10749611008.0,-0.07079222311879894
raw,amp180_freq5,180,5,219,B_LEC_192-255,B_LEC_128-255,200,10864246784.0,10348346368.0,-0.07018790805531192
raw,amp180_freq5,180,5,220,B_LEC_192-255,B_LEC_128-255,200,1292970368.0,1171229696.0,-0.14266517409158186
raw,amp180_freq5,180,5,221,B_LEC_192-255,B_LEC_128-255,200,1009600064.0,912201920.0,-0.14635879499570684
raw,amp180_freq5,180,5,222,B_LEC_192-255,B_LEC_128-255,200,1191930752.0,1341743616.0,0.17080860230375278
raw,amp180_freq5,180,5,223,B_LEC_192-255,B_LEC_128-255,200,10297954304.0,9810150400.0,-0.07001061369690266
physical_shank_median,amp180_freq5,180,5,0,A_dHPC_0-31,A_dHPC_0-127,200,137987260416.0,127119360000.0,-0.11835131090146915
physical_shank_median,amp180_freq5,180,5,1,A_dHPC_0-31,A_dHPC_0-127,200,124795174912.0,115226017792.0,-0.11509564376890698
physical_shank_median,amp180_freq5,180,5,2,A_dHPC_0-31,A_dHPC_0-127,200,102138691584.0,95019958272.0,-0.10422700478216758
physical_shank_median,amp180_freq5,180,5,3,A_dHPC_0-31,A_dHPC_0-127,200,91493687296.0,86133874688.0,-0.08709147493634473
physical_shank_median,amp180_freq5,180,5,4,A_dHPC_0-31,A_dHPC_0-127,200,96640983040.0,93881057280.0,-0.041801040495820306
physical_shank_median,amp180_freq5,180,5,5,A_dHPC_0-31,A_dHPC_0-127,200,124976177152.0,124432637952.0,-0.006288170283600343
physical_shank_median,amp180_freq5,180,5,6,A_dHPC_0-31,A_dHPC_0-127,200,149472542720.0,151036100608.0,0.015012929691370146
physical_shank_median,amp180_freq5,180,5,7,A_dHPC_0-31,A_dHPC_0-127,200,151099195392.0,153263276032.0,0.02051607090189869
physical_shank_median,amp180_freq5,180,5,8,A_dHPC_0-31,A_dHPC_0-127,200,123263090688.0,124746457088.0,0.01725797162029332
physical_shank_median,amp180_freq5,180,5,9,A_dHPC_0-31,A_dHPC_0-127,200,80237043712.0,80802562048.0,0.01013258631356388
physical_shank_median,amp180_freq5,180,5,10,A_dHPC_0-31,A_dHPC_0-127,200,51221831680.0,52153307136.0,0.025999895285779912
physical_shank_median,amp180_freq5,180,5,11,A_dHPC_0-31,A_dHPC_0-127,200,49531092992.0,51071975424.0,0.044197405478075186
physical_shank_median,amp180_freq5,180,5,12,A_dHPC_0-31,A_dHPC_0-127,200,68213899264.0,69597831168.0,0.028976616264498007
physical_shank_median,amp180_freq5,180,5,13,A_dHPC_0-31,A_dHPC_0-127,200,83297476608.0,83894796288.0,0.010308536293878056
physical_shank_median,amp180_freq5,180,5,14,A_dHPC_0-31,A_dHPC_0-127,200,98027241472.0,97864908800.0,-0.002391076867066006
physical_shank_median,amp180_freq5,180,5,15,A_dHPC_0-31,A_dHPC_0-127,200,119102693376.0,117724454912.0,-0.016791995843966234
physical_shank_median,amp180_freq5,180,5,16,A_dHPC_0-31,A_dHPC_0-127,200,72378441728.0,73504800768.0,0.022278431230202456
physical_shank_median,amp180_freq5,180,5,17,A_dHPC_0-31,A_dHPC_0-127,200,58442571776.0,59844423680.0,0.034197157111436415
physical_shank_median,amp180_freq5,180,5,18,A_dHPC_0-31,A_dHPC_0-127,200,46420885504.0,48308219904.0,0.057494649137206755
physical_shank_median,amp180_freq5,180,5,19,A_dHPC_0-31,A_dHPC_0-127,200,34895949824.0,37096628224.0,0.08822846310648871
physical_shank_median,amp180_freq5,180,5,20,A_dHPC_0-31,A_dHPC_0-127,200,23845435392.0,26271387648.0,0.13977928023617506
physical_shank_median,amp180_freq5,180,5,21,A_dHPC_0-31,A_dHPC_0-127,200,14828621824.0,17107088384.0,0.20620971533781543
physical_shank_median,amp180_freq5,180,5,22,A_dHPC_0-31,A_dHPC_0-127,200,9845805056.0,11887223808.0,0.2718307413466193
physical_shank_median,amp180_freq5,180,5,23,A_dHPC_0-31,A_dHPC_0-127,200,8348585472.0,9799307264.0,0.23114798756072938
physical_shank_median,amp180_freq5,180,5,24,A_dHPC_0-31,A_dHPC_0-127,200,49728507904.0,47045292032.0,-0.08002278873516007
physical_shank_median,amp180_freq5,180,5,25,A_dHPC_0-31,A_dHPC_0-127,200,49669296128.0,46995152896.0,-0.07984233808220079
physical_shank_median,amp180_freq5,180,5,26,A_dHPC_0-31,A_dHPC_0-127,200,49735593984.0,47094657024.0,-0.07871531391063856
physical_shank_median,amp180_freq5,180,5,27,A_dHPC_0-31,A_dHPC_0-127,200,49034780672.0,46374653952.0,-0.08046890842754674
physical_shank_median,amp180_freq5,180,5,28,A_dHPC_0-31,A_dHPC_0-127,200,49924485120.0,47243370496.0,-0.07963565400591646
physical_shank_median,amp180_freq5,180,5,29,A_dHPC_0-31,A_dHPC_0-127,200,137249103872.0,127455805440.0,-0.10679964193502244
physical_shank_median,amp180_freq5,180,5,30,A_dHPC_0-31,A_dHPC_0-127,200,148178878464.0,137043861504.0,-0.11270211126548337
physical_shank_median,amp180_freq5,180,5,31,A_dHPC_0-31,A_dHPC_0-127,200,145225777152.0,133843550208.0,-0.11774993165895382
physical_shank_median,amp180_freq5,180,5,32,A_dHPC_32-63,A_dHPC_0-127,200,127288483840.0,125715562496.0,-0.017938646376087847
physical_shank_median,amp180_freq5,180,5,33,A_dHPC_32-63,A_dHPC_0-127,200,140230197248.0,137154248704.0,-0.03199773949802967
physical_shank_median,amp180_freq5,180,5,34,A_dHPC_32-63,A_dHPC_0-127,200,128659693568.0,124408578048.0,-0.048474194089736064
physical_shank_median,amp180_freq5,180,5,35,A_dHPC_32-63,A_dHPC_0-127,200,112241491968.0,107524644864.0,-0.0619387248867103
physical_shank_median,amp180_freq5,180,5,36,A_dHPC_32-63,A_dHPC_0-127,200,100762812416.0,96370262016.0,-0.06430336248866689
physical_shank_median,amp180_freq5,180,5,37,A_dHPC_32-63,A_dHPC_0-127,200,92351037440.0,88363057152.0,-0.06368483466183625
physical_shank_median,amp180_freq5,180,5,38,A_dHPC_32-63,A_dHPC_0-127,200,84579926016.0,81274044416.0,-0.05752060995894775
physical_shank_median,amp180_freq5,180,5,39,A_dHPC_32-63,A_dHPC_0-127,200,79438995456.0,76683845632.0,-0.05092469062051441
physical_shank_median,amp180_freq5,180,5,40,A_dHPC_32-63,A_dHPC_0-127,200,78126432256.0,75832025088.0,-0.04300348268598437
physical_shank_median,amp180_freq5,180,5,41,A_dHPC_32-63,A_dHPC_0-127,200,79758491648.0,77755301888.0,-0.03669707507267968
physical_shank_median,amp180_freq5,180,5,42,A_dHPC_32-63,A_dHPC_0-127,200,90753482752.0,88499953664.0,-0.03627630913485671
physical_shank_median,amp180_freq5,180,5,43,A_dHPC_32-63,A_dHPC_0-127,200,100328144896.0,97569816576.0,-0.040219558456761374
physical_shank_median,amp180_freq5,180,5,44,A_dHPC_32-63,A_dHPC_0-127,200,82175639552.0,80193961984.0,-0.0352171630411147
physical_shank_median,amp180_freq5,180,5,45,A_dHPC_32-63,A_dHPC_0-127,200,34773377024.0,34558197760.0,-0.008955199843996217
physical_shank_median,amp180_freq5,180,5,46,A_dHPC_32-63,A_dHPC_0-127,200,10962744320.0,11367260160.0,0.052275569211262765
physical_shank_median,amp180_freq5,180,5,47,A_dHPC_32-63,A_dHPC_0-127,200,12661514240.0,12872981504.0,0.023896281420317154
physical_shank_median,amp180_freq5,180,5,48,A_dHPC_32-63,A_dHPC_0-127,200,142295564288.0,146620727296.0,0.043198376882553964
physical_shank_median,amp180_freq5,180,5,49,A_dHPC_32-63,A_dHPC_0-127,200,119813169152.0,122249412608.0,0.02904104392541162
physical_shank_median,amp180_freq5,180,5,50,A_dHPC_32-63,A_dHPC_0-127,200,96612712448.0,97569587200.0,0.014218490932348183
physical_shank_median,amp180_freq5,180,5,51,A_dHPC_32-63,A_dHPC_0-127,200,79127625728.0,79246458880.0,0.002165001069226883
physical_shank_median,amp180_freq5,180,5,52,A_dHPC_32-63,A_dHPC_0-127,200,66738688000.0,66592059392.0,-0.0031731683056194764
physical_shank_median,amp180_freq5,180,5,53,A_dHPC_32-63,A_dHPC_0-127,200,53201448960.0,52880330752.0,-0.008734338027114664
physical_shank_median,amp180_freq5,180,5,54,A_dHPC_32-63,A_dHPC_0-127,200,40593170432.0,40456626176.0,-0.004861009295642241
physical_shank_median,amp180_freq5,180,5,55,A_dHPC_32-63,A_dHPC_0-127,200,29586835456.0,29621444608.0,0.001686603886906078
physical_shank_median,amp180_freq5,180,5,56,A_dHPC_32-63,A_dHPC_0-127,200,20158509056.0,20525172736.0,0.0260054239257254
physical_shank_median,amp180_freq5,180,5,57,A_dHPC_32-63,A_dHPC_0-127,200,12405070848.0,13093151744.0,0.07788244549497797
physical_shank_median,amp180_freq5,180,5,58,A_dHPC_32-63,A_dHPC_0-127,200,6529011200.0,7434210816.0,0.18731508378216916
physical_shank_median,amp180_freq5,180,5,59,A_dHPC_32-63,A_dHPC_0-127,200,4065563648.0,4948999680.0,0.28368156813283707
physical_shank_median,amp180_freq5,180,5,60,A_dHPC_32-63,A_dHPC_0-127,200,8758303744.0,9468214272.0,0.1124408712775204
physical_shank_median,amp180_freq5,180,5,61,A_dHPC_32-63,A_dHPC_0-127,200,22190030848.0,22765426688.0,0.036932826632116125
physical_shank_median,amp180_freq5,180,5,62,A_dHPC_32-63,A_dHPC_0-127,200,65091776512.0,65674366976.0,0.012855100134137078
physical_shank_median,amp180_freq5,180,5,63,A_dHPC_32-63,A_dHPC_0-127,200,65138438144.0,65841717248.0,0.015492835892595164
physical_shank_median,amp180_freq5,180,5,64,A_dHPC_64-95,A_dHPC_0-127,200,65096396800.0,65771118592.0,0.01487651699679311
physical_shank_median,amp180_freq5,180,5,65,A_dHPC_64-95,A_dHPC_0-127,200,109830791168.0,110858911744.0,0.013442178475317057
physical_shank_median,amp180_freq5,180,5,66,A_dHPC_64-95,A_dHPC_0-127,200,139098275840.0,138863050752.0,-0.0024417652133156094
physical_shank_median,amp180_freq5,180,5,67,A_dHPC_64-95,A_dHPC_0-127,200,141105889280.0,139563401216.0,-0.015857540247527974
physical_shank_median,amp180_freq5,180,5,68,A_dHPC_64-95,A_dHPC_0-127,200,16307968000.0,16343426048.0,0.0031334141533554327
physical_shank_median,amp180_freq5,180,5,69,A_dHPC_64-95,A_dHPC_0-127,200,30094176256.0,29667223552.0,-0.02061441100136008
physical_shank_median,amp180_freq5,180,5,70,A_dHPC_64-95,A_dHPC_0-127,200,29773084672.0,28957532160.0,-0.0400700440214909
physical_shank_median,amp180_freq5,180,5,71,A_dHPC_64-95,A_dHPC_0-127,200,11760386048.0,11199842304.0,-0.07045700005760304
physical_shank_median,amp180_freq5,180,5,72,A_dHPC_64-95,A_dHPC_0-127,200,90183950336.0,89236496384.0,-0.015236834468843897
physical_shank_median,amp180_freq5,180,5,73,A_dHPC_64-95,A_dHPC_0-127,200,11655200768.0,11314014208.0,-0.0428629681758469
physical_shank_median,amp180_freq5,180,5,74,A_dHPC_64-95,A_dHPC_0-127,200,32512174080.0,31690190848.0,-0.03694368377229308
physical_shank_median,amp180_freq5,180,5,75,A_dHPC_64-95,A_dHPC_0-127,200,36306595840.0,35702300672.0,-0.024214622108755968
physical_shank_median,amp180_freq5,180,5,76,A_dHPC_64-95,A_dHPC_0-127,200,20538128384.0,20296724480.0,-0.01705779489770546
physical_shank_median,amp180_freq5,180,5,77,A_dHPC_64-95,A_dHPC_0-127,200,84679196672.0,84315332608.0,-0.006212576160006011
physical_shank_median,amp180_freq5,180,5,78,A_dHPC_64-95,A_dHPC_0-127,200,35235328000.0,35695472640.0,0.018718460724338658
physical_shank_median,amp180_freq5,180,5,79,A_dHPC_64-95,A_dHPC_0-127,200,17537906688.0,16778667008.0,-0.06384845451602372
physical_shank_median,amp180_freq5,180,5,80,A_dHPC_64-95,A_dHPC_0-127,200,57813913600.0,58106654720.0,0.0072866630317728765
physical_shank_median,amp180_freq5,180,5,81,A_dHPC_64-95,A_dHPC_0-127,200,143552348160.0,146523619328.0,0.02955631343583902
physical_shank_median,amp180_freq5,180,5,82,A_dHPC_64-95,A_dHPC_0-127,200,141953204224.0,145447518208.0,0.03508326522025355
physical_shank_median,amp180_freq5,180,5,83,A_dHPC_64-95,A_dHPC_0-127,200,139957059584.0,143769714688.0,0.038775542018350345
physical_shank_median,amp180_freq5,180,5,84,A_dHPC_64-95,A_dHPC_0-127,200,127322202112.0,130512527360.0,0.035704277239649175
physical_shank_median,amp180_freq5,180,5,85,A_dHPC_64-95,A_dHPC_0-127,200,95935856640.0,97081360384.0,0.01712419232717229
physical_shank_median,amp180_freq5,180,5,86,A_dHPC_64-95,A_dHPC_0-127,200,74830454784.0,74969137152.0,0.002671254562807116
physical_shank_median,amp180_freq5,180,5,87,A_dHPC_64-95,A_dHPC_0-127,200,58391007232.0,58029617152.0,-0.008956786714611227
physical_shank_median,amp180_freq5,180,5,88,A_dHPC_64-95,A_dHPC_0-127,200,51966476288.0,51507621888.0,-0.01279530468669426
physical_shank_median,amp180_freq5,180,5,89,A_dHPC_64-95,A_dHPC_0-127,200,54216146944.0,53898383360.0,-0.008480585645637358
physical_shank_median,amp180_freq5,180,5,90,A_dHPC_64-95,A_dHPC_0-127,200,54332862464.0,53801312256.0,-0.014183694061441343
physical_shank_median,amp180_freq5,180,5,91,A_dHPC_64-95,A_dHPC_0-127,200,50069151744.0,49421725696.0,-0.018776626711248513
physical_shank_median,amp180_freq5,180,5,92,A_dHPC_64-95,A_dHPC_0-127,200,36822450176.0,36273041408.0,-0.021687910290326726
physical_shank_median,amp180_freq5,180,5,93,A_dHPC_64-95,A_dHPC_0-127,200,14262933504.0,13459627008.0,-0.08363230542509985
physical_shank_median,amp180_freq5,180,5,94,A_dHPC_64-95,A_dHPC_0-127,200,8877124608.0,9765130240.0,0.137546837354071
physical_shank_median,amp180_freq5,180,5,95,A_dHPC_64-95,A_dHPC_0-127,200,21791045632.0,22975666176.0,0.07637126776085415
physical_shank_median,amp180_freq5,180,5,96,A_dHPC_96-127,A_dHPC_0-127,200,6774373376.0,6303480320.0,-0.10393890543341855
physical_shank_median,amp180_freq5,180,5,97,A_dHPC_96-127,A_dHPC_0-127,200,4088897280.0,3905478400.0,-0.06621253884689263
physical_shank_median,amp180_freq5,180,5,98,A_dHPC_96-127,A_dHPC_0-127,200,7873766400.0,8066756096.0,0.03493472464589619
physical_shank_median,amp180_freq5,180,5,99,A_dHPC_96-127,A_dHPC_0-127,200,19474640896.0,19976079360.0,0.03667673200277475
physical_shank_median,amp180_freq5,180,5,100,A_dHPC_96-127,A_dHPC_0-127,200,33479749632.0,34016096256.0,0.022928845231354304
physical_shank_median,amp180_freq5,180,5,101,A_dHPC_96-127,A_dHPC_0-127,200,49706684416.0,49897951232.0,0.005540706500294377
physical_shank_median,amp180_freq5,180,5,102,A_dHPC_96-127,A_dHPC_0-127,200,60838354944.0,60700569600.0,-0.0032710889684281308
physical_shank_median,amp180_freq5,180,5,103,A_dHPC_96-127,A_dHPC_0-127,200,67915722752.0,67785711616.0,-0.002764399351116402
physical_shank_median,amp180_freq5,180,5,104,A_dHPC_96-127,A_dHPC_0-127,200,68128227328.0,68121645056.0,-0.00013939405613247357
physical_shank_median,amp180_freq5,180,5,105,A_dHPC_96-127,A_dHPC_0-127,200,62457106432.0,62575767552.0,0.0027383496085735004
physical_shank_median,amp180_freq5,180,5,106,A_dHPC_96-127,A_dHPC_0-127,200,55648567296.0,55779680256.0,0.003395119435888523
physical_shank_median,amp180_freq5,180,5,107,A_dHPC_96-127,A_dHPC_0-127,200,41375178752.0,41602482176.0,0.00790406331470443
physical_shank_median,amp180_freq5,180,5,108,A_dHPC_96-127,A_dHPC_0-127,200,23739459584.0,24078587904.0,0.02046369411686667
physical_shank_median,amp180_freq5,180,5,109,A_dHPC_96-127,A_dHPC_0-127,200,10802656256.0,11279755264.0,0.062349666959009294
physical_shank_median,amp180_freq5,180,5,110,A_dHPC_96-127,A_dHPC_0-127,200,6062270464.0,6524504576.0,0.10601013954698489
physical_shank_median,amp180_freq5,180,5,111,A_dHPC_96-127,A_dHPC_0-127,200,5585218560.0,5752593408.0,0.04259876731065597
physical_shank_median,amp180_freq5,180,5,112,A_dHPC_96-127,A_dHPC_0-127,200,141149700096.0,142955200512.0,0.018337040705415024
physical_shank_median,amp180_freq5,180,5,113,A_dHPC_96-127,A_dHPC_0-127,200,142772879360.0,144381509632.0,0.016164037759769986
physical_shank_median,amp180_freq5,180,5,114,A_dHPC_96-127,A_dHPC_0-127,200,107346190336.0,108522889216.0,0.015728370700585425
physical_shank_median,amp180_freq5,180,5,115,A_dHPC_96-127,A_dHPC_0-127,200,145864736768.0,147200262144.0,0.013149091034292555
physical_shank_median,amp180_freq5,180,5,116,A_dHPC_96-127,A_dHPC_0-127,200,147379240960.0,148796227584.0,0.013804621855553775
physical_shank_median,amp180_freq5,180,5,117,A_dHPC_96-127,A_dHPC_0-127,200,149087617024.0,151101014016.0,0.01935290755894975
physical_shank_median,amp180_freq5,180,5,118,A_dHPC_96-127,A_dHPC_0-127,200,151724179456.0,154192494592.0,0.023281524597515518
physical_shank_median,amp180_freq5,180,5,119,A_dHPC_96-127,A_dHPC_0-127,200,152803115008.0,155377565696.0,0.024104260086863415
physical_shank_median,amp180_freq5,180,5,120,A_dHPC_96-127,A_dHPC_0-127,200,150212280320.0,152282562560.0,0.01974798993675539
physical_shank_median,amp180_freq5,180,5,122,A_dHPC_96-127,A_dHPC_0-127,200,102663438336.0,102534873088.0,-0.001807816728154119
physical_shank_median,amp180_freq5,180,5,123,A_dHPC_96-127,A_dHPC_0-127,200,75906424832.0,74879770624.0,-0.019645987067651426
physical_shank_median,amp180_freq5,180,5,124,A_dHPC_96-127,A_dHPC_0-127,200,57800167424.0,56524812288.0,-0.032189375672656506
physical_shank_median,amp180_freq5,180,5,125,A_dHPC_96-127,A_dHPC_0-127,200,42973433856.0,41652310016.0,-0.0450485534607119
physical_shank_median,amp180_freq5,180,5,126,A_dHPC_96-127,A_dHPC_0-127,200,11239215104.0,11065564160.0,-0.022464281272234408
physical_shank_median,amp180_freq5,180,5,127,A_dHPC_96-127,A_dHPC_0-127,200,15570491392.0,14802353152.0,-0.07298793396039972
physical_shank_median,amp180_freq5,180,5,136,B_LEC_128-191,B_LEC_128-255,200,6353505792.0,6017806848.0,-0.07831507265424531
physical_shank_median,amp180_freq5,180,5,142,B_LEC_128-191,B_LEC_128-255,200,3373518336.0,3242068224.0,-0.057339552980442826
physical_shank_median,amp180_freq5,180,5,143,B_LEC_128-191,B_LEC_128-255,200,2108848384.0,2045470080.0,-0.04402294162502093
physical_shank_median,amp180_freq5,180,5,144,B_LEC_128-191,B_LEC_128-255,200,1537052800.0,1492152832.0,-0.04277141504865889
physical_shank_median,amp180_freq5,180,5,145,B_LEC_128-191,B_LEC_128-255,200,1317424256.0,1248321792.0,-0.07773013831007572
physical_shank_median,amp180_freq5,180,5,146,B_LEC_128-191,B_LEC_128-255,200,1195322112.0,1197489280.0,0.002613296970855615
physical_shank_median,amp180_freq5,180,5,147,B_LEC_128-191,B_LEC_128-255,200,1166535424.0,1144864512.0,-0.027053244155585448
physical_shank_median,amp180_freq5,180,5,148,B_LEC_128-191,B_LEC_128-255,200,1220427264.0,1155668224.0,-0.07865903484814478
physical_shank_median,amp180_freq5,180,5,149,B_LEC_128-191,B_LEC_128-255,200,1448829568.0,1194508416.0,-0.27847087605870213
physical_shank_median,amp180_freq5,180,5,150,B_LEC_128-191,B_LEC_128-255,200,1419767680.0,1459768064.0,0.04008428658642548
physical_shank_median,amp180_freq5,180,5,151,B_LEC_128-191,B_LEC_128-255,200,1876868480.0,1706800768.0,-0.1370328932403157
physical_shank_median,amp180_freq5,180,5,152,B_LEC_128-191,B_LEC_128-255,200,2216879872.0,2032334080.0,-0.1253930204404873
physical_shank_median,amp180_freq5,180,5,153,B_LEC_128-191,B_LEC_128-255,200,2312673024.0,2156936960.0,-0.10057729375015637
physical_shank_median,amp180_freq5,180,5,154,B_LEC_128-191,B_LEC_128-255,200,2123218560.0,2079238016.0,-0.03019797026305309
physical_shank_median,amp180_freq5,180,5,155,B_LEC_128-191,B_LEC_128-255,200,1963099264.0,1959444224.0,-0.002688617538351054
physical_shank_median,amp180_freq5,180,5,156,B_LEC_128-191,B_LEC_128-255,200,1805348224.0,1675411584.0,-0.10776158408046449
physical_shank_median,amp180_freq5,180,5,157,B_LEC_128-191,B_LEC_128-255,200,1575620864.0,1634600192.0,0.05301738306662232
physical_shank_median,amp180_freq5,180,5,158,B_LEC_128-191,B_LEC_128-255,200,1511906176.0,1399484416.0,-0.11147319152858398
physical_shank_median,amp180_freq5,180,5,159,B_LEC_128-191,B_LEC_128-255,200,1343354496.0,1232502400.0,-0.12424960994358629
physical_shank_median,amp180_freq5,180,5,160,B_LEC_128-191,B_LEC_128-255,200,1202622208.0,1163267328.0,-0.04800082754985768
physical_shank_median,amp180_freq5,180,5,161,B_LEC_128-191,B_LEC_128-255,200,1166236800.0,1122422784.0,-0.05524455253190693
physical_shank_median,amp180_freq5,180,5,162,B_LEC_128-191,B_LEC_128-255,200,1139318656.0,1053374208.0,-0.11315327034942985
physical_shank_median,amp180_freq5,180,5,163,B_LEC_128-191,B_LEC_128-255,200,1142447616.0,1061693120.0,-0.10576119707293516
physical_shank_median,amp180_freq5,180,5,164,B_LEC_128-191,B_LEC_128-255,200,1124195968.0,1040747008.0,-0.11127413477714083
physical_shank_median,amp180_freq5,180,5,165,B_LEC_128-191,B_LEC_128-255,200,1188535040.0,1076920960.0,-0.14227206898159683
physical_shank_median,amp180_freq5,180,5,166,B_LEC_128-191,B_LEC_128-255,200,1168803328.0,1209628928.0,0.049532355679823434
physical_shank_median,amp180_freq5,180,5,167,B_LEC_128-191,B_LEC_128-255,200,1262050944.0,1186759040.0,-0.08874310801072441
physical_shank_median,amp180_freq5,180,5,168,B_LEC_128-191,B_LEC_128-255,200,1176606336.0,1037057152.0,-0.1821363073066096
physical_shank_median,amp180_freq5,180,5,169,B_LEC_128-191,B_LEC_128-255,200,1123335168.0,1070525888.0,-0.06946876281476365
physical_shank_median,amp180_freq5,180,5,170,B_LEC_128-191,B_LEC_128-255,200,1134712320.0,1034564992.0,-0.13330230297350493
physical_shank_median,amp180_freq5,180,5,171,B_LEC_128-191,B_LEC_128-255,200,1001682496.0,1083278848.0,0.11297936753119459
physical_shank_median,amp180_freq5,180,5,172,B_LEC_128-191,B_LEC_128-255,200,813124096.0,826915008.0,0.024263505998349956
physical_shank_median,amp180_freq5,180,5,173,B_LEC_128-191,B_LEC_128-255,200,8738372608.0,7760979968.0,-0.17112579325289984
physical_shank_median,amp180_freq5,180,5,174,B_LEC_128-191,B_LEC_128-255,200,8650736640.0,7721902080.0,-0.16386672857955412
