trial_number,condition,amplitude,frequency,recording_start_time_s,movement
1156,amp180_freq5,180,5,9716.780025,54.716595966751335
1157,amp250_freq50,250,50,9722.780025,62.2222241592105
1158,amp180_freq50,180,50,9728.780025,59.05268551975451
1159,amp180_freq10,180,10,9734.780025,51.89157162890267
1160,amp250_freq50,250,50,9740.780025,54.531404540409596
1161,amp180_freq10,180,10,9746.780025,55.27424301825516
1162,amp100_freq10,100,10,9752.780025,49.70157830806084
1163,amp100_freq50,100,50,9758.780025,73.64359215744838
1164,amp250_freq10,250,10,9764.780025,66.59628829187669
1165,amp250_freq26,250,26,9770.780025,61.10566403958504
1166,amp250_freq50,250,50,9776.780025,65.76616033366548
1167,amp100_freq10,100,10,9782.780025,55.11434474318903
1168,amp100_freq26,100,26,9788.780025,54.983232865579765
1169,amp180_freq50,180,50,9794.780025,58.66350006349229
1170,amp100_freq10,100,10,9800.780025,50.41141283362752
1171,amp100_freq10,100,10,9806.780025,55.30335665927384
1172,amp100_freq5,100,5,9812.780025,51.91649628687738
1173,amp180_freq5,180,5,9818.780025,55.11751632031084
1174,amp250_freq26,250,26,9824.780025,49.93856421861469
1175,amp250_freq26,250,26,9830.780025,48.43373670218511
1176,amp180_freq5,180,5,9836.780025,53.58149463581785
1177,amp100_freq50,100,50,9842.780025,68.70991206061379
1178,amp100_freq50,100,50,9848.780025,49.52465465706897
1179,amp180_freq26,180,26,9854.780025,49.612790514084736
1180,amp180_freq10,180,10,9860.780025,52.16753745389374
1181,amp180_freq26,180,26,9866.780025,55.0905033750086
1182,amp250_freq10,250,10,9872.780025,47.07515462056073
1183,amp180_freq50,180,50,9878.780025,70.30560078839665
1184,amp180_freq10,180,10,9884.780025,51.72511418318679
1185,amp100_freq26,100,26,9890.780025,46.09690057864513
1186,amp250_freq50,250,50,9896.780025,107.3032037029959
1187,amp100_freq26,100,26,9902.780025,50.30026206725232
1188,amp100_freq10,100,10,9908.780025,48.517240099280684
1189,amp180_freq10,180,10,9914.780025,195.45580735458566
1190,amp250_freq50,250,50,9920.780025,54.33495186062251
1191,amp250_freq26,250,26,9926.780025,54.81755213885266
1192,amp180_freq26,180,26,9932.780025,104.97458873690337
1193,amp250_freq26,250,26,9938.780025,53.98115578922342
1194,amp100_freq10,100,10,9944.780025,50.169364234778456
1195,amp180_freq10,180,10,9950.780025,158.73623001012453
1196,amp100_freq26,100,26,9956.780025,52.95793356254629
1197,amp250_freq26,250,26,9962.780025,53.6023892333147
1198,amp180_freq50,180,50,9968.780025,57.73557963429556
1199,amp180_freq26,180,26,9974.780025,50.008938243272006
1200,amp180_freq50,180,50,9980.780025,58.578100123726045
1201,amp100_freq10,100,10,9986.780025,49.755851671319625
1202,amp100_freq5,100,5,9992.780025,59.93251070048824
1203,amp100_freq5,100,5,9998.780025,50.52636329777451
1204,amp100_freq5,100,5,10004.780025,52.81091925381293
1205,amp180_freq26,180,26,10010.780025,51.673850332720335
1206,amp180_freq26,180,26,10016.780025,50.69703875893842
1207,amp250_freq5,250,5,10022.780025,47.549431568626574
1208,amp250_freq10,250,10,10028.780025,49.98407276941006
1209,amp100_freq5,100,5,10034.780025,49.2251873866634
1210,amp100_freq26,100,26,10040.780025,128.62429576849524
1211,amp180_freq50,180,50,10046.780025,54.047695725090875
1212,amp180_freq10,180,10,10052.780025,47.87739318596164
1213,amp100_freq10,100,10,10058.780025,49.68030258126955
1214,amp100_freq26,100,26,10064.780025,47.45132302497916
1215,amp180_freq50,180,50,10070.780025,57.23025699539444
1216,amp250_freq50,250,50,10076.780025,98.05183730640658
1217,amp100_freq26,100,26,10082.780025,87.00509503112649
1218,amp100_freq5,100,5,10088.780025,63.246515049716656
1219,amp100_freq26,100,26,10094.780025,56.783875883727724
1220,amp100_freq10,100,10,10100.780025,58.50974988238743
1221,amp180_freq50,180,50,10106.780025,89.51929959586006
1222,amp100_freq50,100,50,10112.780025,55.6023431406756
1223,amp250_freq26,250,26,10118.780025,56.091161213641286
1224,amp100_freq26,100,26,10124.780025,52.80925142085782
1225,amp180_freq5,180,5,10130.780025,54.64658856610666
1226,amp100_freq50,100,50,10136.780025,48.58461230001379
1227,amp250_freq26,250,26,10142.780025,52.084977860579286
1228,amp250_freq50,250,50,10148.780025,59.91575632232832
1229,amp180_freq5,180,5,10154.780025,53.91436747084943
1230,amp180_freq50,180,50,10160.780025,56.24630138725384
1231,amp100_freq5,100,5,10166.780025,52.07411694371254
1232,amp180_freq26,180,26,10172.780025,51.47485373638746
1233,amp100_freq26,100,26,10178.780025,49.22915061282658
1234,amp180_freq5,180,5,10184.780025,60.50553282964527
1235,amp250_freq50,250,50,10190.780025,82.69748011893928
1236,amp250_freq10,250,10,10196.780025,92.66315736627662
1237,amp180_freq50,180,50,10202.780025,53.827604556187715
1238,amp250_freq5,250,5,10208.780025,52.293656352878315
1239,amp250_freq5,250,5,10214.780025,54.997340187127236
1240,amp250_freq5,250,5,10220.780025,52.70178818235009
1241,amp250_freq10,250,10,10226.780025,58.26685853728284
1242,amp180_freq50,180,50,10232.780025,67.70945399324373
1243,amp180_freq50,180,50,10238.780025,56.7554547810713
1244,amp250_freq10,250,10,10244.780025,55.04551249967648
1245,amp180_freq50,180,50,10250.780025,108.45721286652112
1246,amp180_freq5,180,5,10256.780025,55.72111894821851
1247,amp180_freq26,180,26,10262.780025,50.042228262420004
1248,amp100_freq26,100,26,10268.780025,49.807346209770145
1249,amp180_freq26,180,26,10274.780025,94.86050818147254
1250,amp250_freq50,250,50,10280.780025,51.55163169920236
1251,amp250_freq5,250,5,10286.780025,55.60828469180211
1252,amp100_freq5,100,5,10292.780025,51.087611023221086
1253,amp180_freq5,180,5,10298.780025,52.09522073529563
1254,amp100_freq10,100,10,10304.780025,50.044799281410555
1255,amp250_freq5,250,5,10310.780025,84.37889713951996
1256,amp250_freq26,250,26,10316.780025,50.627141274741156
1257,amp180_freq26,180,26,10322.780025,54.69521093881637
1258,amp180_freq5,180,5,10328.780025,51.61413660039788
1259,amp250_freq26,250,26,10334.780025,54.803290345191556
1260,amp180_freq50,180,50,10340.780025,73.89470095708552
1261,amp100_freq50,100,50,10346.780025,99.81593764198686
1262,amp100_freq5,100,5,10352.780025,48.87172622416618
1263,amp180_freq26,180,26,10358.780025,71.27891377493656
1264,amp100_freq5,100,5,10364.780025,51.63685978654935
1265,amp100_freq10,100,10,10370.780025,53.48903353737103
1266,amp100_freq26,100,26,10376.780025,49.65964513814122
1267,amp180_freq50,180,50,10382.780025,54.286409292126784
1268,amp250_freq26,250,26,10388.780025,53.44958575830583
1269,amp250_freq50,250,50,10394.780025,108.32362685460365
1270,amp180_freq26,180,26,10400.780025,70.12097224352158
1271,amp100_freq26,100,26,10406.780025,59.896721144507325
1272,amp100_freq50,100,50,10412.780025,74.63849492937469
1273,amp100_freq26,100,26,10418.780025,59.56972028865804
1274,amp180_freq5,180,5,10424.780025,53.51282835331466
1275,amp250_freq10,250,10,10430.780025,48.22925172583984
1276,amp100_freq26,100,26,10436.780025,50.80713981606203
1277,amp100_freq5,100,5,10442.780025,50.141972694212335
1278,amp100_freq50,100,50,10448.780025,97.46610943542784
1279,amp100_freq10,100,10,10454.780025,55.59410159346237
1280,amp250_freq50,250,50,10460.780025,52.54976251913482
1281,amp100_freq26,100,26,10466.780025,51.27552605214149
1282,amp180_freq10,180,10,10472.780025,49.80316186031603
1283,amp100_freq26,100,26,10478.780025,49.47289945065132
1284,amp180_freq50,180,50,10484.780025,50.52893325359991
1285,amp180_freq10,180,10,10490.780025,45.99721836691423
1286,amp250_freq5,250,5,10496.780025,62.88819402639673
1287,amp250_freq50,250,50,10502.780025,57.633303806198
1288,amp250_freq10,250,10,10508.780025,55.03366801199093
1289,amp100_freq10,100,10,10514.780025,47.60596814134008
1290,amp100_freq26,100,26,10520.780025,80.48246680470764
1291,amp100_freq10,100,10,10526.780025,53.30332553379971
1292,amp180_freq50,180,50,10532.780025,54.254410254207706
1293,amp250_freq5,250,5,10538.780025,50.62951155281029
1294,amp180_freq26,180,26,10544.780025,52.9175653732936
1295,amp100_freq5,100,5,10550.780025,50.16254340093746
1296,amp100_freq5,100,5,10556.780025,48.984792525330526
1297,amp250_freq50,250,50,10562.780025,84.7469180015927
1298,amp250_freq5,250,5,10568.780025,74.2609670512533
1299,amp250_freq26,250,26,10574.780025,54.2521847240747
1300,amp100_freq26,100,26,10580.780025,46.454315386360435
1301,amp250_freq50,250,50,10586.780025,62.13304590829243
1302,amp250_freq5,250,5,10592.780025,54.243172431990445
1303,amp180_freq10,180,10,10598.780025,115.53921176768411
1304,amp180_freq10,180,10,10604.780025,78.54982453876839
1305,amp250_freq5,250,5,10610.780025,50.19303798097309
1306,amp250_freq26,250,26,10616.780025,129.8134421465748
1307,amp250_freq50,250,50,10622.780025,52.897805490215966
1308,amp180_freq26,180,26,10628.780025,53.883340491838766
1309,amp100_freq26,100,26,10634.780025,53.27518617500867
1310,amp100_freq10,100,10,10640.780025,48.65168851986062
1311,amp250_freq50,250,50,10646.780025,54.836306556223334
1312,amp180_freq5,180,5,10652.780025,61.14238887622771
1313,amp100_freq26,100,26,10658.780025,54.80041077844827
1314,amp250_freq5,250,5,10664.780025,52.96778636360627
1315,amp250_freq50,250,50,10670.780025,72.62277944462392
1316,amp180_freq5,180,5,10676.780025,53.676538228974636
1317,amp250_freq26,250,26,10682.780025,55.81813911883328
1318,amp100_freq26,100,26,10688.780025,50.74739893239195
1319,amp100_freq5,100,5,10694.780025,48.35129502161236
1320,amp180_freq26,180,26,10700.780025,50.435461838250866
1321,amp100_freq5,100,5,10706.780025,50.007491264105745
1322,amp100_freq50,100,50,10712.780025,51.88225805997499
1323,amp250_freq5,250,5,10718.780025,50.2691059160032
1324,amp250_freq26,250,26,10724.780025,52.483926808279364
1325,amp250_freq26,250,26,10730.780025,51.413635829062095
1326,amp250_freq5,250,5,10736.780025,57.528436390481254
1327,amp100_freq26,100,26,10742.780025,51.04469440387035
1328,amp180_freq26,180,26,10748.780025,51.227840825416685
1329,amp100_freq26,100,26,10754.780025,50.86487803081035
1330,amp180_freq5,180,5,10760.780025,47.08677128737407
1331,amp250_freq5,250,5,10766.780025,51.08830139890979
1332,amp100_freq5,100,5,10772.780025,55.85676242026357
1333,amp100_freq26,100,26,10778.780025,47.13584576063316
1334,amp180_freq5,180,5,10784.780025,49.75490149898752
1335,amp100_freq5,100,5,10790.780025,47.0347917182165
1336,amp250_freq50,250,50,10796.780025,50.5099483432726
1337,amp100_freq50,100,50,10802.780025,70.75396012078652
1338,amp250_freq26,250,26,10808.780025,53.952470084048144
1339,amp100_freq26,100,26,10814.780025,48.6428763785901
1340,amp250_freq5,250,5,10820.780025,47.536141210728005
1341,amp180_freq50,180,50,10826.780025,55.5418629023461
1342,amp100_freq5,100,5,10832.780025,47.63816561382188
1343,amp100_freq5,100,5,10838.780025,50.97220406875253
1344,amp250_freq10,250,10,10844.780025,87.03337060104049
1345,amp250_freq26,250,26,10850.780025,59.84437935314962
1346,amp250_freq5,250,5,10856.780025,85.91881946200951
1347,amp100_freq50,100,50,10862.780025,56.083731176360075
1348,amp250_freq26,250,26,10868.780025,54.298006480740675
1349,amp100_freq10,100,10,10874.780025,50.95633527950167
1350,amp180_freq50,180,50,10880.780025,60.56517258762132
1351,amp180_freq26,180,26,10886.780025,56.966312542752796
1352,amp250_freq50,250,50,10892.780025,60.25824360977378
1353,amp100_freq26,100,26,10898.780025,53.70307242952192
1354,amp250_freq50,250,50,10904.780025,60.53128351501385
1355,amp250_freq26,250,26,10910.780025,52.782027726794745
1356,amp100_freq10,100,10,10916.780025,50.659865242156066
1357,amp180_freq26,180,26,10922.780025,51.602785691859346
1358,amp250_freq5,250,5,10928.780025,56.77099308747894
1359,amp100_freq50,100,50,10934.780025,62.25489908330208
1360,amp180_freq50,180,50,10940.780025,50.69499614608077
1361,amp100_freq10,100,10,10946.780025,49.34838124206138
1362,amp180_freq26,180,26,10952.780025,47.253299662500474
1363,amp250_freq26,250,26,10958.780025,47.663056446023575
1364,amp180_freq10,180,10,10964.780025,51.14250931936886
1365,amp180_freq10,180,10,10970.780025,47.31410734365306
1366,amp180_freq50,180,50,10976.780025,118.71463713296177
1367,amp100_freq5,100,5,10982.780025,54.127596191604525
1368,amp250_freq10,250,10,10988.780025,50.60471729277066
1369,amp100_freq5,100,5,10994.780025,49.45394724605631
1370,amp100_freq10,100,10,11000.780025,56.20135544031825
1371,amp100_freq50,100,50,11006.780025,51.60564134714511
1372,amp100_freq26,100,26,11012.780025,47.6412535586817
1373,amp180_freq10,180,10,11018.780025,48.411873911129874
1374,amp180_freq50,180,50,11024.780025,55.981766124564246
1375,amp180_freq5,180,5,11030.780025,51.63411986815467
1376,amp100_freq50,100,50,11036.780025,55.73556437247009
1377,amp250_freq10,250,10,11042.780025,53.166208205821285
1378,amp250_freq26,250,26,11048.780025,82.95768436682032
1379,amp180_freq10,180,10,11054.780025,54.31592422589439
1380,amp250_freq5,250,5,11060.780025,50.895106162273855
1381,amp100_freq26,100,26,11066.780025,50.54825578009267
1382,amp180_freq50,180,50,11072.780025,56.35405120681322
1383,amp250_freq5,250,5,11078.780025,54.39783805440593
1384,amp100_freq26,100,26,11084.780025,54.915527409769155
1385,amp250_freq26,250,26,11090.780025,54.66969760328743
1386,amp250_freq26,250,26,11096.780025,55.558412124128395
1387,amp180_freq10,180,10,11102.780025,51.946679037669135
1388,amp250_freq50,250,50,11108.780025,65.54024048008183
1389,amp100_freq26,100,26,11114.780025,53.927466558885996
1390,amp250_freq10,250,10,11120.780025,47.368128522380864
1391,amp180_freq5,180,5,11126.780025,48.63000344161795
1392,amp180_freq5,180,5,11132.780025,65.45387373366536
1393,amp250_freq10,250,10,11138.780025,52.78442826447213
1394,amp100_freq5,100,5,11144.780025,55.75236660823218
1395,amp180_freq5,180,5,11150.780025,61.78465039745124
1396,amp180_freq26,180,26,11156.780025,52.830146918396004
1397,amp250_freq26,250,26,11162.780025,57.16984797305845
1398,amp180_freq50,180,50,11168.780025,51.011385292251234
1399,amp250_freq10,250,10,11174.780025,57.31871144974715
1400,amp180_freq10,180,10,11180.780025,50.27287418204657
1401,amp180_freq10,180,10,11186.780025,51.75291409063864
1402,amp250_freq50,250,50,11192.780025,63.14897559164982
1403,amp100_freq5,100,5,11198.780025,55.06297141553775
1404,amp100_freq50,100,50,11204.780025,50.49175971704516
1405,amp250_freq50,250,50,11210.780025,87.20632110554267
1406,amp180_freq10,180,10,11216.780025,57.930764255624474
1407,amp100_freq5,100,5,11222.780025,56.43286461082748
1408,amp250_freq5,250,5,11228.780025,63.1479965162953
1409,amp250_freq5,250,5,11234.780025,53.10395023737037
1410,amp250_freq10,250,10,11240.780025,57.48409891169841
1411,amp250_freq50,250,50,11246.780025,57.67124408710856
1412,amp250_freq10,250,10,11252.780025,55.94154333572906
1413,amp180_freq26,180,26,11258.780025,47.42286848449324
1414,amp250_freq50,250,50,11264.780025,97.58250672030204
1415,amp180_freq26,180,26,11270.780025,94.38375116499445
1416,amp250_freq50,250,50,11276.780025,83.50263440349322
1417,amp250_freq50,250,50,11282.780025,78.93373705822243
1418,amp100_freq50,100,50,11288.780025,58.11275462802721
1419,amp180_freq10,180,10,11294.780025,44.7597094747267
1420,amp100_freq50,100,50,11300.780025,46.05623135693602
1421,amp250_freq50,250,50,11306.780025,57.64371978509529
1422,amp180_freq5,180,5,11312.780025,42.92034575187478
1423,amp250_freq50,250,50,11318.780025,58.243311063582844
1424,amp100_freq10,100,10,11324.780025,49.04439212311912
1425,amp250_freq26,250,26,11330.780025,50.05691941539257
1426,amp250_freq10,250,10,11336.780025,44.5860224572082
1427,amp250_freq10,250,10,11342.780025,44.36638256756473
1428,amp250_freq10,250,10,11348.780025,44.76795796939366
1429,amp180_freq5,180,5,11354.780025,45.22257180665432
1430,amp250_freq26,250,26,11360.780025,46.62566300838342
1431,amp250_freq5,250,5,11366.780025,109.35091521570654
1432,amp180_freq26,180,26,11372.780025,45.458533835898564
1433,amp180_freq26,180,26,11378.780025,49.4308111762992
1434,amp180_freq5,180,5,11384.780025,72.07813158501692
1435,amp180_freq26,180,26,11390.780025,63.396775427491335
1436,amp180_freq50,180,50,11396.780025,50.833500229479185
1437,amp180_freq50,180,50,11402.780025,49.452433398782624
1438,amp250_freq50,250,50,11408.780025,73.83589515215144
1439,amp250_freq50,250,50,11414.780025,55.79254990382736
1440,amp180_freq26,180,26,11420.780025,102.36436549251108
1441,amp250_freq5,250,5,11426.780025,46.046780563834986
1442,amp100_freq10,100,10,11432.780025,54.64334720005386
1443,amp180_freq50,180,50,11438.780025,58.680784870802455
1444,amp180_freq10,180,10,11444.780025,48.94414199734876
1445,amp250_freq5,250,5,11450.780025,118.63367778775084
1446,amp100_freq50,100,50,11456.780025,77.79629022079251
1447,amp250_freq50,250,50,11462.780025,195.2849723623143
1448,amp250_freq10,250,10,11468.780025,45.97282196965038
1449,amp250_freq5,250,5,11474.780025,54.22617500286468
1450,amp180_freq50,180,50,11480.780025,52.30488687667207
1451,amp180_freq5,180,5,11486.780025,243.09247598939288
1452,amp250_freq10,250,10,11492.780025,78.5646136366779
1453,amp180_freq5,180,5,11498.780025,51.94827720347083
1454,amp180_freq26,180,26,11504.780025,53.729708832295294
1455,amp180_freq50,180,50,11510.780025,104.71879789974615
1456,amp250_freq5,250,5,11516.780025,46.14936653589909
1457,amp250_freq50,250,50,11522.780025,56.40346828908169
1458,amp180_freq50,180,50,11528.780025,60.14748823133215
1459,amp250_freq5,250,5,11534.780025,76.59921861468624
1460,amp100_freq10,100,10,11540.780025,57.01841228407336
1461,amp250_freq5,250,5,11546.780025,52.444194831199745
1462,amp180_freq5,180,5,11552.780025,47.965009745404394
1463,amp180_freq10,180,10,11558.780025,51.360563108880264
1464,amp180_freq10,180,10,11564.780025,51.135069045392584
1465,amp100_freq5,100,5,11570.780025,49.640590007603265
1466,amp180_freq5,180,5,11576.780025,55.36904484786722
1467,amp180_freq50,180,50,11582.780025,55.39290332855784
1468,amp100_freq10,100,10,11588.780025,48.105852468147525
1469,amp100_freq5,100,5,11594.780025,49.83785838060187
1470,amp250_freq50,250,50,11600.780025,101.50484854588527
1471,amp100_freq26,100,26,11606.780025,49.95900534961595
1472,amp180_freq50,180,50,11612.780025,53.20134546356025
1473,amp100_freq26,100,26,11618.780025,57.92443419340972
1474,amp100_freq5,100,5,11624.780025,47.05365313470765
1475,amp250_freq10,250,10,11630.780025,50.96946934368448
1476,amp100_freq5,100,5,11636.780025,49.64969547000352
1477,amp180_freq50,180,50,11642.780025,58.97825875955274
1478,amp180_freq10,180,10,11648.780025,54.37581048430097
1479,amp250_freq10,250,10,11654.780025,52.260016466796436
1480,amp250_freq10,250,10,11660.780025,54.55889627053987
1481,amp100_freq26,100,26,11666.780025,52.09812865805517
1482,amp180_freq26,180,26,11672.780025,48.721324593553064
1483,amp250_freq26,250,26,11678.780025,47.326101985332265
1484,amp250_freq26,250,26,11684.780025,70.1089250952235
1485,amp180_freq50,180,50,11690.780025,52.797735746105054
1486,amp250_freq10,250,10,11696.780025,47.85066646440802
1487,amp180_freq5,180,5,11702.780025,48.21287746346713
1488,amp250_freq5,250,5,11708.780025,50.14808986526139
1489,amp250_freq10,250,10,11714.780025,56.40862277351502
1490,amp180_freq5,180,5,11720.780025,46.96683569928393
1491,amp180_freq10,180,10,11726.780025,51.191245035094376
1492,amp180_freq50,180,50,11732.780025,58.469271885110665
1493,amp250_freq26,250,26,11738.780025,52.301013664791654
1494,amp180_freq10,180,10,11744.780025,51.84663395512783
1495,amp250_freq50,250,50,11750.780025,55.653801635752856
1496,amp250_freq10,250,10,11756.780025,51.11215511141164
1497,amp100_freq50,100,50,11762.780025,50.01924903618185
1498,amp180_freq50,180,50,11768.780025,54.966163269993416
1499,amp100_freq5,100,5,11774.780025,50.900962291779656
1500,amp100_freq26,100,26,11780.780025,74.09760923579432
1501,amp180_freq5,180,5,11786.780025,53.006062310924435
1502,amp180_freq26,180,26,11792.780025,51.40895439114602
1503,amp100_freq50,100,50,11798.780025,51.41867251722716
1504,amp100_freq10,100,10,11804.780025,47.138445336184084
1505,amp180_freq50,180,50,11810.780025,119.53337151472022
1506,amp100_freq10,100,10,11816.780025,48.43710119709328
1507,amp100_freq26,100,26,11822.780025,48.984098074000514
1508,amp250_freq26,250,26,11828.780025,47.81129678391726
1509,amp250_freq50,250,50,11834.780025,54.66617082985031
1510,amp250_freq10,250,10,11840.780025,55.593663656386525
1511,amp250_freq50,250,50,11846.780025,52.37421282939623
1512,amp250_freq26,250,26,11852.780025,55.43284911981858
1513,amp100_freq26,100,26,11858.780025,50.68815724772532
1514,amp180_freq26,180,26,11864.780025,49.4770587155835
1515,amp100_freq50,100,50,11870.780025,49.12907178923076
1516,amp180_freq10,180,10,11876.780025,53.436054548039294
1517,amp250_freq5,250,5,11882.780025,48.30794669731323
1518,amp250_freq26,250,26,11888.780025,48.924919717902284
1519,amp250_freq50,250,50,11894.780025,55.11558175683914
1520,amp180_freq50,180,50,11900.780025,81.36160586246845
1521,amp250_freq26,250,26,11906.780025,65.82031645154996
1522,amp250_freq50,250,50,11912.780025,60.9852028885695
1523,amp180_freq10,180,10,11918.780025,53.62012040057935
1524,amp100_freq50,100,50,11924.780025,49.04202923348896
1525,amp250_freq10,250,10,11930.780025,51.76728090059673
1526,amp100_freq26,100,26,11936.780025,49.937308929107836
1527,amp180_freq5,180,5,11942.780025,50.45541390362228
1528,amp250_freq10,250,10,11948.780025,46.032667223469
1529,amp180_freq26,180,26,11954.780025,155.16295337625678
1530,amp250_freq50,250,50,11960.780025,52.652811703127156
1531,amp100_freq50,100,50,11966.780025,50.72816181203171
1532,amp250_freq26,250,26,11972.780025,50.03506854281338
1533,amp100_freq5,100,5,11978.780025,47.77588919178417
1534,amp100_freq26,100,26,11984.780025,53.38092423925212
1535,amp180_freq26,180,26,11990.780025,50.09143729287518
1536,amp100_freq50,100,50,11996.780025,58.03943643397231
1537,amp250_freq26,250,26,12002.780025,54.614409668301896
1538,amp250_freq26,250,26,12008.780025,51.316214730772074
1539,amp180_freq26,180,26,12014.780025,54.59027252470064
1540,amp250_freq50,250,50,12020.780025,60.764582402400485
1541,amp180_freq5,180,5,12026.780025,54.825985815639825
1542,amp100_freq50,100,50,12032.780025,52.75330762458393
1543,amp100_freq5,100,5,12038.780025,52.77275054618858
1544,amp180_freq50,180,50,12044.780025,50.864750961886315
1545,amp180_freq26,180,26,12050.780025,53.87856359152305
1546,amp250_freq10,250,10,12056.780025,56.21312265903248
1547,amp100_freq10,100,10,12062.780025,51.552274800471736
1548,amp100_freq26,100,26,12068.780025,50.985710297496595
1549,amp250_freq26,250,26,12074.780025,51.23235835619218
1550,amp250_freq50,250,50,12080.780025,58.31535812210883
1551,amp250_freq5,250,5,12086.780025,48.92824397707988
1552,amp250_freq50,250,50,12092.780025,67.00279983379855
1553,amp250_freq50,250,50,12098.780025,55.13095466993317
1554,amp250_freq26,250,26,12104.780025,47.645779020503696
1555,amp250_freq50,250,50,12110.780025,65.69075878105332
1556,amp250_freq5,250,5,12116.780025,75.9222307711493
1557,amp180_freq26,180,26,12122.780025,47.20462800071528
1558,amp250_freq5,250,5,12128.780025,50.51144794773342
1559,amp100_freq50,100,50,12134.780025,50.82646384178083
1560,amp100_freq5,100,5,12140.780025,49.474515754742875
1561,amp250_freq10,250,10,12146.780025,51.1865939960099
1562,amp250_freq26,250,26,12152.780025,52.9414777246708
1563,amp100_freq10,100,10,12158.780025,94.50514828399301
1564,amp250_freq26,250,26,12164.780025,46.4492657513107
1565,amp250_freq10,250,10,12170.780025,171.21751109100288
1566,amp180_freq5,180,5,12176.780025,43.797733056388
1567,amp250_freq50,250,50,12182.780025,62.80391766190159
1568,amp180_freq5,180,5,12188.780025,45.767996968055236
1569,amp100_freq50,100,50,12194.780025,48.735045832671695
1570,amp250_freq5,250,5,12200.780025,51.756379639480095
1571,amp100_freq10,100,10,12206.780025,53.272451217771334
1572,amp250_freq5,250,5,12212.780025,52.39558447921762
1573,amp250_freq5,250,5,12218.780025,53.4187868761937
1574,amp100_freq5,100,5,12224.780025,48.04684824351829
1575,amp180_freq10,180,10,12230.780025,50.12602544876556
1576,amp180_freq50,180,50,12236.780025,47.793875576476076
1577,amp100_freq10,100,10,12242.780025,44.81859838225807
1578,amp180_freq10,180,10,12248.780025,49.98177454588283
1579,amp250_freq50,250,50,12254.780025,59.39002723090702
1580,amp250_freq10,250,10,12260.780025,49.278217412984304
1581,amp250_freq50,250,50,12266.780025,78.26274731628669
1582,amp250_freq50,250,50,12272.780025,118.82529107737874
1583,amp100_freq5,100,5,12278.780025,80.48904938291547
1584,amp250_freq10,250,10,12284.780025,51.041752254834776
1585,amp180_freq5,180,5,12290.780025,57.53808770298207
1586,amp250_freq50,250,50,12296.780025,62.981606004441375
1587,amp180_freq50,180,50,12302.780025,51.24992780724176
1588,amp100_freq10,100,10,12308.780025,48.972739722945605
1589,amp250_freq5,250,5,12314.780025,49.05064359358525
1590,amp250_freq10,250,10,12320.780025,54.88248797134283
1591,amp180_freq50,180,50,12326.780025,69.0287958543601
1592,amp250_freq5,250,5,12332.780025,51.04954153899931
1593,amp250_freq50,250,50,12338.780025,51.70488733730027
1594,amp100_freq10,100,10,12344.780025,48.51912212917901
1595,amp100_freq26,100,26,12350.780025,52.24307101792123
1596,amp180_freq26,180,26,12356.780025,53.12162665178055
1597,amp100_freq50,100,50,12362.780025,47.941545627068884
1598,amp100_freq26,100,26,12368.780025,50.894302831756626
1599,amp180_freq10,180,10,12374.780025,55.657775055664445
1600,amp100_freq5,100,5,12380.780025,46.284841619344725
1601,amp250_freq26,250,26,12386.780025,47.02880849374379
1602,amp250_freq50,250,50,12392.780025,55.15504774750174
1603,amp250_freq5,250,5,12398.780025,51.21836688703403
1604,amp250_freq50,250,50,12404.780025,62.055933780583906
1605,amp100_freq10,100,10,12410.780025,49.40668990467684
1606,amp180_freq50,180,50,12416.780025,67.57818947506763
1607,amp180_freq26,180,26,12422.780025,53.75281282228943
1608,amp100_freq10,100,10,12428.780025,50.76353925416796
1609,amp180_freq50,180,50,12434.780025,52.723569300010745
1610,amp100_freq50,100,50,12440.780025,46.993386038393844
1611,amp250_freq50,250,50,12446.780025,55.945676353827686
1612,amp180_freq5,180,5,12452.780025,53.994782710600916
1613,amp250_freq26,250,26,12458.780025,53.23426332448476
1614,amp100_freq5,100,5,12464.780025,52.71609021820976
1615,amp100_freq50,100,50,12470.780025,52.80006249522554
1616,amp180_freq50,180,50,12476.780025,50.583342728040044
1617,amp250_freq5,250,5,12482.780025,51.55892630840814
1618,amp180_freq5,180,5,12488.780025,47.757817874711726
1619,amp250_freq50,250,50,12494.780025,63.411864346492315
1620,amp180_freq5,180,5,12500.780025,55.33112382205308
1621,amp100_freq10,100,10,12506.780025,48.314506921131745
1622,amp100_freq5,100,5,12512.780025,86.36735204611756
1623,amp180_freq26,180,26,12518.780025,47.97028955274828
1624,amp180_freq5,180,5,12524.780025,54.96348026606034
1625,amp180_freq10,180,10,12530.780025,47.35963882357279
1626,amp100_freq5,100,5,12536.780025,52.13918676548946
1627,amp100_freq10,100,10,12542.780025,49.91200515889329
1628,amp100_freq50,100,50,12548.780025,48.5197063247198
1629,amp100_freq50,100,50,12554.780025,52.23158528237992
1630,amp180_freq26,180,26,12560.780025,52.96506736318567
1631,amp250_freq10,250,10,12566.780025,52.59145087282433
1632,amp180_freq10,180,10,12572.780025,53.54010086243875
1633,amp250_freq26,250,26,12578.780025,48.22393331862123
1634,amp180_freq5,180,5,12584.780025,49.034289328180314
1635,amp250_freq10,250,10,12590.780025,48.808238288861446
1636,amp180_freq26,180,26,12596.780025,50.95954008663455
