condition,amplitude,frequency,channel,shank,n_trials,pre_abs_lfp,onset_abs_lfp,sustained_abs_lfp,offset_abs_lfp,recovery_abs_lfp,onset_minus_pre_abs_lfp,sustained_minus_pre_abs_lfp,offset_minus_pre_abs_lfp,recovery_minus_pre_abs_lfp
amp100_freq5,100,5,52,Section 3 (32-63),100,473.363525390625,437.26129150390625,477.13653564453125,498.49395751953125,474.7089538574219,-36.10223388671875,3.77301025390625,25.13043212890625,1.345428466796875
amp100_freq5,100,5,53,Section 3 (32-63),100,474.1192626953125,432.2703552246094,475.620849609375,496.3370361328125,474.68060302734375,-41.848907470703125,1.5015869140625,22.2177734375,0.56134033203125
amp100_freq5,100,5,54,Section 3 (32-63),100,489.0471496582031,447.250244140625,488.7460632324219,511.7746887207031,489.4296875,-41.796905517578125,-0.30108642578125,22.7275390625,0.382537841796875
amp100_freq5,100,5,55,Section 3 (32-63),100,520.809814453125,479.0716857910156,519.3710327148438,543.623779296875,522.2708129882812,-41.738128662109375,-1.43878173828125,22.81396484375,1.46099853515625
amp100_freq5,100,5,56,Section 3 (32-63),100,570.5289306640625,531.2310180664062,568.246337890625,593.3084106445312,573.2945556640625,-39.29791259765625,-2.2825927734375,22.77947998046875,2.765625
amp100_freq5,100,5,57,Section 3 (32-63),100,635.1651611328125,600.1227416992188,632.4149780273438,658.991455078125,639.18408203125,-35.04241943359375,-2.75018310546875,23.8262939453125,4.0189208984375
amp100_freq5,100,5,58,Section 3 (32-63),100,708.5430297851562,680.2550659179688,705.1721801757812,735.1724853515625,712.123779296875,-28.2879638671875,-3.370849609375,26.62945556640625,3.58074951171875
amp100_freq5,100,5,59,Section 3 (32-63),100,822.256591796875,802.31298828125,818.3070068359375,850.387939453125,825.4990234375,-19.943603515625,-3.9495849609375,28.13134765625,3.242431640625
amp100_freq5,100,5,60,Section 3 (32-63),100,970.7823486328125,953.2080078125,965.669189453125,1004.56689453125,972.3963012695312,-17.5743408203125,-5.1131591796875,33.7845458984375,1.61395263671875
amp100_freq5,100,5,61,Section 3 (32-63),100,1150.0308837890625,1132.2034912109375,1144.64013671875,1194.6458740234375,1150.2989501953125,-17.827392578125,-5.3907470703125,44.614990234375,0.26806640625
amp100_freq5,100,5,62,Section 3 (32-63),100,1509.728759765625,1479.76611328125,1506.6707763671875,1568.3780517578125,1506.966796875,-29.962646484375,-3.0579833984375,58.6492919921875,-2.761962890625
amp100_freq5,100,5,63,Section 3 (32-63),100,1510.1339111328125,1477.29931640625,1508.3045654296875,1568.0294189453125,1507.9144287109375,-32.8345947265625,-1.829345703125,57.8955078125,-2.219482421875
amp100_freq5,100,5,64,Section 2 (64-95),100,1506.845703125,1478.23291015625,1503.194091796875,1565.2001953125,1503.577880859375,-28.61279296875,-3.651611328125,58.3544921875,-3.267822265625
amp100_freq5,100,5,65,Section 2 (64-95),100,1710.9697265625,1673.039306640625,1705.81298828125,1768.1934814453125,1703.767333984375,-37.930419921875,-5.15673828125,57.2237548828125,-7.202392578125
amp100_freq5,100,5,66,Section 2 (64-95),100,1832.950439453125,1802.8822021484375,1827.302001953125,1894.59765625,1824.943359375,-30.0682373046875,-5.6484375,61.647216796875,-8.007080078125
amp100_freq5,100,5,67,Section 2 (64-95),100,1850.3433837890625,1831.8419189453125,1842.126220703125,1910.8089599609375,1840.2021484375,-18.50146484375,-8.2171630859375,60.465576171875,-10.1412353515625
amp100_freq5,100,5,68,Section 2 (64-95),100,874.436279296875,865.575927734375,878.4404907226562,907.97998046875,874.016845703125,-8.8603515625,4.00421142578125,33.543701171875,-0.41943359375
amp100_freq5,100,5,69,Section 2 (64-95),100,578.8574829101562,590.4281005859375,589.7543334960938,607.2376098632812,583.3961791992188,11.57061767578125,10.8968505859375,28.380126953125,4.5386962890625
amp100_freq5,100,5,70,Section 2 (64-95),100,548.8639526367188,558.3738403320312,556.9097290039062,573.116943359375,551.3658447265625,9.5098876953125,8.0457763671875,24.25299072265625,2.50189208984375
amp100_freq5,100,5,71,Section 2 (64-95),100,760.6836547851562,769.56494140625,766.2870483398438,792.1743774414062,761.8603515625,8.88128662109375,5.6033935546875,31.49072265625,1.17669677734375
amp100_freq5,100,5,72,Section 2 (64-95),100,1590.8875732421875,1615.539306640625,1584.62890625,1642.8358154296875,1581.83154296875,24.6517333984375,-6.2586669921875,51.9482421875,-9.0560302734375
amp100_freq5,100,5,73,Section 2 (64-95),100,750.6063842773438,765.0819091796875,755.7801513671875,778.4320068359375,751.33740234375,14.47552490234375,5.17376708984375,27.82562255859375,0.73101806640625
amp100_freq5,100,5,74,Section 2 (64-95),100,527.1334228515625,547.4583129882812,544.6943969726562,554.1787719726562,538.4484252929688,20.32489013671875,17.56097412109375,27.04534912109375,11.31500244140625
amp100_freq5,100,5,75,Section 2 (64-95),100,552.4036254882812,563.1856689453125,571.2178955078125,578.2723388671875,567.5472412109375,10.78204345703125,18.81427001953125,25.86871337890625,15.14361572265625
amp100_freq5,100,5,76,Section 2 (64-95),100,804.3374633789062,804.904296875,817.55078125,842.862060546875,816.6483764648438,0.56683349609375,13.21331787109375,38.52459716796875,12.3109130859375
amp100_freq5,100,5,77,Section 2 (64-95),100,1597.6728515625,1553.1829833984375,1600.477783203125,1661.9561767578125,1601.4251708984375,-44.4898681640625,2.804931640625,64.2833251953125,3.7523193359375
amp100_freq5,100,5,78,Section 2 (64-95),100,1294.93603515625,1266.1077880859375,1297.20654296875,1345.6478271484375,1298.962158203125,-28.8282470703125,2.2705078125,50.7117919921875,4.026123046875
amp100_freq5,100,5,79,Section 2 (64-95),100,567.0026245117188,550.2447509765625,571.9066772460938,588.2965087890625,572.0938720703125,-16.75787353515625,4.904052734375,21.29388427734375,5.09124755859375
amp100_freq5,100,5,80,Section 2 (64-95),100,308.8020935058594,277.7740478515625,312.4197692871094,333.0372314453125,313.14788818359375,-31.028045654296875,3.61767578125,24.235137939453125,4.345794677734375
amp100_freq5,100,5,81,Section 2 (64-95),100,638.9881591796875,613.2752685546875,649.6874389648438,674.724853515625,638.474365234375,-25.712890625,10.69927978515625,35.7366943359375,-0.5137939453125
amp100_freq5,100,5,82,Section 2 (64-95),100,627.1520385742188,600.7681274414062,639.338623046875,663.3967895507812,628.5681762695312,-26.3839111328125,12.18658447265625,36.2447509765625,1.4161376953125
amp100_freq5,100,5,83,Section 2 (64-95),100,614.0963745117188,588.289306640625,627.5298461914062,650.0853881835938,616.7332153320312,-25.80706787109375,13.4334716796875,35.989013671875,2.6368408203125
amp100_freq5,100,5,84,Section 2 (64-95),100,574.2595825195312,547.9249877929688,588.2276000976562,607.9130859375,578.8911743164062,-26.3345947265625,13.968017578125,33.65350341796875,4.631591796875
amp100_freq5,100,5,85,Section 2 (64-95),100,507.1686096191406,479.214111328125,519.4094848632812,537.77294921875,511.7451477050781,-27.954498291015625,12.240875244140625,30.604339599609375,4.5765380859375
amp100_freq5,100,5,86,Section 2 (64-95),100,463.9959411621094,427.40576171875,471.495361328125,491.2923583984375,467.1236267089844,-36.590179443359375,7.499420166015625,27.296417236328125,3.127685546875
amp100_freq5,100,5,87,Section 2 (64-95),100,453.5180969238281,413.49615478515625,456.39263916015625,478.35272216796875,455.0379333496094,-40.021942138671875,2.874542236328125,24.834625244140625,1.51983642578125
amp100_freq5,100,5,88,Section 2 (64-95),100,237.81387329101562,221.05239868164062,244.91796875,250.8390350341797,239.89974975585938,-16.761474609375,7.104095458984375,13.025161743164062,2.08587646484375
amp100_freq5,100,5,89,Section 2 (64-95),100,185.43765258789062,187.04855346679688,195.06655883789062,200.10504150390625,190.8441925048828,1.61090087890625,9.62890625,14.667388916015625,5.4065399169921875
amp100_freq5,100,5,90,Section 2 (64-95),100,201.54534912109375,211.4739532470703,211.34181213378906,215.25328063964844,207.14254760742188,9.928604125976562,9.796463012695312,13.707931518554688,5.597198486328125
amp100_freq5,100,5,91,Section 2 (64-95),100,243.0665740966797,247.26132202148438,251.02552795410156,256.4892883300781,244.19178771972656,4.1947479248046875,7.958953857421875,13.422714233398438,1.125213623046875
amp100_freq5,100,5,92,Section 2 (64-95),100,324.9111022949219,317.855712890625,328.09490966796875,339.278564453125,322.59625244140625,-7.055389404296875,3.183807373046875,14.367462158203125,-2.314849853515625
amp100_freq5,100,5,93,Section 2 (64-95),100,504.5003662109375,496.9213562011719,504.50640869140625,518.3836669921875,504.1316833496094,-7.579010009765625,0.00604248046875,13.88330078125,-0.368682861328125
amp100_freq5,100,5,94,Section 2 (64-95),100,971.3143310546875,942.1603393554688,964.9345092773438,999.8024291992188,969.810791015625,-29.15399169921875,-6.37982177734375,28.48809814453125,-1.5035400390625
amp100_freq5,100,5,95,Section 2 (64-95),100,1174.6663818359375,1144.7506103515625,1168.2220458984375,1211.460693359375,1171.0380859375,-29.915771484375,-6.4443359375,36.7943115234375,-3.6282958984375
amp100_freq5,100,5,96,Section 1 (96-127),100,628.3341674804688,596.2455444335938,621.229248046875,650.0758666992188,626.91650390625,-32.088623046875,-7.10491943359375,21.74169921875,-1.41766357421875
amp100_freq5,100,5,97,Section 1 (96-127),100,769.1079711914062,732.3895874023438,760.9074096679688,794.3861083984375,766.7068481445312,-36.7183837890625,-8.2005615234375,25.27813720703125,-2.401123046875
amp100_freq5,100,5,98,Section 1 (96-127),100,925.0272216796875,887.3472290039062,916.3557739257812,957.3965454101562,921.7392578125,-37.67999267578125,-8.67144775390625,32.36932373046875,-3.2879638671875
amp100_freq5,100,5,99,Section 1 (96-127),100,1067.515625,1025.427001953125,1057.570068359375,1102.2869873046875,1062.67138671875,-42.088623046875,-9.945556640625,34.7713623046875,-4.84423828125
amp100_freq5,100,5,100,Section 1 (96-127),100,1208.0498046875,1163.927734375,1197.6890869140625,1249.436279296875,1202.7855224609375,-44.1220703125,-10.3607177734375,41.386474609375,-5.2642822265625
amp100_freq5,100,5,101,Section 1 (96-127),100,1334.005126953125,1288.3734130859375,1323.38623046875,1379.03564453125,1328.4464111328125,-45.6317138671875,-10.618896484375,45.030517578125,-5.5587158203125
amp100_freq5,100,5,102,Section 1 (96-127),100,1432.6298828125,1388.1651611328125,1420.743408203125,1478.677490234375,1426.313232421875,-44.4647216796875,-11.886474609375,46.047607421875,-6.316650390625
amp100_freq5,100,5,103,Section 1 (96-127),100,1456.0792236328125,1413.21533203125,1446.878173828125,1504.898681640625,1452.0,-42.8638916015625,-9.2010498046875,48.8194580078125,-4.0792236328125
amp100_freq5,100,5,104,Section 1 (96-127),100,1435.257080078125,1396.1201171875,1426.1400146484375,1482.6590576171875,1432.339599609375,-39.136962890625,-9.1170654296875,47.4019775390625,-2.91748046875
amp100_freq5,100,5,105,Section 1 (96-127),100,1409.624755859375,1375.3187255859375,1401.5704345703125,1455.33984375,1407.095458984375,-34.3060302734375,-8.0543212890625,45.715087890625,-2.529296875
amp100_freq5,100,5,106,Section 1 (96-127),100,1349.08740234375,1319.91162109375,1341.501708984375,1393.4027099609375,1348.25341796875,-29.17578125,-7.585693359375,44.3153076171875,-0.833984375
amp100_freq5,100,5,107,Section 1 (96-127),100,1259.698486328125,1234.38525390625,1251.8212890625,1298.811279296875,1260.14990234375,-25.313232421875,-7.877197265625,39.11279296875,0.451416015625
amp100_freq5,100,5,108,Section 1 (96-127),100,1151.519775390625,1130.8800048828125,1144.1885986328125,1189.1993408203125,1152.916015625,-20.6397705078125,-7.3311767578125,37.6795654296875,1.396240234375
amp100_freq5,100,5,109,Section 1 (96-127),100,1020.0504150390625,1006.5919799804688,1013.4691772460938,1054.6466064453125,1021.4931030273438,-13.45843505859375,-6.58123779296875,34.59619140625,1.44268798828125
amp100_freq5,100,5,110,Section 1 (96-127),100,861.01904296875,853.4990234375,855.5034790039062,888.9487915039062,860.9916381835938,-7.52001953125,-5.51556396484375,27.92974853515625,-0.02740478515625
amp100_freq5,100,5,111,Section 1 (96-127),100,740.038330078125,736.9529418945312,735.1596069335938,763.4891967773438,738.47412109375,-3.08538818359375,-4.87872314453125,23.45086669921875,-1.564208984375
amp100_freq5,100,5,112,Section 1 (96-127),100,556.41455078125,534.4191284179688,564.6046142578125,582.4100952148438,550.4761352539062,-21.99542236328125,8.1900634765625,25.99554443359375,-5.93841552734375
amp100_freq5,100,5,113,Section 1 (96-127),100,562.6915283203125,541.9315795898438,570.8796997070312,590.9506225585938,556.340087890625,-20.75994873046875,8.18817138671875,28.25909423828125,-6.3514404296875
amp100_freq5,100,5,114,Section 1 (96-127),100,410.3671569824219,400.5563659667969,418.1014404296875,427.7672119140625,404.60992431640625,-9.810791015625,7.734283447265625,17.400054931640625,-5.757232666015625
amp100_freq5,100,5,115,Section 1 (96-127),100,571.9981079101562,551.861083984375,580.3792114257812,604.2664184570312,566.2428588867188,-20.13702392578125,8.381103515625,32.268310546875,-5.7552490234375
amp100_freq5,100,5,116,Section 1 (96-127),100,566.0153198242188,548.4915771484375,574.9188842773438,600.5460815429688,561.5348510742188,-17.52374267578125,8.903564453125,34.53076171875,-4.48046875
amp100_freq5,100,5,117,Section 1 (96-127),100,561.1738891601562,545.5254516601562,570.95166015625,597.2979736328125,558.2431030273438,-15.6484375,9.77777099609375,36.12408447265625,-2.9307861328125
amp100_freq5,100,5,118,Section 1 (96-127),100,559.3388061523438,545.4776611328125,570.1817016601562,595.1085205078125,559.2520751953125,-13.86114501953125,10.8428955078125,35.76971435546875,-0.08673095703125
amp100_freq5,100,5,119,Section 1 (96-127),100,555.4732666015625,543.0108642578125,567.5305786132812,587.62158203125,557.7047729492188,-12.46240234375,12.05731201171875,32.1483154296875,2.23150634765625
amp100_freq5,100,5,120,Section 1 (96-127),100,542.2036743164062,528.40771484375,554.2992553710938,570.7904663085938,544.9650268554688,-13.79595947265625,12.0955810546875,28.5867919921875,2.7613525390625
amp100_freq5,100,5,121,Section 1 (96-127),100,479.4672546386719,460.0912780761719,492.2143859863281,507.5113220214844,483.1490783691406,-19.3759765625,12.74713134765625,28.0440673828125,3.68182373046875
amp100_freq5,100,5,122,Section 1 (96-127),100,395.42889404296875,370.62774658203125,406.8836975097656,423.0495910644531,398.1119079589844,-24.8011474609375,11.454803466796875,27.620697021484375,2.683013916015625
amp100_freq5,100,5,123,Section 1 (96-127),100,347.83160400390625,320.4881591796875,356.0909118652344,371.7097473144531,350.58526611328125,-27.34344482421875,8.259307861328125,23.878143310546875,2.753662109375
amp100_freq5,100,5,124,Section 1 (96-127),100,337.1719970703125,309.0813293457031,342.3029479980469,356.9322509765625,339.8909606933594,-28.090667724609375,5.130950927734375,19.76025390625,2.718963623046875
amp100_freq5,100,5,125,Section 1 (96-127),100,358.3150329589844,328.4097900390625,359.47198486328125,377.06072998046875,361.6717224121094,-29.905242919921875,1.156951904296875,18.745697021484375,3.356689453125
amp100_freq5,100,5,126,Section 1 (96-127),100,570.57958984375,536.8822021484375,562.301513671875,590.42578125,567.0403442382812,-33.6973876953125,-8.278076171875,19.84619140625,-3.53924560546875
amp100_freq5,100,5,127,Section 1 (96-127),100,515.8095092773438,484.1903991699219,510.8515319824219,538.3028564453125,516.3043823242188,-31.619110107421875,-4.957977294921875,22.49334716796875,0.494873046875
amp180_freq26,180,26,0,Section 4 (0-31),100,1484.999267578125,1456.4931640625,1534.4583740234375,1577.4818115234375,1541.51220703125,-28.506103515625,49.4591064453125,92.4825439453125,56.512939453125
amp180_freq26,180,26,1,Section 4 (0-31),100,1455.8682861328125,1431.2135009765625,1502.4368896484375,1544.454345703125,1510.0291748046875,-24.65478515625,46.568603515625,88.5860595703125,54.160888671875
amp180_freq26,180,26,2,Section 4 (0-31),100,1452.390869140625,1426.2869873046875,1500.6619873046875,1546.316162109375,1508.570068359375,-26.1038818359375,48.2711181640625,93.92529296875,56.17919921875
amp180_freq26,180,26,3,Section 4 (0-31),100,1495.622314453125,1467.335205078125,1555.0701904296875,1613.5869140625,1567.0018310546875,-28.287109375,59.4478759765625,117.964599609375,71.3795166015625
amp180_freq26,180,26,4,Section 4 (0-31),100,1574.3504638671875,1558.020263671875,1659.1329345703125,1746.5582275390625,1676.478759765625,-16.3302001953125,84.782470703125,172.207763671875,102.1282958984375
amp180_freq26,180,26,5,Section 4 (0-31),100,1669.697998046875,1672.5823974609375,1789.9422607421875,1910.6627197265625,1815.1109619140625,2.8843994140625,120.2442626953125,240.9647216796875,145.4129638671875
amp180_freq26,180,26,6,Section 4 (0-31),100,1681.15673828125,1703.88671875,1824.9814453125,1961.0042724609375,1850.30224609375,22.72998046875,143.82470703125,279.8475341796875,169.1455078125
amp180_freq26,180,26,7,Section 4 (0-31),100,1619.6873779296875,1657.815673828125,1770.605224609375,1910.7568359375,1794.617431640625,38.1282958984375,150.9178466796875,291.0694580078125,174.9300537109375
amp180_freq26,180,26,8,Section 4 (0-31),100,1433.2247314453125,1467.04638671875,1578.226806640625,1710.4434814453125,1597.6214599609375,33.8216552734375,145.0020751953125,277.21875,164.396728515625
amp180_freq26,180,26,9,Section 4 (0-31),100,1207.8553466796875,1234.84130859375,1331.3399658203125,1448.2481689453125,1348.442626953125,26.9859619140625,123.484619140625,240.392822265625,140.5872802734375
amp180_freq26,180,26,10,Section 4 (0-31),100,1007.8950805664062,1020.7564697265625,1099.2784423828125,1194.724609375,1117.3831787109375,12.86138916015625,91.38336181640625,186.82952880859375,109.48809814453125
amp180_freq26,180,26,11,Section 4 (0-31),100,862.7796630859375,860.3206176757812,932.2630615234375,1005.170166015625,950.7520751953125,-2.45904541015625,69.4833984375,142.3905029296875,87.972412109375
amp180_freq26,180,26,12,Section 4 (0-31),100,767.9974365234375,746.5878295898438,817.7521362304688,876.1632080078125,839.63427734375,-21.40960693359375,49.75469970703125,108.165771484375,71.6368408203125
amp180_freq26,180,26,13,Section 4 (0-31),100,729.1959838867188,705.77685546875,769.9833374023438,821.4228515625,791.2118530273438,-23.41912841796875,40.787353515625,92.22686767578125,62.015869140625
amp180_freq26,180,26,14,Section 4 (0-31),100,716.9791259765625,694.9566650390625,750.6078491210938,800.6480712890625,770.084716796875,-22.0224609375,33.62872314453125,83.6689453125,53.1055908203125
amp180_freq26,180,26,15,Section 4 (0-31),100,720.4205932617188,698.8551025390625,749.6803588867188,798.808349609375,766.6995849609375,-21.56549072265625,29.259765625,78.38775634765625,46.27899169921875
amp180_freq26,180,26,16,Section 4 (0-31),100,581.4478759765625,557.2611083984375,608.7928466796875,637.2111206054688,629.0355834960938,-24.186767578125,27.344970703125,55.76324462890625,47.58770751953125
amp180_freq26,180,26,17,Section 4 (0-31),100,579.8521728515625,562.537109375,608.9111938476562,633.4620971679688,628.1895751953125,-17.3150634765625,29.05902099609375,53.60992431640625,48.33740234375
amp180_freq26,180,26,18,Section 4 (0-31),100,594.2620239257812,588.1622314453125,628.3241577148438,647.0205078125,647.3402099609375,-6.09979248046875,34.0621337890625,52.75848388671875,53.07818603515625
amp180_freq26,180,26,19,Section 4 (0-31),100,609.11376953125,615.3921508789062,650.2911987304688,663.0548095703125,667.7665405273438,6.27838134765625,41.17742919921875,53.9410400390625,58.65277099609375
amp180_freq26,180,26,20,Section 4 (0-31),100,639.429931640625,657.1403198242188,684.5680541992188,692.5372924804688,699.0053100585938,17.71038818359375,45.13812255859375,53.10736083984375,59.57537841796875
amp180_freq26,180,26,21,Section 4 (0-31),100,682.5209350585938,704.9992065429688,731.3883666992188,737.9381713867188,741.580078125,22.478271484375,48.867431640625,55.417236328125,59.05914306640625
amp180_freq26,180,26,22,Section 4 (0-31),100,734.742919921875,762.0764770507812,784.71240234375,794.0982666015625,791.2173461914062,27.33355712890625,49.969482421875,59.3553466796875,56.47442626953125
amp180_freq26,180,26,23,Section 4 (0-31),100,810.0503540039062,835.7782592773438,859.4375610351562,875.0664672851562,862.2446899414062,25.7279052734375,49.38720703125,65.01611328125,52.1943359375
amp180_freq26,180,26,24,Section 4 (0-31),100,1167.6436767578125,1160.3023681640625,1224.5184326171875,1269.3284912109375,1229.808837890625,-7.34130859375,56.874755859375,101.684814453125,62.1651611328125
amp180_freq26,180,26,25,Section 4 (0-31),100,1166.82763671875,1161.1669921875,1223.4468994140625,1268.6256103515625,1229.1153564453125,-5.66064453125,56.6192626953125,101.7979736328125,62.2877197265625
amp180_freq26,180,26,26,Section 4 (0-31),100,1167.6513671875,1160.0262451171875,1224.4664306640625,1269.764404296875,1229.6202392578125,-7.6251220703125,56.8150634765625,102.113037109375,61.9688720703125
amp180_freq26,180,26,27,Section 4 (0-31),100,1163.5498046875,1155.591796875,1221.0906982421875,1265.5289306640625,1226.673583984375,-7.9580078125,57.5408935546875,101.9791259765625,63.123779296875
amp180_freq26,180,26,28,Section 4 (0-31),100,1169.25634765625,1162.4931640625,1226.0218505859375,1270.7457275390625,1231.478515625,-6.76318359375,56.7655029296875,101.4893798828125,62.22216796875
amp180_freq26,180,26,29,Section 4 (0-31),100,1486.9005126953125,1441.893798828125,1550.4058837890625,1605.5638427734375,1560.135986328125,-45.0067138671875,63.50537109375,118.663330078125,73.2354736328125
amp180_freq26,180,26,30,Section 4 (0-31),100,1514.38818359375,1471.47265625,1573.642822265625,1624.74267578125,1582.699951171875,-42.91552734375,59.254638671875,110.3544921875,68.311767578125
amp180_freq26,180,26,31,Section 4 (0-31),100,1491.523193359375,1455.880859375,1545.603515625,1589.5289306640625,1553.8885498046875,-35.642333984375,54.080322265625,98.0057373046875,62.3653564453125
amp180_freq26,180,26,32,Section 3 (32-63),100,1721.3646240234375,1735.841064453125,1816.220703125,1911.7442626953125,1833.0433349609375,14.4764404296875,94.8560791015625,190.379638671875,111.6787109375
amp180_freq26,180,26,33,Section 3 (32-63),100,1773.873291015625,1774.352294921875,1860.24462890625,1951.590087890625,1874.4559326171875,0.47900390625,86.371337890625,177.716796875,100.5826416015625
amp180_freq26,180,26,34,Section 3 (32-63),100,1729.19873046875,1718.0576171875,1804.4215087890625,1881.440185546875,1814.6474609375,-11.14111328125,75.2227783203125,152.241455078125,85.44873046875
amp180_freq26,180,26,35,Section 3 (32-63),100,1660.6455078125,1642.8897705078125,1725.803466796875,1789.379638671875,1731.1640625,-17.7557373046875,65.157958984375,128.734130859375,70.5185546875
amp180_freq26,180,26,36,Section 3 (32-63),100,1590.69384765625,1569.7667236328125,1650.09521484375,1706.4910888671875,1651.5887451171875,-20.9271240234375,59.4013671875,115.7972412109375,60.8948974609375
amp180_freq26,180,26,37,Section 3 (32-63),100,1532.2867431640625,1507.5328369140625,1588.7535400390625,1640.3114013671875,1587.9283447265625,-24.75390625,56.466796875,108.024658203125,55.6416015625
amp180_freq26,180,26,38,Section 3 (32-63),100,1500.697265625,1477.523681640625,1556.3819580078125,1607.3115234375,1555.9342041015625,-23.173583984375,55.6846923828125,106.6142578125,55.2369384765625
amp180_freq26,180,26,39,Section 3 (32-63),100,1487.1092529296875,1469.3140869140625,1544.2911376953125,1598.2171630859375,1546.470458984375,-17.795166015625,57.181884765625,111.10791015625,59.3612060546875
amp180_freq26,180,26,40,Section 3 (32-63),100,1491.255859375,1474.46826171875,1553.2862548828125,1611.8572998046875,1558.485595703125,-16.78759765625,62.0303955078125,120.6014404296875,67.229736328125
amp180_freq26,180,26,41,Section 3 (32-63),100,1507.3668212890625,1500.04443359375,1577.78173828125,1646.0953369140625,1587.315673828125,-7.3223876953125,70.4149169921875,138.728515625,79.9488525390625
amp180_freq26,180,26,42,Section 3 (32-63),100,1545.7432861328125,1547.710205078125,1628.595703125,1708.3758544921875,1643.914794921875,1.9669189453125,82.8524169921875,162.632568359375,98.1715087890625
amp180_freq26,180,26,43,Section 3 (32-63),100,1563.47900390625,1580.795166015625,1658.71630859375,1751.20654296875,1681.0460205078125,17.316162109375,95.2373046875,187.7275390625,117.5670166015625
amp180_freq26,180,26,44,Section 3 (32-63),100,1421.3153076171875,1448.810546875,1522.4066162109375,1610.3125,1545.1168212890625,27.4952392578125,101.09130859375,188.9971923828125,123.801513671875
amp180_freq26,180,26,45,Section 3 (32-63),100,1159.2266845703125,1187.0072021484375,1248.1033935546875,1319.1456298828125,1266.85986328125,27.780517578125,88.876708984375,159.9189453125,107.6331787109375
amp180_freq26,180,26,46,Section 3 (32-63),100,895.2386474609375,917.0960083007812,965.3040161132812,1018.0440673828125,979.8298950195312,21.85736083984375,70.06536865234375,122.805419921875,84.59124755859375
amp180_freq26,180,26,47,Section 3 (32-63),100,720.3639526367188,734.0807495117188,776.1856689453125,816.241943359375,787.8939819335938,13.716796875,55.82171630859375,95.87799072265625,67.530029296875
amp180_freq26,180,26,48,Section 3 (32-63),100,610.3446044921875,567.7628173828125,649.37451171875,691.084228515625,668.11572265625,-42.581787109375,39.0299072265625,80.7396240234375,57.7711181640625
amp180_freq26,180,26,49,Section 3 (32-63),100,542.6297607421875,499.2054748535156,575.9699096679688,613.3854370117188,593.9967041015625,-43.424285888671875,33.34014892578125,70.75567626953125,51.366943359375
amp180_freq26,180,26,50,Section 3 (32-63),100,488.966552734375,448.77288818359375,515.8837280273438,550.7469482421875,531.6346435546875,-40.19366455078125,26.91717529296875,61.7803955078125,42.6680908203125
amp180_freq26,180,26,51,Section 3 (32-63),100,465.5289001464844,432.1713562011719,489.2808837890625,521.298828125,504.4158935546875,-33.3575439453125,23.751983642578125,55.769927978515625,38.886993408203125
amp180_freq26,180,26,52,Section 3 (32-63),100,454.87005615234375,430.9457092285156,475.8908386230469,503.0421142578125,490.1221008300781,-23.924346923828125,21.020782470703125,48.17205810546875,35.252044677734375
amp180_freq26,180,26,53,Section 3 (32-63),100,453.8106689453125,435.35693359375,475.2571105957031,499.0870361328125,489.3481140136719,-18.4537353515625,21.446441650390625,45.2763671875,35.537445068359375
amp180_freq26,180,26,54,Section 3 (32-63),100,466.0595703125,454.98828125,489.65289306640625,509.7771911621094,503.8709411621094,-11.0712890625,23.59332275390625,43.717620849609375,37.811370849609375
amp180_freq26,180,26,55,Section 3 (32-63),100,494.2336730957031,493.1913146972656,521.8915405273438,539.86962890625,536.1038208007812,-1.0423583984375,27.657867431640625,45.635955810546875,41.870147705078125
amp180_freq26,180,26,56,Section 3 (32-63),100,540.46533203125,545.6727294921875,572.9225463867188,589.8744506835938,586.6824340820312,5.2073974609375,32.45721435546875,49.40911865234375,46.21710205078125
amp180_freq26,180,26,57,Section 3 (32-63),100,600.853759765625,613.8575439453125,639.3818359375,655.7506103515625,652.5745239257812,13.0037841796875,38.528076171875,54.8968505859375,51.72076416015625
amp180_freq26,180,26,58,Section 3 (32-63),100,669.6207885742188,686.3550415039062,712.3110961914062,730.4935302734375,724.3231201171875,16.7342529296875,42.6903076171875,60.87274169921875,54.70233154296875
amp180_freq26,180,26,59,Section 3 (32-63),100,776.5692749023438,799.6130981445312,825.6353149414062,851.6243286132812,836.526123046875,23.0438232421875,49.0660400390625,75.0550537109375,59.95684814453125
amp180_freq26,180,26,60,Section 3 (32-63),100,916.9376831054688,943.4050903320312,973.0689697265625,1011.2742309570312,983.6959228515625,26.4674072265625,56.13128662109375,94.3365478515625,66.75823974609375
amp180_freq26,180,26,61,Section 3 (32-63),100,1085.183349609375,1116.048828125,1150.003173828125,1203.0311279296875,1161.953125,30.865478515625,64.81982421875,117.8477783203125,76.769775390625
amp180_freq26,180,26,62,Section 3 (32-63),100,1421.7247314453125,1451.5174560546875,1508.047119140625,1588.33251953125,1523.4552001953125,29.792724609375,86.3223876953125,166.6077880859375,101.73046875
amp180_freq26,180,26,63,Section 3 (32-63),100,1422.12646484375,1447.74169921875,1510.638427734375,1589.399658203125,1525.037109375,25.615234375,88.511962890625,167.273193359375,102.91064453125
amp180_freq26,180,26,64,Section 2 (64-95),100,1419.4420166015625,1449.468017578125,1504.1466064453125,1584.517578125,1519.9442138671875,30.0260009765625,84.70458984375,165.0755615234375,100.502197265625
