condition,amplitude,frequency,trial_number,on_delta,off_delta,on_minus_off,condition_repeat_index,condition_repeat_fraction,epoch
amp250_freq50,250,50,665,-20.473448435465496,-16.027406692504883,-4.446041742960612,41,0.20100502512562815,early
amp250_freq26,250,26,666,15.217084248860678,22.841515223185223,-7.624430974324544,51,0.25125628140703515,early
amp180_freq50,180,50,667,7.63063367207845,-12.408201217651367,20.038834889729817,65,0.32160804020100503,early
amp250_freq26,250,26,668,40.66080983479818,49.03839619954427,-8.377586364746094,52,0.2562814070351759,early
amp180_freq26,180,26,669,-1.5251611073811844,-2.0919895172119136,0.5668284098307295,53,0.2613065326633166,early
amp180_freq26,180,26,670,11.608942667643229,-13.293942133585611,24.90288480122884,54,0.2663316582914573,early
amp180_freq26,180,26,671,-1.0654983520507812,10.745604197184244,-11.811102549235025,55,0.271356783919598,early
amp250_freq50,250,50,672,-5.226789474487305,8.291877110799154,-13.518666585286459,42,0.20603015075376885,early
amp250_freq50,250,50,673,-19.531813939412434,35.13346799214681,-54.66528193155924,43,0.21105527638190955,early
amp180_freq26,180,26,674,1.5839385986328125,-8.441309611002604,10.025248209635416,56,0.27638190954773867,early
amp100_freq10,100,10,675,-7.668234507242839,-3.692078908284506,-3.9761555989583335,63,0.31155778894472363,early
amp250_freq50,250,50,676,-11.755533218383789,0.2099482218424479,-11.965481440226236,44,0.21608040201005024,early
amp180_freq26,180,26,677,-8.859593073527018,-28.91632143656413,20.05672836303711,57,0.2814070351758794,early
amp250_freq26,250,26,678,16.99669901529948,6.3016401926676435,10.695058822631836,53,0.2613065326633166,early
amp250_freq5,250,5,679,3.5018590291341147,25.20772361755371,-21.705864588419598,49,0.24120603015075376,early
amp100_freq50,100,50,680,8.29836908976237,4.12279192606608,4.175577163696289,52,0.2562814070351759,early
amp250_freq50,250,50,681,14.231579462687174,15.334315617879232,-1.102736155192057,45,0.22110552763819097,early
amp180_freq5,180,5,682,-0.5662434895833339,2.082799275716146,-2.649042765299479,58,0.2864321608040201,early
amp250_freq5,250,5,683,-34.77986844380697,7.450344085693359,-42.23021252950033,50,0.24623115577889448,early
amp250_freq5,250,5,684,20.413702646891277,1.6654472351074219,18.748255411783855,51,0.25125628140703515,early
amp100_freq50,100,50,685,54.31215031941732,43.77582804361979,10.536322275797525,53,0.2613065326633166,early
amp250_freq26,250,26,686,-70.48691050211589,-61.68546994527181,-8.801440556844076,54,0.2663316582914573,early
amp250_freq50,250,50,687,16.285062154134113,-4.212582906087239,20.497645060221355,46,0.22613065326633167,early
amp180_freq10,180,10,688,4.706044514973958,-0.12114334106445312,4.827187856038411,62,0.3065326633165829,early
amp250_freq10,250,10,689,20.465461095174152,18.51592254638672,1.9495385487874348,66,0.32663316582914576,early
amp180_freq50,180,50,690,3.834049860636393,7.4501597086588545,-3.616109848022461,66,0.32663316582914576,early
amp100_freq5,100,5,691,-6.87088139851888,4.452183405558268,-11.323064804077148,61,0.3015075376884422,early
amp100_freq10,100,10,692,-0.7849343617757162,-2.2919184366861978,1.5069840749104817,64,0.3165829145728643,early
amp100_freq50,100,50,693,-4.163618087768555,29.142770131429035,-33.30638821919759,54,0.2663316582914573,early
amp180_freq5,180,5,694,-28.670788447062176,-21.071563084920246,-7.599225362141927,59,0.2914572864321608,early
amp180_freq50,180,50,695,-58.50170580546061,-21.568700790405273,-36.933005015055336,67,0.3316582914572864,early
amp250_freq50,250,50,696,-25.345245997111004,-9.196841557820639,-16.148404439290363,47,0.23115577889447236,early
amp250_freq10,250,10,697,8.109309514363607,23.223929087320965,-15.114619572957357,67,0.3316582914572864,early
amp250_freq10,250,10,698,-23.070746739705402,-7.513733545939128,-15.557013193766275,68,0.33668341708542715,middle
amp100_freq50,100,50,699,27.869557062784832,32.599416732788086,-4.729859670003255,55,0.271356783919598,early
amp180_freq10,180,10,700,-9.68167241414388,-43.15389442443848,33.472222010294594,63,0.31155778894472363,early
amp180_freq10,180,10,701,-31.5513858795166,-30.747997283935547,-0.8033885955810547,64,0.3165829145728643,early
amp250_freq5,250,5,702,52.233973821004234,68.36629740397136,-16.13232358296712,52,0.2562814070351759,early
amp100_freq10,100,10,703,-42.57442410786947,-35.89202117919922,-6.682402928670247,65,0.32160804020100503,early
amp100_freq26,100,26,704,38.72991816202799,36.76206080118815,1.9678573608398438,55,0.271356783919598,early
amp100_freq26,100,26,705,0.7633495330810547,-6.781331380208333,7.544680913289388,56,0.27638190954773867,early
amp250_freq10,250,10,706,-25.265390396118164,-16.378164609273274,-8.887225786844889,69,0.3417085427135678,middle
amp180_freq5,180,5,707,-10.12744172414144,16.18554464975993,-26.312986373901367,60,0.2964824120603015,early
amp100_freq26,100,26,708,-35.859124501546226,-33.96749623616537,-1.8916282653808596,57,0.2814070351758794,early
amp100_freq10,100,10,709,13.112372716267904,24.8981990814209,-11.785826365152994,66,0.32663316582914576,early
amp100_freq26,100,26,710,-6.1133988698323565,-1.1964861551920574,-4.9169127146403,58,0.2864321608040201,early
amp180_freq26,180,26,711,0.22429275512695312,-2.5101636250813804,2.7344563802083335,58,0.2864321608040201,early
amp180_freq50,180,50,712,15.762566248575846,22.912342707316082,-7.149776458740234,68,0.33668341708542715,middle
amp180_freq50,180,50,713,-9.12372080485026,10.167378743489584,-19.291099548339844,69,0.3417085427135678,middle
amp250_freq5,250,5,714,22.427034378051758,4.542844772338867,17.88418960571289,53,0.2613065326633166,early
amp180_freq26,180,26,715,0.5992158253987631,-7.444332122802734,8.043547948201498,59,0.2914572864321608,early
amp250_freq10,250,10,716,24.703941345214844,10.854896545410156,13.849044799804688,70,0.34673366834170855,middle
amp250_freq50,250,50,717,0.20845603942871094,32.17703437805176,-31.968578338623047,48,0.23618090452261306,early
amp180_freq10,180,10,718,-24.72269058227539,-44.31722831726074,19.59453773498535,65,0.32160804020100503,early
amp250_freq5,250,5,719,4.9839839935302725,-10.74311637878418,15.727100372314453,54,0.2663316582914573,early
amp180_freq5,180,5,720,9.872657775878906,-16.670381546020508,26.543039321899414,61,0.3015075376884422,early
amp100_freq26,100,26,721,61.41889572143555,27.283734639485676,34.13516108194987,59,0.2914572864321608,early
amp250_freq5,250,5,722,-21.75675392150879,-31.978911717732746,10.222157796223959,55,0.271356783919598,early
