condition,amplitude,frequency,channel,analysis_group,physical_shank,n_trials,pre_5hz_power,stim_5hz_power,five_hz_log2_power_change,pre_26hz_power,stim_26hz_power,twenty_six_hz_log2_power_change,driven_pre_power,driven_stim_power,driven_log2_power_change
amp180_freq26,180,26,127,Group 96-127,Physical Shank B (64-127),200,27043989230.430527,28237180522.68614,0.06228806521761082,1920727863.477357,1770052185.789397,-0.11786123121543711,1920727863.477357,1770052185.789397,-0.11786123121543711
amp180_freq5,180,5,0,Group 0-31,Physical Shank A (0-63),200,232225531856.85934,258140137312.74976,0.15262788159433946,14237673320.104055,13542314202.577831,-0.07223910696212259,232225531856.85934,258140137312.74976,0.15262788159433946
amp180_freq5,180,5,1,Group 0-31,Physical Shank A (0-63),200,223667527626.2013,247832197459.42654,0.1480078103011906,13882985694.054953,13107575815.802692,-0.08291697866909956,223667527626.2013,247832197459.42654,0.1480078103011906
amp180_freq5,180,5,2,Group 0-31,Physical Shank A (0-63),200,223423829195.71533,245376479493.8427,0.13521390222913698,14349704954.72617,13422979492.114126,-0.0963161324649774,223423829195.71533,245376479493.8427,0.13521390222913698
amp180_freq5,180,5,3,Group 0-31,Physical Shank A (0-63),200,244781195852.8669,264497918552.4976,0.11176363507212814,15828223847.029707,14588722821.764317,-0.11764578634514201,244781195852.8669,264497918552.4976,0.11176363507212814
amp180_freq5,180,5,4,Group 0-31,Physical Shank A (0-63),200,290978212577.43256,310818926087.9802,0.09516322036333986,17615716504.45793,16055432646.650452,-0.13380161446184616,290978212577.43256,310818926087.9802,0.09516322036333986
amp180_freq5,180,5,5,Group 0-31,Physical Shank A (0-63),200,356166656473.34406,378499379132.7197,0.08773847282938035,18894288947.43738,17137977943.196554,-0.14075332600467105,356166656473.34406,378499379132.7197,0.08773847282938035
amp180_freq5,180,5,6,Group 0-31,Physical Shank A (0-63),200,380810565147.21875,406690122731.0874,0.0948564474402463,17859591596.941456,16405439310.398819,-0.12252486275153704,380810565147.21875,406690122731.0874,0.0948564474402463
amp180_freq5,180,5,7,Group 0-31,Physical Shank A (0-63),200,362042800079.28394,387823789884.08954,0.09924104362233681,15594483094.324688,14581863736.847635,-0.09686060776620567,362042800079.28394,387823789884.08954,0.09924104362233681
amp180_freq5,180,5,8,Group 0-31,Physical Shank A (0-63),200,282350878877.43134,301672212699.5099,0.09549269263604522,11528420067.9104,10997404095.462473,-0.06803178986074401,282350878877.43134,301672212699.5099,0.09549269263604522
amp180_freq5,180,5,9,Group 0-31,Physical Shank A (0-63),200,193337525944.72403,203448027068.98288,0.07353860463795783,7970160628.057629,7674917941.151687,-0.05445747459302727,193337525944.72403,203448027068.98288,0.07353860463795783
amp180_freq5,180,5,10,Group 0-31,Physical Shank A (0-63),200,127887923533.67645,131407485984.848,0.0391674281990116,5947908781.007856,5772334114.924409,-0.04322771344638006,127887923533.67645,131407485984.848,0.0391674281990116
amp180_freq5,180,5,11,Group 0-31,Physical Shank A (0-63),200,85690608336.97098,85386658486.84355,-0.005126425164448609,5147407874.4068165,4958858131.706874,-0.05383815270710953,85690608336.97098,85386658486.84355,-0.005126425164448609
amp180_freq5,180,5,12,Group 0-31,Physical Shank A (0-63),200,62350634233.49635,60498950351.816154,-0.04349412323876435,4827103005.865485,4611834579.568557,-0.06581684652745569,62350634233.49635,60498950351.816154,-0.04349412323876435
amp180_freq5,180,5,13,Group 0-31,Physical Shank A (0-63),200,54424668058.21987,52420982052.778175,-0.05411632197526386,4638256262.579706,4411827401.978348,-0.07220617934626196,54424668058.21987,52420982052.778175,-0.05411632197526386
amp180_freq5,180,5,14,Group 0-31,Physical Shank A (0-63),200,52282784879.862495,50675242518.40978,-0.045054901292886,4629690860.156093,4404857744.073242,-0.0718204354403275,52282784879.862495,50675242518.40978,-0.045054901292886
amp180_freq5,180,5,15,Group 0-31,Physical Shank A (0-63),200,53634431762.754944,52575858394.44918,-0.02875896711071581,4755450460.679712,4523517932.751649,-0.07213681623601778,53634431762.754944,52575858394.44918,-0.02875896711071581
amp180_freq5,180,5,16,Group 0-31,Physical Shank A (0-63),200,34784408878.06668,39478668650.07684,0.1826325342831654,3226523842.88138,3105498461.579771,-0.05515583343871177,34784408878.06668,39478668650.07684,0.1826325342831654
amp180_freq5,180,5,17,Group 0-31,Physical Shank A (0-63),200,35298896156.11441,41006770061.73738,0.21623904366683772,3395703229.9713984,3284539984.75376,-0.0480190505043949,35298896156.11441,41006770061.73738,0.21623904366683772
amp180_freq5,180,5,18,Group 0-31,Physical Shank A (0-63),200,38626119114.369125,45785065259.56961,0.24530034607743637,3658130654.570233,3544447613.1845183,-0.045545796402138926,38626119114.369125,45785065259.56961,0.24530034607743637
amp180_freq5,180,5,19,Group 0-31,Physical Shank A (0-63),200,41402697498.85063,49373195131.06868,0.2540032441850948,3827525520.502739,3716817035.3409824,-0.04234432550641441,41402697498.85063,49373195131.06868,0.2540032441850948
amp180_freq5,180,5,20,Group 0-31,Physical Shank A (0-63),200,45993608223.823105,54875921607.85039,0.254739881664606,4032588875.7953024,3922949493.6826906,-0.039767568403208844,45993608223.823105,54875921607.85039,0.254739881664606
amp180_freq5,180,5,21,Group 0-31,Physical Shank A (0-63),200,52707255194.92276,62313615341.83679,0.24154585868605502,4239711005.340764,4130224877.459742,-0.03774559472826406,52707255194.92276,62313615341.83679,0.24154585868605502
amp180_freq5,180,5,22,Group 0-31,Physical Shank A (0-63),200,60776254708.944916,70738408339.02058,0.21898598521032364,4538177310.464883,4405068760.777933,-0.04294843841641251,60776254708.944916,70738408339.02058,0.21898598521032364
amp180_freq5,180,5,23,Group 0-31,Physical Shank A (0-63),200,73014403585.59593,83188888652.70451,0.18820975060263678,5064974674.276655,4877706598.717476,-0.054352074828497784,73014403585.59593,83188888652.70451,0.18820975060263678
amp180_freq5,180,5,24,Group 0-31,Physical Shank A (0-63),200,145194259737.17834,159996778033.59775,0.14005843541614116,9107606049.235302,8548041184.217575,-0.09147802997190925,145194259737.17834,159996778033.59775,0.14005843541614116
amp180_freq5,180,5,25,Group 0-31,Physical Shank A (0-63),200,144843098205.12366,159598965675.9806,0.13996036020156194,9120182142.625584,8562142597.200721,-0.09109077435854893,144843098205.12366,159598965675.9806,0.13996036020156194
amp180_freq5,180,5,26,Group 0-31,Physical Shank A (0-63),200,145196764069.97263,159972110911.21426,0.13981111058483495,9092940535.685091,8541625364.09367,-0.09023629548018185,145196764069.97263,159972110911.21426,0.13981111058483495
amp180_freq5,180,5,27,Group 0-31,Physical Shank A (0-63),200,143682666145.34344,158322507088.06674,0.1399803374352511,9099855972.226404,8541969617.11108,-0.09127494479305745,143682666145.34344,158322507088.06674,0.1399803374352511
amp180_freq5,180,5,28,Group 0-31,Physical Shank A (0-63),200,145535059084.78287,160326815530.64508,0.1396490071006918,9138215302.96562,8582689417.81476,-0.09048264143239386,145535059084.78287,160326815530.64508,0.1396490071006918
amp180_freq5,180,5,29,Group 0-31,Physical Shank A (0-63),200,233922098933.98752,257510813538.92447,0.13860485456810417,14587078822.704998,13777831580.925425,-0.08234215328102225,233922098933.98752,257510813538.92447,0.13860485456810417
amp180_freq5,180,5,30,Group 0-31,Physical Shank A (0-63),200,242124933484.80267,267643523942.14163,0.14456109229015882,15174713970.216064,14425953916.202932,-0.07300260299166852,242124933484.80267,267643523942.14163,0.14456109229015882
amp180_freq5,180,5,31,Group 0-31,Physical Shank A (0-63),200,234567562926.84348,260501195402.90268,0.15128646813658417,14595949237.325085,13905071034.058018,-0.06995692384038503,234567562926.84348,260501195402.90268,0.15128646813658417
amp180_freq5,180,5,32,Group 32-63,Physical Shank A (0-63),200,360716302764.9799,396677683390.8154,0.13710260751109585,20514854277.172264,18969080742.762493,-0.11301914013843024,360716302764.9799,396677683390.8154,0.13710260751109585
amp180_freq5,180,5,33,Group 32-63,Physical Shank A (0-63),200,375046592695.321,411209187685.45245,0.13280266388750836,22144999492.709057,20321203737.881496,-0.1239951006845993,375046592695.321,411209187685.45245,0.13280266388750836
amp180_freq5,180,5,34,Group 32-63,Physical Shank A (0-63),200,353833932517.18353,389016402742.69763,0.1367585787563525,20913356661.54267,19270419166.86187,-0.118036684512702,353833932517.18353,389016402742.69763,0.1367585787563525
amp180_freq5,180,5,35,Group 32-63,Physical Shank A (0-63),200,324075204122.6586,357785797593.7243,0.14276747999953907,18976042171.269688,17599936287.052746,-0.10860891494355351,324075204122.6586,357785797593.7243,0.14276747999953907
amp180_freq5,180,5,36,Group 32-63,Physical Shank A (0-63),200,295816593407.8364,328180612155.62634,0.1497870310156896,17095718985.192835,15991810574.350143,-0.0963018103399557,295816593407.8364,328180612155.62634,0.1497870310156896
amp180_freq5,180,5,37,Group 32-63,Physical Shank A (0-63),200,275044727108.807,305928934942.1536,0.15353031901564593,15513234192.869028,14640934684.182894,-0.08349183132220155,275044727108.807,305928934942.1536,0.15353031901564593
amp180_freq5,180,5,38,Group 32-63,Physical Shank A (0-63),200,264805741972.1782,293929973539.60223,0.15053807999567068,14760994647.940346,13929814677.434929,-0.08361387413991636,264805741972.1782,293929973539.60223,0.15053807999567068
amp180_freq5,180,5,39,Group 32-63,Physical Shank A (0-63),200,263053730731.66675,291002920927.23016,0.14567612309801692,14443991863.158472,13614621986.583435,-0.08531258652951222,263053730731.66675,291002920927.23016,0.14567612309801692
amp180_freq5,180,5,40,Group 32-63,Physical Shank A (0-63),200,267812139748.267,294918317352.304,0.13909407228975465,14531603889.724583,13652833448.59666,-0.08999355288569016,267812139748.267,294918317352.304,0.13909407228975465
amp180_freq5,180,5,41,Group 32-63,Physical Shank A (0-63),200,278527324511.8773,305128987251.83,0.13160037447194073,15005312099.278992,13958982939.417002,-0.10427949655003257,278527324511.8773,305128987251.83,0.13160037447194073
amp180_freq5,180,5,42,Group 32-63,Physical Shank A (0-63),200,299935937397.21045,326676857492.8725,0.12320986288094044,15573845748.3346,14341234228.884083,-0.11895605227288618,299935937397.21045,326676857492.8725,0.12320986288094044
amp180_freq5,180,5,43,Group 32-63,Physical Shank A (0-63),200,314813590832.89124,341313852722.1008,0.11660114466630085,15510979625.836332,14170969409.257694,-0.1303513517642532,314813590832.89124,341313852722.1008,0.11660114466630085
amp180_freq5,180,5,44,Group 32-63,Physical Shank A (0-63),200,264863080469.36093,286947778114.9618,0.11554144440535127,12433010238.918833,11516240526.201027,-0.11050581298145654,264863080469.36093,286947778114.9618,0.11554144440535127
amp180_freq5,180,5,45,Group 32-63,Physical Shank A (0-63),200,174576002938.29504,189441700138.8821,0.11789867253915753,8192042963.415628,7739376401.921213,-0.08200595531016071,174576002938.29504,189441700138.8821,0.11789867253915753
amp180_freq5,180,5,46,Group 32-63,Physical Shank A (0-63),200,100654105556.26088,108333530160.49173,0.10607381939852682,4979002513.77514,4781770366.818271,-0.05831189408006254,100654105556.26088,108333530160.49173,0.10607381939852682
amp180_freq5,180,5,47,Group 32-63,Physical Shank A (0-63),200,62084445323.257484,65587731271.14973,0.07919411203658099,3355985108.724622,3282560514.826199,-0.03191470641510673,62084445323.257484,65587731271.14973,0.07919411203658099
amp180_freq5,180,5,48,Group 32-63,Physical Shank A (0-63),200,38407754135.32593,39162749799.598236,0.02808446103323396,2580057331.6365438,2460224794.8853807,-0.06861298116899937,38407754135.32593,39162749799.598236,0.02808446103323396
amp180_freq5,180,5,49,Group 32-63,Physical Shank A (0-63),200,29223014209.209812,29905241007.805927,0.03329335173645247,2141767970.2829602,2077218271.1906583,-0.04414937279660963,29223014209.209812,29905241007.805927,0.03329335173645247
amp180_freq5,180,5,50,Group 32-63,Physical Shank A (0-63),200,22654364180.143234,23542563149.92124,0.055482398908630694,1903283248.5593371,1862003763.5649543,-0.0316342920018444,22654364180.143234,23542563149.92124,0.055482398908630694
amp180_freq5,180,5,51,Group 32-63,Physical Shank A (0-63),200,19908095492.71841,21202420933.31132,0.09087379160844462,1888626421.823716,1841533451.008483,-0.03642975517428318,19908095492.71841,21202420933.31132,0.09087379160844462
amp180_freq5,180,5,52,Group 32-63,Physical Shank A (0-63),200,19035401046.64327,21099877822.144604,0.14854967951099887,1939040951.9080544,1885648338.187646,-0.04028262566154204,19035401046.64327,21099877822.144604,0.14854967951099887
amp180_freq5,180,5,53,Group 32-63,Physical Shank A (0-63),200,19502680922.561302,22316307188.471275,0.19442585893937478,2034199771.6196837,1970055625.0753107,-0.046225003011667855,19502680922.561302,22316307188.471275,0.19442585893937478
amp180_freq5,180,5,54,Group 32-63,Physical Shank A (0-63),200,21660761001.45033,25447874113.217316,0.23246121057616378,2178068803.59477,2102272699.4218886,-0.051099705685796894,21660761001.45033,25447874113.217316,0.23246121057616378
amp180_freq5,180,5,55,Group 32-63,Physical Shank A (0-63),200,25822371006.381214,30658437544.713703,0.24766269958593115,2426037593.2944446,2339943131.90191,-0.052128438153194165,25822371006.381214,30658437544.713703,0.24766269958593115
amp180_freq5,180,5,56,Group 32-63,Physical Shank A (0-63),200,32150098169.3992,38142772051.39439,0.2465865534972701,2772298917.0866704,2662462358.1442056,-0.058321692629182124,32150098169.3992,38142772051.39439,0.2465865534972701
amp180_freq5,180,5,57,Group 32-63,Physical Shank A (0-63),200,41025515325.30282,48462976123.08848,0.24036154808221288,3171174760.508821,3047569364.417838,-0.057358327440695016,41025515325.30282,48462976123.08848,0.24036154808221288
amp180_freq5,180,5,58,Group 32-63,Physical Shank A (0-63),200,52061125476.15038,60899565894.89553,0.22622544355021293,3686548651.7865477,3533777833.6186595,-0.06105945508570454,52061125476.15038,60899565894.89553,0.22622544355021293
amp180_freq5,180,5,59,Group 32-63,Physical Shank A (0-63),200,70960450846.07373,81904536064.35825,0.20692817808960703,4619698287.938242,4414006530.428377,-0.0657098683846559,70960450846.07373,81904536064.35825,0.20692817808960703
amp180_freq5,180,5,60,Group 32-63,Physical Shank A (0-63),200,100172630152.94463,114046171158.03894,0.1871296328173452,6106283095.142965,5810782801.682499,-0.07156194639364097,100172630152.94463,114046171158.03894,0.1871296328173452
amp180_freq5,180,5,61,Group 32-63,Physical Shank A (0-63),200,142251879889.0493,160335572254.34598,0.17264682098242926,8317853368.124006,7882360326.464096,-0.07758355163047301,142251879889.0493,160335572254.34598,0.17264682098242926
amp180_freq5,180,5,62,Group 32-63,Physical Shank A (0-63),200,250764082578.23145,278733651215.74634,0.15255646503436113,13563646073.788698,12801121911.55173,-0.08347478871034365,250764082578.23145,278733651215.74634,0.15255646503436113
amp180_freq5,180,5,63,Group 32-63,Physical Shank A (0-63),200,250860832744.79147,278979421570.2635,0.15327146977893819,13540812470.238073,12782814603.649504,-0.083108772218103,250860832744.79147,278979421570.2635,0.15327146977893819
amp180_freq5,180,5,64,Group 64-95,Physical Shank B (64-127),200,250646304185.05527,278650995763.2628,0.15280634738013818,13449506490.030855,12702007090.465405,-0.08249675565351543,250646304185.05527,278650995763.2628,0.15280634738013818
amp180_freq5,180,5,65,Group 64-95,Physical Shank B (64-127),200,329127944093.7,363937254970.2186,0.1450412209000922,17052699498.376085,15962031161.929873,-0.0953558950999199,329127944093.7,363937254970.2186,0.1450412209000922
amp180_freq5,180,5,66,Group 64-95,Physical Shank B (64-127),200,377354485455.68915,414646413210.56177,0.13596118971006643,19846739834.559685,18427567289.175446,-0.10703641306638743,377354485455.68915,414646413210.56177,0.13596118971006643
amp180_freq5,180,5,67,Group 64-95,Physical Shank B (64-127),200,381059749746.0697,417668352297.71155,0.13234060284649515,20753216979.484035,19122513863.298634,-0.1180627937676945,381059749746.0697,417668352297.71155,0.13234060284649515
amp180_freq5,180,5,68,Group 64-95,Physical Shank B (64-127),200,85881544846.26688,94283345322.89857,0.13465480582826014,2162171374.59282,1973367423.9798448,-0.13182127777235264,85881544846.26688,94283345322.89857,0.13465480582826014
amp180_freq5,180,5,69,Group 64-95,Physical Shank B (64-127),200,33342581731.622395,36800252372.442535,0.14234984297633596,450271223.1511237,421040555.58029246,-0.09683507429793671,33342581731.622395,36800252372.442535,0.14234984297633596
amp180_freq5,180,5,70,Group 64-95,Physical Shank B (64-127),200,30406717956.585346,32752395668.391476,0.1072103331839131,394277184.4594532,372056640.12718165,-0.0836879617230337,30406717956.585346,32752395668.391476,0.1072103331839131
amp180_freq5,180,5,71,Group 64-95,Physical Shank B (64-127),200,66092506552.68077,72789713895.84105,0.13924788294750878,1558119450.8656008,1457652618.6004126,-0.09615889581582021,66092506552.68077,72789713895.84105,0.13924788294750878
amp180_freq5,180,5,72,Group 64-95,Physical Shank B (64-127),200,286618776592.57367,317535197671.6598,0.14778339383614464,14481622146.430956,13793719097.537716,-0.07021172131733418,286618776592.57367,317535197671.6598,0.14778339383614464
amp180_freq5,180,5,73,Group 64-95,Physical Shank B (64-127),200,64433450056.20746,70874875371.85527,0.1374644479888423,1469701279.7511203,1390896097.3274179,-0.07950830194052302,64433450056.20746,70874875371.85527,0.1374644479888423
amp180_freq5,180,5,74,Group 64-95,Physical Shank B (64-127),200,27896726264.523197,30343647133.90969,0.12129867085194652,336841954.95021474,317643682.39995086,-0.084662517034617,27896726264.523197,30343647133.90969,0.12129867085194652
amp180_freq5,180,5,75,Group 64-95,Physical Shank B (64-127),200,29761231565.101646,32323965999.928707,0.11916999230542089,331430931.46089906,305216446.3873161,-0.11887554833075885,29761231565.101646,32323965999.928707,0.11916999230542089
amp180_freq5,180,5,76,Group 64-95,Physical Shank B (64-127),200,72483880769.68372,79061535000.13425,0.1253157667262346,1426086882.7501419,1319026284.23292,-0.11258856558720054,72483880769.68372,79061535000.13425,0.1253157667262346
amp180_freq5,180,5,77,Group 64-95,Physical Shank B (64-127),200,298958798124.0145,327432794877.58057,0.13125215698664147,13228417453.684874,12284093240.839336,-0.1068491109196323,298958798124.0145,327432794877.58057,0.13125215698664147
amp180_freq5,180,5,78,Group 64-95,Physical Shank B (64-127),200,194316651936.34946,213836921640.3818,0.13810143629690702,8508368711.305462,8050434589.648527,-0.07981588715709076,194316651936.34946,213836921640.3818,0.13810143629690702
amp180_freq5,180,5,79,Group 64-95,Physical Shank B (64-127),200,38972778261.27713,43432655268.35368,0.15631337417895888,807640977.5960046,771711749.3370965,-0.06565204011541807,38972778261.27713,43432655268.35368,0.15631337417895888
amp180_freq5,180,5,80,Group 64-95,Physical Shank B (64-127),200,11519163292.689266,12982139101.57242,0.17249219080323377,307187189.51454437,296867796.25284946,-0.04929745272347736,11519163292.689266,12982139101.57242,0.17249219080323377
amp180_freq5,180,5,81,Group 64-95,Physical Shank B (64-127),200,41669720812.62794,42743880999.9503,0.036718471771632906,2898357070.4365544,2727649054.0401583,-0.08757730666162213,41669720812.62794,42743880999.9503,0.036718471771632906
amp180_freq5,180,5,82,Group 64-95,Physical Shank B (64-127),200,39434580407.85466,40136135103.80962,0.025440407351866735,2721897756.1945395,2594941505.928833,-0.06891085696125183,39434580407.85466,40136135103.80962,0.025440407351866735
amp180_freq5,180,5,83,Group 64-95,Physical Shank B (64-127),200,37124243479.68511,37722910530.18881,0.023079365293962796,2523407817.7235994,2444339593.49746,-0.0459286511695428,37124243479.68511,37722910530.18881,0.023079365293962796
amp180_freq5,180,5,84,Group 64-95,Physical Shank B (64-127),200,31288435614.016117,32008842140.315407,0.032840963766066954,2215848026.314131,2187620031.411517,-0.018496760086571282,31288435614.016117,32008842140.315407,0.032840963766066954
amp180_freq5,180,5,85,Group 64-95,Physical Shank B (64-127),200,23035974772.586487,23874542010.622417,0.05158441074359572,1845379322.3040328,1827509112.88861,-0.014038796111874372,23035974772.586487,23874542010.622417,0.05158441074359572
amp180_freq5,180,5,86,Group 64-95,Physical Shank B (64-127),200,18129912992.987843,19408865216.909855,0.09834376861608092,1746051893.4122066,1708557612.461069,-0.03131754094242639,18129912992.987843,19408865216.909855,0.09834376861608092
amp180_freq5,180,5,87,Group 64-95,Physical Shank B (64-127),200,17330910312.80271,19369068568.913376,0.16040714384089455,1796688623.8689528,1725951058.993303,-0.0579488473488421,17330910312.80271,19369068568.913376,0.16040714384089455
amp180_freq5,180,5,88,Group 64-95,Physical Shank B (64-127),200,5660122133.757594,6398201562.825764,0.1768332586795227,262646542.49186128,254415116.28368625,-0.0459382007374773,5660122133.757594,6398201562.825764,0.1768332586795227
amp180_freq5,180,5,89,Group 64-95,Physical Shank B (64-127),200,3227890204.480012,3588231768.4896126,0.15268157208955485,80525008.50285745,82694437.87664989,0.03835338737975521,3227890204.480012,3588231768.4896126,0.15268157208955485
amp180_freq5,180,5,90,Group 64-95,Physical Shank B (64-127),200,3369185108.292928,3821720386.913267,0.18182253400220888,64126600.028344095,61178000.24050366,-0.06790996849005383,3369185108.292928,3821720386.913267,0.18182253400220888
amp180_freq5,180,5,91,Group 64-95,Physical Shank B (64-127),200,5180421577.26871,5717367870.794359,0.1422816124324301,78482124.01102816,73738268.58775347,-0.08995054503550017,5180421577.26871,5717367870.794359,0.1422816124324301
amp180_freq5,180,5,92,Group 64-95,Physical Shank B (64-127),200,10381071535.501434,11683478433.301252,0.17051449426325796,175372294.07930434,162943924.25460142,-0.10604528501974662,10381071535.501434,11683478433.301252,0.17051449426325796
amp180_freq5,180,5,93,Group 64-95,Physical Shank B (64-127),200,28486308315.405396,32371003163.201126,0.18443340708942507,753852461.6807775,723343992.9088635,-0.05960030042435747,28486308315.405396,32371003163.201126,0.18443340708942507
amp180_freq5,180,5,94,Group 64-95,Physical Shank B (64-127),200,102990929711.9322,118433286218.2636,0.2015573274405673,5900548461.380503,5669763270.610258,-0.05756056089279084,102990929711.9322,118433286218.2636,0.2015573274405673
amp180_freq5,180,5,95,Group 64-95,Physical Shank B (64-127),200,153062089697.21973,173377427110.04834,0.17979907751021912,8169144255.145234,7810172033.55202,-0.06483063245681722,153062089697.21973,173377427110.04834,0.17979907751021912
amp180_freq5,180,5,96,Group 96-127,Physical Shank B (64-127),200,40894409475.61964,46856062916.76077,0.1963321056527348,2550036346.550282,2438503784.917077,-0.06452159881149071,40894409475.61964,46856062916.76077,0.1963321056527348
amp180_freq5,180,5,97,Group 96-127,Physical Shank B (64-127),200,63585366444.64501,72727368082.69788,0.19380358638074674,3613923992.0053434,3423920010.951697,-0.07791716564955155,63585366444.64501,72727368082.69788,0.19380358638074674
amp180_freq5,180,5,98,Group 96-127,Physical Shank B (64-127),200,94589797204.3465,107366624079.13806,0.18278910495271722,4987371112.764957,4694666402.987593,-0.08725691320282407,94589797204.3465,107366624079.13806,0.18278910495271722
amp180_freq5,180,5,99,Group 96-127,Physical Shank B (64-127),200,127432265933.93555,144261481095.6804,0.17895552559617475,6519014892.488865,6111726242.764775,-0.0930740475991945,127432265933.93555,144261481095.6804,0.17895552559617475
amp180_freq5,180,5,100,Group 96-127,Physical Shank B (64-127),200,165712034126.96014,186687725117.9119,0.171948696300916,8242085530.020601,7708472574.423671,-0.09656441489173948,165712034126.96014,186687725117.9119,0.171948696300916
amp180_freq5,180,5,101,Group 96-127,Physical Shank B (64-127),200,203949372276.90683,229132083654.093,0.16796841584084143,9971208233.04002,9296404263.5994,-0.10109552255049609,203949372276.90683,229132083654.093,0.16796841584084143
amp180_freq5,180,5,102,Group 96-127,Physical Shank B (64-127),200,236161627480.4195,264550286507.13968,0.16376741146988003,11517747352.395756,10750894437.8074,-0.09940188912694725,236161627480.4195,264550286507.13968,0.16376741146988003
amp180_freq5,180,5,103,Group 96-127,Physical Shank B (64-127),200,245700146905.1696,275818472625.75104,0.16682036263888908,11741852571.635775,10997526480.31269,-0.09448097268560711,245700146905.1696,275818472625.75104,0.16682036263888908
amp180_freq5,180,5,104,Group 96-127,Physical Shank B (64-127),200,239384079655.0073,268922018000.46408,0.16786067236344934,11413680688.696749,10705099412.503265,-0.09246591426162744,239384079655.0073,268922018000.46408,0.16786067236344934
amp180_freq5,180,5,105,Group 96-127,Physical Shank B (64-127),200,230208542456.26096,258822983487.87183,0.1690243651528389,10944299341.244253,10274297376.06579,-0.09113985919950487,230208542456.26096,258822983487.87183,0.1690243651528389
amp180_freq5,180,5,106,Group 96-127,Physical Shank B (64-127),200,211815311641.1282,237884667527.0283,0.1674554059729116,9999796090.802492,9420245054.087627,-0.0861340867518269,211815311641.1282,237884667527.0283,0.1674554059729116
amp180_freq5,180,5,107,Group 96-127,Physical Shank B (64-127),200,183251040042.4423,205988596538.0118,0.16874308608172622,8743743121.431099,8250835094.2218,-0.08371087066173323,183251040042.4423,205988596538.0118,0.16874308608172622
amp180_freq5,180,5,108,Group 96-127,Physical Shank B (64-127),200,151601257410.52795,170629088993.0521,0.1705818999543945,7320370495.823146,6918137936.267551,-0.08153288853416969,151601257410.52795,170629088993.0521,0.1705818999543945
amp180_freq5,180,5,109,Group 96-127,Physical Shank B (64-127),200,116803515282.41698,131326917128.08762,0.16907895152917518,5764239720.105111,5496091384.322989,-0.06872434252775704,116803515282.41698,131326917128.08762,0.16907895152917518
amp180_freq5,180,5,110,Group 96-127,Physical Shank B (64-127),200,80419422165.21796,90208448562.39397,0.16571858682330898,4161224028.5480924,4018958749.20748,-0.050186191520573555,80419422165.21796,90208448562.39397,0.16571858682330898
amp180_freq5,180,5,111,Group 96-127,Physical Shank B (64-127),200,57477985775.584175,63846906576.991554,0.151607216401597,3090422359.36573,3000450571.3975534,-0.04262485720204163,57477985775.584175,63846906576.991554,0.151607216401597
amp180_freq5,180,5,112,Group 96-127,Physical Shank B (64-127),200,32870558706.720486,33993510588.154583,0.04846338164374388,2065350741.997226,1899625106.8755403,-0.12067207463139311,32870558706.720486,33993510588.154583,0.04846338164374388
amp180_freq5,180,5,113,Group 96-127,Physical Shank B (64-127),200,33482709669.35206,34655860413.03035,0.04968305097734366,2182122457.684143,2009041055.473118,-0.11922501961494791,33482709669.35206,34655860413.03035,0.04968305097734366
amp180_freq5,180,5,114,Group 96-127,Physical Shank B (64-127),200,17454668183.86852,18349919923.759014,0.07216083610214881,840644022.5868866,771811640.7333794,-0.12324620580212015,17454668183.86852,18349919923.759014,0.07216083610214881
amp180_freq5,180,5,115,Group 96-127,Physical Shank B (64-127),200,33959773847.28663,35206074445.80166,0.051997521123187576,2271771069.5998125,2111075639.8504455,-0.10583918784764978,33959773847.28663,35206074445.80166,0.051997521123187576
amp180_freq5,180,5,116,Group 96-127,Physical Shank B (64-127),200,32720715439.953327,33897109268.327816,0.05095795294373326,2202233057.8492317,2055930402.5572612,-0.09917572728101354,32720715439.953327,33897109268.327816,0.05095795294373326
amp180_freq5,180,5,117,Group 96-127,Physical Shank B (64-127),200,31473827271.218517,32832284746.871292,0.06096252478705745,2121219204.9702458,2009334235.2404766,-0.07817615165738101,31473827271.218517,32832284746.871292,0.06096252478705745
amp180_freq5,180,5,118,Group 96-127,Physical Shank B (64-127),200,30725786721.259964,32327029190.706036,0.07329098118574459,2038691010.421309,1966726223.327846,-0.051846990826578634,30725786721.259964,32327029190.706036,0.07329098118574459
amp180_freq5,180,5,119,Group 96-127,Physical Shank B (64-127),200,29702327633.22563,31648566769.606216,0.09156417479186338,1975173362.2391477,1922426871.1861153,-0.03905056578087109,29702327633.22563,31648566769.606216,0.09156417479186338
amp180_freq5,180,5,120,Group 96-127,Physical Shank B (64-127),200,27944176477.819122,30177453401.901077,0.11092340662965663,1887242730.8046005,1831994961.1289089,-0.042864454117800745,27944176477.819122,30177453401.901077,0.11092340662965663
amp180_freq5,180,5,121,Group 96-127,Physical Shank B (64-127),200,20693285574.66959,22397313475.489765,0.11416296636365349,1581251936.8577294,1525047173.5764577,-0.05221337736707909,20693285574.66959,22397313475.489765,0.11416296636365349
amp180_freq5,180,5,122,Group 96-127,Physical Shank B (64-127),200,12302122141.740202,13554875798.446774,0.13990468907319512,1218524798.023154,1171475084.556623,-0.056809340780015934,12302122141.740202,13554875798.446774,0.13990468907319512
