unit_set,cluster_id,condition,n_trials,mean_on_hz,mean_off_hz,mean_delta_hz,sem_delta_hz,median_delta_hz,t_stat,p_value,q_value_bh_within_unit_set,direction,responsive_q05_within_unit_set,KSLabel,ContamPct,Amplitude,review_category,review_priority,best_raw_channel,best_channel_shank
high_confidence_19,160,amp250_freq5,200,0.205,0.23,-0.024999999999999994,0.02714165541014635,0.0,-0.9210934124030716,0.3581169400189117,0.647662592951836,ON<OFF,False,good,0.0,8.8,high_confidence_ks_good,52,115,2
curated_good_29,0,amp100_freq26,200,7.911666666666667,7.651666666666667,0.26,0.15786048586750567,0.33333333333333304,1.6470239437766672,0.10113130802567798,0.39992835446518105,ON>OFF,False,good,8.0,10.6,high_confidence_ks_good,13,0,1
curated_good_29,9,amp100_freq26,200,24.346666666666664,23.883333333333336,0.46333333333333326,0.650056004115706,-0.33333333333333215,0.7127591013694611,0.476829751300167,0.6936030427648431,ON>OFF,False,good,9.0,12.6,high_confidence_ks_good,1,10,1
curated_good_29,21,amp100_freq26,200,10.025,9.463333333333333,0.5616666666666668,0.4020645873985642,0.0,1.3969563206268896,0.16398253578820993,0.4760484133545086,ON>OFF,False,good,16.4,13.4,manual_review,9,14,1
curated_good_29,23,amp100_freq26,200,1.6966666666666665,2.408333333333333,-0.7116666666666666,0.4668800511190071,0.0,-1.5243030087941445,0.12902065249947173,0.43172295259438614,ON<OFF,False,good,0.6,51.1,high_confidence_ks_good,6,15,1
curated_good_29,76,amp100_freq26,200,10.181666666666667,10.683333333333332,-0.5016666666666666,0.24534752412348315,-0.33333333333333215,-2.044718684074343,0.042199206656193054,0.33375736173534504,ON<OFF,False,mua,21.0,11.4,manual_review,28,58,1
curated_good_29,80,amp100_freq26,200,13.226666666666667,12.861666666666668,0.36499999999999994,0.2928574400261518,0.16666666666666607,1.2463401987240135,0.21410467672705588,0.5094965418408368,ON>OFF,False,good,8.0,10.7,high_confidence_ks_good,12,61,1
curated_good_29,101,amp100_freq26,200,1.9466666666666668,1.5866666666666667,0.36,0.1138474887642855,0.33333333333333337,3.1621250842463353,0.0018113110033667844,0.15758405729291025,ON>OFF,False,good,19.2,11.3,manual_review,19,81,2
curated_good_29,102,amp100_freq26,200,18.36,18.163333333333334,0.19666666666666657,0.3970170039127647,0.8333333333333339,0.4953608150996966,0.6208919990875802,0.77723171108805,ON>OFF,False,good,12.6,10.2,manual_review,11,81,2
curated_good_29,110,amp100_freq26,200,0.5083333333333333,0.495,0.013333333333333322,0.09498420333563586,0.0,0.14037421871317593,0.8885063081010347,0.9543215901825929,ON>OFF,False,good,3.6,27.2,high_confidence_ks_good,44,85,2
curated_good_29,111,amp100_freq26,200,2.1633333333333336,1.8783333333333334,0.285,0.22303672270762626,0.0,1.277816480354224,0.2028027305562118,0.5094965418408368,ON>OFF,False,good,0.8,27.2,high_confidence_ks_good,18,85,2
curated_good_29,112,amp100_freq26,200,11.265,11.231666666666667,0.03333333333333343,0.4654746681256313,0.0,0.0716114874039435,0.9429830166572281,0.9856743851749378,ON>OFF,False,good,4.1,18.8,high_confidence_ks_good,4,84,2
curated_good_29,118,amp100_freq26,200,1.1166666666666665,1.0166666666666666,0.09999999999999996,0.1300045096499088,0.0,0.7692040858374185,0.44268416835247787,0.6936030427648431,ON>OFF,False,good,1.9,19.7,high_confidence_ks_good,29,86,2
curated_good_29,119,amp100_freq26,200,0.975,1.3083333333333331,-0.33333333333333337,0.14775445549224997,0.0,-2.2559951388458632,0.02515861690548438,0.31268566725387725,ON<OFF,False,good,5.6,26.5,high_confidence_ks_good,17,86,2
curated_good_29,120,amp100_freq26,200,2.6233333333333335,2.793333333333333,-0.17,0.24310698267455344,0.0,-0.6992806135378615,0.4851932118336557,0.6944974709547068,ON<OFF,False,good,13.3,21.8,manual_review,15,86,2
curated_good_29,157,amp100_freq26,200,4.276666666666667,4.178333333333334,0.09833333333333336,0.13447579014499245,0.0,0.7312344714785457,0.46549608969349004,0.6936030427648431,ON>OFF,False,good,1.4,8.9,high_confidence_ks_good,23,113,2
curated_good_29,158,amp100_freq26,200,12.448333333333332,13.103333333333332,-0.655,0.24763963907885264,-0.3333333333333339,-2.64497235756121,0.0088219980999625,0.23466874746705232,ON<OFF,False,good,8.8,14.8,high_confidence_ks_good,8,115,2
curated_good_29,160,amp100_freq26,200,0.23,0.20666666666666667,0.023333333333333338,0.03871974062143466,0.0,0.6026211167441643,0.5474468630877194,0.7329576039358152,ON>OFF,False,good,0.0,8.8,high_confidence_ks_good,52,115,2
curated_good_29,168,amp100_freq26,200,0.9283333333333335,1.2,-0.2716666666666667,0.20083685193300724,0.0,-1.3526733965999727,0.17769492957479482,0.4907764721589571,ON<OFF,False,good,2.7,15.3,high_confidence_ks_good,24,120,2
curated_good_29,169,amp100_freq26,200,0.5666666666666668,0.4216666666666667,0.145,0.10293236898637845,0.0,1.408691954026518,0.16048680269632942,0.4760484133545086,ON>OFF,False,good,0.0,26.4,high_confidence_ks_good,34,119,2
curated_good_29,173,amp100_freq26,200,8.706666666666667,8.92,-0.21333333333333332,0.35376289428273977,-0.666666666666667,-0.6030404453973904,0.5471684354099746,0.7329576039358152,ON<OFF,False,good,13.9,13.9,manual_review,7,121,2
curated_good_29,174,amp100_freq26,200,2.0666666666666664,2.0416666666666665,0.025000000000000036,0.20622551797916114,0.0,0.12122651088468236,0.9036339447694636,0.9587335755480895,ON>OFF,False,good,0.0,27.7,high_confidence_ks_good,10,121,2
curated_good_29,175,amp100_freq26,200,0.9483333333333335,0.7383333333333334,0.21,0.11418905440176957,0.0,1.8390554252347469,0.06739711711865479,0.38339936050414436,ON>OFF,False,good,3.5,15.1,high_confidence_ks_good,32,121,2
curated_good_29,177,amp100_freq26,200,14.601666666666667,14.658333333333335,-0.05666666666666654,0.44350332379057616,-0.33333333333333215,-0.12777055689761807,0.8984595744555864,0.9587335755480895,ON<OFF,False,good,0.1,27.8,high_confidence_ks_good,2,120,2
curated_good_29,178,amp100_freq26,200,5.044999999999999,4.9,0.14499999999999996,0.2106274360244968,0.0,0.6884193376552136,0.49199049018595137,0.6959865470923214,ON>OFF,False,mua,20.3,9.9,manual_review,33,122,2
curated_good_29,181,amp100_freq26,200,0.445,0.5216666666666667,-0.07666666666666665,0.08252404349911535,0.0,-0.9290221784574636,0.35400310651317546,0.6552823460988567,ON<OFF,False,good,1.8,37.5,high_confidence_ks_good,40,122,2
curated_good_29,182,amp100_freq26,200,2.335,2.1183333333333336,0.21666666666666667,0.10866300823141523,0.33333333333333326,1.9939321595555353,0.047524858268293516,0.35736593183187043,ON>OFF,False,mua,21.0,15.4,manual_review,42,122,2
curated_good_29,183,amp100_freq26,200,1.1416666666666666,1.2566666666666666,-0.11500000000000002,0.12005948414012656,0.0,-0.9578585217455925,0.33929635792167895,0.648764464597496,ON<OFF,False,good,10.2,28.3,manual_review,36,122,2
curated_good_29,187,amp100_freq26,200,10.238333333333333,9.941666666666665,0.2966666666666665,0.38983303273517234,0.0,0.7610095650057519,0.44755217107620665,0.6936030427648431,ON>OFF,False,good,11.5,12.3,manual_review,5,124,2
curated_good_29,191,amp100_freq26,200,12.545,12.223333333333334,0.32166666666666655,0.41623513667224005,0.0,0.772800367692071,0.4405574457232886,0.6936030427648431,ON>OFF,False,good,3.8,22.6,high_confidence_ks_good,3,124,2
curated_good_29,0,amp100_freq5,200,8.066666666666666,7.825,0.24166666666666672,0.13989182827488691,0.16666666666666607,1.727525257528214,0.08562485787469401,0.3928631468093742,ON>OFF,False,good,8.0,10.6,high_confidence_ks_good,13,0,1
curated_good_29,9,amp100_freq5,200,22.37666666666667,24.003333333333334,-1.6266666666666665,0.6320385247889724,-1.3333333333333321,-2.5736827786087644,0.01078936769963459,0.23466874746705232,ON<OFF,False,good,9.0,12.6,high_confidence_ks_good,1,10,1
curated_good_29,21,amp100_freq5,200,9.073333333333334,8.975,0.09833333333333333,0.37452219700159456,0.0,0.262556756637083,0.7931638427730539,0.9196434298755802,ON>OFF,False,good,16.4,13.4,manual_review,9,14,1
curated_good_29,23,amp100_freq5,200,1.4833333333333332,1.4966666666666668,-0.013333333333333393,0.3729912886326814,0.0,-0.0357470368335169,0.9715198963888731,0.9856743851749378,ON<OFF,False,good,0.6,51.1,high_confidence_ks_good,6,15,1
curated_good_29,76,amp100_freq5,200,10.026666666666666,10.105,-0.07833333333333334,0.2513612021302182,0.0,-0.3116365320880053,0.7556430122681407,0.8851916809507577,ON<OFF,False,mua,21.0,11.4,manual_review,28,58,1
curated_good_29,80,amp100_freq5,200,12.838333333333333,12.855,-0.016666666666666642,0.2645830448171048,0.0,-0.06299219467440785,0.9498359458631527,0.9856743851749378,ON<OFF,False,good,8.0,10.7,high_confidence_ks_good,12,61,1
curated_good_29,101,amp100_freq5,200,1.6216666666666668,1.7733333333333334,-0.15166666666666673,0.10595863999300889,0.0,-1.4313761169138606,0.15389104951595067,0.4760484133545086,ON<OFF,False,good,19.2,11.3,manual_review,19,81,2
curated_good_29,102,amp100_freq5,200,18.371666666666666,18.585,-0.21333333333333332,0.41221602918619576,-0.5000000000000018,-0.517527990734615,0.6053624380903548,0.7745078252038363,ON<OFF,False,good,12.6,10.2,manual_review,11,81,2
curated_good_29,110,amp100_freq5,200,0.38666666666666666,0.46833333333333327,-0.08166666666666667,0.06550484699972854,0.0,-1.2467270806235926,0.21396303832607272,0.5094965418408368,ON<OFF,False,good,3.6,27.2,high_confidence_ks_good,44,85,2
curated_good_29,111,amp100_freq5,200,2.466666666666667,2.1016666666666666,0.36499999999999994,0.23191236985554614,0.0,1.5738703382978303,0.11710591793269538,0.4158455044956938,ON>OFF,False,good,0.8,27.2,high_confidence_ks_good,18,85,2
curated_good_29,112,amp100_freq5,200,10.178333333333335,10.903333333333334,-0.725,0.47939938635333856,-0.833333333333333,-1.5123089862815196,0.13204171395936865,0.43349543828170084,ON<OFF,False,good,4.1,18.8,high_confidence_ks_good,4,84,2
curated_good_29,118,amp100_freq5,200,0.9233333333333335,0.8133333333333335,0.11,0.10691109974918993,0.0,1.0288922315648847,0.30477925551729645,0.6095215645901467,ON>OFF,False,good,1.9,19.7,high_confidence_ks_good,29,86,2
curated_good_29,119,amp100_freq5,200,1.2966666666666669,1.1049999999999998,0.19166666666666665,0.13057099829073784,0.0,1.467911474796947,0.14370705265567255,0.4630560585571671,ON>OFF,False,good,5.6,26.5,high_confidence_ks_good,17,86,2
curated_good_29,120,amp100_freq5,200,2.875,2.481666666666667,0.3933333333333333,0.21415253099756568,0.3333333333333334,1.8366971032334167,0.06774627409506992,0.38339936050414436,ON>OFF,False,good,13.3,21.8,manual_review,15,86,2
curated_good_29,157,amp100_freq5,200,4.423333333333333,4.223333333333333,0.2,0.11838292541406639,0.33333333333333304,1.689432824036597,0.09270257916277831,0.3928631468093742,ON>OFF,False,good,1.4,8.9,high_confidence_ks_good,23,113,2
curated_good_29,158,amp100_freq5,200,13.426666666666666,13.045,0.3816666666666667,0.24125575879177563,0.3333333333333339,1.582000233188538,0.11523753864382014,0.4158455044956938,ON>OFF,False,good,8.8,14.8,high_confidence_ks_good,8,115,2
curated_good_29,160,amp100_freq5,200,0.2633333333333333,0.3066666666666667,-0.04333333333333333,0.04242180049096913,0.0,-1.0214873680941063,0.3082637797927179,0.6095215645901467,ON<OFF,False,good,0.0,8.8,high_confidence_ks_good,52,115,2
curated_good_29,168,amp100_freq5,200,0.9483333333333333,0.6583333333333333,0.29,0.15821643396836535,0.0,1.8329322228181695,0.06830678261855445,0.38339936050414436,ON>OFF,False,good,2.7,15.3,high_confidence_ks_good,24,120,2
curated_good_29,169,amp100_freq5,200,0.6283333333333334,0.7266666666666666,-0.09833333333333334,0.15245611536879883,0.0,-0.6449943519514464,0.5196737332705691,0.717644679278405,ON<OFF,False,good,0.0,26.4,high_confidence_ks_good,34,119,2
curated_good_29,173,amp100_freq5,200,8.11,8.53,-0.41999999999999993,0.34512833531774223,-1.0,-1.216938619697299,0.22506883023512117,0.5221596861454811,ON<OFF,False,good,13.9,13.9,manual_review,7,121,2
curated_good_29,174,amp100_freq5,200,1.83,1.9016666666666668,-0.07166666666666666,0.19034303718145762,0.0,-0.3765132033610742,0.7069365379539486,0.8425134082464867,ON<OFF,False,good,0.0,27.7,high_confidence_ks_good,10,121,2
curated_good_29,175,amp100_freq5,200,0.7183333333333334,0.8466666666666666,-0.12833333333333333,0.09838669307144303,-0.3333333333333333,-1.304376936829706,0.19361167334564708,0.5094965418408368,ON<OFF,False,good,3.5,15.1,high_confidence_ks_good,32,121,2
curated_good_29,177,amp100_freq5,200,14.061666666666666,14.608333333333333,-0.5466666666666665,0.4410980664065585,-0.6666666666666679,-1.2393313603030076,0.21668243733460876,0.5094965418408368,ON<OFF,False,good,0.1,27.8,high_confidence_ks_good,2,120,2
curated_good_29,178,amp100_freq5,200,4.63,4.9,-0.26999999999999996,0.1984922227168157,-0.3333333333333335,-1.3602548064827846,0.17528816944576897,0.4907764721589571,ON<OFF,False,mua,20.3,9.9,manual_review,33,122,2
curated_good_29,181,amp100_freq5,200,0.3883333333333333,0.505,-0.11666666666666668,0.09263045940753101,0.0,-1.259484919030656,0.2093304469560545,0.5094965418408368,ON<OFF,False,good,1.8,37.5,high_confidence_ks_good,40,122,2
curated_good_29,182,amp100_freq5,200,2.195,2.245,-0.05,0.09821835540162598,0.0,-0.509069814858377,0.611267272468445,0.7763540540840105,ON<OFF,False,mua,21.0,15.4,manual_review,42,122,2
curated_good_29,183,amp100_freq5,200,1.3716666666666668,1.4733333333333332,-0.10166666666666668,0.13973728041467118,0.0,-0.7275557844332614,0.4677406718829319,0.6936030427648431,ON<OFF,False,good,10.2,28.3,manual_review,36,122,2
curated_good_29,187,amp100_freq5,200,8.768333333333334,9.358333333333334,-0.59,0.36697649465193816,-0.6666666666666674,-1.607732398663817,0.10947921590788857,0.4053060333611194,ON<OFF,False,good,11.5,12.3,manual_review,5,124,2
curated_good_29,191,amp100_freq5,200,11.548333333333336,11.996666666666668,-0.4483333333333334,0.41206400913817254,-0.666666666666667,-1.0880186655248483,0.27790283225240475,0.5924159325794571,ON<OFF,False,good,3.8,22.6,high_confidence_ks_good,3,124,2
curated_good_29,0,amp180_freq26,200,8.206666666666667,7.788333333333334,0.4183333333333333,0.17268849095371902,0.0,2.4224737330378763,0.01631096053783941,0.2391443459951741,ON>OFF,False,good,8.0,10.6,high_confidence_ks_good,13,0,1
curated_good_29,9,amp180_freq26,200,22.62,23.17166666666667,-0.5516666666666665,0.5915116932011966,-0.33333333333333215,-0.9326386494256893,0.35213673444305754,0.6552823460988567,ON<OFF,False,good,9.0,12.6,high_confidence_ks_good,1,10,1
curated_good_29,21,amp180_freq26,200,8.898333333333333,9.328333333333333,-0.42999999999999994,0.4555789170243441,-0.3333333333333335,-0.9438540369878938,0.3463887506414269,0.6551265501261769,ON<OFF,False,good,16.4,13.4,manual_review,9,14,1
curated_good_29,23,amp180_freq26,200,0.9683333333333333,1.465,-0.4966666666666666,0.2811100076557991,0.0,-1.7668053542754074,0.07879376948090129,0.3928631468093742,ON<OFF,False,good,0.6,51.1,high_confidence_ks_good,6,15,1
curated_good_29,76,amp180_freq26,200,10.146666666666667,10.4,-0.2533333333333334,0.23517151040814735,0.0,-1.0772279894518926,0.2826825517640814,0.5924159325794571,ON<OFF,False,mua,21.0,11.4,manual_review,28,58,1
curated_good_29,80,amp180_freq26,200,12.668333333333335,12.766666666666667,-0.09833333333333333,0.23792793296332138,0.0,-0.413290411548661,0.679838856140499,0.833041978651034,ON<OFF,False,good,8.0,10.7,high_confidence_ks_good,12,61,1
curated_good_29,101,amp180_freq26,200,1.5066666666666668,1.675,-0.16833333333333328,0.09705310328691936,-0.3333333333333333,-1.7344456553407388,0.08438751191508127,0.3928631468093742,ON<OFF,False,good,19.2,11.3,manual_review,19,81,2
curated_good_29,102,amp180_freq26,200,18.32,18.396666666666665,-0.07666666666666666,0.38529437939576777,-0.5000000000000009,-0.1989820531171465,0.8424799369988729,0.945751671211638,ON<OFF,False,good,12.6,10.2,manual_review,11,81,2
curated_good_29,110,amp180_freq26,200,0.5216666666666666,0.5166666666666666,0.005,0.06204578108386654,0.0,0.08058565647262238,0.9358524595884445,0.9856743851749378,ON>OFF,False,good,3.6,27.2,high_confidence_ks_good,44,85,2
curated_good_29,111,amp180_freq26,200,1.9483333333333335,1.778333333333333,0.17,0.20011149879162876,0.0,0.8495263941679676,0.396609302147145,0.6598142839719728,ON>OFF,False,good,0.8,27.2,high_confidence_ks_good,18,85,2
curated_good_29,112,amp180_freq26,200,10.046666666666667,10.876666666666665,-0.83,0.4363187330964845,-0.6666666666666674,-1.902279084167719,0.0585787859383432,0.37750773160265616,ON<OFF,False,good,4.1,18.8,high_confidence_ks_good,4,84,2
curated_good_29,118,amp180_freq26,200,0.8866666666666667,0.7566666666666667,0.13000000000000006,0.12422377639565979,0.0,1.046498534917685,0.2966003543003118,0.6000983912587703,ON>OFF,False,good,1.9,19.7,high_confidence_ks_good,29,86,2
curated_good_29,119,amp180_freq26,200,1.1466666666666667,1.2916666666666665,-0.14499999999999993,0.1307022116047377,0.0,-1.109392092296807,0.26859991910523917,0.5915998218267293,ON<OFF,False,good,5.6,26.5,high_confidence_ks_good,17,86,2
curated_good_29,120,amp180_freq26,200,2.4866666666666664,2.84,-0.35333333333333333,0.2273293102499451,0.0,-1.5542797052647932,0.12170662392550695,0.41900054438933576,ON<OFF,False,good,13.3,21.8,manual_review,15,86,2
curated_good_29,157,amp180_freq26,200,4.181666666666667,4.273333333333333,-0.09166666666666665,0.11695793982165348,0.0,-0.7837575354563109,0.4341142438828936,0.6936030427648431,ON<OFF,False,good,1.4,8.9,high_confidence_ks_good,23,113,2
curated_good_29,158,amp180_freq26,200,12.953333333333335,12.941666666666665,0.011666666666666572,0.23514939950877092,0.0,0.0496138484343925,0.9604798716505425,0.9856743851749378,ON>OFF,False,good,8.8,14.8,high_confidence_ks_good,8,115,2
curated_good_29,160,amp180_freq26,200,0.2033333333333333,0.275,-0.07166666666666666,0.03273137371448527,0.0,-2.1895404480060234,0.029720487176256263,0.32321029804178686,ON<OFF,False,good,0.0,8.8,high_confidence_ks_good,52,115,2
curated_good_29,168,amp180_freq26,200,0.6566666666666667,0.8900000000000001,-0.23333333333333336,0.13586376070916353,0.0,-1.71740670297518,0.08746057854273076,0.3928631468093742,ON<OFF,False,good,2.7,15.3,high_confidence_ks_good,24,120,2
curated_good_29,169,amp180_freq26,200,0.455,0.6116666666666667,-0.15666666666666668,0.124787032426263,0.0,-1.2554723325057149,0.21077952843328174,0.5094965418408368,ON<OFF,False,good,0.0,26.4,high_confidence_ks_good,34,119,2
curated_good_29,173,amp180_freq26,200,8.17,8.403333333333334,-0.23333333333333323,0.3180499628902232,-0.3333333333333339,-0.7336373543733743,0.4640332125866268,0.6936030427648431,ON<OFF,False,good,13.9,13.9,manual_review,7,121,2
curated_good_29,174,amp180_freq26,200,1.633333333333333,1.64,-0.006666666666666661,0.18862042866115897,0.0,-0.035344351160619916,0.9718405860068892,0.9856743851749378,ON<OFF,False,good,0.0,27.7,high_confidence_ks_good,10,121,2
curated_good_29,175,amp180_freq26,200,0.9133333333333334,0.7183333333333334,0.195,0.09455521962803343,0.0,2.062286997662338,0.04047942586766252,0.33375736173534504,ON>OFF,False,good,3.5,15.1,high_confidence_ks_good,32,121,2
curated_good_29,177,amp180_freq26,200,14.171666666666667,14.47,-0.2983333333333333,0.42000769382227404,-0.833333333333333,-0.7103044485170142,0.47834692604471934,0.6936030427648431,ON<OFF,False,good,0.1,27.8,high_confidence_ks_good,2,120,2
curated_good_29,178,amp180_freq26,200,4.781666666666666,5.008333333333334,-0.22666666666666668,0.2132249515308474,-0.33333333333333315,-1.0630400665556006,0.28905206794809113,0.5924159325794571,ON<OFF,False,mua,20.3,9.9,manual_review,33,122,2
curated_good_29,181,amp180_freq26,200,0.4283333333333333,0.42666666666666664,0.0016666666666666741,0.07860088312144263,0.0,0.02120417227490413,0.9831040317467367,0.9856743851749378,ON>OFF,False,good,1.8,37.5,high_confidence_ks_good,40,122,2
curated_good_29,182,amp180_freq26,200,2.253333333333333,2.2066666666666666,0.046666666666666655,0.10299913537119545,0.0,0.45307823700156385,0.6509860186893578,0.8033444485953777,ON>OFF,False,mua,21.0,15.4,manual_review,42,122,2
curated_good_29,183,amp180_freq26,200,1.19,1.2866666666666668,-0.09666666666666666,0.11538758031380847,0.0,-0.8377562507487519,0.4031726532371179,0.6618117138043256,ON<OFF,False,good,10.2,28.3,manual_review,36,122,2
curated_good_29,187,amp180_freq26,200,9.155,9.356666666666666,-0.2016666666666667,0.3624078658015899,-0.3333333333333326,-0.5564632716252208,0.5785193995774665,0.7512117576602922,ON<OFF,False,good,11.5,12.3,manual_review,5,124,2
curated_good_29,191,amp180_freq26,200,11.428333333333335,11.966666666666667,-0.5383333333333333,0.43070117672146824,-0.5,-1.2498998433929753,0.21280405079840173,0.5094965418408368,ON<OFF,False,good,3.8,22.6,high_confidence_ks_good,3,124,2
curated_good_29,0,amp180_freq5,200,8.19,8.028333333333334,0.16166666666666665,0.17866333999003003,0.0,0.9048675944135386,0.36662971603241284,0.6598142839719728,ON>OFF,False,good,8.0,10.6,high_confidence_ks_good,13,0,1
curated_good_29,9,amp180_freq5,200,22.51,24.16333333333333,-1.653333333333333,0.5761635957887549,-2.333333333333332,-2.8695553579187125,0.004554474946243686,0.19811966016160035,ON<OFF,False,good,9.0,12.6,high_confidence_ks_good,1,10,1
curated_good_29,21,amp180_freq5,200,9.011666666666667,8.631666666666668,0.37999999999999984,0.5753402605505591,0.3333333333333326,0.6604787219937768,0.50971047979575,0.709516987875684,ON>OFF,False,good,16.4,13.4,manual_review,9,14,1
curated_good_29,23,amp180_freq5,200,1.46,1.195,0.265,0.23803937547586587,0.0,1.1132611966832673,0.26693917302545794,0.5915998218267293,ON>OFF,False,good,0.6,51.1,high_confidence_ks_good,6,15,1
curated_good_29,76,amp180_freq5,200,9.813333333333333,9.996666666666668,-0.1833333333333333,0.2509585198217694,0.0,-0.7305324141357564,0.46592398972898363,0.6936030427648431,ON<OFF,False,mua,21.0,11.4,manual_review,28,58,1
curated_good_29,80,amp180_freq5,200,12.698333333333334,13.166666666666664,-0.46833333333333343,0.27701948704601703,-0.33333333333333304,-1.6906151199952815,0.09247599835810406,0.3928631468093742,ON<OFF,False,good,8.0,10.7,high_confidence_ks_good,12,61,1
curated_good_29,101,amp180_freq5,200,1.785,1.845,-0.05999999999999996,0.1047652982982749,0.0,-0.5727087210611985,0.567488434603802,0.7424284783538463,ON<OFF,False,good,19.2,11.3,manual_review,19,81,2
curated_good_29,102,amp180_freq5,200,17.633333333333333,18.118333333333332,-0.48499999999999976,0.3866114838171763,-1.0,-1.2544893783583266,0.21113561884707022,0.5094965418408368,ON<OFF,False,good,12.6,10.2,manual_review,11,81,2
curated_good_29,110,amp180_freq5,200,0.38833333333333336,0.4466666666666667,-0.05833333333333334,0.060124452170009154,0.0,-0.9702098102846541,0.33311966195237375,0.6466046202288139,ON<OFF,False,good,3.6,27.2,high_confidence_ks_good,44,85,2
curated_good_29,111,amp180_freq5,200,1.9783333333333335,1.83,0.1483333333333334,0.23875839150538322,0.0,0.6212696123394221,0.5351332401914143,0.7329576039358152,ON>OFF,False,good,0.8,27.2,high_confidence_ks_good,18,85,2
curated_good_29,112,amp180_freq5,200,10.391666666666667,10.66,-0.2683333333333333,0.45123255420989167,-0.6666666666666674,-0.5946674964601902,0.5527412750365354,0.7341754340179936,ON<OFF,False,good,4.1,18.8,high_confidence_ks_good,4,84,2
curated_good_29,118,amp180_freq5,200,1.03,0.78,0.24999999999999997,0.14904778723977094,0.0,1.677314401171409,0.09505099402549604,0.3928631468093742,ON>OFF,False,good,1.9,19.7,high_confidence_ks_good,29,86,2
curated_good_29,119,amp180_freq5,200,1.24,1.2766666666666666,-0.03666666666666666,0.1451964917523736,0.0,-0.25253135405778326,0.8008910306622444,0.9196434298755802,ON<OFF,False,good,5.6,26.5,high_confidence_ks_good,17,86,2
curated_good_29,120,amp180_freq5,200,2.4866666666666664,2.126666666666667,0.35999999999999993,0.2032312949342391,0.0,1.7713807320692785,0.07802796336415734,0.3928631468093742,ON>OFF,False,good,13.3,21.8,manual_review,15,86,2
curated_good_29,157,amp180_freq5,200,4.166666666666666,4.091666666666666,0.07500000000000001,0.12450768488634169,0.33333333333333304,0.6023724565151513,0.5476120029405516,0.7329576039358152,ON>OFF,False,good,1.4,8.9,high_confidence_ks_good,23,113,2
curated_good_29,158,amp180_freq5,200,12.435,12.443333333333333,-0.008333333333333455,0.24408625284409335,0.0,-0.034140936805057406,0.9727989846829371,0.9856743851749378,ON<OFF,False,good,8.8,14.8,high_confidence_ks_good,8,115,2
curated_good_29,160,amp180_freq5,200,0.22666666666666668,0.26166666666666666,-0.035,0.02992616075795183,0.0,-1.1695452778953603,0.24358291167392523,0.5504341120943246,ON<OFF,False,good,0.0,8.8,high_confidence_ks_good,52,115,2
curated_good_29,168,amp180_freq5,200,0.86,0.8566666666666666,0.0033333333333333036,0.1854113991497647,0.0,0.017978038829429402,0.9856743851749378,0.9856743851749378,ON>OFF,False,good,2.7,15.3,high_confidence_ks_good,24,120,2
curated_good_29,169,amp180_freq5,200,0.5533333333333333,0.5083333333333333,0.045,0.11839890131456376,0.0,0.38007109441365,0.7042979769455822,0.8425134082464867,ON>OFF,False,good,0.0,26.4,high_confidence_ks_good,34,119,2
curated_good_29,173,amp180_freq5,200,7.948333333333334,8.626666666666667,-0.6783333333333335,0.35154105578559036,-1.0,-1.929599181004503,0.055078554823306564,0.37750773160265616,ON<OFF,False,good,13.9,13.9,manual_review,7,121,2
curated_good_29,174,amp180_freq5,200,1.84,1.9,-0.06000000000000011,0.19447649093820618,0.0,-0.30852058112805403,0.7580089681704765,0.8851916809507577,ON<OFF,False,good,0.0,27.7,high_confidence_ks_good,10,121,2
curated_good_29,175,amp180_freq5,200,0.8216666666666665,0.9166666666666665,-0.09500000000000001,0.11104240617319382,0.0,-0.8555290116086612,0.3932872422442953,0.6598142839719728,ON<OFF,False,good,3.5,15.1,high_confidence_ks_good,32,121,2
curated_good_29,177,amp180_freq5,200,13.633333333333335,14.51,-0.8766666666666666,0.4594033345390461,-0.6666666666666661,-1.908272319238371,0.05779540233685603,0.37750773160265616,ON<OFF,False,good,0.1,27.8,high_confidence_ks_good,2,120,2
curated_good_29,178,amp180_freq5,200,4.391666666666667,4.651666666666667,-0.26,0.1861952650228193,-0.3333333333333332,-1.3963835222562482,0.16415462529465813,0.4760484133545086,ON<OFF,False,mua,20.3,9.9,manual_review,33,122,2
curated_good_29,181,amp180_freq5,200,0.47166666666666673,0.47,0.0016666666666666785,0.076293882851646,0.0,0.02184535121783648,0.9825932062119981,0.9856743851749378,ON>OFF,False,good,1.8,37.5,high_confidence_ks_good,40,122,2
curated_good_29,182,amp180_freq5,200,2.138333333333333,2.1233333333333335,0.015000000000000019,0.09363606980132815,0.0,0.16019467745523913,0.8728902123327864,0.9543215901825929,ON>OFF,False,mua,21.0,15.4,manual_review,42,122,2
curated_good_29,183,amp180_freq5,200,1.06,0.9766666666666666,0.08333333333333331,0.11704890720478177,0.0,0.7119531085201701,0.4773276273700369,0.6936030427648431,ON>OFF,False,good,10.2,28.3,manual_review,36,122,2
curated_good_29,187,amp180_freq5,200,9.088333333333333,9.601666666666667,-0.5133333333333332,0.3605848589944029,-1.0,-1.4236131122225002,0.15612448577819468,0.4760484133545086,ON<OFF,False,good,11.5,12.3,manual_review,5,124,2
