cluster_id,condition,n_trials,mean_on_hz,mean_off_hz,mean_delta_hz,sem_delta_hz,median_delta_hz,t_stat,p_value,q_value_bh,KSLabel,ContamPct,Amplitude,is_ks_good,direction,responsive_q05
63,amp250_freq50,200,5.366666666666666,4.036666666666667,1.33,0.33880756179690696,1.0,3.925532219370146,0.00011920206671576647,0.006986249060368039,mua,159.8,11.8,False,ON>OFF,True
64,amp250_freq50,200,5.38,4.09,1.29,0.3653647512441546,1.3333333333333333,3.530718263344345,0.0005149023324657928,0.012120008748810198,mua,157.7,11.8,False,ON>OFF,True
99,amp250_freq50,200,3.96,2.6733333333333333,1.2866666666666666,0.33130909657941815,1.0,3.883583879678473,0.00014002915403238438,0.007451986284158194,mua,152.5,10.9,False,ON>OFF,True
43,amp250_freq50,200,3.5683333333333334,2.2916666666666665,1.2766666666666668,0.35574655499426094,0.6666666666666666,3.5886972023868577,0.0004184379546797141,0.011134088185390653,mua,154.4,11.6,False,ON>OFF,True
56,amp250_freq5,200,4.83,3.565,1.2650000000000001,0.8510095082535282,0.33333333333333326,1.4864698781052141,0.1387374914262434,0.3794280075297444,mua,100.7,10.6,False,ON>OFF,False
92,amp250_freq5,200,4.016666666666667,2.771666666666667,1.245,0.5593102032020499,0.3333333333333333,2.22595617400215,0.027139033571394744,0.17483251100730088,mua,125.3,11.3,False,ON>OFF,False
1,amp180_freq26,200,3.405,2.1716666666666664,1.2333333333333334,0.6523333543034535,0.0,1.890648891700867,0.060124343579641554,0.2535687576997876,mua,113.9,12.2,False,ON>OFF,False
47,amp180_freq26,200,5.32,4.088333333333334,1.2316666666666665,0.6362105037931981,0.3333333333333333,1.935942049562613,0.05429153146416687,0.24252859311000088,mua,102.5,10.4,False,ON>OFF,False
92,amp100_freq50,200,4.223333333333333,2.9933333333333336,1.23,0.44942043452448194,0.3333333333333334,2.7368581967160117,0.006764465676737589,0.07666394433635934,mua,125.3,11.3,False,ON>OFF,False
55,amp100_freq50,200,4.3133333333333335,3.098333333333333,1.215,0.6245887424157025,0.3333333333333333,1.9452800178574818,0.05315009544293591,0.24112206226517388,mua,106.2,11.6,False,ON>OFF,False
84,amp180_freq5,200,5.175,3.966666666666667,1.208333333333333,0.6669406367538697,0.0,1.8117554498021404,0.07153154475970332,0.27262359556569554,mua,126.8,12.8,False,ON>OFF,False
95,amp250_freq10,200,12.416666666666668,11.21,1.2066666666666668,0.43162632472866114,1.333333333333334,2.795628064217884,0.005687340637840861,0.06599761652551805,mua,71.0,12.9,False,ON>OFF,False
92,amp250_freq10,200,5.406666666666667,4.203333333333333,1.2033333333333334,0.6189262779820977,0.3333333333333333,1.9442272466707897,0.05327776332695907,0.24112206226517388,mua,125.3,11.3,False,ON>OFF,False
