reference_mode,condition,amplitude,frequency,channel,analysis_group,physical_shank,n_trials,pre_power,stim_power,driven_log2_power_change
raw,amp100_freq5,100,5,115,Group 96-127,Physical Shank B (64-127),200,35663216640.0,33581309952.0,-0.08677832400846212
raw,amp100_freq5,100,5,116,Group 96-127,Physical Shank B (64-127),200,34662088704.0,32617740288.0,-0.08770175493600674
raw,amp100_freq5,100,5,117,Group 96-127,Physical Shank B (64-127),200,33839050752.0,31882987520.0,-0.08590227876778374
raw,amp100_freq5,100,5,118,Group 96-127,Physical Shank B (64-127),200,33587712000.0,31707056128.0,-0.0831295870595529
raw,amp100_freq5,100,5,119,Group 96-127,Physical Shank B (64-127),200,32984709120.0,31207919616.0,-0.079885194925125
raw,amp100_freq5,100,5,120,Group 96-127,Physical Shank B (64-127),200,31314790400.0,29629423616.0,-0.07981366086330573
raw,amp100_freq5,100,5,121,Group 96-127,Physical Shank B (64-127),200,22965487616.0,22071197696.0,-0.05730249623843316
raw,amp100_freq5,100,5,122,Group 96-127,Physical Shank B (64-127),200,13712368640.0,13474913280.0,-0.025201811840087383
raw,amp100_freq5,100,5,123,Group 96-127,Physical Shank B (64-127),200,9484244992.0,9505511424.0,0.003231319890356652
raw,amp100_freq5,100,5,124,Group 96-127,Physical Shank B (64-127),200,8796987392.0,8860891136.0,0.010442252947890076
raw,amp100_freq5,100,5,125,Group 96-127,Physical Shank B (64-127),200,10821248000.0,10788332544.0,-0.004394995244634978
raw,amp100_freq5,100,5,126,Group 96-127,Physical Shank B (64-127),200,39293857792.0,37638942720.0,-0.062077712398726295
raw,amp100_freq5,100,5,127,Group 96-127,Physical Shank B (64-127),200,28189558784.0,26873075712.0,-0.06899944538027628
physical_shank_median,amp100_freq5,100,5,0,Group 0-31,Physical Shank A (0-63),200,102574891008.0,97989279744.0,-0.06598179251334986
physical_shank_median,amp100_freq5,100,5,1,Group 0-31,Physical Shank A (0-63),200,89271574528.0,84664426496.0,-0.07644495288727789
physical_shank_median,amp100_freq5,100,5,2,Group 0-31,Physical Shank A (0-63),200,72453685248.0,67646550016.0,-0.09904271374857146
physical_shank_median,amp100_freq5,100,5,3,Group 0-31,Physical Shank A (0-63),200,62395641856.0,57161834496.0,-0.12639304716757133
physical_shank_median,amp100_freq5,100,5,4,Group 0-31,Physical Shank A (0-63),200,75176648704.0,69029863424.0,-0.12306397308037258
physical_shank_median,amp100_freq5,100,5,8,Group 0-31,Physical Shank A (0-63),200,98801541120.0,93416914944.0,-0.08084974383872387
physical_shank_median,amp100_freq5,100,5,9,Group 0-31,Physical Shank A (0-63),200,64688021504.0,58493550592.0,-0.14522102416086644
physical_shank_median,amp100_freq5,100,5,10,Group 0-31,Physical Shank A (0-63),200,51733401600.0,43508277248.0,-0.2498061623380951
physical_shank_median,amp100_freq5,100,5,11,Group 0-31,Physical Shank A (0-63),200,57668460544.0,47382425600.0,-0.28343045537519784
physical_shank_median,amp100_freq5,100,5,12,Group 0-31,Physical Shank A (0-63),200,76797919232.0,64617861120.0,-0.24913422545447056
physical_shank_median,amp100_freq5,100,5,13,Group 0-31,Physical Shank A (0-63),200,93510713344.0,80556367872.0,-0.21513302475473473
physical_shank_median,amp100_freq5,100,5,14,Group 0-31,Physical Shank A (0-63),200,112910966784.0,98407972864.0,-0.19833850822052262
physical_shank_median,amp100_freq5,100,5,15,Group 0-31,Physical Shank A (0-63),200,136027340800.0,119553646592.0,-0.18623851954537546
physical_shank_median,amp100_freq5,100,5,16,Group 0-31,Physical Shank A (0-63),200,104906047488.0,97268760576.0,-0.10904940709306919
physical_shank_median,amp100_freq5,100,5,17,Group 0-31,Physical Shank A (0-63),200,87863730176.0,81712988160.0,-0.10470233819220631
physical_shank_median,amp100_freq5,100,5,18,Group 0-31,Physical Shank A (0-63),200,69273354240.0,64669581312.0,-0.09921326129590605
physical_shank_median,amp100_freq5,100,5,19,Group 0-31,Physical Shank A (0-63),200,54705664000.0,51192590336.0,-0.09575520318663103
physical_shank_median,amp100_freq5,100,5,20,Group 0-31,Physical Shank A (0-63),200,37333065728.0,34869620736.0,-0.09848331263571032
physical_shank_median,amp100_freq5,100,5,21,Group 0-31,Physical Shank A (0-63),200,24041226240.0,22377127936.0,-0.10348560273136144
physical_shank_median,amp100_freq5,100,5,22,Group 0-31,Physical Shank A (0-63),200,14175899648.0,13106151424.0,-0.1131961907784091
physical_shank_median,amp100_freq5,100,5,23,Group 0-31,Physical Shank A (0-63),200,7365346304.0,6690390016.0,-0.13866304435624496
physical_shank_median,amp100_freq5,100,5,24,Group 0-31,Physical Shank A (0-63),200,32948856832.0,31268743168.0,-0.0755071794733271
physical_shank_median,amp100_freq5,100,5,25,Group 0-31,Physical Shank A (0-63),200,32900769792.0,31267999744.0,-0.07343440857511739
physical_shank_median,amp100_freq5,100,5,26,Group 0-31,Physical Shank A (0-63),200,32936681472.0,31257387008.0,-0.07549802410144783
physical_shank_median,amp100_freq5,100,5,27,Group 0-31,Physical Shank A (0-63),200,32373809152.0,30747287552.0,-0.07436798008898662
physical_shank_median,amp100_freq5,100,5,28,Group 0-31,Physical Shank A (0-63),200,33077860352.0,31390332928.0,-0.07554558618796282
physical_shank_median,amp100_freq5,100,5,29,Group 0-31,Physical Shank A (0-63),200,102826164224.0,98368299008.0,-0.06394204590150823
physical_shank_median,amp100_freq5,100,5,30,Group 0-31,Physical Shank A (0-63),200,112920600576.0,108268724224.0,-0.06069215770819202
physical_shank_median,amp100_freq5,100,5,31,Group 0-31,Physical Shank A (0-63),200,109325819904.0,104775524352.0,-0.06133242665557398
physical_shank_median,amp100_freq5,100,5,35,Group 32-63,Physical Shank A (0-63),200,94425300992.0,86613827584.0,-0.12457611305757012
physical_shank_median,amp100_freq5,100,5,36,Group 32-63,Physical Shank A (0-63),200,80983441408.0,74620715008.0,-0.11805076796345139
physical_shank_median,amp100_freq5,100,5,37,Group 32-63,Physical Shank A (0-63),200,71077183488.0,65718358016.0,-0.11309007934771585
physical_shank_median,amp100_freq5,100,5,38,Group 32-63,Physical Shank A (0-63),200,65057980416.0,60272660480.0,-0.11022228990489237
physical_shank_median,amp100_freq5,100,5,39,Group 32-63,Physical Shank A (0-63),200,61993381888.0,57514795008.0,-0.10818108839730535
physical_shank_median,amp100_freq5,100,5,40,Group 32-63,Physical Shank A (0-63),200,62028656640.0,57865822208.0,-0.10022339238933049
physical_shank_median,amp100_freq5,100,5,41,Group 32-63,Physical Shank A (0-63),200,66176184320.0,61976875008.0,-0.09458209576998768
physical_shank_median,amp100_freq5,100,5,42,Group 32-63,Physical Shank A (0-63),200,78016602112.0,73238331392.0,-0.09118224324931339
physical_shank_median,amp100_freq5,100,5,44,Group 32-63,Physical Shank A (0-63),200,66050523136.0,62531268608.0,-0.07899220167405926
physical_shank_median,amp100_freq5,100,5,45,Group 32-63,Physical Shank A (0-63),200,27572217856.0,26165864448.0,-0.0755293972154993
physical_shank_median,amp100_freq5,100,5,46,Group 32-63,Physical Shank A (0-63),200,10301731840.0,8963086336.0,-0.20081939304304766
physical_shank_median,amp100_freq5,100,5,47,Group 32-63,Physical Shank A (0-63),200,15425679360.0,12802488320.0,-0.2689097854028115
physical_shank_median,amp100_freq5,100,5,48,Group 32-63,Physical Shank A (0-63),200,200038531072.0,182766895104.0,-0.13027314004684942
physical_shank_median,amp100_freq5,100,5,49,Group 32-63,Physical Shank A (0-63),200,170397270016.0,156468035584.0,-0.1230342587782123
physical_shank_median,amp100_freq5,100,5,50,Group 32-63,Physical Shank A (0-63),200,140198674432.0,129408647168.0,-0.11553868648875146
physical_shank_median,amp100_freq5,100,5,51,Group 32-63,Physical Shank A (0-63),200,119558651904.0,110669045760.0,-0.11146677963023094
physical_shank_median,amp100_freq5,100,5,52,Group 32-63,Physical Shank A (0-63),200,99775242240.0,92794331136.0,-0.10464520349952679
physical_shank_median,amp100_freq5,100,5,53,Group 32-63,Physical Shank A (0-63),200,83902693376.0,78225784832.0,-0.10107289566735138
physical_shank_median,amp100_freq5,100,5,54,Group 32-63,Physical Shank A (0-63),200,68753661952.0,64310263808.0,-0.09638754869044025
physical_shank_median,amp100_freq5,100,5,55,Group 32-63,Physical Shank A (0-63),200,52017324032.0,48826736640.0,-0.09132082556322171
physical_shank_median,amp100_freq5,100,5,56,Group 32-63,Physical Shank A (0-63),200,37894590464.0,35687227392.0,-0.08658409516745544
physical_shank_median,amp100_freq5,100,5,57,Group 32-63,Physical Shank A (0-63),200,26129283072.0,24722722816.0,-0.07982989895489132
physical_shank_median,amp100_freq5,100,5,58,Group 32-63,Physical Shank A (0-63),200,17094939648.0,16204905472.0,-0.07713872447360837
physical_shank_median,amp100_freq5,100,5,59,Group 32-63,Physical Shank A (0-63),200,9079769088.0,8708289536.0,-0.06026623259682889
physical_shank_median,amp100_freq5,100,5,60,Group 32-63,Physical Shank A (0-63),200,7008622080.0,6660524032.0,-0.07349514404178688
physical_shank_median,amp100_freq5,100,5,61,Group 32-63,Physical Shank A (0-63),200,14632250368.0,13688762368.0,-0.09615965076112207
physical_shank_median,amp100_freq5,100,5,62,Group 32-63,Physical Shank A (0-63),200,58534412288.0,54803509248.0,-0.09501675560473757
physical_shank_median,amp100_freq5,100,5,63,Group 32-63,Physical Shank A (0-63),200,58766774272.0,55089270784.0,-0.09322934439118401
physical_shank_median,amp100_freq5,100,5,64,Group 64-95,Physical Shank B (64-127),200,139003478016.0,127767633920.0,-0.12159856192542905
physical_shank_median,amp100_freq5,100,5,65,Group 64-95,Physical Shank B (64-127),200,199073824768.0,183472324608.0,-0.11774108069134513
physical_shank_median,amp100_freq5,100,5,68,Group 64-95,Physical Shank B (64-127),200,24803862528.0,23133126656.0,-0.10060452595074111
physical_shank_median,amp100_freq5,100,5,69,Group 64-95,Physical Shank B (64-127),200,8533151232.0,8977995776.0,0.07331480053841875
physical_shank_median,amp100_freq5,100,5,70,Group 64-95,Physical Shank B (64-127),200,7875928576.0,8024478720.0,0.026957648026215614
physical_shank_median,amp100_freq5,100,5,71,Group 64-95,Physical Shank B (64-127),200,16759349248.0,15801766912.0,-0.08488024565545482
physical_shank_median,amp100_freq5,100,5,72,Group 64-95,Physical Shank B (64-127),200,186408796160.0,172569739264.0,-0.11129043389735022
physical_shank_median,amp100_freq5,100,5,73,Group 64-95,Physical Shank B (64-127),200,15954126848.0,15132691456.0,-0.07626104977509864
physical_shank_median,amp100_freq5,100,5,74,Group 64-95,Physical Shank B (64-127),200,8276293120.0,8502035456.0,0.03882353367804876
physical_shank_median,amp100_freq5,100,5,75,Group 64-95,Physical Shank B (64-127),200,9983199232.0,9814835200.0,-0.024538174284507847
physical_shank_median,amp100_freq5,100,5,76,Group 64-95,Physical Shank B (64-127),200,18600798208.0,17486092288.0,-0.08915661402533388
physical_shank_median,amp100_freq5,100,5,77,Group 64-95,Physical Shank B (64-127),200,169333080064.0,158859280384.0,-0.09211446529043235
physical_shank_median,amp100_freq5,100,5,78,Group 64-95,Physical Shank B (64-127),200,92954722304.0,87370989568.0,-0.08937382848727125
physical_shank_median,amp100_freq5,100,5,79,Group 64-95,Physical Shank B (64-127),200,4367190528.0,4341179392.0,-0.008618432349269504
physical_shank_median,amp100_freq5,100,5,80,Group 64-95,Physical Shank B (64-127),200,16692067328.0,15423672320.0,-0.11401633831518515
physical_shank_median,amp100_freq5,100,5,81,Group 64-95,Physical Shank B (64-127),200,76691529728.0,70091481088.0,-0.12982813677176716
physical_shank_median,amp100_freq5,100,5,82,Group 64-95,Physical Shank B (64-127),200,75736547328.0,69759950848.0,-0.11859062963877583
physical_shank_median,amp100_freq5,100,5,83,Group 64-95,Physical Shank B (64-127),200,74109648896.0,68450627584.0,-0.11459762136900215
physical_shank_median,amp100_freq5,100,5,84,Group 64-95,Physical Shank B (64-127),200,65341612032.0,60719771648.0,-0.10583568255810633
physical_shank_median,amp100_freq5,100,5,85,Group 64-95,Physical Shank B (64-127),200,48050593792.0,45047803904.0,-0.09309748354538082
physical_shank_median,amp100_freq5,100,5,86,Group 64-95,Physical Shank B (64-127),200,31803070464.0,30228985856.0,-0.07323347969002758
physical_shank_median,amp100_freq5,100,5,87,Group 64-95,Physical Shank B (64-127),200,22247997440.0,21453342720.0,-0.052473027216140763
physical_shank_median,amp100_freq5,100,5,88,Group 64-95,Physical Shank B (64-127),200,15072368640.0,14334571520.0,-0.07240737484112694
physical_shank_median,amp100_freq5,100,5,89,Group 64-95,Physical Shank B (64-127),200,15826570240.0,15053638656.0,-0.0722363974820078
physical_shank_median,amp100_freq5,100,5,90,Group 64-95,Physical Shank B (64-127),200,16110417920.0,15599818752.0,-0.04646465235720484
physical_shank_median,amp100_freq5,100,5,91,Group 64-95,Physical Shank B (64-127),200,13328668672.0,13497015296.0,0.0181077230539467
physical_shank_median,amp100_freq5,100,5,92,Group 64-95,Physical Shank B (64-127),200,7440193536.0,7569161216.0,0.024793285875567533
physical_shank_median,amp100_freq5,100,5,93,Group 64-95,Physical Shank B (64-127),200,1817864576.0,1733763456.0,-0.068337648672764
physical_shank_median,amp100_freq5,100,5,94,Group 64-95,Physical Shank B (64-127),200,36343713792.0,33060112384.0,-0.13661422036655077
physical_shank_median,amp100_freq5,100,5,95,Group 64-95,Physical Shank B (64-127),200,67530346496.0,61826002944.0,-0.12732222168909857
physical_shank_median,amp100_freq5,100,5,96,Group 96-127,Physical Shank B (64-127),200,5283956224.0,4823148032.0,-0.13164342437873844
physical_shank_median,amp100_freq5,100,5,97,Group 96-127,Physical Shank B (64-127),200,12868490240.0,11641009152.0,-0.14462667326154102
physical_shank_median,amp100_freq5,100,5,98,Group 96-127,Physical Shank B (64-127),200,27798323200.0,25442355200.0,-0.12776563479062694
physical_shank_median,amp100_freq5,100,5,99,Group 96-127,Physical Shank B (64-127),200,47281754112.0,43485392896.0,-0.12075269013022771
physical_shank_median,amp100_freq5,100,5,100,Group 96-127,Physical Shank B (64-127),200,72508923904.0,66876014592.0,-0.1166696890858648
physical_shank_median,amp100_freq5,100,5,101,Group 96-127,Physical Shank B (64-127),200,100157808640.0,92659826688.0,-0.1122590138454149
physical_shank_median,amp100_freq5,100,5,102,Group 96-127,Physical Shank B (64-127),200,124758343680.0,115292340224.0,-0.11383963779913565
physical_shank_median,amp100_freq5,100,5,103,Group 96-127,Physical Shank B (64-127),200,132736303104.0,122711687168.0,-0.11329033970427604
physical_shank_median,amp100_freq5,100,5,104,Group 96-127,Physical Shank B (64-127),200,128693043200.0,119166590976.0,-0.1109542426322643
physical_shank_median,amp100_freq5,100,5,105,Group 96-127,Physical Shank B (64-127),200,122133962752.0,113475543040.0,-0.10608304533208551
physical_shank_median,amp100_freq5,100,5,106,Group 96-127,Physical Shank B (64-127),200,108106153984.0,100586250240.0,-0.10401554370973795
physical_shank_median,amp100_freq5,100,5,107,Group 96-127,Physical Shank B (64-127),200,88409391104.0,81917124608.0,-0.11003454918838035
physical_shank_median,amp100_freq5,100,5,108,Group 96-127,Physical Shank B (64-127),200,67350274048.0,62255206400.0,-0.11348932127507719
physical_shank_median,amp100_freq5,100,5,109,Group 96-127,Physical Shank B (64-127),200,46103416832.0,42783965184.0,-0.10780347958625927
physical_shank_median,amp100_freq5,100,5,110,Group 96-127,Physical Shank B (64-127),200,27160758272.0,25231761408.0,-0.10628283404145655
physical_shank_median,amp100_freq5,100,5,111,Group 96-127,Physical Shank B (64-127),200,18897528832.0,17505587200.0,-0.11038213454197308
physical_shank_median,amp100_freq5,100,5,112,Group 96-127,Physical Shank B (64-127),200,74781507584.0,68122161152.0,-0.1345573512617082
physical_shank_median,amp100_freq5,100,5,113,Group 96-127,Physical Shank B (64-127),200,76194226176.0,69543936000.0,-0.13175695569276535
physical_shank_median,amp100_freq5,100,5,114,Group 96-127,Physical Shank B (64-127),200,50379313152.0,46051483648.0,-0.1295838165748162
physical_shank_median,amp100_freq5,100,5,115,Group 96-127,Physical Shank B (64-127),200,79029428224.0,72413061120.0,-0.12614003113384945
physical_shank_median,amp100_freq5,100,5,116,Group 96-127,Physical Shank B (64-127),200,79517548544.0,73076457472.0,-0.12186658244632186
physical_shank_median,amp100_freq5,100,5,117,Group 96-127,Physical Shank B (64-127),200,80880943104.0,74690502656.0,-0.11487501236143886
physical_shank_median,amp100_freq5,100,5,118,Group 96-127,Physical Shank B (64-127),200,83173998592.0,77343088640.0,-0.10486021273641587
physical_shank_median,amp100_freq5,100,5,119,Group 96-127,Physical Shank B (64-127),200,84332339200.0,78867824640.0,-0.0966491219858339
physical_shank_median,amp100_freq5,100,5,120,Group 96-127,Physical Shank B (64-127),200,82612002816.0,77368860672.0,-0.09459837911219718
physical_shank_median,amp100_freq5,100,5,121,Group 96-127,Physical Shank B (64-127),200,66919022592.0,62994636800.0,-0.08718736724207107
physical_shank_median,amp100_freq5,100,5,122,Group 96-127,Physical Shank B (64-127),200,45443772416.0,42994573312.0,-0.07992802474880135
physical_shank_median,amp100_freq5,100,5,123,Group 96-127,Physical Shank B (64-127),200,31081762816.0,29654308864.0,-0.06782658104412498
physical_shank_median,amp100_freq5,100,5,124,Group 96-127,Physical Shank B (64-127),200,21761591296.0,20965593088.0,-0.0537604135361539
physical_shank_median,amp100_freq5,100,5,125,Group 96-127,Physical Shank B (64-127),200,13624798208.0,13271443456.0,-0.03790957020481902
physical_shank_median,amp100_freq5,100,5,126,Group 96-127,Physical Shank B (64-127),200,6376586752.0,6132001280.0,-0.05642638922053377
physical_shank_median,amp100_freq5,100,5,127,Group 96-127,Physical Shank B (64-127),200,3987194880.0,3867998720.0,-0.0437868034979662
analysis_group_median,amp100_freq5,100,5,0,Group 0-31,Physical Shank A (0-63),200,67505541120.0,64029270016.0,-0.07627436690055725
analysis_group_median,amp100_freq5,100,5,1,Group 0-31,Physical Shank A (0-63),200,58614153216.0,54887088128.0,-0.09478226239983399
analysis_group_median,amp100_freq5,100,5,2,Group 0-31,Physical Shank A (0-63),200,48821895168.0,44802015232.0,-0.12396467136426079
analysis_group_median,amp100_freq5,100,5,3,Group 0-31,Physical Shank A (0-63),200,49589383168.0,45298405376.0,-0.1305710156061617
analysis_group_median,amp100_freq5,100,5,4,Group 0-31,Physical Shank A (0-63),200,75461492736.0,70434013184.0,-0.09946835215609262
analysis_group_median,amp100_freq5,100,5,8,Group 0-31,Physical Shank A (0-63),200,118647775232.0,115498016768.0,-0.038816969624220495
analysis_group_median,amp100_freq5,100,5,9,Group 0-31,Physical Shank A (0-63),200,75735859200.0,72001527808.0,-0.0729490255562557
analysis_group_median,amp100_freq5,100,5,10,Group 0-31,Physical Shank A (0-63),200,53770317824.0,48156270592.0,-0.15908633054234683
analysis_group_median,amp100_freq5,100,5,11,Group 0-31,Physical Shank A (0-63),200,52310208512.0,44601237504.0,-0.230008781051677
analysis_group_median,amp100_freq5,100,5,12,Group 0-31,Physical Shank A (0-63),200,65794461696.0,56060702720.0,-0.23097632036352106
analysis_group_median,amp100_freq5,100,5,13,Group 0-31,Physical Shank A (0-63),200,79822438400.0,69028978688.0,-0.20959221150671084
analysis_group_median,amp100_freq5,100,5,14,Group 0-31,Physical Shank A (0-63),200,97257193472.0,84820475904.0,-0.19739238314917895
analysis_group_median,amp100_freq5,100,5,15,Group 0-31,Physical Shank A (0-63),200,118517063680.0,104082898944.0,-0.1873617383118378
analysis_group_median,amp100_freq5,100,5,16,Group 0-31,Physical Shank A (0-63),200,138272882688.0,126450778112.0,-0.12894233624690868
analysis_group_median,amp100_freq5,100,5,17,Group 0-31,Physical Shank A (0-63),200,119417831424.0,109332168704.0,-0.12730032903637634
analysis_group_median,amp100_freq5,100,5,18,Group 0-31,Physical Shank A (0-63),200,98566971392.0,90378354688.0,-0.1251270044052163
analysis_group_median,amp100_freq5,100,5,19,Group 0-31,Physical Shank A (0-63),200,81458782208.0,74675683328.0,-0.12543171237403758
analysis_group_median,amp100_freq5,100,5,20,Group 0-31,Physical Shank A (0-63),200,59889664000.0,54647615488.0,-0.132148492121122
analysis_group_median,amp100_freq5,100,5,21,Group 0-31,Physical Shank A (0-63),200,42347147264.0,38373535744.0,-0.14215308375613003
analysis_group_median,amp100_freq5,100,5,22,Group 0-31,Physical Shank A (0-63),200,27680323584.0,24792856576.0,-0.1589363032203354
analysis_group_median,amp100_freq5,100,5,23,Group 0-31,Physical Shank A (0-63),200,14479259648.0,12664144896.0,-0.1932381693892931
analysis_group_median,amp100_freq5,100,5,24,Group 0-31,Physical Shank A (0-63),200,15327698944.0,14404281344.0,-0.08964344645944353
analysis_group_median,amp100_freq5,100,5,25,Group 0-31,Physical Shank A (0-63),200,15273135104.0,14371136512.0,-0.08782207446923011
analysis_group_median,amp100_freq5,100,5,26,Group 0-31,Physical Shank A (0-63),200,15324682240.0,14402226176.0,-0.08956533101838679
analysis_group_median,amp100_freq5,100,5,27,Group 0-31,Physical Shank A (0-63),200,14924349440.0,14025020416.0,-0.08966517410451967
analysis_group_median,amp100_freq5,100,5,28,Group 0-31,Physical Shank A (0-63),200,15420868608.0,14481903616.0,-0.09063277578205198
analysis_group_median,amp100_freq5,100,5,29,Group 0-31,Physical Shank A (0-63),200,65330597888.0,62767255552.0,-0.05774671334079176
analysis_group_median,amp100_freq5,100,5,30,Group 0-31,Physical Shank A (0-63),200,73504727040.0,70613540864.0,-0.05789217022958263
analysis_group_median,amp100_freq5,100,5,31,Group 0-31,Physical Shank A (0-63),200,71382990848.0,68264292352.0,-0.06444921787025573
analysis_group_median,amp100_freq5,100,5,35,Group 32-63,Physical Shank A (0-63),200,87745241088.0,80675020800.0,-0.12119883749579298
analysis_group_median,amp100_freq5,100,5,36,Group 32-63,Physical Shank A (0-63),200,77398605824.0,71705477120.0,-0.11022425810573412
analysis_group_median,amp100_freq5,100,5,37,Group 32-63,Physical Shank A (0-63),200,69370920960.0,64653729792.0,-0.1015974380641905
analysis_group_median,amp100_freq5,100,5,38,Group 32-63,Physical Shank A (0-63),200,63378087936.0,59230076928.0,-0.09765417556591555
analysis_group_median,amp100_freq5,100,5,39,Group 32-63,Physical Shank A (0-63),200,59038228480.0,55220146176.0,-0.09645472511718212
analysis_group_median,amp100_freq5,100,5,40,Group 32-63,Physical Shank A (0-63),200,56779759616.0,53294559232.0,-0.09138848349454254
analysis_group_median,amp100_freq5,100,5,41,Group 32-63,Physical Shank A (0-63),200,57696616448.0,54250004480.0,-0.0888634594570861
analysis_group_median,amp100_freq5,100,5,42,Group 32-63,Physical Shank A (0-63),200,65451581440.0,61440565248.0,-0.09123656217235032
analysis_group_median,amp100_freq5,100,5,44,Group 32-63,Physical Shank A (0-63),200,51590778880.0,48493412352.0,-0.0893244515081171
analysis_group_median,amp100_freq5,100,5,45,Group 32-63,Physical Shank A (0-63),200,19789441024.0,18306543616.0,-0.11237143487849904
analysis_group_median,amp100_freq5,100,5,46,Group 32-63,Physical Shank A (0-63),200,10549073920.0,8643097600.0,-0.2874959957729805
analysis_group_median,amp100_freq5,100,5,47,Group 32-63,Physical Shank A (0-63),200,21656313856.0,18111797248.0,-0.2578579880354158
analysis_group_median,amp100_freq5,100,5,48,Group 32-63,Physical Shank A (0-63),200,196931780608.0,180016087040.0,-0.1295701123989611
analysis_group_median,amp100_freq5,100,5,49,Group 32-63,Physical Shank A (0-63),200,168046116864.0,154426949632.0,-0.12193266111230781
analysis_group_median,amp100_freq5,100,5,50,Group 32-63,Physical Shank A (0-63),200,138128523264.0,127589318656.0,-0.11450370736829485
analysis_group_median,amp100_freq5,100,5,51,Group 32-63,Physical Shank A (0-63),200,117543813120.0,108817047552.0,-0.11129401468646755
analysis_group_median,amp100_freq5,100,5,52,Group 32-63,Physical Shank A (0-63),200,97695973376.0,90823901184.0,-0.10522709492578028
analysis_group_median,amp100_freq5,100,5,53,Group 32-63,Physical Shank A (0-63),200,81897349120.0,76286287872.0,-0.10239299278794939
analysis_group_median,amp100_freq5,100,5,54,Group 32-63,Physical Shank A (0-63),200,66754830336.0,62346227712.0,-0.09856996130007653
analysis_group_median,amp100_freq5,100,5,55,Group 32-63,Physical Shank A (0-63),200,50058469376.0,46894157824.0,-0.09420597895769274
analysis_group_median,amp100_freq5,100,5,56,Group 32-63,Physical Shank A (0-63),200,35852791808.0,33667268608.0,-0.09073878249641604
analysis_group_median,amp100_freq5,100,5,57,Group 32-63,Physical Shank A (0-63),200,23780177920.0,22435571712.0,-0.0839715613674604
analysis_group_median,amp100_freq5,100,5,58,Group 32-63,Physical Shank A (0-63),200,14332840960.0,13522511872.0,-0.08396143522256636
analysis_group_median,amp100_freq5,100,5,59,Group 32-63,Physical Shank A (0-63),200,5423724032.0,5183770112.0,-0.06528203413227075
analysis_group_median,amp100_freq5,100,5,60,Group 32-63,Physical Shank A (0-63),200,1612176128.0,1560647680.0,-0.04686448273530035
analysis_group_median,amp100_freq5,100,5,61,Group 32-63,Physical Shank A (0-63),200,6317883392.0,5844547584.0,-0.11234995714602987
analysis_group_median,amp100_freq5,100,5,62,Group 32-63,Physical Shank A (0-63),200,42870784000.0,39980912640.0,-0.10068339599657272
analysis_group_median,amp100_freq5,100,5,63,Group 32-63,Physical Shank A (0-63),200,43007741952.0,40180084736.0,-0.09811578045123799
analysis_group_median,amp100_freq5,100,5,64,Group 64-95,Physical Shank B (64-127),200,147801063424.0,136289091584.0,-0.11698655448963236
analysis_group_median,amp100_freq5,100,5,65,Group 64-95,Physical Shank B (64-127),200,208309387264.0,192489553920.0,-0.11394769918948082
analysis_group_median,amp100_freq5,100,5,68,Group 64-95,Physical Shank B (64-127),200,22842599424.0,21027252224.0,-0.11946649922760044
analysis_group_median,amp100_freq5,100,5,69,Group 64-95,Physical Shank B (64-127),200,3862417152.0,4099032832.0,0.08577955770826759
analysis_group_median,amp100_freq5,100,5,70,Group 64-95,Physical Shank B (64-127),200,3464951808.0,3441699328.0,-0.009714220008591111
analysis_group_median,amp100_freq5,100,5,71,Group 64-95,Physical Shank B (64-127),200,15296194560.0,14239805440.0,-0.10324334417182462
analysis_group_median,amp100_freq5,100,5,72,Group 64-95,Physical Shank B (64-127),200,197317967872.0,183154638848.0,-0.1074600932100085
analysis_group_median,amp100_freq5,100,5,73,Group 64-95,Physical Shank B (64-127),200,14434285568.0,13398300672.0,-0.10744966949075208
analysis_group_median,amp100_freq5,100,5,74,Group 64-95,Physical Shank B (64-127),200,3641835008.0,3719180288.0,0.03031912154711722
analysis_group_median,amp100_freq5,100,5,75,Group 64-95,Physical Shank B (64-127),200,4907247104.0,4669544960.0,-0.07163195165440522
analysis_group_median,amp100_freq5,100,5,76,Group 64-95,Physical Shank B (64-127),200,15592840192.0,14406913024.0,-0.11412249313225245
analysis_group_median,amp100_freq5,100,5,77,Group 64-95,Physical Shank B (64-127),200,176732585984.0,166205816832.0,-0.08859719467758945
analysis_group_median,amp100_freq5,100,5,78,Group 64-95,Physical Shank B (64-127),200,99598450688.0,93897187328.0,-0.0850413576282692
analysis_group_median,amp100_freq5,100,5,79,Group 64-95,Physical Shank B (64-127),200,3492947456.0,3347838208.0,-0.06121513259438689
analysis_group_median,amp100_freq5,100,5,80,Group 64-95,Physical Shank B (64-127),200,15576986624.0,14269959168.0,-0.12643496360216902
analysis_group_median,amp100_freq5,100,5,81,Group 64-95,Physical Shank B (64-127),200,76859793408.0,70278627328.0,-0.1291430854651146
analysis_group_median,amp100_freq5,100,5,82,Group 64-95,Physical Shank B (64-127),200,75806187520.0,69854445568.0,-0.1179636778283083
analysis_group_median,amp100_freq5,100,5,83,Group 64-95,Physical Shank B (64-127),200,74173669376.0,68537360384.0,-0.11401651135117133
analysis_group_median,amp100_freq5,100,5,84,Group 64-95,Physical Shank B (64-127),200,65663959040.0,61061361664.0,-0.10484197423090033
analysis_group_median,amp100_freq5,100,5,85,Group 64-95,Physical Shank B (64-127),200,49358049280.0,46351671296.0,-0.09066401882813516
