condition,amplitude,frequency,trial_number,on_delta,off_delta,on_minus_off,condition_repeat_index,condition_repeat_fraction,epoch
amp100_freq5,100,5,264,-37.50762939453125,-30.36357307434082,-7.14405632019043,50,0.24623115577889448,early
amp250_freq5,250,5,265,-4.133260726928711,1.545572280883789,-5.6788330078125,50,0.24623115577889448,early
amp180_freq26,180,26,266,-1.9502182006835929,-6.172248840332031,4.2220306396484375,49,0.24120603015075376,early
amp100_freq5,100,5,267,33.9364013671875,18.132375717163086,15.804025650024414,51,0.25125628140703515,early
amp250_freq5,250,5,268,3.6930923461914062,27.010040283203125,-23.31694793701172,51,0.25125628140703515,early
amp250_freq26,250,26,269,0.6174106597900391,10.744636535644531,-10.127225875854492,34,0.1658291457286432,early
amp250_freq5,250,5,270,-5.148382186889648,-14.85452651977539,9.706144332885742,52,0.2562814070351759,early
amp100_freq5,100,5,271,-7.903619766235352,-15.601297378540039,7.697677612304687,52,0.2562814070351759,early
amp250_freq26,250,26,272,22.764997482299805,6.965705871582031,15.799291610717773,35,0.1708542713567839,early
amp100_freq26,100,26,273,9.40757942199707,-7.66132926940918,17.06890869140625,47,0.23115577889447236,early
amp250_freq26,250,26,274,18.439077377319336,66.90693473815918,-48.467857360839844,36,0.17587939698492464,early
amp180_freq26,180,26,275,19.50375747680664,38.93353843688965,-19.429780960083008,50,0.24623115577889448,early
amp100_freq5,100,5,276,-16.675594329833984,4.394002914428711,-21.069597244262695,53,0.2613065326633166,early
amp250_freq5,250,5,277,-14.62936019897461,-48.9200439453125,34.29068374633789,53,0.2613065326633166,early
amp250_freq5,250,5,278,-2.852712631225586,18.392955780029297,-21.245668411254883,54,0.2663316582914573,early
amp180_freq26,180,26,279,7.549856185913086,18.53453826904297,-10.984682083129883,51,0.25125628140703515,early
amp100_freq26,100,26,280,-26.442399978637695,10.714628219604492,-37.15702819824219,48,0.23618090452261306,early
amp180_freq5,180,5,281,-68.78043365478516,-60.905181884765625,-7.875251770019531,39,0.19095477386934673,early
amp180_freq26,180,26,282,-17.055377960205078,-7.9491424560546875,-9.10623550415039,52,0.2562814070351759,early
amp250_freq26,250,26,283,0.6518115997314451,-9.170339584350586,9.822151184082031,37,0.18090452261306533,early
amp250_freq26,250,26,284,33.78484916687012,37.005069732666016,-3.220220565795898,38,0.18592964824120603,early
amp250_freq26,250,26,285,-36.362953186035156,-56.008548736572266,19.64559555053711,39,0.19095477386934673,early
amp180_freq5,180,5,286,23.21920394897461,20.93571662902832,2.283487319946289,40,0.19597989949748743,early
amp100_freq26,100,26,287,34.06152153015137,2.0084095001220703,32.0531120300293,49,0.24120603015075376,early
amp250_freq26,250,26,288,-31.198888778686523,-54.94647026062012,23.747581481933594,40,0.19597989949748743,early
amp100_freq26,100,26,289,53.807199478149414,38.29396629333496,15.513233184814453,50,0.24623115577889448,early
amp100_freq5,100,5,290,-24.450658798217773,-29.604839324951172,5.154180526733398,54,0.2663316582914573,early
amp100_freq5,100,5,291,38.03707313537598,36.82647132873535,1.2106018066406248,55,0.271356783919598,early
amp100_freq26,100,26,292,6.296594619750977,44.758169174194336,-38.46157455444336,51,0.25125628140703515,early
amp250_freq26,250,26,293,49.799997329711914,-0.0266399383544913,49.826637268066406,41,0.20100502512562815,early
amp180_freq5,180,5,294,30.165578842163086,58.78340721130371,-28.617828369140625,41,0.20100502512562815,early
amp250_freq26,250,26,295,8.873174667358398,4.956312179565431,3.9168624877929688,42,0.20603015075376885,early
amp250_freq26,250,26,296,44.33790588378906,7.240699768066405,37.097206115722656,43,0.21105527638190955,early
amp180_freq5,180,5,297,66.42204284667969,37.85001182556152,28.572031021118164,42,0.20603015075376885,early
amp100_freq5,100,5,298,6.278224945068359,-5.278770446777343,11.556995391845703,56,0.27638190954773867,early
amp180_freq5,180,5,299,18.651308059692383,11.193021774291992,7.458286285400391,43,0.21105527638190955,early
amp100_freq5,100,5,300,-0.43862342834472656,11.754423141479492,-12.193046569824219,57,0.2814070351758794,early
amp100_freq26,100,26,301,-23.171424865722656,-15.678207397460938,-7.493217468261718,52,0.2562814070351759,early
amp180_freq5,180,5,302,38.12264823913574,-0.21634483337402344,38.338993072509766,44,0.21608040201005024,early
amp100_freq5,100,5,303,27.330751419067383,15.96735954284668,11.363391876220703,58,0.2864321608040201,early
amp250_freq26,250,26,304,49.26381492614746,26.344276428222656,22.919538497924805,44,0.21608040201005024,early
amp250_freq5,250,5,305,10.002573013305664,-11.261655807495117,21.26422882080078,55,0.271356783919598,early
amp250_freq5,250,5,306,2.626485824584961,9.267162322998047,-6.640676498413086,56,0.27638190954773867,early
amp100_freq26,100,26,307,20.467212677001953,-9.460851669311523,29.928064346313477,53,0.2613065326633166,early
amp250_freq26,250,26,308,24.456127166748047,74.65352058410645,-50.1973934173584,45,0.22110552763819097,early
amp100_freq5,100,5,309,29.3154354095459,14.285818099975586,15.029617309570312,59,0.2914572864321608,early
amp180_freq5,180,5,310,14.07602310180664,-29.396930694580078,43.47295379638672,45,0.22110552763819097,early
amp180_freq26,180,26,311,-42.65921592712402,-29.722055435180664,-12.93716049194336,53,0.2613065326633166,early
amp180_freq26,180,26,312,29.284305572509766,36.13436317443848,-6.850057601928711,54,0.2663316582914573,early
amp250_freq26,250,26,313,62.143850326538086,77.54182434082031,-15.397974014282227,46,0.22613065326633167,early
amp180_freq5,180,5,314,-72.32976913452148,-111.32744979858398,38.9976806640625,46,0.22613065326633167,early
amp250_freq5,250,5,315,-6.648374557495117,-12.56846809387207,5.920093536376953,57,0.2814070351758794,early
amp100_freq26,100,26,316,36.7897834777832,38.90342712402344,-2.1136436462402344,54,0.2663316582914573,early
amp250_freq5,250,5,317,-33.764665603637695,15.050785064697266,-48.81545066833496,58,0.2864321608040201,early
amp180_freq26,180,26,318,53.37629699707031,22.01114845275879,31.365148544311523,55,0.271356783919598,early
amp180_freq26,180,26,319,42.92713737487793,31.392858505249023,11.534278869628906,56,0.27638190954773867,early
amp180_freq26,180,26,320,-8.828468322753906,-16.557449340820312,7.728981018066406,57,0.2814070351758794,early
amp100_freq26,100,26,321,-75.16054153442383,-88.18422317504883,13.023681640625,55,0.271356783919598,early
amp250_freq26,250,26,322,1.8844280242919922,2.481016159057617,-0.596588134765625,47,0.23115577889447236,early
amp100_freq26,100,26,323,35.20115852355957,29.85645866394043,5.344699859619141,56,0.27638190954773867,early
amp100_freq26,100,26,324,0.2330322265625,-9.313575744628906,9.546607971191406,57,0.2814070351758794,early
amp100_freq5,100,5,325,10.623605728149414,-2.611478805541992,13.235084533691406,60,0.2964824120603015,early
amp100_freq5,100,5,326,12.968404769897461,-0.14092445373535156,13.109329223632812,61,0.3015075376884422,early
amp100_freq26,100,26,327,4.997858047485352,22.29656982421875,-17.2987117767334,58,0.2864321608040201,early
amp250_freq26,250,26,328,-29.317584991455078,11.473564147949219,-40.7911491394043,48,0.23618090452261306,early
amp100_freq5,100,5,329,30.77849769592285,-7.5811004638671875,38.35959815979004,62,0.3065326633165829,early
amp250_freq26,250,26,330,42.031246185302734,-19.575206756591797,61.60645294189453,49,0.24120603015075376,early
amp100_freq26,100,26,331,45.55994415283203,39.89330291748047,5.666641235351563,59,0.2914572864321608,early
amp180_freq5,180,5,332,70.04318809509277,35.98770523071289,34.05548286437988,47,0.23115577889447236,early
amp250_freq26,250,26,333,-27.93340301513672,-30.330381393432617,2.3969783782958984,50,0.24623115577889448,early
amp250_freq26,250,26,334,-13.666166305541992,37.24632453918457,-50.91249084472656,51,0.25125628140703515,early
amp100_freq5,100,5,335,39.5018367767334,3.225494384765626,36.27634239196777,63,0.31155778894472363,early
amp180_freq5,180,5,336,46.8498649597168,16.569229125976562,30.280635833740234,48,0.23618090452261306,early
amp250_freq26,250,26,337,-13.620508193969727,-3.958070755004883,-9.662437438964844,52,0.2562814070351759,early
amp180_freq5,180,5,338,36.615365982055664,1.1351070404052734,35.48025894165039,49,0.24120603015075376,early
amp100_freq5,100,5,339,24.53917694091797,55.605112075805664,-31.065935134887695,64,0.3165829145728643,early
amp180_freq26,180,26,340,-18.489431381225586,-9.368608474731445,-9.12082290649414,58,0.2864321608040201,early
amp100_freq5,100,5,341,-20.855661392211914,-14.60491943359375,-6.250741958618164,65,0.32160804020100503,early
amp100_freq26,100,26,342,-5.623434066772461,-1.3863563537597658,-4.237077713012695,60,0.2964824120603015,early
amp250_freq5,250,5,343,18.322683334350586,49.280656814575195,-30.95797348022461,59,0.2914572864321608,early
amp100_freq5,100,5,344,-67.95284461975098,-60.28455924987793,-7.668285369873047,66,0.32663316582914576,early
amp180_freq26,180,26,345,-18.932466506958008,-16.093727111816406,-2.8387393951416016,59,0.2914572864321608,early
amp180_freq5,180,5,346,-9.40860366821289,11.81382942199707,-21.22243309020996,50,0.24623115577889448,early
amp100_freq5,100,5,347,10.14730453491211,-30.809011459350586,40.956315994262695,67,0.3316582914572864,early
amp180_freq26,180,26,348,63.94178009033204,41.42231369018555,22.519466400146484,60,0.2964824120603015,early
amp180_freq26,180,26,349,32.46927833557129,88.03420066833496,-55.56492233276367,61,0.3015075376884422,early
amp100_freq26,100,26,350,9.436088562011719,-10.794084548950195,20.230173110961914,61,0.3015075376884422,early
amp100_freq5,100,5,351,-46.35823631286621,2.0621814727783203,-48.42041778564453,68,0.33668341708542715,middle
amp250_freq5,250,5,352,-25.756731033325195,-74.51415824890137,48.75742721557617,60,0.2964824120603015,early
amp250_freq26,250,26,353,11.651947021484375,26.965307235717773,-15.313360214233398,53,0.2613065326633166,early
amp250_freq5,250,5,354,34.27709770202637,33.07053184509277,1.2065658569335938,61,0.3015075376884422,early
amp100_freq26,100,26,355,-30.893606185913086,-27.357664108276367,-3.5359420776367188,62,0.3065326633165829,early
amp100_freq5,100,5,356,6.988441467285156,25.119224548339844,-18.130783081054688,69,0.3417085427135678,middle
amp250_freq5,250,5,357,-24.626541137695312,-16.021604537963867,-8.604936599731445,62,0.3065326633165829,early
amp250_freq5,250,5,358,36.86140251159668,20.372838973999023,16.488563537597656,63,0.31155778894472363,early
amp180_freq26,180,26,359,-28.213478088378906,7.844135284423828,-36.057613372802734,62,0.3065326633165829,early
amp180_freq26,180,26,360,50.99100875854492,-0.43851661682128906,51.42952537536621,63,0.31155778894472363,early
amp100_freq26,100,26,361,-72.97213363647461,-87.81179809570312,14.839664459228516,63,0.31155778894472363,early
amp180_freq26,180,26,362,42.24573516845703,53.5754337310791,-11.32969856262207,64,0.3165829145728643,early
amp100_freq5,100,5,363,5.462881088256836,38.87406349182129,-33.41118240356445,70,0.34673366834170855,middle
amp100_freq26,100,26,364,-4.198574066162109,-44.89374923706055,40.69517517089844,64,0.3165829145728643,early
amp100_freq5,100,5,365,12.222457885742188,8.56405258178711,3.658405303955078,71,0.35175879396984927,middle
amp250_freq26,250,26,366,47.97911262512207,33.79300117492676,14.186111450195312,54,0.2663316582914573,early
amp100_freq26,100,26,367,-27.48943519592285,-30.349853515625,2.8604183197021484,65,0.32160804020100503,early
amp100_freq5,100,5,368,16.402280807495117,-14.935125350952148,31.337406158447266,72,0.35678391959798994,middle
amp100_freq26,100,26,369,26.85010528564453,42.48515701293945,-15.635051727294924,66,0.32663316582914576,early
amp100_freq5,100,5,370,24.227745056152344,56.63753318786621,-32.40978813171387,73,0.36180904522613067,middle
amp250_freq26,250,26,371,46.90921211242676,34.080108642578125,12.829103469848633,55,0.271356783919598,early
amp100_freq26,100,26,372,14.266624450683594,29.353866577148438,-15.087242126464844,67,0.3316582914572864,early
amp100_freq26,100,26,373,-58.646846771240234,-59.63674545288086,0.989898681640625,68,0.33668341708542715,middle
amp250_freq5,250,5,374,24.44477653503418,15.875614166259766,8.569162368774414,64,0.3165829145728643,early
amp250_freq26,250,26,375,18.87253761291504,28.005422592163086,-9.132884979248047,56,0.27638190954773867,early
amp180_freq5,180,5,376,-13.636873245239258,24.12128257751465,-37.758155822753906,51,0.25125628140703515,early
amp100_freq26,100,26,377,-35.39719581604004,-76.35622024536133,40.95902442932129,69,0.3417085427135678,middle
amp100_freq26,100,26,378,49.521345138549805,13.572998046875,35.948347091674805,70,0.34673366834170855,middle
amp180_freq26,180,26,379,56.34774589538574,-36.19561767578125,92.54336357116699,65,0.32160804020100503,early
amp250_freq5,250,5,380,62.17399215698242,109.97650337219238,-47.80251121520996,65,0.32160804020100503,early
amp250_freq5,250,5,381,-34.32409858703613,-45.00572395324707,10.681625366210938,66,0.32663316582914576,early
amp180_freq26,180,26,382,94.74930763244629,53.40554618835449,41.3437614440918,66,0.32663316582914576,early
amp100_freq5,100,5,383,4.340173721313477,15.958929061889648,-11.618755340576174,74,0.36683417085427134,middle
amp250_freq26,250,26,384,-40.333723068237305,-25.861371994018555,-14.47235107421875,57,0.2814070351758794,early
amp180_freq26,180,26,385,14.397809982299805,-1.4548377990722665,15.85264778137207,67,0.3316582914572864,early
amp250_freq26,250,26,386,32.392333984375,65.52394104003906,-33.13160705566406,58,0.2864321608040201,early
amp100_freq5,100,5,387,32.63164520263672,45.17107391357422,-12.5394287109375,75,0.37185929648241206,middle
amp180_freq5,180,5,388,-76.90162086486816,-21.268775939941406,-55.63284492492676,52,0.2562814070351759,early
amp180_freq26,180,26,389,42.91883087158203,59.48346519470215,-16.564634323120117,68,0.33668341708542715,middle
amp250_freq5,250,5,390,-24.965377807617188,5.718004226684571,-30.683382034301758,67,0.3316582914572864,early
amp100_freq26,100,26,391,-37.49713134765625,-23.7584171295166,-13.738714218139648,71,0.35175879396984927,middle
amp250_freq26,250,26,392,-22.777475357055664,-7.915267944335938,-14.862207412719727,59,0.2914572864321608,early
amp180_freq5,180,5,393,-86.60760498046875,-105.40491676330566,18.79731178283691,53,0.2613065326633166,early
amp180_freq26,180,26,394,71.56731224060059,47.585073471069336,23.98223876953125,69,0.3417085427135678,middle
amp180_freq5,180,5,395,-35.9622688293457,-121.2814998626709,85.3192310333252,54,0.2663316582914573,early
amp180_freq26,180,26,396,2.1158275604248047,-8.144832611083984,10.260660171508789,70,0.34673366834170855,middle
amp250_freq5,250,5,397,-1.8489055633544922,10.252212524414062,-12.101118087768555,68,0.33668341708542715,middle
amp100_freq5,100,5,398,-8.620128631591797,0.7967891693115234,-9.41691780090332,76,0.3768844221105528,middle
amp100_freq26,100,26,399,18.318431854248047,25.505870819091797,-7.18743896484375,72,0.35678391959798994,middle
amp250_freq26,250,26,400,-34.774126052856445,-37.70270347595215,2.928577423095703,60,0.2964824120603015,early
amp180_freq26,180,26,401,-3.835214614868164,2.292726516723633,-6.127941131591797,71,0.35175879396984927,middle
amp250_freq26,250,26,402,-4.262107849121094,33.143632888793945,-37.40574073791504,61,0.3015075376884422,early
amp100_freq5,100,5,403,-13.635673522949219,8.891128540039062,-22.52680206298828,77,0.38190954773869346,middle
amp250_freq5,250,5,404,10.097795486450195,-5.310331344604492,15.408126831054688,69,0.3417085427135678,middle
amp100_freq5,100,5,405,-0.753778457641602,-8.810699462890625,8.056921005249023,78,0.3869346733668342,middle
amp250_freq5,250,5,406,28.134119033813477,25.051055908203125,3.0830631256103516,70,0.34673366834170855,middle
amp100_freq26,100,26,407,4.538139343261719,0.6640644073486324,3.874074935913086,73,0.36180904522613067,middle
amp100_freq5,100,5,408,-3.433996200561523,-12.197380065917969,8.763383865356445,79,0.39195979899497485,middle
amp100_freq5,100,5,409,37.64717674255371,19.879638671875,17.76753807067871,80,0.3969849246231156,middle
amp100_freq26,100,26,410,4.119426727294922,44.96916961669922,-40.8497428894043,74,0.36683417085427134,middle
amp100_freq26,100,26,411,-17.379592895507812,-29.956283569335938,12.576690673828125,75,0.37185929648241206,middle
amp180_freq26,180,26,412,-3.002460479736328,1.70916748046875,-4.711627960205078,72,0.35678391959798994,middle
amp180_freq5,180,5,413,-6.9652061462402335,16.326663970947266,-23.2918701171875,55,0.271356783919598,early
amp250_freq26,250,26,414,-5.35453987121582,-14.180429458618164,8.825889587402344,62,0.3065326633165829,early
amp250_freq5,250,5,415,6.775104522705079,17.82657814025879,-11.051473617553711,71,0.35175879396984927,middle
amp250_freq26,250,26,416,2.600442886352539,0.9721508026123047,1.6282920837402344,63,0.31155778894472363,early
amp180_freq26,180,26,417,-4.068920135498047,14.692878723144531,-18.761798858642578,73,0.36180904522613067,middle
amp250_freq26,250,26,418,-9.220207214355469,-5.6443328857421875,-3.5758743286132812,64,0.3165829145728643,early
amp250_freq26,250,26,419,-18.056501388549805,-11.871101379394531,-6.185400009155273,65,0.32160804020100503,early
amp250_freq5,250,5,420,5.2522735595703125,35.72247505187988,-30.47020149230957,72,0.35678391959798994,middle
amp180_freq26,180,26,421,-22.248083114624023,-14.633838653564453,-7.61424446105957,74,0.36683417085427134,middle
amp250_freq26,250,26,422,-43.00769805908203,-6.53481101989746,-36.47288703918457,66,0.32663316582914576,early
amp180_freq5,180,5,423,48.04361915588379,45.17422294616699,2.869396209716797,56,0.27638190954773867,early
amp250_freq26,250,26,424,23.543899536132812,68.22271919250488,-44.67881965637207,67,0.3316582914572864,early
amp250_freq26,250,26,425,-19.756439208984375,-40.70286750793457,20.946428298950195,68,0.33668341708542715,middle
amp180_freq5,180,5,426,9.762004852294922,29.131214141845703,-19.36920928955078,57,0.2814070351758794,early
amp250_freq5,250,5,427,-13.989133834838867,-27.643930435180664,13.654796600341797,73,0.36180904522613067,middle
amp100_freq26,100,26,428,-3.499706268310546,-31.742698669433594,28.242992401123047,76,0.3768844221105528,middle
amp180_freq5,180,5,429,23.384572982788086,43.47596740722656,-20.091394424438477,58,0.2864321608040201,early
amp100_freq26,100,26,430,27.10025978088379,-8.497068405151367,35.597328186035156,77,0.38190954773869346,middle
amp250_freq5,250,5,431,22.038188934326172,33.84469985961914,-11.806510925292969,74,0.36683417085427134,middle
amp100_freq26,100,26,432,50.01030921936035,31.038278579711914,18.972030639648438,78,0.3869346733668342,middle
amp100_freq26,100,26,433,-24.122703552246094,-44.2303352355957,20.10763168334961,79,0.39195979899497485,middle
amp180_freq26,180,26,434,4.977367401123047,24.319496154785156,-19.34212875366211,75,0.37185929648241206,middle
amp100_freq26,100,26,435,10.469806671142578,8.514881134033203,1.9549255371093757,80,0.3969849246231156,middle
amp250_freq5,250,5,436,26.342864990234375,0.996826171875,25.346038818359375,75,0.37185929648241206,middle
amp100_freq26,100,26,437,32.62821006774902,35.94029235839844,-3.312082290649414,81,0.4020100502512563,middle
amp180_freq26,180,26,438,87.85960006713867,23.881258010864258,63.978342056274414,76,0.3768844221105528,middle
amp180_freq5,180,5,439,-15.956108093261719,-9.68952751159668,-6.266580581665039,59,0.2914572864321608,early
amp180_freq5,180,5,440,20.99100112915039,16.477506637573242,4.513494491577148,60,0.2964824120603015,early
amp250_freq26,250,26,441,54.03221130371094,21.06290626525879,32.96930503845215,69,0.3417085427135678,middle
amp180_freq26,180,26,442,-0.5369853973388672,4.601192474365235,-5.138177871704102,77,0.38190954773869346,middle
amp100_freq5,100,5,443,10.695152282714844,54.37075996398926,-43.675607681274414,81,0.4020100502512563,middle
amp250_freq5,250,5,444,-44.55988883972168,-51.46459197998047,6.904703140258789,76,0.3768844221105528,middle
amp180_freq26,180,26,445,11.806812286376951,30.949451446533203,-19.14263916015625,78,0.3869346733668342,middle
amp250_freq5,250,5,446,29.010059356689453,15.902196884155273,13.10786247253418,77,0.38190954773869346,middle
amp180_freq26,180,26,447,43.92032241821289,13.215723037719727,30.704599380493164,79,0.39195979899497485,middle
amp180_freq5,180,5,448,15.168489456176758,35.62307167053223,-20.45458221435547,61,0.3015075376884422,early
amp250_freq26,250,26,449,-9.321786880493164,38.42806053161621,-47.749847412109375,70,0.34673366834170855,middle
amp100_freq26,100,26,450,-21.55931854248047,-74.0929946899414,52.53367614746094,82,0.40703517587939697,middle
amp100_freq5,100,5,451,33.646324157714844,73.56552696228027,-39.91920280456543,82,0.40703517587939697,middle
amp180_freq5,180,5,452,-9.08549690246582,-39.55640411376953,30.47090721130371,62,0.3065326633165829,early
amp100_freq26,100,26,453,-7.668447494506833,30.563121795654297,-38.23156929016113,83,0.4120603015075377,middle
amp250_freq26,250,26,454,6.833427429199219,-17.627365112304688,24.460792541503906,71,0.35175879396984927,middle
amp250_freq5,250,5,455,-13.644964218139648,-29.232107162475586,15.587142944335938,78,0.3869346733668342,middle
amp250_freq5,250,5,456,31.421501159667972,65.29547500610352,-33.87397384643555,79,0.39195979899497485,middle
amp250_freq26,250,26,457,52.72305870056152,39.15524864196777,13.56781005859375,72,0.35678391959798994,middle
amp180_freq5,180,5,458,14.040889739990234,34.495046615600586,-20.45415687561035,63,0.31155778894472363,early
amp180_freq26,180,26,459,17.649152755737305,7.889560699462891,9.759592056274414,80,0.3969849246231156,middle
amp250_freq26,250,26,460,8.243247985839844,26.61602783203125,-18.372779846191406,73,0.36180904522613067,middle
amp100_freq26,100,26,461,16.395849227905273,41.72111511230469,-25.325265884399414,84,0.41708542713567837,middle
amp180_freq26,180,26,462,-41.35672950744629,-14.527725219726562,-26.829004287719727,81,0.4020100502512563,middle
amp100_freq5,100,5,463,46.74658393859863,2.7721614837646484,43.974422454833984,83,0.4120603015075377,middle
amp250_freq26,250,26,464,3.887727737426757,7.644750595092773,-3.7570228576660143,74,0.36683417085427134,middle
amp250_freq26,250,26,465,38.1121768951416,21.914512634277344,16.197664260864258,75,0.37185929648241206,middle
amp180_freq26,180,26,466,-27.500062942504883,-10.998918533325195,-16.501144409179688,82,0.40703517587939697,middle
amp180_freq26,180,26,467,-15.679384231567383,-30.490367889404297,14.810983657836914,83,0.4120603015075377,middle
amp100_freq5,100,5,468,5.779714584350587,-0.8596382141113281,6.639352798461914,84,0.41708542713567837,middle
amp250_freq26,250,26,469,10.731742858886719,29.721248626708984,-18.989505767822266,76,0.3768844221105528,middle
amp180_freq5,180,5,470,7.631153106689452,7.634489059448242,-0.0033359527587892845,64,0.3165829145728643,early
amp180_freq5,180,5,471,-28.1307430267334,-36.53179168701172,8.40104866027832,65,0.32160804020100503,early
amp180_freq26,180,26,472,8.195301055908203,-17.77962875366211,25.974929809570312,84,0.41708542713567837,middle
amp250_freq26,250,26,473,-24.456186294555664,5.592533111572266,-30.04871940612793,77,0.38190954773869346,middle
amp100_freq5,100,5,474,-50.73252868652344,-22.03369903564453,-28.698829650878906,85,0.4221105527638191,middle
amp180_freq5,180,5,475,-3.0729560852050772,-24.323774337768555,21.250818252563477,66,0.32663316582914576,early
amp250_freq26,250,26,476,25.66684913635254,57.87392997741699,-32.20708084106445,78,0.3869346733668342,middle
amp250_freq5,250,5,477,-33.31103515625,-21.675424575805664,-11.635610580444336,80,0.3969849246231156,middle
amp180_freq5,180,5,478,-21.54271125793457,9.861328125,-31.40403938293457,67,0.3316582914572864,early
amp180_freq5,180,5,479,32.61872100830078,3.892740249633789,28.725980758666992,68,0.33668341708542715,middle
amp250_freq5,250,5,480,17.068603515625,-23.896177291870117,40.96478080749512,81,0.4020100502512563,middle
amp100_freq5,100,5,481,32.1498908996582,14.142122268676758,18.007768630981445,86,0.4271356783919598,middle
amp180_freq26,180,26,482,52.22861289978027,21.558713912963867,30.669898986816406,85,0.4221105527638191,middle
amp180_freq5,180,5,483,-30.029260635375977,-0.12155723571777344,-29.907703399658203,69,0.3417085427135678,middle
amp250_freq5,250,5,484,10.56196403503418,34.77575874328613,-24.213794708251953,82,0.40703517587939697,middle
amp180_freq5,180,5,485,-1.5240554809570315,-31.04923439025879,29.525178909301758,70,0.34673366834170855,middle
amp100_freq5,100,5,486,58.47712707519531,-26.80379295349121,85.28092002868652,87,0.4321608040201005,middle
amp180_freq26,180,26,487,-3.416778564453124,35.3560791015625,-38.772857666015625,86,0.4271356783919598,middle
amp100_freq26,100,26,488,-35.97940635681152,-10.690410614013672,-25.28899574279785,85,0.4221105527638191,middle
amp100_freq5,100,5,489,-44.0429801940918,-9.502166748046875,-34.54081344604492,88,0.4371859296482412,middle
amp180_freq5,180,5,490,-64.8128547668457,-77.66286277770996,12.850008010864258,71,0.35175879396984927,middle
amp180_freq26,180,26,491,77.62887382507324,77.2531681060791,0.3757057189941415,87,0.4321608040201005,middle
amp180_freq5,180,5,492,-35.81871223449707,-9.825174331665039,-25.99353790283203,72,0.35678391959798994,middle
amp250_freq5,250,5,493,-47.714284896850586,-78.11030960083008,30.396024703979492,83,0.4120603015075377,middle
amp100_freq26,100,26,494,-16.487661361694336,16.344602584838867,-32.8322639465332,86,0.4271356783919598,middle
amp100_freq5,100,5,495,28.30352783203125,11.487876892089844,16.815650939941406,89,0.44221105527638194,middle
amp180_freq26,180,26,496,-25.516292572021484,29.819644927978516,-55.3359375,88,0.4371859296482412,middle
amp180_freq5,180,5,497,8.783931732177734,-25.12986183166504,33.91379356384277,73,0.36180904522613067,middle
amp250_freq5,250,5,498,-8.639656066894531,4.172801971435546,-12.812458038330078,84,0.41708542713567837,middle
amp250_freq5,250,5,499,-2.7361507415771484,16.287044525146484,-19.023195266723633,85,0.4221105527638191,middle
amp250_freq26,250,26,500,23.91036605834961,7.885105133056641,16.02526092529297,79,0.39195979899497485,middle
amp100_freq26,100,26,501,-2.636171340942383,55.97098159790039,-58.60715293884277,87,0.4321608040201005,middle
amp250_freq26,250,26,502,-45.582231521606445,-93.33280754089355,47.75057601928711,80,0.3969849246231156,middle
amp180_freq5,180,5,503,50.28370666503906,47.32262420654297,2.9610824584960938,74,0.36683417085427134,middle
amp100_freq26,100,26,504,76.09845542907715,41.443809509277344,34.654645919799805,88,0.4371859296482412,middle
amp100_freq26,100,26,505,29.998550415039062,-54.63471221923828,84.63326263427734,89,0.44221105527638194,middle
amp180_freq5,180,5,506,36.81409454345703,12.488849639892578,24.325244903564453,75,0.37185929648241206,middle
amp100_freq26,100,26,507,86.64424705505371,45.92611503601075,40.71813201904297,90,0.4472361809045226,middle
amp180_freq26,180,26,508,-34.909751892089844,26.219860076904297,-61.12961196899414,89,0.44221105527638194,middle
amp100_freq5,100,5,509,-61.90397262573242,-69.88503456115723,7.981061935424805,90,0.4472361809045226,middle
amp250_freq26,250,26,510,-11.832464218139648,3.4154644012451176,-15.247928619384766,81,0.4020100502512563,middle
amp100_freq26,100,26,511,-21.560684204101562,-33.23096466064453,11.670280456542969,91,0.45226130653266333,middle
amp100_freq5,100,5,512,31.660566329956055,22.536897659301758,9.123668670654297,91,0.45226130653266333,middle
amp250_freq5,250,5,513,9.674957275390625,-8.345016479492188,18.019973754882812,86,0.4271356783919598,middle
amp180_freq26,180,26,514,68.71535682678223,20.822927474975586,47.89242935180664,90,0.4472361809045226,middle
amp100_freq5,100,5,515,45.48501968383789,43.96822166442871,1.5167980194091797,92,0.457286432160804,middle
amp250_freq26,250,26,516,-29.160263061523438,-19.177173614501953,-9.983089447021484,82,0.40703517587939697,middle
amp100_freq5,100,5,517,7.412748336791992,52.650835037231445,-45.23808670043945,93,0.4623115577889447,middle
amp100_freq26,100,26,518,8.925167083740233,-0.3735389709472652,9.2987060546875,92,0.457286432160804,middle
amp250_freq26,250,26,519,-16.25537109375,9.36989974975586,-25.62527084350586,83,0.4120603015075377,middle
amp180_freq26,180,26,520,-47.28374099731445,24.895774841308594,-72.17951583862305,91,0.45226130653266333,middle
amp180_freq5,180,5,521,-65.05863571166992,-4.351959228515624,-60.7066764831543,76,0.3768844221105528,middle
amp100_freq26,100,26,522,33.53695106506348,35.93519401550293,-2.398242950439453,93,0.4623115577889447,middle
amp100_freq26,100,26,523,-10.491336822509766,-1.036346435546875,-9.45499038696289,94,0.46733668341708545,middle
amp180_freq5,180,5,524,-80.95477676391602,-68.92302131652832,-12.031755447387695,77,0.38190954773869346,middle
amp180_freq5,180,5,525,-17.047161102294922,-37.04591751098633,19.998756408691406,78,0.3869346733668342,middle
amp180_freq26,180,26,526,15.884122848510742,25.727506637573242,-9.8433837890625,92,0.457286432160804,middle
