cluster_id,condition,n_trials,mean_on_hz,mean_off_hz,mean_delta_hz,sem_delta_hz,median_delta_hz,t_stat,p_value,q_value_bh,KSLabel,ContamPct,Amplitude,is_ks_good,direction,responsive_q05
98,amp180_freq50,200,11.22,12.613333333333333,-1.3933333333333335,0.35495031541023725,-0.8333333333333339,-3.9254320191911227,0.00011924811213797261,0.0015157062674379148,mua,110.1,11.5,False,ON<OFF,True
99,amp180_freq50,200,1.6666666666666665,1.958333333333333,-0.29166666666666674,0.2162434663504352,0.0,-1.3487883430152001,0.17893782778106404,0.45148912548473535,mua,199.7,7.1,False,ON<OFF,False
100,amp180_freq50,200,1.2383333333333333,1.4316666666666669,-0.19333333333333333,0.0728444186221551,-0.33333333333333326,-2.654058292868747,0.00859597311677755,0.059312214505765085,mua,159.4,9.3,False,ON<OFF,False
101,amp180_freq50,200,16.958333333333332,15.023333333333333,1.9350000000000003,0.5857258783581684,1.3333333333333321,3.3035931508164613,0.0011318403990779678,0.010666905614725043,mua,111.8,11.1,False,ON>OFF,True
102,amp180_freq50,200,14.501666666666665,13.41,1.0916666666666666,0.3727898764929564,1.333333333333334,2.928369935730518,0.0038047342365513295,0.030003047122519055,mua,56.8,9.5,False,ON>OFF,True
103,amp180_freq50,200,2.8633333333333337,2.918333333333333,-0.05500000000000002,0.17382897664417563,0.0,-0.31640294421443843,0.7520283237876506,0.9024339885451808,mua,127.0,10.2,False,ON<OFF,False
104,amp180_freq50,200,8.665,8.775,-0.11,0.4550302632574878,0.0,-0.24174216284545086,0.8092288822596434,0.9255095345471828,good,16.0,17.2,True,ON<OFF,False
105,amp180_freq50,200,8.278333333333334,8.708333333333332,-0.42999999999999994,0.275660619638407,-0.6666666666666661,-1.559889114970593,0.12037498004887595,0.37387630446940556,mua,88.6,11.5,False,ON<OFF,False
106,amp180_freq50,200,21.18,17.855,3.325,0.6035879946923095,2.666666666666668,5.508724542632732,1.1091455145449498e-07,3.759419533510251e-06,mua,117.3,14.6,False,ON>OFF,True
107,amp180_freq50,200,1.1966666666666665,1.4466666666666668,-0.25,0.21490717095365425,0.0,-1.1632929645419496,0.24610363483078443,0.5434292183511326,mua,184.3,7.8,False,ON<OFF,False
108,amp180_freq50,200,0.019999999999999997,0.021666666666666664,-0.0016666666666666674,0.011931663789333245,0.0,-0.13968434713662028,0.8890506649093999,0.9564675034408259,good,0.0,42.5,True,ON<OFF,False
109,amp180_freq50,200,0.1,0.15666666666666665,-0.056666666666666664,0.033174664237818834,0.0,-1.7081308272011733,0.0891714060201961,0.315295407415732,good,0.0,16.3,True,ON<OFF,False
110,amp180_freq50,200,1.3733333333333335,1.8183333333333331,-0.445,0.10216193176280262,-0.33333333333333326,-4.355829929226393,2.121140994095804e-05,0.00035026020517889685,mua,130.7,10.0,False,ON<OFF,True
111,amp180_freq50,200,0.835,1.155,-0.31999999999999995,0.06401074728299559,-0.3333333333333333,-4.999160509488501,1.2596003753158477e-06,2.797181523115193e-05,mua,165.2,9.5,False,ON<OFF,True
112,amp180_freq50,200,0.06,0.08333333333333331,-0.02333333333333333,0.019700436611407045,0.0,-1.184406914099698,0.23766470242187893,0.5345380734331433,good,14.7,37.1,True,ON<OFF,False
113,amp180_freq50,200,1.1883333333333335,1.3533333333333335,-0.165,0.24135525479530948,0.0,-0.6836395592046859,0.49499803655039987,0.7699074479752142,good,0.2,25.5,True,ON<OFF,False
114,amp180_freq50,200,3.135,3.9333333333333336,-0.7983333333333335,0.15566534671372492,-1.0,-5.128523143956387,6.904239416594665e-07,1.6596948384565685e-05,mua,109.5,10.4,False,ON<OFF,True
115,amp180_freq50,200,8.831666666666667,10.963333333333333,-2.131666666666667,0.3997688996003323,-2.0,-5.332247377917077,2.62102326981826e-07,7.486938847052459e-06,mua,140.9,12.6,False,ON<OFF,True
116,amp180_freq50,200,11.0,11.761666666666665,-0.7616666666666664,0.4882790200814519,-0.16666666666666652,-1.5599004572009043,0.12037229915331046,0.37387630446940556,mua,115.4,9.6,False,ON<OFF,False
117,amp180_freq50,200,19.586666666666662,12.528333333333332,7.058333333333334,0.6148335627490964,6.666666666666667,11.48007161771311,9.744281665589019e-24,9.412976088958993e-21,mua,55.2,17.7,False,ON>OFF,True
118,amp180_freq50,200,1.7083333333333335,2.341666666666667,-0.6333333333333333,0.1787418027466842,-0.33333333333333337,-3.5432860338267016,0.0004923692542120662,0.005086937963303272,mua,184.0,9.0,False,ON<OFF,True
119,amp180_freq50,200,0.61,0.93,-0.32,0.0726325584974157,-0.3333333333333333,-4.405737683209739,1.72135626536459e-05,0.00029430622165348564,mua,156.0,10.0,False,ON<OFF,True
120,amp180_freq50,200,2.036666666666667,1.788333333333333,0.24833333333333332,0.23412163440932252,0.3333333333333333,1.0607022027668063,0.2901109048069954,0.5918630074837542,mua,53.8,10.0,False,ON>OFF,False
121,amp180_freq50,200,4.185,4.618333333333334,-0.43333333333333324,0.3068363087701261,-0.16666666666666652,-1.4122622419433923,0.159434646194976,0.42451627530544517,mua,145.0,9.4,False,ON<OFF,False
