trial,condition,n_on_edges,onset_ms,last_ms,span_ms,has_blip
720,amp100_freq26,6,319.0500000000611,2163.0999999997584,1844.0499999996973,True
721,amp180_freq26,16,60.15000000024884,2443.949999999859,2383.79999999961,True
722,amp180_freq5,6,419.0500000004249,1414.3999999996595,995.3499999992346,True
723,amp180_freq26,12,122.75000000045111,2428.549999999632,2305.7999999991807,True
724,amp180_freq5,4,799.8999999999796,1002.7000000000044,202.80000000002474,True
725,amp180_freq26,20,648.1499999999869,2492.150000000038,1844.000000000051,True
726,amp180_freq26,16,183.29999999969004,2641.9999999998254,2458.7000000001353,True
727,amp250_freq5,4,92.89999999964493,1693.5499999999593,1600.6500000003143,True
728,amp250_freq26,58,18.100000000231375,2520.499999999629,2502.3999999993976,True
729,amp250_freq26,65,58.75000000014552,2673.45000000023,2614.7000000000844,True
730,amp250_freq26,55,66.10000000000582,2668.3499999999185,2602.2499999999127,True
731,amp180_freq5,16,23.549999999886495,2625.799999999799,2602.2499999999127,True
732,amp250_freq5,12,1.8000000000029104,2469.850000000406,2468.050000000403,True
733,amp100_freq5,14,214.04999999958818,2619.7000000001935,2405.6500000006054,True
734,amp100_freq26,10,117.40000000008877,2579.2499999997744,2461.8499999996857,True
735,amp100_freq26,13,76.94999999966967,2076.9499999996697,2000.0,True
736,amp250_freq26,24,111.35000000012951,2392.20000000023,2280.8500000001004,True
737,amp100_freq26,8,70.85000000006403,2532.6999999997497,2461.8499999996857,True
738,amp100_freq5,2,966.4499999998952,1303.3999999997832,336.94999999988795,True
739,amp180_freq5,8,317.5499999997555,2520.3499999997803,2202.8000000000247,True
740,amp180_freq5,4,720.0999999995474,2517.3500000000786,1797.2500000005311,True
741,amp100_freq5,7,105.55000000022119,2670.29999999977,2564.749999999549,True
742,amp180_freq5,3,717.1500000004016,2517.4999999999272,1800.3499999995256,True
743,amp250_freq26,24,96.3499999998021,2592.450000000099,2496.100000000297,True
744,amp250_freq5,5,1013.7500000000728,2018.449999999575,1004.6999999995023,True
745,amp100_freq5,4,21.600000000034925,2427.249999999731,2405.649999999696,True
746,amp250_freq5,8,216.1999999998443,2618.69999999999,2402.5000000001455,True
747,amp250_freq26,53,57.14999999963766,2681.19999999999,2624.050000000352,True
748,amp250_freq26,37,94.65000000000146,2631.3499999996566,2536.699999999655,True
749,amp250_freq5,5,391.1500000003798,2391.200000000026,2000.0499999996464,True
750,amp180_freq5,6,16.849999999976717,2219.6500000000015,2202.8000000000247,True
751,amp250_freq5,6,391.34999999987485,2201.049999999668,1809.6999999997934,True
752,amp250_freq26,31,7.649999999557622,2622.349999999642,2614.7000000000844,True
753,amp250_freq26,48,1.449999999749707,2628.649999999652,2627.1999999999025,True
754,amp100_freq5,6,117.00000000018917,2522.649999999885,2405.649999999696,True
755,amp250_freq26,36,26.600000000144064,2688.100000000304,2661.50000000016,True
756,amp100_freq26,9,491.5499999997337,2681.9500000001426,2190.400000000409,True
757,amp100_freq26,8,23.650000000088767,2638.2999999996173,2614.6499999995285,True
758,amp250_freq26,35,136.0500000000684,2519.8499999996784,2383.79999999961,True
759,amp100_freq26,7,444.99999999970896,2288.99999999976,1844.000000000051,True
760,amp100_freq26,6,289.09999999996217,2594.9000000000524,2305.80000000009,True
761,amp180_freq26,20,133.14999999965949,2529.449999999997,2396.3000000003376,True
762,amp250_freq5,6,373.4999999996944,2373.4999999996944,2000.0,True
763,amp100_freq5,3,741.7500000001382,1546.7500000004293,805.000000000291,True
764,amp250_freq26,35,42.90000000037253,2660.700000000361,2617.7999999999884,True
765,amp250_freq5,4,972.7999999995518,1706.000000000131,733.2000000005792,True
766,amp100_freq5,6,514.1999999996187,2685.8499999998457,2171.650000000227,True
767,amp180_freq26,25,220.9999999995489,2529.9000000004526,2308.9000000009037,True
768,amp180_freq5,5,49.45000000043365,2651.6499999997905,2602.199999999357,True
769,amp180_freq5,11,49.500000000080036,2692.2999999997046,2642.7999999996246,True
770,amp180_freq26,21,15.25000000037835,2629.9499999995533,2614.699999999175,True
771,amp180_freq5,8,776.6499999997905,2580.1000000001295,1803.450000000339,True
772,amp180_freq26,29,193.25000000026193,2692.500000000109,2499.249999999847,True
773,amp180_freq5,8,692.5499999997555,1943.7500000003638,1251.2000000006083,True
774,amp180_freq5,12,490.8500000001368,2693.699999999808,2202.849999999671,True
775,amp180_freq5,10,97.7999999995518,2693.750000000364,2595.950000000812,True
776,amp100_freq26,19,179.0000000000873,2341.2500000004,2162.250000000313,True
777,amp100_freq5,5,609.6500000003289,2210.2500000000873,1600.5999999997584,True
778,amp250_freq5,9,4.399999999805004,2600.3499999997075,2595.9499999999025,True
779,amp100_freq5,6,609.7499999996217,2210.399999999936,1600.6500000003143,True
780,amp180_freq26,32,133.4999999999127,2601.550000000316,2468.050000000403,True
781,amp250_freq26,42,46.199999999771535,2504.899999999907,2458.7000000001353,True
782,amp250_freq26,62,11.95000000006985,2660.950000000412,2649.000000000342,True
783,amp100_freq5,3,114.99999999978172,2514.4000000000233,2399.4000000002416,True
784,amp180_freq26,11,71.35000000016589,2686.0500000002503,2614.7000000000844,True
785,amp250_freq5,7,1027.2500000000946,2684.049999999843,1656.7999999997483,True
786,amp180_freq26,19,69.40000000031432,2621.6999999996915,2552.299999999377,True
787,amp250_freq26,17,67.39999999990687,2448.099999999613,2380.699999999706,True
788,amp250_freq5,5,604.1500000001179,1608.8499999996202,1004.6999999995023,True
789,amp100_freq26,8,98.75000000010914,2554.2999999997846,2455.5499999996755,True
790,amp180_freq5,7,956.8499999995765,2161.250000000109,1204.4000000005326,True
791,amp100_freq26,10,401.5499999995882,2401.549999999588,2000.0,True
792,amp250_freq5,10,123.899999999594,2526.4500000002954,2402.5500000007014,True
793,amp180_freq5,15,155.149999999594,2535.8500000002095,2380.7000000006155,True
794,amp250_freq5,9,124.05000000035216,2523.449999999684,2399.399999999332,True
795,amp250_freq5,9,323.8000000001193,2526.600000000144,2202.8000000000247,True
796,amp250_freq26,47,49.29999999967549,2667.099999999664,2617.7999999999884,True
797,amp250_freq26,55,77.44999999977153,2576.6999999996187,2499.249999999847,True
798,amp180_freq26,25,161.750000000211,2545.549999999821,2383.79999999961,True
799,amp250_freq5,10,27.64999999999418,2427.0500000002357,2399.4000000002416,True
800,amp180_freq26,25,102.60000000016589,2686.0999999998967,2583.499999999731,True
801,amp100_freq5,12,171.2999999999738,2576.9499999996697,2405.649999999696,True
802,amp100_freq26,13,52.800000000388536,2664.350000000013,2611.5499999996246,True
803,amp100_freq5,7,99.6500000001106,2664.4500000002154,2564.800000000105,True
804,amp100_freq26,11,152.79999999984284,2614.599999999882,2461.8000000000393,True
805,amp250_freq5,7,13.45000000037544,2621.900000000096,2608.4499999997206,True
806,amp250_freq26,33,97.7999999995518,2684.400000000096,2586.6000000005442,True
807,amp180_freq5,6,562.7500000000509,1757.74999999976,1194.999999999709,True
808,amp180_freq26,26,288.2499999996071,2487.949999999728,2199.700000000121,True
809,amp250_freq5,7,119.80000000039581,2119.800000000396,2000.0,True
810,amp100_freq5,3,534.8500000000058,2291.500000000269,1756.6500000002634,True
811,amp180_freq5,11,141.74999999977445,2594.199999999546,2452.4499999997715,True
812,amp250_freq26,20,79.3999999996231,2617.150000000038,2537.7500000004147,True
813,amp250_freq26,33,77.40000000012515,2308.29999999969,2230.899999999565,True
814,amp250_freq5,5,236.60000000018044,2239.749999999731,2003.1499999995503,True
815,amp250_freq5,3,34.89999999965221,839.8999999999432,805.000000000291,True
816,amp100_freq26,6,802.4999999997817,1744.8000000003958,942.3000000006141,True
817,amp100_freq26,4,1064.6500000002561,2602.899999999863,1538.249999999607,True
818,amp180_freq5,10,577.9499999998734,2581.1000000003332,2003.1500000004598,True
819,amp180_freq26,18,141.2000000000262,2606.149999999616,2464.9499999995896,True
820,amp100_freq5,13,216.1500000001979,2621.7999999998938,2405.649999999696,True
821,amp100_freq5,3,553.2000000002881,1358.1999999996697,804.9999999993815,True
822,amp100_freq26,7,50.900000000183354,2703.0500000000757,2652.1499999998923,True
823,amp250_freq5,1,666.6500000001179,666.6500000001179,0.0,True
824,amp180_freq26,11,151.89999999984138,2620.950000000448,2469.050000000607,True
825,amp250_freq26,46,74.9999999998181,2692.7999999998065,2617.7999999999884,True
826,amp180_freq26,21,153.04999999989377,2546.1999999997715,2393.1499999998778,True
827,amp250_freq26,27,150.99999999983993,2684.599999999591,2533.599999999751,True
828,amp180_freq26,14,69.95000000006257,2466.1999999998443,2396.2499999997817,True
829,amp100_freq26,5,566.1000000000058,2104.349999999613,1538.249999999607,True
830,amp100_freq26,5,566.1499999996522,1795.5000000001746,1229.3500000005224,True
831,amp250_freq26,29,23.299999999835563,2675.449999999728,2652.1499999998923,True
832,amp180_freq26,11,600.5999999997584,2444.5999999998094,1844.000000000051,True
833,amp180_freq5,7,141.950000000179,2332.300000000032,2190.349999999853,True
834,amp100_freq26,6,357.2999999996682,2201.299999999719,1844.000000000051,True
835,amp180_freq5,6,470.75000000040745,2661.0499999997046,2190.299999999297,True
836,amp180_freq26,18,125.50000000010186,2624.7000000003027,2499.200000000201,True
837,amp100_freq5,3,1145.8000000002357,2643.500000000131,1497.6999999998952,True
838,amp180_freq5,11,3.899999999703141,2247.2999999999956,2243.4000000002925,True
839,amp180_freq26,15,368.99999999968713,2443.9000000002125,2074.9000000005253,True
840,amp250_freq26,23,17.49999999992724,2675.9000000001834,2658.400000000256,True
841,amp250_freq26,22,132.99999999981083,2713.3999999996377,2580.399999999827,True
842,amp100_freq26,8,825.7499999999709,2713.4500000001935,1887.7000000002226,True
843,amp100_freq5,3,881.9499999999607,2083.2000000000335,1201.2500000000728,True
844,amp250_freq26,25,11.499999999614374,2707.300000000032,2695.8000000004176,True
845,amp250_freq26,27,87.44999999998981,2555.500000000393,2468.050000000403,True
846,amp100_freq5,2,2056.3499999998385,2059.4499999997424,3.0999999999039574,True
847,amp250_freq26,26,51.150000000234286,2394.4000000001324,2343.249999999898,True
848,amp180_freq26,15,10.650000000168802,2637.800000000425,2627.150000000256,True
849,amp250_freq5,4,91.80000000014843,2291.5499999999156,2199.749999999767,True
850,amp180_freq5,10,52.34999999993306,2295.7500000002256,2243.4000000002925,True
851,amp180_freq26,17,252.09999999970023,2635.9000000002197,2383.8000000005195,True
852,amp180_freq5,8,236.54999999962456,2426.900000000387,2190.3500000007625,True
853,amp100_freq5,4,386.3499999997657,2386.3499999997657,2000.0,True
854,amp100_freq5,4,389.50000000022555,2386.4000000003216,1996.900000000096,True
855,amp180_freq5,12,236.70000000038272,2639.1999999996187,2402.499999999236,True
856,amp250_freq5,10,83.84999999998399,2611.149999999725,2527.299999999741,True
857,amp100_freq5,17,227.45000000031723,2633.0500000003667,2405.6000000000495,True
858,amp250_freq26,40,75.64999999976862,2534.3000000002576,2458.650000000489,True
859,amp250_freq5,5,144.34999999957654,2337.800000000243,2193.4500000006665,True
860,amp100_freq26,11,521.8999999997322,2521.950000000288,2000.0500000005559,True
861,amp250_freq5,5,1268.750000000182,2663.4500000000116,1394.6999999998297,True
862,amp250_freq5,2,258.8999999998123,861.1000000000786,602.2000000002663,True
863,amp180_freq5,7,87.34999999978754,2287.0499999999083,2199.700000000121,True
864,amp100_freq5,9,471.15000000030705,2639.6999999997206,2168.5499999994136,True
865,amp100_freq5,10,237.19999999957508,2234.099999999671,1996.900000000096,True
866,amp100_freq5,10,68.80000000001019,2717.800000000352,2649.000000000342,True
867,amp100_freq5,4,870.7000000003973,2639.8499999995693,1769.149999999172,True
868,amp250_freq5,3,63.699999999698775,1667.449999999917,1603.7500000002183,True
869,amp180_freq26,30,213.49999999983993,2662.800000000061,2449.300000000221,True
870,amp250_freq5,6,179.25000000013824,2372.699999999895,2193.449999999757,True
871,amp180_freq5,7,800.199999999677,2600.499999999556,1800.2999999998792,True
872,amp250_freq26,32,4.600000000209548,2631.749999999556,2627.1499999993466,True
873,amp180_freq26,28,166.9000000001688,2550.699999999779,2383.79999999961,True
874,amp180_freq26,30,1.5999999995983671,2625.6499999999505,2624.050000000352,True
875,amp250_freq26,56,39.099999999962165,2653.7500000004,2614.650000000438,True
876,amp180_freq26,30,192.00000000000728,2650.7000000001426,2458.7000000001353,True
877,amp180_freq26,16,39.20000000016444,2572.750000000269,2533.550000000105,True
878,amp100_freq5,6,1324.7499999997672,2691.3500000000568,1366.6000000002896,True
879,amp180_freq26,28,62.1499999997468,2636.3000000001193,2574.1500000003725,True
880,amp180_freq5,10,74.70000000012078,2464.7500000000946,2390.049999999974,True
881,amp100_freq5,7,414.85000000011496,2658.2500000004075,2243.4000000002925,True
882,amp250_freq26,33,56.09999999978754,2599.00000000016,2542.9000000003725,True
883,amp100_freq5,3,1107.6499999999214,2642.749999999978,1535.1000000000568,True
884,amp180_freq26,17,6.300000000010186,2546.049999999923,2539.7499999999127,True
885,amp100_freq26,7,159.2000000000553,2312.1000000001004,2152.900000000045,True
886,amp250_freq5,7,1619.499999999789,2546.150000000125,926.6500000003361,True
887,amp180_freq5,5,118.7499999996362,1959.6499999997832,1840.900000000147,True
888,amp100_freq26,5,889.4499999996697,2118.800000000192,1229.3500000005224,True
889,amp180_freq26,13,618.0500000000393,2724.1500000000087,2106.0999999999694,True
890,amp180_freq5,5,549.50000000008,2549.50000000008,2000.0,True
891,amp250_freq5,6,596.3499999998021,2724.2999999998574,2127.9500000000553,True
892,amp250_freq26,20,190.74999999975262,2612.00000000008,2421.2500000003274,True
893,amp100_freq26,7,268.7999999998283,2112.799999999879,1844.000000000051,True
894,amp100_freq26,6,690.0999999998021,2534.099999999853,1844.000000000051,True
895,amp180_freq26,9,534.099999999853,2378.1499999995503,1844.0499999996973,True
896,amp100_freq5,3,85.90000000003783,2092.1500000004016,2006.2500000003638,True
897,amp180_freq26,9,532.1500000000015,2607.0499999996173,2074.899999999616,True
898,amp250_freq26,28,67.2999999997046,2641.4000000004307,2574.100000000726,True
899,amp250_freq26,25,65.24999999965075,2676.849999999831,2611.6000000001804,True
900,amp180_freq5,6,667.4999999995634,2667.5500000001193,2000.0500000005559,True
901,amp100_freq5,4,255.69999999970605,2658.1999999998516,2402.5000000001455,True
902,amp180_freq5,7,667.5999999997657,2661.399999999958,1993.800000000192,True
903,amp250_freq26,21,140.34999999967113,2602.1499999997104,2461.8000000000393,True
904,amp180_freq5,3,56.150000000343425,1057.7000000002954,1001.549999999952,True
905,amp100_freq5,3,246.54999999984284,1850.3000000000611,1603.7500000002183,True
906,amp250_freq26,18,13.6000000002241,2475.4000000002634,2461.8000000000393,True
907,amp180_freq5,4,584.6499999997832,2584.649999999783,2000.0,True
908,amp100_freq26,6,166.599999999562,2472.399999999652,2305.80000000009,True
909,amp250_freq5,4,151.0500000003958,2547.3000000001775,2396.2499999997817,True
910,amp250_freq26,19,35.649999999805004,2650.3499999998894,2614.7000000000844,True
911,amp180_freq5,2,503.7000000002081,703.4000000003289,199.70000000012078,True
912,amp100_freq26,4,536.0000000000582,2536.000000000058,2000.0,True
913,amp250_freq5,2,464.2999999996391,1868.3499999997366,1404.0500000000975,True
914,amp100_freq26,5,186.64999999964493,2186.649999999645,2000.0,True
915,amp250_freq26,15,66.05000000035943,2527.8500000003987,2461.8000000000393,True
916,amp250_freq26,18,67.14999999985594,2641.2499999996726,2574.0999999998166,True
917,amp180_freq5,7,60.95000000004802,2666.2500000002183,2605.3000000001703,True
918,amp100_freq26,13,285.649999999805,2597.700000000259,2312.050000000454,True
919,amp250_freq26,45,14.250000000174623,2706.949999999779,2692.699999999604,True
920,amp180_freq5,12,173.39999999967404,1983.100000000377,1809.7000000007029,True
921,amp180_freq26,37,14.350000000376895,2713.300000000345,2698.949999999968,True
922,amp250_freq5,12,351.34999999991123,2551.0999999996784,2199.749999999767,True
923,amp180_freq26,40,157.94999999980064,2735.200000000077,2577.2500000002765,True
924,amp180_freq26,31,40.500000000065484,2664.5500000004176,2624.050000000352,True
925,amp100_freq26,17,34.30000000025757,2502.349999999751,2468.0499999994936,True
926,amp180_freq5,16,74.89999999961583,2677.150000000438,2602.250000000822,True
927,amp100_freq5,13,25.050000000192085,2661.5499999998065,2636.4999999996144,True
928,amp180_freq26,18,28.19999999974243,2717.800000000352,2689.6000000006097,True
929,amp180_freq26,28,21.999999999934516,2633.600000000115,2611.6000000001804,True
930,amp250_freq26,10,22.049999999580905,2474.500000000262,2452.450000000681,True
931,amp250_freq5,2,349.75000000031287,1151.600000000144,801.8499999998312,True
932,amp250_freq26,27,12.800000000424916,2592.1500000004016,2579.3499999999767,True
933,amp180_freq5,4,1362.850000000435,2738.800000000083,1375.9499999996478,True
934,amp250_freq5,3,941.6499999997541,2614.050000000134,1672.4000000003798,True
935,amp250_freq26,21,80.54999999967549,2617.25000000024,2536.7000000005646,True
936,amp250_freq5,2,667.1999999998661,866.8999999999869,199.70000000012078,True
937,amp180_freq26,14,192.94999999965512,2576.7500000001746,2383.8000000005195,True
938,amp100_freq5,4,267.89999999982683,2271.0500000002867,2003.1500000004598,True
939,amp180_freq26,16,37.04999999990832,2651.7499999999927,2614.7000000000844,True
940,amp180_freq26,18,37.09999999955471,2726.7000000001644,2689.6000000006097,True
941,amp180_freq26,12,34.05000000020664,2417.8499999998166,2383.79999999961,True
942,amp250_freq26,26,183.8500000003478,2505.25000000016,2321.3999999998123,True
943,amp180_freq26,18,109.00000000037835,2723.6999999995533,2614.699999999175,True
944,amp250_freq26,27,143.3999999999287,2717.4999999997453,2574.0999999998166,True
945,amp180_freq5,7,12.39999999961583,2396.2000000001353,2383.8000000005195,True
946,amp250_freq26,25,102.9500000004191,2639.600000000428,2536.6500000000087,True
947,amp100_freq5,2,2592.8499999999985,2595.999999999549,3.149999999550346,True
948,amp100_freq26,10,140.4499999998734,2602.2499999999127,2461.8000000000393,True
949,amp250_freq26,32,25.050000000192085,2558.6499999999432,2533.599999999751,True
950,amp100_freq26,6,137.4500000001717,2446.350000000166,2308.899999999994,True
951,amp250_freq26,23,97.95000000030996,2709.549999999581,2611.599999999271,True
952,amp100_freq26,7,135.44999999976426,2441.2499999998545,2305.80000000009,True
953,amp250_freq5,4,723.149999999805,2517.20000000023,1794.050000000425,True
954,amp100_freq26,6,545.2999999997701,2545.350000000326,2000.0500000005559,True
955,amp250_freq26,22,2.449999999953434,2729.449999999815,2726.9999999998618,True
956,amp250_freq5,3,511.0999999997148,1238.0999999995765,726.9999999998618,True
957,amp100_freq26,7,102.39999999976135,2261.5500000001703,2159.150000000409,True
958,amp250_freq5,7,156.54999999969732,2356.249999999818,2199.700000000121,True
959,amp180_freq5,6,178.45000000033906,2378.1499999995503,2199.6999999992113,True
960,amp250_freq26,18,50.54999999993015,2627.8000000002066,2577.2500000002765,True
961,amp250_freq5,10,85.94999999968422,2681.9500000001426,2596.0000000004584,True
962,amp250_freq5,4,482.2999999996682,2079.800000000432,1597.500000000764,True
963,amp250_freq5,3,476.0999999998603,2079.8500000000786,1603.7500000002183,True
964,amp250_freq26,39,39.30000000036671,2692.500000000109,2653.1999999997424,True
965,amp100_freq5,7,286.90000000005966,2689.400000000205,2402.5000000001455,True
966,amp250_freq5,5,208.95000000018626,2408.650000000307,2199.700000000121,True
967,amp180_freq5,12,34.249999999701686,2630.199999999604,2595.9499999999025,True
968,amp180_freq26,22,106.05000000032305,2730.0999999997657,2624.0499999994427,True
969,amp100_freq5,7,140.4499999998734,2705.200000000332,2564.7500000004584,True
970,amp180_freq5,5,954.8500000000786,2752.050000000054,1797.1999999999753,True
971,amp100_freq26,10,140.55000000007567,2446.350000000166,2305.80000000009,True
972,amp250_freq26,24,179.10000000028958,2672.099999999773,2492.9999999994834,True
973,amp100_freq5,4,528.599999999642,2693.949999999859,2165.350000000217,True
974,amp180_freq5,10,138.6000000002241,2391.349999999875,2252.7499999996508,True
975,amp180_freq26,17,202.10000000042783,2598.399999999856,2396.299999999428,True
976,amp250_freq26,34,18.100000000231375,2698.3000000000175,2680.199999999786,True
977,amp180_freq5,12,52.45000000013533,2649.449999999888,2596.9999999997526,True
978,amp180_freq26,11,353.10000000026776,2415.5000000000655,2062.3999999997977,True
979,amp100_freq5,4,169.05000000042492,2172.1999999999753,2003.1499999995503,True
980,amp100_freq5,4,970.9999999995489,2571.600000000217,1600.600000000668,True
981,amp100_freq5,7,169.1499999997177,2730.800000000272,2561.6500000005544,True
982,amp250_freq5,11,334.5499999995809,2755.7999999999083,2421.2500000003274,True
983,amp250_freq26,32,284.70000000015716,2746.5000000001965,2461.8000000000393,True
984,amp250_freq26,30,131.84999999975844,2671.650000000227,2539.8000000004686,True
985,amp100_freq5,5,1080.3999999998268,2681.050000000141,1600.6500000003143,True
986,amp250_freq5,17,341.00000000034925,2341.0000000003492,2000.0,True
987,amp100_freq5,0,,,,False
988,amp250_freq26,14,157.0000000001528,2734.2500000004293,2577.2500000002765,True
989,amp100_freq5,2,1008.8500000001659,2210.1000000002387,1201.2500000000728,True
990,amp250_freq5,4,796.6999999998734,2269.449999999779,1472.7499999999054,True
991,amp100_freq26,9,260.10000000042055,2569.0000000004147,2308.899999999994,True
992,amp250_freq5,5,726.0999999998603,2398.50000000024,1672.4000000003798,True
993,amp180_freq26,19,67.79999999980646,2766.700000000128,2698.9000000003216,True
994,amp180_freq5,14,138.54999999966822,2759.5000000001164,2620.950000000448,True
995,amp100_freq5,10,129.24999999995634,2759.549999999763,2630.2999999998065,True
996,amp180_freq5,5,139.6999999997206,1537.5500000000102,1397.8500000002896,True
997,amp250_freq5,5,586.949999999888,1916.150000000016,1329.200000000128,True
998,amp100_freq5,10,122.09999999959109,2683.7500000001455,2561.6500000005544,True
999,amp180_freq26,39,54.54999999983556,2669.24999999992,2614.7000000000844,True
1000,amp100_freq26,19,54.60000000039145,2675.54999999993,2620.9499999995387,True
1001,amp100_freq5,12,1.5999999995983671,2700.5499999995664,2698.949999999968,True
1002,amp100_freq5,13,238.80000000008295,2703.700000000026,2464.8999999999432,True
1003,amp100_freq26,15,132.7499999997599,2731.8500000001222,2599.1000000003623,True
1004,amp180_freq26,24,1.750000000356522,2763.1000000001222,2761.3499999997657,True
1005,amp180_freq26,23,76.69999999961874,2535.3500000001077,2458.650000000489,True
1006,amp250_freq5,15,139.14999999997235,2763.2000000003245,2624.050000000352,True
1007,amp180_freq26,36,104.84999999971478,2688.350000000355,2583.5000000006403,True
1008,amp100_freq5,6,841.2500000004002,2741.450000000441,1900.2000000000407,True
1009,amp180_freq5,7,488.75000000043656,2694.7000000000116,2205.949999999575,True
1010,amp180_freq5,8,488.80000000008295,2691.6000000001077,2202.8000000000247,True
1011,amp250_freq5,15,270.44999999998254,2669.799999999668,2399.3499999996857,True
1012,amp250_freq5,15,73.9000000003216,2672.9999999997744,2599.099999999453,True
1013,amp250_freq5,12,270.4999999996289,2666.7999999999665,2396.3000000003376,True
1014,amp180_freq26,45,86.50000000034197,2713.6499999996886,2627.1499999993466,True
1015,amp180_freq5,14,411.0499999997046,2613.8499999997293,2202.8000000000247,True
1016,amp100_freq26,14,111.54999999962456,2769.9000000002343,2658.3500000006097,True
1017,amp180_freq26,41,74.15000000037253,2613.9499999999316,2539.799999999559,True
1018,amp180_freq5,17,121.00000000009459,2726.3499999999112,2605.3499999998166,True
1019,amp100_freq26,17,56.599999999889405,2671.2500000003274,2614.650000000438,True
1020,amp180_freq5,21,47.30000000017753,2652.600000000348,2605.3000000001703,True
1021,amp250_freq26,58,3.6499999996522092,2733.799999999974,2730.1500000003216,True
1022,amp250_freq5,8,23.449999999684223,2750.500000000102,2727.0500000004176,True
1023,amp100_freq5,17,163.89999999955762,2731.7999999995664,2567.9000000000087,True
1024,amp180_freq26,34,27.75000000019645,2732.8999999999724,2705.149999999776,True
1025,amp250_freq5,13,87.05000000009022,2748.5500000002503,2661.50000000016,True
1026,amp100_freq26,10,18.449999999575084,2480.3000000001703,2461.850000000595,True
1027,amp250_freq26,55,15.40000000022701,2754.899999999907,2739.49999999968,True
1028,amp100_freq26,10,15.449999999873398,2633.2499999998618,2617.7999999999884,True
1029,amp180_freq26,17,205.8500000002823,2770.599999999831,2564.749999999549,True
1030,amp250_freq5,2,171.59999999967113,1369.7000000001935,1198.1000000005224,True
1031,amp180_freq26,16,393.14999999987776,2770.7000000000335,2377.5500000001557,True
1032,amp180_freq26,15,159.2000000000553,2770.8000000002357,2611.6000000001804,True
1033,amp250_freq5,7,149.90000000034343,2752.0999999997002,2602.199999999357,True
1034,amp250_freq26,78,9.549999999762804,2764.650000000074,2755.1000000003114,True
1035,amp250_freq5,2,1148.4499999996842,1348.149999999805,199.70000000012078,True
1036,amp250_freq26,31,15.900000000328873,2717.950000000201,2702.049999999872,True
1037,amp250_freq5,7,393.50000000013097,2393.500000000131,2000.0,True
1038,amp250_freq5,5,193.84999999965657,2393.5499999997774,2199.700000000121,True
1039,amp100_freq26,7,449.74999999976717,2749.300000000403,2299.550000000636,True
1040,amp180_freq5,5,940.7499999997526,2734.8000000001775,1794.050000000425,True
1041,amp180_freq5,6,890.849999999773,1742.6500000001397,851.8000000003667,True
1042,amp100_freq5,17,129.60000000020955,2688.1499999999505,2558.549999999741,True
1043,amp180_freq5,7,535.2999999995518,1742.7999999999884,1207.5000000004366,True
1044,amp250_freq26,46,62.10000000010041,2758.950000000368,2696.8500000002678,True
1045,amp180_freq5,8,871.2999999997919,2668.550000000323,1797.2500000005311,True
1046,amp100_freq26,8,284.80000000035943,2777.799999999843,2492.9999999994834,True
1047,amp180_freq5,5,384.69999999961146,2584.3999999997322,2199.700000000121,True
1048,amp100_freq26,8,777.9000000000451,2472.1499999996013,1694.2499999995562,True
1049,amp180_freq26,20,316.1499999996522,2775.8999999996377,2459.7499999999854,True
1050,amp180_freq5,6,161.25000000010914,2164.3999999996595,2003.1499999995503,True
1051,amp180_freq5,8,161.29999999975553,2754.149999999754,2592.8499999999985,True
1052,amp100_freq26,6,161.3500000003114,2317.399999999907,2156.0499999995955,True
1053,amp100_freq5,5,938.3500000003551,2538.99999999976,1600.6499999994048,True
1054,amp180_freq5,12,155.24999999979627,2748.099999999795,2592.8499999999985,True
1055,amp180_freq5,10,548.4500000002299,2757.499999999709,2209.049999999479,True
1056,amp180_freq26,28,186.55000000035216,2729.449999999815,2542.899999999463,True
1057,amp250_freq5,4,255.25000000016007,2458.050000000185,2202.8000000000247,True
1058,amp180_freq5,9,277.1499999998923,2476.850000000013,2199.700000000121,True
1059,amp100_freq26,11,904.3499999997948,2792.0500000000175,1887.7000000002226,True
1060,amp180_freq5,8,12.05000000027212,2202.400000000125,2190.349999999853,True
1061,amp100_freq5,7,355.30000000017026,2754.700000000412,2399.4000000002416,True
1062,amp250_freq5,2,2583.150000000387,2779.7499999996944,196.59999999930733,True
1063,amp250_freq26,42,171.3499999996202,2742.3500000004424,2571.000000000822,True
1064,amp180_freq26,23,100.65000000031432,2715.3500000003987,2614.7000000000844,True
1065,amp180_freq5,11,381.5500000000611,2784.0500000002066,2402.5000000001455,True
1066,amp100_freq5,5,331.6999999997279,2731.0999999999694,2399.4000000002416,True
1067,amp250_freq5,5,158.0500000000029,2760.250000000269,2602.2000000002663,True
1068,amp180_freq26,24,46.80000000007567,2586.5999999996347,2539.799999999559,True
1069,amp250_freq5,4,84.30000000043947,889.299999999821,804.9999999993815,True
1070,amp250_freq5,12,493.0999999996857,2689.6999999999025,2196.600000000217,True
1071,amp100_freq26,10,490.0500000003376,2490.0500000003376,2000.0,True
1072,amp180_freq5,10,237.35000000033324,2446.450000000368,2209.100000000035,True
1073,amp100_freq5,6,627.4499999999534,2630.6000000004133,2003.1500000004598,True
1074,amp180_freq26,26,53.39999999978318,2749.200000000201,2695.8000000004176,True
1075,amp180_freq5,13,162.65000000021246,2783.599999999751,2620.9499999995387,True
1076,amp250_freq26,31,9.799999999813735,2743.0999999996857,2733.299999999872,True
