trial_number,condition,event,start_s,end_s
964,amp250_freq26,stim_onset_margin,7317.95,7318.1
964,amp250_freq26,stim_offset_margin,7320.9,7321.2
965,amp100_freq5,stim_onset_margin,7323.95,7324.1
965,amp100_freq5,stim_offset_margin,7326.9,7327.2
966,amp250_freq5,stim_onset_margin,7329.95,7330.1
966,amp250_freq5,stim_offset_margin,7332.9,7333.2
967,amp180_freq5,stim_onset_margin,7335.95,7336.1
967,amp180_freq5,stim_offset_margin,7338.9,7339.2
968,amp180_freq26,stim_onset_margin,7341.95,7342.1
968,amp180_freq26,stim_offset_margin,7344.9,7345.2
969,amp100_freq5,stim_onset_margin,7347.95,7348.1
969,amp100_freq5,stim_offset_margin,7350.9,7351.2
970,amp180_freq5,stim_onset_margin,7353.95,7354.1
970,amp180_freq5,stim_offset_margin,7356.9,7357.2
971,amp100_freq26,stim_onset_margin,7359.95,7360.1
971,amp100_freq26,stim_offset_margin,7362.9,7363.2
972,amp250_freq26,stim_onset_margin,7365.95,7366.1
972,amp250_freq26,stim_offset_margin,7368.9,7369.2
973,amp100_freq5,stim_onset_margin,7371.95,7372.1
973,amp100_freq5,stim_offset_margin,7374.9,7375.2
974,amp180_freq5,stim_onset_margin,7377.95,7378.1
974,amp180_freq5,stim_offset_margin,7380.9,7381.2
975,amp180_freq26,stim_onset_margin,7383.95,7384.1
975,amp180_freq26,stim_offset_margin,7386.9,7387.2
976,amp250_freq26,stim_onset_margin,7389.95,7390.1
976,amp250_freq26,stim_offset_margin,7392.9,7393.2
977,amp180_freq5,stim_onset_margin,7395.95,7396.1
977,amp180_freq5,stim_offset_margin,7398.9,7399.2
978,amp180_freq26,stim_onset_margin,7401.95,7402.1
978,amp180_freq26,stim_offset_margin,7404.9,7405.2
979,amp100_freq5,stim_onset_margin,7407.95,7408.1
979,amp100_freq5,stim_offset_margin,7410.9,7411.2
980,amp100_freq5,stim_onset_margin,7413.95,7414.1
980,amp100_freq5,stim_offset_margin,7416.9,7417.2
981,amp100_freq5,stim_onset_margin,7419.95,7420.1
981,amp100_freq5,stim_offset_margin,7422.9,7423.2
982,amp250_freq5,stim_onset_margin,7425.95,7426.1
982,amp250_freq5,stim_offset_margin,7428.9,7429.2
983,amp250_freq26,stim_onset_margin,7431.95,7432.1
983,amp250_freq26,stim_offset_margin,7434.9,7435.2
984,amp250_freq26,stim_onset_margin,7437.95,7438.1
984,amp250_freq26,stim_offset_margin,7440.9,7441.2
985,amp100_freq5,stim_onset_margin,7443.95,7444.1
985,amp100_freq5,stim_offset_margin,7446.9,7447.2
986,amp250_freq5,stim_onset_margin,7449.95,7450.1
986,amp250_freq5,stim_offset_margin,7452.9,7453.2
987,amp100_freq5,stim_onset_margin,7455.95,7456.1
987,amp100_freq5,stim_offset_margin,7458.9,7459.2
988,amp250_freq26,stim_onset_margin,7461.95,7462.1
988,amp250_freq26,stim_offset_margin,7464.9,7465.2
989,amp100_freq5,stim_onset_margin,7467.95,7468.1
989,amp100_freq5,stim_offset_margin,7470.9,7471.2
990,amp250_freq5,stim_onset_margin,7473.95,7474.1
990,amp250_freq5,stim_offset_margin,7476.9,7477.2
991,amp100_freq26,stim_onset_margin,7479.95,7480.1
991,amp100_freq26,stim_offset_margin,7482.9,7483.2
992,amp250_freq5,stim_onset_margin,7485.95,7486.1
992,amp250_freq5,stim_offset_margin,7488.9,7489.2
993,amp180_freq26,stim_onset_margin,7491.95,7492.1
993,amp180_freq26,stim_offset_margin,7494.9,7495.2
994,amp180_freq5,stim_onset_margin,7497.95,7498.1
994,amp180_freq5,stim_offset_margin,7500.9,7501.2
995,amp100_freq5,stim_onset_margin,7503.95,7504.1
995,amp100_freq5,stim_offset_margin,7506.9,7507.2
996,amp180_freq5,stim_onset_margin,7509.95,7510.1
996,amp180_freq5,stim_offset_margin,7512.9,7513.2
997,amp250_freq5,stim_onset_margin,7515.95,7516.1
997,amp250_freq5,stim_offset_margin,7518.9,7519.2
998,amp100_freq5,stim_onset_margin,7521.95,7522.1
998,amp100_freq5,stim_offset_margin,7524.9,7525.2
999,amp180_freq26,stim_onset_margin,7527.95,7528.1
999,amp180_freq26,stim_offset_margin,7530.9,7531.2
1000,amp100_freq26,stim_onset_margin,7533.95,7534.1
1000,amp100_freq26,stim_offset_margin,7536.9,7537.2
1001,amp100_freq5,stim_onset_margin,7539.95,7540.1
1001,amp100_freq5,stim_offset_margin,7542.9,7543.2
1002,amp100_freq5,stim_onset_margin,7545.95,7546.1
1002,amp100_freq5,stim_offset_margin,7548.9,7549.2
1003,amp100_freq26,stim_onset_margin,7551.95,7552.1
1003,amp100_freq26,stim_offset_margin,7554.9,7555.2
1004,amp180_freq26,stim_onset_margin,7557.95,7558.1
1004,amp180_freq26,stim_offset_margin,7560.9,7561.2
1005,amp180_freq26,stim_onset_margin,7563.95,7564.1
1005,amp180_freq26,stim_offset_margin,7566.9,7567.2
1006,amp250_freq5,stim_onset_margin,7569.95,7570.1
1006,amp250_freq5,stim_offset_margin,7572.9,7573.2
1007,amp180_freq26,stim_onset_margin,7575.95,7576.1
1007,amp180_freq26,stim_offset_margin,7578.9,7579.2
1008,amp100_freq5,stim_onset_margin,7581.95,7582.1
1008,amp100_freq5,stim_offset_margin,7584.9,7585.2
1009,amp180_freq5,stim_onset_margin,7587.95,7588.1
1009,amp180_freq5,stim_offset_margin,7590.9,7591.2
1010,amp180_freq5,stim_onset_margin,7593.95,7594.1
1010,amp180_freq5,stim_offset_margin,7596.9,7597.2
1011,amp250_freq5,stim_onset_margin,7599.95,7600.1
1011,amp250_freq5,stim_offset_margin,7602.9,7603.2
1012,amp250_freq5,stim_onset_margin,7605.95,7606.1
1012,amp250_freq5,stim_offset_margin,7608.9,7609.2
1013,amp250_freq5,stim_onset_margin,7611.95,7612.1
1013,amp250_freq5,stim_offset_margin,7614.9,7615.2
1014,amp180_freq26,stim_onset_margin,7617.95,7618.1
1014,amp180_freq26,stim_offset_margin,7620.9,7621.2
1015,amp180_freq5,stim_onset_margin,7623.95,7624.1
1015,amp180_freq5,stim_offset_margin,7626.9,7627.2
1016,amp100_freq26,stim_onset_margin,7629.95,7630.1
1016,amp100_freq26,stim_offset_margin,7632.9,7633.2
1017,amp180_freq26,stim_onset_margin,7635.95,7636.1
1017,amp180_freq26,stim_offset_margin,7638.9,7639.2
1018,amp180_freq5,stim_onset_margin,7641.95,7642.1
1018,amp180_freq5,stim_offset_margin,7644.9,7645.2
1019,amp100_freq26,stim_onset_margin,7647.95,7648.1
1019,amp100_freq26,stim_offset_margin,7650.9,7651.2
1020,amp180_freq5,stim_onset_margin,7653.95,7654.1
1020,amp180_freq5,stim_offset_margin,7656.9,7657.2
1021,amp250_freq26,stim_onset_margin,7659.95,7660.1
1021,amp250_freq26,stim_offset_margin,7662.9,7663.2
1022,amp250_freq5,stim_onset_margin,7665.95,7666.1
1022,amp250_freq5,stim_offset_margin,7668.9,7669.2
1023,amp100_freq5,stim_onset_margin,7671.95,7672.1
1023,amp100_freq5,stim_offset_margin,7674.9,7675.2
1024,amp180_freq26,stim_onset_margin,7677.95,7678.1
1024,amp180_freq26,stim_offset_margin,7680.9,7681.2
1025,amp250_freq5,stim_onset_margin,7683.95,7684.1
1025,amp250_freq5,stim_offset_margin,7686.9,7687.2
1026,amp100_freq26,stim_onset_margin,7689.95,7690.1
1026,amp100_freq26,stim_offset_margin,7692.9,7693.2
1027,amp250_freq26,stim_onset_margin,7695.95,7696.1
1027,amp250_freq26,stim_offset_margin,7698.9,7699.2
1028,amp100_freq26,stim_onset_margin,7701.95,7702.1
1028,amp100_freq26,stim_offset_margin,7704.9,7705.2
1029,amp180_freq26,stim_onset_margin,7707.95,7708.1
1029,amp180_freq26,stim_offset_margin,7710.9,7711.2
1030,amp250_freq5,stim_onset_margin,7713.95,7714.1
1030,amp250_freq5,stim_offset_margin,7716.9,7717.2
1031,amp180_freq26,stim_onset_margin,7719.95,7720.1
1031,amp180_freq26,stim_offset_margin,7722.9,7723.2
1032,amp180_freq26,stim_onset_margin,7725.95,7726.1
1032,amp180_freq26,stim_offset_margin,7728.9,7729.2
1033,amp250_freq5,stim_onset_margin,7731.95,7732.1
1033,amp250_freq5,stim_offset_margin,7734.9,7735.2
1034,amp250_freq26,stim_onset_margin,7737.95,7738.1
1034,amp250_freq26,stim_offset_margin,7740.9,7741.2
1035,amp250_freq5,stim_onset_margin,7743.95,7744.1
1035,amp250_freq5,stim_offset_margin,7746.9,7747.2
1036,amp250_freq26,stim_onset_margin,7749.95,7750.1
1036,amp250_freq26,stim_offset_margin,7752.9,7753.2
1037,amp250_freq5,stim_onset_margin,7755.95,7756.1
1037,amp250_freq5,stim_offset_margin,7758.9,7759.2
1038,amp250_freq5,stim_onset_margin,7761.95,7762.1
1038,amp250_freq5,stim_offset_margin,7764.9,7765.2
1039,amp100_freq26,stim_onset_margin,7767.95,7768.1
1039,amp100_freq26,stim_offset_margin,7770.9,7771.2
1040,amp180_freq5,stim_onset_margin,7773.95,7774.1
1040,amp180_freq5,stim_offset_margin,7776.9,7777.2
1041,amp180_freq5,stim_onset_margin,7779.95,7780.1
1041,amp180_freq5,stim_offset_margin,7782.9,7783.2
1042,amp100_freq5,stim_onset_margin,7785.95,7786.1
1042,amp100_freq5,stim_offset_margin,7788.9,7789.2
1043,amp180_freq5,stim_onset_margin,7791.95,7792.1
1043,amp180_freq5,stim_offset_margin,7794.9,7795.2
1044,amp250_freq26,stim_onset_margin,7797.95,7798.1
1044,amp250_freq26,stim_offset_margin,7800.9,7801.2
1045,amp180_freq5,stim_onset_margin,7803.95,7804.1
1045,amp180_freq5,stim_offset_margin,7806.9,7807.2
1046,amp100_freq26,stim_onset_margin,7809.95,7810.1
1046,amp100_freq26,stim_offset_margin,7812.9,7813.2
1047,amp180_freq5,stim_onset_margin,7815.95,7816.1
1047,amp180_freq5,stim_offset_margin,7818.9,7819.2
1048,amp100_freq26,stim_onset_margin,7821.95,7822.1
1048,amp100_freq26,stim_offset_margin,7824.9,7825.2
1049,amp180_freq26,stim_onset_margin,7827.95,7828.1
1049,amp180_freq26,stim_offset_margin,7830.9,7831.2
1050,amp180_freq5,stim_onset_margin,7833.95,7834.1
1050,amp180_freq5,stim_offset_margin,7836.9,7837.2
1051,amp180_freq5,stim_onset_margin,7839.95,7840.1
1051,amp180_freq5,stim_offset_margin,7842.9,7843.2
1052,amp100_freq26,stim_onset_margin,7845.95,7846.1
1052,amp100_freq26,stim_offset_margin,7848.9,7849.2
1053,amp100_freq5,stim_onset_margin,7851.95,7852.1
1053,amp100_freq5,stim_offset_margin,7854.9,7855.2
1054,amp180_freq5,stim_onset_margin,7857.95,7858.1
1054,amp180_freq5,stim_offset_margin,7860.9,7861.2
1055,amp180_freq5,stim_onset_margin,7863.95,7864.1
1055,amp180_freq5,stim_offset_margin,7866.9,7867.2
1056,amp180_freq26,stim_onset_margin,7869.95,7870.1
1056,amp180_freq26,stim_offset_margin,7872.9,7873.2
1057,amp250_freq5,stim_onset_margin,7875.95,7876.1
1057,amp250_freq5,stim_offset_margin,7878.9,7879.2
1058,amp180_freq5,stim_onset_margin,7881.95,7882.1
1058,amp180_freq5,stim_offset_margin,7884.9,7885.2
1059,amp100_freq26,stim_onset_margin,7887.95,7888.1
1059,amp100_freq26,stim_offset_margin,7890.9,7891.2
1060,amp180_freq5,stim_onset_margin,7893.95,7894.1
1060,amp180_freq5,stim_offset_margin,7896.9,7897.2
1061,amp100_freq5,stim_onset_margin,7899.95,7900.1
1061,amp100_freq5,stim_offset_margin,7902.9,7903.2
1062,amp250_freq5,stim_onset_margin,7905.95,7906.1
1062,amp250_freq5,stim_offset_margin,7908.9,7909.2
1063,amp250_freq26,stim_onset_margin,7911.95,7912.1
1063,amp250_freq26,stim_offset_margin,7914.9,7915.2
1064,amp180_freq26,stim_onset_margin,7917.95,7918.1
1064,amp180_freq26,stim_offset_margin,7920.9,7921.2
1065,amp180_freq5,stim_onset_margin,7923.95,7924.1
1065,amp180_freq5,stim_offset_margin,7926.9,7927.2
1066,amp100_freq5,stim_onset_margin,7929.95,7930.1
1066,amp100_freq5,stim_offset_margin,7932.9,7933.2
1067,amp250_freq5,stim_onset_margin,7935.95,7936.1
1067,amp250_freq5,stim_offset_margin,7938.9,7939.2
1068,amp180_freq26,stim_onset_margin,7941.95,7942.1
1068,amp180_freq26,stim_offset_margin,7944.9,7945.2
1069,amp250_freq5,stim_onset_margin,7947.95,7948.1
1069,amp250_freq5,stim_offset_margin,7950.9,7951.2
1070,amp250_freq5,stim_onset_margin,7953.95,7954.1
1070,amp250_freq5,stim_offset_margin,7956.9,7957.2
1071,amp100_freq26,stim_onset_margin,7959.95,7960.1
1071,amp100_freq26,stim_offset_margin,7962.9,7963.2
1072,amp180_freq5,stim_onset_margin,7965.95,7966.1
1072,amp180_freq5,stim_offset_margin,7968.9,7969.2
1073,amp100_freq5,stim_onset_margin,7971.95,7972.1
1073,amp100_freq5,stim_offset_margin,7974.9,7975.2
1074,amp180_freq26,stim_onset_margin,7977.95,7978.1
1074,amp180_freq26,stim_offset_margin,7980.9,7981.2
1075,amp180_freq5,stim_onset_margin,7983.95,7984.1
1075,amp180_freq5,stim_offset_margin,7986.9,7987.2
1076,amp250_freq26,stim_onset_margin,7989.95,7990.1
1076,amp250_freq26,stim_offset_margin,7992.9,7993.2
1077,amp180_freq26,stim_onset_margin,7995.95,7996.1
1077,amp180_freq26,stim_offset_margin,7998.9,7999.2
1078,amp250_freq5,stim_onset_margin,8001.95,8002.1
1078,amp250_freq5,stim_offset_margin,8004.9,8005.2
1079,amp250_freq26,stim_onset_margin,8007.95,8008.1
1079,amp250_freq26,stim_offset_margin,8010.9,8011.2
1080,amp100_freq26,stim_onset_margin,8013.95,8014.1
1080,amp100_freq26,stim_offset_margin,8016.9,8017.2
1081,amp180_freq5,stim_onset_margin,8019.95,8020.1
1081,amp180_freq5,stim_offset_margin,8022.9,8023.2
1082,amp250_freq5,stim_onset_margin,8025.95,8026.1
1082,amp250_freq5,stim_offset_margin,8028.9,8029.2
1083,amp100_freq5,stim_onset_margin,8031.95,8032.1
1083,amp100_freq5,stim_offset_margin,8034.9,8035.2
1084,amp100_freq26,stim_onset_margin,8037.95,8038.1
1084,amp100_freq26,stim_offset_margin,8040.9,8041.2
1085,amp180_freq26,stim_onset_margin,8043.95,8044.1
1085,amp180_freq26,stim_offset_margin,8046.9,8047.2
1086,amp250_freq5,stim_onset_margin,8049.95,8050.1
1086,amp250_freq5,stim_offset_margin,8052.9,8053.2
1087,amp250_freq26,stim_onset_margin,8055.95,8056.1
1087,amp250_freq26,stim_offset_margin,8058.9,8059.2
1088,amp180_freq5,stim_onset_margin,8061.95,8062.1
1088,amp180_freq5,stim_offset_margin,8064.9,8065.2
1089,amp250_freq5,stim_onset_margin,8067.95,8068.1
1089,amp250_freq5,stim_offset_margin,8070.9,8071.2
1090,amp100_freq26,stim_onset_margin,8073.95,8074.1
1090,amp100_freq26,stim_offset_margin,8076.9,8077.2
1091,amp100_freq5,stim_onset_margin,8079.95,8080.1
1091,amp100_freq5,stim_offset_margin,8082.9,8083.2
1092,amp180_freq5,stim_onset_margin,8085.95,8086.1
1092,amp180_freq5,stim_offset_margin,8088.9,8089.2
1093,amp180_freq26,stim_onset_margin,8091.95,8092.1
1093,amp180_freq26,stim_offset_margin,8094.9,8095.2
1094,amp100_freq26,stim_onset_margin,8097.95,8098.1
1094,amp100_freq26,stim_offset_margin,8100.9,8101.2
1095,amp180_freq5,stim_onset_margin,8103.95,8104.1
1095,amp180_freq5,stim_offset_margin,8106.9,8107.2
1096,amp180_freq26,stim_onset_margin,8109.95,8110.1
1096,amp180_freq26,stim_offset_margin,8112.9,8113.2
1097,amp180_freq26,stim_onset_margin,8115.95,8116.1
1097,amp180_freq26,stim_offset_margin,8118.9,8119.2
1098,amp180_freq5,stim_onset_margin,8121.95,8122.1
1098,amp180_freq5,stim_offset_margin,8124.9,8125.2
1099,amp180_freq26,stim_onset_margin,8127.95,8128.1
1099,amp180_freq26,stim_offset_margin,8130.9,8131.2
1100,amp180_freq26,stim_onset_margin,8133.95,8134.1
1100,amp180_freq26,stim_offset_margin,8136.9,8137.2
1101,amp100_freq5,stim_onset_margin,8139.95,8140.1
1101,amp100_freq5,stim_offset_margin,8142.9,8143.2
1102,amp100_freq26,stim_onset_margin,8145.95,8146.1
1102,amp100_freq26,stim_offset_margin,8148.9,8149.2
1103,amp180_freq5,stim_onset_margin,8151.95,8152.1
1103,amp180_freq5,stim_offset_margin,8154.9,8155.2
1104,amp100_freq5,stim_onset_margin,8157.95,8158.1
1104,amp100_freq5,stim_offset_margin,8160.9,8161.2
1105,amp100_freq26,stim_onset_margin,8163.95,8164.1
1105,amp100_freq26,stim_offset_margin,8166.9,8167.2
1106,amp250_freq26,stim_onset_margin,8169.95,8170.1
1106,amp250_freq26,stim_offset_margin,8172.9,8173.2
1107,amp180_freq26,stim_onset_margin,8175.95,8176.1
1107,amp180_freq26,stim_offset_margin,8178.9,8179.2
1108,amp180_freq5,stim_onset_margin,8181.95,8182.1
1108,amp180_freq5,stim_offset_margin,8184.9,8185.2
1109,amp100_freq5,stim_onset_margin,8187.95,8188.1
1109,amp100_freq5,stim_offset_margin,8190.9,8191.2
1110,amp250_freq26,stim_onset_margin,8193.95,8194.1
1110,amp250_freq26,stim_offset_margin,8196.9,8197.2
1111,amp180_freq5,stim_onset_margin,8199.95,8200.1
1111,amp180_freq5,stim_offset_margin,8202.9,8203.2
1112,amp180_freq26,stim_onset_margin,8205.95,8206.1
1112,amp180_freq26,stim_offset_margin,8208.9,8209.2
1113,amp250_freq26,stim_onset_margin,8211.95,8212.1
1113,amp250_freq26,stim_offset_margin,8214.9,8215.2
1114,amp250_freq5,stim_onset_margin,8217.95,8218.1
1114,amp250_freq5,stim_offset_margin,8220.9,8221.2
1115,amp100_freq5,stim_onset_margin,8223.95,8224.1
1115,amp100_freq5,stim_offset_margin,8226.9,8227.2
1116,amp180_freq5,stim_onset_margin,8229.95,8230.1
1116,amp180_freq5,stim_offset_margin,8232.9,8233.2
1117,amp100_freq5,stim_onset_margin,8235.95,8236.1
1117,amp100_freq5,stim_offset_margin,8238.9,8239.2
1118,amp250_freq26,stim_onset_margin,8241.95,8242.1
1118,amp250_freq26,stim_offset_margin,8244.9,8245.2
1119,amp100_freq5,stim_onset_margin,8247.95,8248.1
1119,amp100_freq5,stim_offset_margin,8250.9,8251.2
1120,amp180_freq5,stim_onset_margin,8253.95,8254.1
1120,amp180_freq5,stim_offset_margin,8256.9,8257.2
1121,amp100_freq26,stim_onset_margin,8259.95,8260.1
1121,amp100_freq26,stim_offset_margin,8262.9,8263.2
1122,amp100_freq26,stim_onset_margin,8265.95,8266.1
1122,amp100_freq26,stim_offset_margin,8268.9,8269.2
1123,amp100_freq26,stim_onset_margin,8271.95,8272.1
1123,amp100_freq26,stim_offset_margin,8274.9,8275.2
1124,amp250_freq26,stim_onset_margin,8277.95,8278.1
1124,amp250_freq26,stim_offset_margin,8280.9,8281.2
1125,amp180_freq5,stim_onset_margin,8283.95,8284.1
1125,amp180_freq5,stim_offset_margin,8286.9,8287.2
1126,amp250_freq5,stim_onset_margin,8289.95,8290.1
1126,amp250_freq5,stim_offset_margin,8292.9,8293.2
1127,amp250_freq26,stim_onset_margin,8295.95,8296.1
1127,amp250_freq26,stim_offset_margin,8298.9,8299.2
1128,amp100_freq26,stim_onset_margin,8301.95,8302.1
1128,amp100_freq26,stim_offset_margin,8304.9,8305.2
1129,amp180_freq26,stim_onset_margin,8307.95,8308.1
1129,amp180_freq26,stim_offset_margin,8310.9,8311.2
1130,amp180_freq5,stim_onset_margin,8313.95,8314.1
1130,amp180_freq5,stim_offset_margin,8316.9,8317.2
1131,amp100_freq5,stim_onset_margin,8319.95,8320.1
1131,amp100_freq5,stim_offset_margin,8322.9,8323.2
1132,amp100_freq26,stim_onset_margin,8325.95,8326.1
1132,amp100_freq26,stim_offset_margin,8328.9,8329.2
1133,amp100_freq26,stim_onset_margin,8331.95,8332.1
1133,amp100_freq26,stim_offset_margin,8334.9,8335.2
1134,amp100_freq5,stim_onset_margin,8337.95,8338.1
1134,amp100_freq5,stim_offset_margin,8340.9,8341.2
1135,amp100_freq5,stim_onset_margin,8343.95,8344.1
1135,amp100_freq5,stim_offset_margin,8346.9,8347.2
1136,amp250_freq5,stim_onset_margin,8349.95,8350.1
1136,amp250_freq5,stim_offset_margin,8352.9,8353.2
1137,amp250_freq5,stim_onset_margin,8355.95,8356.1
1137,amp250_freq5,stim_offset_margin,8358.9,8359.2
1138,amp100_freq5,stim_onset_margin,8361.95,8362.1
1138,amp100_freq5,stim_offset_margin,8364.9,8365.2
1139,amp250_freq26,stim_onset_margin,8367.95,8368.1
1139,amp250_freq26,stim_offset_margin,8370.9,8371.2
1140,amp250_freq26,stim_onset_margin,8373.95,8374.1
1140,amp250_freq26,stim_offset_margin,8376.9,8377.2
1141,amp180_freq26,stim_onset_margin,8379.95,8380.1
1141,amp180_freq26,stim_offset_margin,8382.9,8383.2
1142,amp180_freq26,stim_onset_margin,8385.95,8386.1
1142,amp180_freq26,stim_offset_margin,8388.9,8389.2
1143,amp180_freq26,stim_onset_margin,8391.95,8392.1
1143,amp180_freq26,stim_offset_margin,8394.9,8395.2
1144,amp100_freq5,stim_onset_margin,8397.95,8398.1
1144,amp100_freq5,stim_offset_margin,8400.9,8401.2
1145,amp250_freq5,stim_onset_margin,8403.95,8404.1
1145,amp250_freq5,stim_offset_margin,8406.9,8407.2
1146,amp250_freq26,stim_onset_margin,8409.95,8410.1
1146,amp250_freq26,stim_offset_margin,8412.9,8413.2
1147,amp100_freq5,stim_onset_margin,8415.95,8416.1
1147,amp100_freq5,stim_offset_margin,8418.9,8419.2
1148,amp250_freq5,stim_onset_margin,8421.95,8422.1
1148,amp250_freq5,stim_offset_margin,8424.9,8425.2
1149,amp100_freq26,stim_onset_margin,8427.95,8428.1
1149,amp100_freq26,stim_offset_margin,8430.9,8431.2
1150,amp250_freq5,stim_onset_margin,8433.95,8434.1
1150,amp250_freq5,stim_offset_margin,8436.9,8437.2
1151,amp250_freq26,stim_onset_margin,8439.95,8440.1
1151,amp250_freq26,stim_offset_margin,8442.9,8443.2
1152,amp250_freq26,stim_onset_margin,8445.95,8446.1
1152,amp250_freq26,stim_offset_margin,8448.9,8449.2
1153,amp250_freq26,stim_onset_margin,8451.95,8452.1
1153,amp250_freq26,stim_offset_margin,8454.9,8455.2
1154,amp250_freq26,stim_onset_margin,8457.95,8458.1
1154,amp250_freq26,stim_offset_margin,8460.9,8461.2
1155,amp180_freq5,stim_onset_margin,8463.95,8464.1
1155,amp180_freq5,stim_offset_margin,8466.9,8467.2
1156,amp250_freq26,stim_onset_margin,8469.95,8470.1
1156,amp250_freq26,stim_offset_margin,8472.9,8473.2
1157,amp180_freq5,stim_onset_margin,8475.95,8476.1
1157,amp180_freq5,stim_offset_margin,8478.9,8479.2
1158,amp180_freq5,stim_onset_margin,8481.95,8482.1
1158,amp180_freq5,stim_offset_margin,8484.9,8485.2
1159,amp180_freq5,stim_onset_margin,8487.95,8488.1
1159,amp180_freq5,stim_offset_margin,8490.9,8491.2
1160,amp250_freq26,stim_onset_margin,8493.95,8494.1
1160,amp250_freq26,stim_offset_margin,8496.9,8497.2
1161,amp180_freq5,stim_onset_margin,8499.95,8500.1
1161,amp180_freq5,stim_offset_margin,8502.9,8503.2
1162,amp100_freq5,stim_onset_margin,8505.95,8506.1
1162,amp100_freq5,stim_offset_margin,8508.9,8509.2
1163,amp250_freq5,stim_onset_margin,8511.95,8512.1
1163,amp250_freq5,stim_offset_margin,8514.9,8515.2
1164,amp250_freq26,stim_onset_margin,8517.95,8518.1
1164,amp250_freq26,stim_offset_margin,8520.9,8521.2
1165,amp250_freq26,stim_onset_margin,8523.95,8524.1
1165,amp250_freq26,stim_offset_margin,8526.9,8527.2
1166,amp100_freq26,stim_onset_margin,8529.95,8530.1
1166,amp100_freq26,stim_offset_margin,8532.9,8533.2
1167,amp180_freq5,stim_onset_margin,8535.95,8536.1
1167,amp180_freq5,stim_offset_margin,8538.9,8539.2
1168,amp100_freq26,stim_onset_margin,8541.95,8542.1
1168,amp100_freq26,stim_offset_margin,8544.9,8545.2
1169,amp180_freq5,stim_onset_margin,8547.95,8548.1
1169,amp180_freq5,stim_offset_margin,8550.9,8551.2
1170,amp250_freq5,stim_onset_margin,8553.95,8554.1
1170,amp250_freq5,stim_offset_margin,8556.9,8557.2
1171,amp250_freq26,stim_onset_margin,8559.95,8560.1
1171,amp250_freq26,stim_offset_margin,8562.9,8563.2
1172,amp100_freq5,stim_onset_margin,8565.95,8566.1
1172,amp100_freq5,stim_offset_margin,8568.9,8569.2
1173,amp180_freq5,stim_onset_margin,8571.95,8572.1
1173,amp180_freq5,stim_offset_margin,8574.9,8575.2
1174,amp100_freq26,stim_onset_margin,8577.95,8578.1
1174,amp100_freq26,stim_offset_margin,8580.9,8581.2
1175,amp250_freq26,stim_onset_margin,8583.95,8584.1
1175,amp250_freq26,stim_offset_margin,8586.9,8587.2
1176,amp250_freq26,stim_onset_margin,8589.95,8590.1
1176,amp250_freq26,stim_offset_margin,8592.9,8593.2
1177,amp180_freq5,stim_onset_margin,8595.95,8596.1
1177,amp180_freq5,stim_offset_margin,8598.9,8599.2
1178,amp100_freq5,stim_onset_margin,8601.95,8602.1
1178,amp100_freq5,stim_offset_margin,8604.9,8605.2
1179,amp100_freq26,stim_onset_margin,8607.95,8608.1
1179,amp100_freq26,stim_offset_margin,8610.9,8611.2
1180,amp250_freq5,stim_onset_margin,8613.95,8614.1
1180,amp250_freq5,stim_offset_margin,8616.9,8617.2
1181,amp100_freq26,stim_onset_margin,8619.95,8620.1
1181,amp100_freq26,stim_offset_margin,8622.9,8623.2
1182,amp250_freq26,stim_onset_margin,8625.95,8626.1
1182,amp250_freq26,stim_offset_margin,8628.9,8629.2
1183,amp180_freq26,stim_onset_margin,8631.95,8632.1
1183,amp180_freq26,stim_offset_margin,8634.9,8635.2
1184,amp180_freq5,stim_onset_margin,8637.95,8638.1
1184,amp180_freq5,stim_offset_margin,8640.9,8641.2
1185,amp180_freq5,stim_onset_margin,8643.95,8644.1
1185,amp180_freq5,stim_offset_margin,8646.9,8647.2
1186,amp180_freq5,stim_onset_margin,8649.95,8650.1
1186,amp180_freq5,stim_offset_margin,8652.9,8653.2
1187,amp180_freq26,stim_onset_margin,8655.95,8656.1
1187,amp180_freq26,stim_offset_margin,8658.9,8659.2
1188,amp250_freq26,stim_onset_margin,8661.95,8662.1
1188,amp250_freq26,stim_offset_margin,8664.9,8665.2
1189,amp250_freq26,stim_onset_margin,8667.95,8668.1
1189,amp250_freq26,stim_offset_margin,8670.9,8671.2
1190,amp180_freq5,stim_onset_margin,8673.95,8674.1
1190,amp180_freq5,stim_offset_margin,8676.9,8677.2
1191,amp100_freq26,stim_onset_margin,8679.95,8680.1
1191,amp100_freq26,stim_offset_margin,8682.9,8683.2
1192,amp100_freq5,stim_onset_margin,8685.95,8686.1
1192,amp100_freq5,stim_offset_margin,8688.9,8689.2
1193,amp180_freq26,stim_onset_margin,8691.95,8692.1
1193,amp180_freq26,stim_offset_margin,8694.9,8695.2
1194,amp180_freq5,stim_onset_margin,8697.95,8698.1
1194,amp180_freq5,stim_offset_margin,8700.9,8701.2
1195,amp100_freq26,stim_onset_margin,8703.95,8704.1
1195,amp100_freq26,stim_offset_margin,8706.9,8707.2
1196,amp250_freq5,stim_onset_margin,8709.95,8710.1
1196,amp250_freq5,stim_offset_margin,8712.9,8713.2
1197,amp100_freq5,stim_onset_margin,8715.95,8716.1
1197,amp100_freq5,stim_offset_margin,8718.9,8719.2
