trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,onset_delta,sustained_delta,offset_delta,recovery_delta,transition_index
675,amp180_freq5,180,5,Group 0-31,29,34.78680419921875,-16.006332397460938,2.793121337890625,19.95062255859375,18.799453735351562
676,amp100_freq26,100,26,Group 96-127,32,-38.86829376220703,-48.539695739746094,-45.03235626220703,-38.61883544921875,3.5073394775390625
676,amp100_freq26,100,26,Group 64-95,30,-0.0600433349609375,-25.524444580078125,-68.6106948852539,-38.694190979003906,-43.08625030517578
676,amp100_freq26,100,26,Group 32-63,28,-18.697509765625,-56.79011535644531,-66.84391784667969,-50.911651611328125,-10.053802490234375
676,amp100_freq26,100,26,Group 0-31,29,-105.08352661132812,-44.07293701171875,-78.31179809570312,-32.25254821777344,-34.238861083984375
677,amp250_freq26,250,26,Group 96-127,32,-64.99601745605469,-27.997962951660156,-59.550392150878906,-28.94976806640625,-31.55242919921875
677,amp250_freq26,250,26,Group 64-95,30,-63.270355224609375,-31.769332885742188,-50.03063201904297,-10.184677124023438,-18.26129913330078
677,amp250_freq26,250,26,Group 32-63,28,-19.082046508789062,16.177764892578125,-40.35111999511719,-6.739898681640625,-56.52888488769531
677,amp250_freq26,250,26,Group 0-31,29,-70.92047119140625,-44.66175842285156,-45.30625915527344,-49.670989990234375,-0.644500732421875
678,amp100_freq5,100,5,Group 96-127,32,-40.26884841918945,13.144287109375,5.695709228515625,14.13983154296875,-7.448577880859375
678,amp100_freq5,100,5,Group 64-95,30,10.592765808105469,3.4422378540039062,-2.5034103393554688,-5.003082275390625,-5.945648193359375
678,amp100_freq5,100,5,Group 32-63,28,29.153961181640625,23.0340576171875,-32.786529541015625,25.50311279296875,-55.820587158203125
678,amp100_freq5,100,5,Group 0-31,29,-63.983062744140625,26.24139404296875,-6.4681549072265625,8.364776611328125,-32.70954895019531
679,amp250_freq26,250,26,Group 96-127,32,-60.941078186035156,-22.691566467285156,-14.052825927734375,-21.42193603515625,8.638740539550781
679,amp250_freq26,250,26,Group 64-95,30,-67.18919372558594,-33.32567596435547,-22.18384552001953,-28.012710571289062,11.141830444335938
679,amp250_freq26,250,26,Group 32-63,28,-63.313934326171875,-56.13848876953125,-24.449729919433594,-43.87055206298828,31.688758850097656
679,amp250_freq26,250,26,Group 0-31,29,-7.111602783203125,-59.057037353515625,-32.52827453613281,-51.03932189941406,26.528762817382812
680,amp250_freq5,250,5,Group 96-127,32,26.02593231201172,4.980316162109375,-3.246124267578125,-13.139244079589844,-8.2264404296875
680,amp250_freq5,250,5,Group 64-95,30,17.29290771484375,23.696670532226562,-38.801361083984375,16.584930419921875,-62.49803161621094
680,amp250_freq5,250,5,Group 32-63,28,-35.58367919921875,-2.2494659423828125,-52.06812286376953,-43.86854553222656,-49.81865692138672
680,amp250_freq5,250,5,Group 0-31,29,43.70977783203125,22.621795654296875,-27.951202392578125,3.14556884765625,-50.572998046875
681,amp180_freq26,180,26,Group 96-127,32,12.490249633789062,-3.08819580078125,-20.664993286132812,31.214553833007812,-17.576797485351562
681,amp180_freq26,180,26,Group 64-95,30,-37.804847717285156,17.758697509765625,25.73687744140625,55.56636047363281,7.978179931640625
681,amp180_freq26,180,26,Group 32-63,28,-28.310791015625,7.69781494140625,47.0252685546875,71.33778381347656,39.32745361328125
681,amp180_freq26,180,26,Group 0-31,29,-52.27264404296875,-23.157638549804688,24.556747436523438,55.22450256347656,47.714385986328125
682,amp180_freq26,180,26,Group 96-127,32,-0.9189529418945312,5.977622985839844,34.85667419433594,18.21057891845703,28.879051208496094
682,amp180_freq26,180,26,Group 64-95,30,5.1977386474609375,-28.239028930664062,15.82257080078125,-20.478271484375,44.06159973144531
682,amp180_freq26,180,26,Group 32-63,28,14.930824279785156,27.48193359375,54.10011291503906,48.49732971191406,26.618179321289062
682,amp180_freq26,180,26,Group 0-31,29,-40.71931457519531,1.7979888916015625,-15.905532836914062,-13.144134521484375,-17.703521728515625
683,amp250_freq5,250,5,Group 96-127,32,-13.998497009277344,-34.141151428222656,-21.655563354492188,-14.180908203125,12.485588073730469
683,amp250_freq5,250,5,Group 64-95,30,-57.514617919921875,-31.98822021484375,0.3287811279296875,2.69549560546875,32.31700134277344
683,amp250_freq5,250,5,Group 32-63,28,-67.18537902832031,-24.759628295898438,17.921401977539062,61.64459228515625,42.6810302734375
683,amp250_freq5,250,5,Group 0-31,29,-96.09716796875,-68.6331787109375,-50.201446533203125,-4.9662322998046875,18.431732177734375
684,amp250_freq5,250,5,Group 96-127,32,-1.3406982421875,-3.027557373046875,63.22667694091797,6.7603302001953125,66.25423431396484
684,amp250_freq5,250,5,Group 64-95,30,102.42799377441406,8.217788696289062,67.45799255371094,13.397048950195312,59.240203857421875
684,amp250_freq5,250,5,Group 32-63,28,-13.683815002441406,8.272933959960938,110.46188354492188,19.645553588867188,102.18894958496094
684,amp250_freq5,250,5,Group 0-31,29,99.32017517089844,25.264602661132812,289.56329345703125,76.65815734863281,264.29869079589844
685,amp180_freq5,180,5,Group 96-127,32,1.2337265014648438,-16.26708984375,-38.544776916503906,-14.891494750976562,-22.277687072753906
685,amp180_freq5,180,5,Group 64-95,30,-24.041824340820312,-55.235076904296875,-93.81224822998047,-30.865158081054688,-38.577171325683594
685,amp180_freq5,180,5,Group 32-63,28,83.03184509277344,-9.498138427734375,-14.99481201171875,41.72026062011719,-5.496673583984375
685,amp180_freq5,180,5,Group 0-31,29,76.4520263671875,-28.72711181640625,-19.979690551757812,-9.013107299804688,8.747421264648438
686,amp100_freq26,100,26,Group 96-127,32,-4.83184814453125,18.773109436035156,-29.363975524902344,6.732627868652344,-48.1370849609375
686,amp100_freq26,100,26,Group 64-95,30,-58.07232666015625,-41.36041259765625,-54.76359558105469,-46.917816162109375,-13.403182983398438
686,amp100_freq26,100,26,Group 32-63,28,1.9865264892578125,-3.6658782958984375,-19.463394165039062,35.68727111816406,-15.797515869140625
686,amp100_freq26,100,26,Group 0-31,29,-17.120376586914062,0.949310302734375,-78.0504379272461,37.60411071777344,-78.99974822998047
687,amp100_freq5,100,5,Group 96-127,32,-20.38353729248047,21.82654571533203,-20.82691192626953,-13.92132568359375,-42.65345764160156
687,amp100_freq5,100,5,Group 64-95,30,-73.40472412109375,37.257904052734375,-22.17486572265625,-43.99980926513672,-59.432769775390625
687,amp100_freq5,100,5,Group 32-63,28,-86.65093231201172,27.9461669921875,10.207061767578125,-55.36915588378906,-17.739105224609375
687,amp100_freq5,100,5,Group 0-31,29,-79.0128173828125,44.44532775878906,56.26344299316406,-63.81915283203125,11.818115234375
688,amp100_freq26,100,26,Group 96-127,32,-54.423370361328125,-71.68616485595703,-39.23786926269531,-39.90223693847656,32.44829559326172
688,amp100_freq26,100,26,Group 64-95,30,-22.587326049804688,-42.99424743652344,25.793731689453125,19.48944091796875,68.78797912597656
688,amp100_freq26,100,26,Group 32-63,28,101.67214965820312,-60.987640380859375,124.14993286132812,11.689178466796875,185.1375732421875
688,amp100_freq26,100,26,Group 0-31,29,319.0533752441406,-88.00384521484375,-70.16639709472656,-11.254425048828125,17.837448120117188
689,amp100_freq26,100,26,Group 96-127,32,21.481849670410156,18.83679962158203,-17.338905334472656,11.948944091796875,-36.17570495605469
689,amp100_freq26,100,26,Group 64-95,30,-59.182647705078125,-39.138824462890625,-21.795181274414062,-12.477584838867188,17.343643188476562
689,amp100_freq26,100,26,Group 32-63,28,-56.4423828125,-9.36859130859375,50.26988220214844,17.021209716796875,59.63847351074219
689,amp100_freq26,100,26,Group 0-31,29,-12.32049560546875,15.318832397460938,95.93960571289062,75.72964477539062,80.62077331542969
690,amp180_freq5,180,5,Group 96-127,32,-63.89007568359375,-75.2588882446289,-16.514694213867188,-99.02007293701172,58.74419403076172
690,amp180_freq5,180,5,Group 64-95,30,-87.1773452758789,-52.65460205078125,21.387649536132812,-74.74353790283203,74.04225158691406
690,amp180_freq5,180,5,Group 32-63,28,9.85675048828125,0.7261199951171875,95.63674926757812,-7.9101409912109375,94.91062927246094
690,amp180_freq5,180,5,Group 0-31,29,-153.91522216796875,-93.43931579589844,16.406158447265625,-112.87272644042969,109.84547424316406
691,amp250_freq26,250,26,Group 96-127,32,-34.363121032714844,-10.504425048828125,5.204627990722656,-9.950706481933594,15.709053039550781
691,amp250_freq26,250,26,Group 64-95,30,-42.15911865234375,14.368484497070312,-14.428054809570312,-9.038818359375,-28.796539306640625
691,amp250_freq26,250,26,Group 32-63,28,-72.40448760986328,12.674057006835938,38.87165832519531,11.533218383789062,26.197601318359375
691,amp250_freq26,250,26,Group 0-31,29,-22.835922241210938,13.891921997070312,100.22186279296875,-23.412399291992188,86.32994079589844
692,amp100_freq26,100,26,Group 96-127,32,27.161102294921875,-8.682907104492188,-66.39727020263672,-48.66978454589844,-57.71436309814453
692,amp100_freq26,100,26,Group 64-95,30,46.75897216796875,-61.555877685546875,-83.3226547241211,-83.72191619873047,-21.76677703857422
692,amp100_freq26,100,26,Group 32-63,28,-12.020858764648438,-30.431182861328125,-133.21551513671875,-94.65030670166016,-102.78433227539062
692,amp100_freq26,100,26,Group 0-31,29,18.305801391601562,-2.2337188720703125,-121.71958923339844,-84.42828369140625,-119.48587036132812
693,amp100_freq26,100,26,Group 96-127,32,-34.70481872558594,-13.75787353515625,-62.685569763183594,-24.988990783691406,-48.927696228027344
693,amp100_freq26,100,26,Group 64-95,30,-13.162277221679688,-5.0063018798828125,-66.49987030029297,-9.713409423828125,-61.493568420410156
693,amp100_freq26,100,26,Group 32-63,28,-30.963790893554688,-25.14508056640625,-44.831085205078125,-63.39887237548828,-19.686004638671875
693,amp100_freq26,100,26,Group 0-31,29,-66.26051330566406,-7.1202392578125,-25.73126220703125,-36.19798278808594,-18.61102294921875
694,amp180_freq26,180,26,Group 96-127,32,-72.61976623535156,-3.86279296875,-17.511146545410156,-24.139968872070312,-13.648353576660156
694,amp180_freq26,180,26,Group 64-95,30,-3.2017059326171875,15.041229248046875,18.898162841796875,-8.857093811035156,3.85693359375
694,amp180_freq26,180,26,Group 32-63,28,-88.75769805908203,-3.333648681640625,-18.146270751953125,-10.244903564453125,-14.8126220703125
694,amp180_freq26,180,26,Group 0-31,29,-44.497344970703125,46.63188171386719,-23.48260498046875,14.751846313476562,-70.11448669433594
695,amp180_freq5,180,5,Group 96-127,32,-5.3403472900390625,-9.619125366210938,6.463905334472656,30.287567138671875,16.083030700683594
695,amp180_freq5,180,5,Group 64-95,30,-12.798080444335938,18.64654541015625,76.57411193847656,33.261566162109375,57.92756652832031
695,amp180_freq5,180,5,Group 32-63,28,-4.32989501953125,-7.4005584716796875,26.183090209960938,94.0755615234375,33.583648681640625
695,amp180_freq5,180,5,Group 0-31,29,-23.591842651367188,-27.010848999023438,27.20977783203125,53.61347961425781,54.22062683105469
696,amp180_freq26,180,26,Group 96-127,32,-12.502494812011719,17.30298614501953,148.85687255859375,9.377418518066406,131.55388641357422
696,amp180_freq26,180,26,Group 64-95,30,7.2362060546875,-7.1987762451171875,102.69151306152344,-8.691940307617188,109.89028930664062
696,amp180_freq26,180,26,Group 32-63,28,4.5790863037109375,33.12183380126953,136.25515747070312,24.275039672851562,103.1333236694336
696,amp180_freq26,180,26,Group 0-31,29,-98.88432312011719,-4.3694610595703125,82.88754272460938,-11.314926147460938,87.25700378417969
697,amp100_freq26,100,26,Group 96-127,32,-15.095771789550781,3.5044403076171875,-1.013519287109375,-15.694801330566406,-4.5179595947265625
697,amp100_freq26,100,26,Group 64-95,30,61.755340576171875,-10.564041137695312,89.93046569824219,-8.306350708007812,100.4945068359375
697,amp100_freq26,100,26,Group 32-63,28,-6.2440185546875,25.671554565429688,44.51286315917969,-15.316535949707031,18.84130859375
697,amp100_freq26,100,26,Group 0-31,29,23.436309814453125,4.9228973388671875,32.95191955566406,-60.449249267578125,28.029022216796875
698,amp100_freq5,100,5,Group 96-127,32,-38.538307189941406,-27.55469512939453,-26.869056701660156,5.731193542480469,0.685638427734375
698,amp100_freq5,100,5,Group 64-95,30,-30.294944763183594,-24.685287475585938,6.040771484375,24.88623046875,30.726058959960938
698,amp100_freq5,100,5,Group 32-63,28,4.785125732421875,-7.982963562011719,105.74754333496094,47.909881591796875,113.73050689697266
698,amp100_freq5,100,5,Group 0-31,29,32.3238525390625,16.56561279296875,48.369537353515625,39.97001647949219,31.803924560546875
699,amp250_freq5,250,5,Group 96-127,32,-29.767601013183594,-17.338233947753906,-6.815345764160156,-29.26690673828125,10.52288818359375
699,amp250_freq5,250,5,Group 64-95,30,-7.4290618896484375,-20.781463623046875,-22.349449157714844,6.099006652832031,-1.5679855346679688
699,amp250_freq5,250,5,Group 32-63,28,-41.077491760253906,-42.16576385498047,-57.577919006347656,-33.34996795654297,-15.412155151367188
699,amp250_freq5,250,5,Group 0-31,29,-51.00315856933594,-3.8214874267578125,-30.56866455078125,-1.6537322998046875,-26.747177124023438
700,amp100_freq26,100,26,Group 96-127,32,6.112312316894531,-10.885734558105469,-3.9975051879882812,-18.80072784423828,6.8882293701171875
700,amp100_freq26,100,26,Group 64-95,30,13.790077209472656,-5.602012634277344,-9.190322875976562,-12.114700317382812,-3.5883102416992188
700,amp100_freq26,100,26,Group 32-63,28,-17.146507263183594,-2.3454818725585938,-15.774658203125,5.391639709472656,-13.429176330566406
700,amp100_freq26,100,26,Group 0-31,29,57.352447509765625,-8.1549072265625,-19.252944946289062,3.25958251953125,-11.098037719726562
701,amp250_freq5,250,5,Group 96-127,32,-5.171669006347656,14.268478393554688,53.64319610595703,30.167747497558594,39.374717712402344
701,amp250_freq5,250,5,Group 64-95,30,-20.198654174804688,41.80211639404297,99.73501586914062,46.61683654785156,57.932899475097656
701,amp250_freq5,250,5,Group 32-63,28,-4.274345397949219,14.245040893554688,41.52599334716797,23.971343994140625,27.28095245361328
701,amp250_freq5,250,5,Group 0-31,29,5.368255615234375,1.425933837890625,6.2147369384765625,15.21600341796875,4.7888031005859375
702,amp250_freq26,250,26,Group 96-127,32,-14.157562255859375,-43.992828369140625,-50.16636657714844,-49.055030822753906,-6.1735382080078125
702,amp250_freq26,250,26,Group 64-95,30,-9.823310852050781,-13.37750244140625,-24.98743438720703,9.090377807617188,-11.609931945800781
702,amp250_freq26,250,26,Group 32-63,28,-37.75840759277344,-1.6964111328125,-22.692977905273438,5.2512359619140625,-20.996566772460938
702,amp250_freq26,250,26,Group 0-31,29,-26.7694091796875,14.512100219726562,-4.2507781982421875,4.45367431640625,-18.76287841796875
703,amp180_freq5,180,5,Group 96-127,32,-35.13067626953125,-7.2955780029296875,-1.5164260864257812,52.924964904785156,5.779151916503906
703,amp180_freq5,180,5,Group 64-95,30,65.36650085449219,7.12286376953125,47.92631530761719,63.899627685546875,40.80345153808594
703,amp180_freq5,180,5,Group 32-63,28,-29.01038360595703,-1.1358489990234375,13.229400634765625,54.33198547363281,14.365249633789062
703,amp180_freq5,180,5,Group 0-31,29,-32.624053955078125,20.528945922851562,40.6553955078125,132.90565490722656,20.126449584960938
704,amp180_freq5,180,5,Group 96-127,32,-29.372299194335938,-1.4455795288085938,63.373382568359375,-12.497550964355469,64.81896209716797
704,amp180_freq5,180,5,Group 64-95,30,-27.619522094726562,-39.56476593017578,77.68101501464844,-52.77667236328125,117.24578094482422
704,amp180_freq5,180,5,Group 32-63,28,-48.6741943359375,-16.58177947998047,129.00881958007812,-33.91725158691406,145.5905990600586
704,amp180_freq5,180,5,Group 0-31,29,-17.32366943359375,-10.430313110351562,61.08668518066406,-22.924880981445312,71.51699829101562
705,amp100_freq5,100,5,Group 96-127,32,0.44842529296875,-16.46941375732422,-19.35681915283203,3.6821212768554688,-2.8874053955078125
705,amp100_freq5,100,5,Group 64-95,30,18.110671997070312,7.5510406494140625,-27.382797241210938,24.641098022460938,-34.933837890625
705,amp100_freq5,100,5,Group 32-63,28,20.07115936279297,13.819908142089844,13.622039794921875,4.858543395996094,-0.19786834716796875
705,amp100_freq5,100,5,Group 0-31,29,61.063018798828125,1.0735931396484375,13.67034912109375,49.31170654296875,12.596755981445312
706,amp180_freq26,180,26,Group 96-127,32,26.17829132080078,34.176536560058594,12.33447265625,8.09710693359375,-21.842063903808594
706,amp180_freq26,180,26,Group 64-95,30,97.89682006835938,57.19709777832031,5.277061462402344,16.84588623046875,-51.92003631591797
706,amp180_freq26,180,26,Group 32-63,28,9.518325805664062,44.021385192871094,16.28076171875,-9.494186401367188,-27.740623474121094
706,amp180_freq26,180,26,Group 0-31,29,-15.918426513671875,53.711700439453125,17.4423828125,-4.9061737060546875,-36.269317626953125
707,amp250_freq26,250,26,Group 96-127,32,17.409576416015625,29.241127014160156,57.15644836425781,44.045440673828125,27.915321350097656
707,amp250_freq26,250,26,Group 64-95,30,-47.00160217285156,18.49114990234375,27.794326782226562,31.764785766601562,9.303176879882812
707,amp250_freq26,250,26,Group 32-63,28,-37.812950134277344,37.41241455078125,52.13517761230469,59.64727783203125,14.722763061523438
707,amp250_freq26,250,26,Group 0-31,29,25.393264770507812,67.15679931640625,163.44168090820312,73.29652404785156,96.28488159179688
708,amp100_freq5,100,5,Group 96-127,32,-20.012405395507812,-27.26654052734375,1.1207122802734375,-58.57398986816406,28.387252807617188
708,amp100_freq5,100,5,Group 64-95,30,4.8101043701171875,-65.17973327636719,-101.6300277709961,-96.62840270996094,-36.450294494628906
708,amp100_freq5,100,5,Group 32-63,28,103.40855407714844,-25.731201171875,14.102325439453125,-66.03793334960938,39.833526611328125
708,amp100_freq5,100,5,Group 0-31,29,58.445465087890625,-70.73783874511719,-29.9072265625,-106.23492431640625,40.83061218261719
709,amp180_freq5,180,5,Group 96-127,32,-20.56682586669922,11.398506164550781,10.608428955078125,12.349937438964844,-0.7900772094726562
709,amp180_freq5,180,5,Group 64-95,30,-70.526611328125,38.571136474609375,-28.248611450195312,39.32281494140625,-66.81974792480469
709,amp180_freq5,180,5,Group 32-63,28,-26.033050537109375,73.61488342285156,41.85223388671875,51.40824890136719,-31.762649536132812
709,amp180_freq5,180,5,Group 0-31,29,-61.54948425292969,62.08412170410156,40.37672424316406,46.23649597167969,-21.7073974609375
710,amp250_freq5,250,5,Group 96-127,32,-10.142646789550781,-1.2486419677734375,-19.729209899902344,15.631103515625,-18.480567932128906
710,amp250_freq5,250,5,Group 64-95,30,-24.490005493164062,24.62952423095703,19.094268798828125,47.160301208496094,-5.535255432128906
710,amp250_freq5,250,5,Group 32-63,28,-34.36888122558594,-5.884407043457031,-27.35095977783203,9.446311950683594,-21.466552734375
710,amp250_freq5,250,5,Group 0-31,29,60.83387756347656,32.67852783203125,-17.690673828125,70.88642883300781,-50.36920166015625
711,amp250_freq5,250,5,Group 96-127,32,-75.9814453125,-14.956581115722656,-39.928321838378906,-44.81797790527344,-24.97174072265625
711,amp250_freq5,250,5,Group 64-95,30,-147.12881469726562,-13.772323608398438,-114.916015625,-15.002166748046875,-101.14369201660156
711,amp250_freq5,250,5,Group 32-63,28,-98.23175048828125,-29.592254638671875,-70.72604370117188,-61.59159851074219,-41.1337890625
711,amp250_freq5,250,5,Group 0-31,29,-107.6314468383789,-5.7761383056640625,-69.34193420410156,-1.1634979248046875,-63.5657958984375
712,amp180_freq26,180,26,Group 96-127,32,-26.99985122680664,2.1467971801757812,19.86627197265625,-9.824897766113281,17.71947479248047
712,amp180_freq26,180,26,Group 64-95,30,-62.294281005859375,-39.686195373535156,-14.601287841796875,-61.970611572265625,25.08490753173828
712,amp180_freq26,180,26,Group 32-63,28,-42.3443603515625,-7.3582916259765625,-31.30792999267578,-19.999855041503906,-23.94963836669922
712,amp180_freq26,180,26,Group 0-31,29,-37.40553283691406,-26.052627563476562,-29.460708618164062,-58.66998291015625,-3.4080810546875
713,amp250_freq5,250,5,Group 96-127,32,96.0938949584961,44.15045928955078,13.096275329589844,50.53948211669922,-31.054183959960938
713,amp250_freq5,250,5,Group 64-95,30,57.92808532714844,86.2664794921875,25.539833068847656,114.56455993652344,-60.726646423339844
713,amp250_freq5,250,5,Group 32-63,28,41.49412536621094,79.16264343261719,68.49851989746094,98.92033386230469,-10.66412353515625
713,amp250_freq5,250,5,Group 0-31,29,23.994979858398438,55.19659423828125,114.71954345703125,64.82087707519531,59.52294921875
714,amp100_freq5,100,5,Group 96-127,32,2.1700210571289062,-5.387969970703125,29.846519470214844,34.827613830566406,35.23448944091797
714,amp100_freq5,100,5,Group 64-95,30,67.81494140625,5.276214599609375,29.234283447265625,-11.452499389648438,23.95806884765625
714,amp100_freq5,100,5,Group 32-63,28,102.63993835449219,-40.763671875,41.627716064453125,-30.829025268554688,82.39138793945312
714,amp100_freq5,100,5,Group 0-31,29,73.37858581542969,-24.002548217773438,69.41862487792969,16.518463134765625,93.42117309570312
715,amp250_freq26,250,26,Group 96-127,32,112.18522644042969,11.859107971191406,10.994468688964844,-4.2752227783203125,-0.8646392822265625
715,amp250_freq26,250,26,Group 64-95,30,113.75874328613281,-43.18572998046875,54.81266784667969,-44.64886474609375,97.99839782714844
715,amp250_freq26,250,26,Group 32-63,28,-50.89543151855469,1.7687530517578125,-23.401718139648438,-16.300445556640625,-25.17047119140625
715,amp250_freq26,250,26,Group 0-31,29,-71.69065856933594,-61.45307922363281,-84.17481994628906,-49.92008972167969,-22.72174072265625
716,amp180_freq26,180,26,Group 96-127,32,-15.257476806640625,38.11321258544922,85.3582763671875,43.41796875,47.24506378173828
716,amp180_freq26,180,26,Group 64-95,30,-27.336776733398438,33.14167785644531,13.136688232421875,75.78582763671875,-20.004989624023438
716,amp180_freq26,180,26,Group 32-63,28,-23.180068969726562,7.3069305419921875,59.16278076171875,66.60414123535156,51.85585021972656
716,amp180_freq26,180,26,Group 0-31,29,-102.7099380493164,41.21479797363281,225.977783203125,32.941131591796875,184.7629852294922
717,amp250_freq26,250,26,Group 96-127,32,-24.853023529052734,18.669273376464844,35.08503723144531,19.530044555664062,16.41576385498047
717,amp250_freq26,250,26,Group 64-95,30,-62.26221466064453,15.4912109375,23.1627197265625,-16.964828491210938,7.6715087890625
717,amp250_freq26,250,26,Group 32-63,28,-39.457763671875,-2.83221435546875,32.50410461425781,-22.519699096679688,35.33631896972656
717,amp250_freq26,250,26,Group 0-31,29,-46.63508605957031,16.231491088867188,81.74948120117188,-4.2653656005859375,65.51799011230469
718,amp250_freq5,250,5,Group 96-127,32,-33.59724807739258,12.911231994628906,59.80149841308594,-8.336273193359375,46.89026641845703
718,amp250_freq5,250,5,Group 64-95,30,-16.080780029296875,5.37982177734375,116.392822265625,-26.89727783203125,111.01300048828125
718,amp250_freq5,250,5,Group 32-63,28,-61.456565856933594,8.674697875976562,158.8511199951172,-15.278816223144531,150.17642211914062
718,amp250_freq5,250,5,Group 0-31,29,-32.00117492675781,47.083831787109375,181.57037353515625,-17.230178833007812,134.48654174804688
719,amp180_freq26,180,26,Group 96-127,32,-13.442520141601562,39.81999969482422,28.908042907714844,74.660400390625,-10.911956787109375
719,amp180_freq26,180,26,Group 64-95,30,166.70425415039062,54.85088348388672,79.71851348876953,98.1695785522461,24.867630004882812
719,amp180_freq26,180,26,Group 32-63,28,-29.59368896484375,48.343414306640625,97.92172241210938,98.17973327636719,49.57830810546875
719,amp180_freq26,180,26,Group 0-31,29,61.8839111328125,31.722061157226562,64.8385009765625,133.28028869628906,33.11643981933594
720,amp100_freq26,100,26,Group 96-127,32,-7.9609527587890625,13.209381103515625,-7.047637939453125,90.2373046875,-20.25701904296875
720,amp100_freq26,100,26,Group 64-95,30,87.3372573852539,67.74593353271484,86.83956146240234,126.01280975341797,19.0936279296875
720,amp100_freq26,100,26,Group 32-63,28,-18.59192657470703,38.148765563964844,15.813346862792969,112.35393524169922,-22.335418701171875
720,amp100_freq26,100,26,Group 0-31,29,75.82321166992188,49.092498779296875,67.80656433105469,145.45904541015625,18.714065551757812
721,amp180_freq26,180,26,Group 96-127,32,-21.63134002685547,16.237876892089844,-23.689151763916016,13.971580505371094,-39.92702865600586
721,amp180_freq26,180,26,Group 64-95,30,-1.5506591796875,25.314453125,-39.37193298339844,28.974884033203125,-64.68638610839844
721,amp180_freq26,180,26,Group 32-63,28,-29.995712280273438,17.135406494140625,-32.2911376953125,18.4361572265625,-49.426544189453125
721,amp180_freq26,180,26,Group 0-31,29,-69.05834197998047,34.434906005859375,-60.23005676269531,18.341415405273438,-94.66496276855469
722,amp180_freq5,180,5,Group 96-127,32,-5.520576477050781,-1.2382125854492188,-44.51057815551758,-19.17949676513672,-43.27236557006836
722,amp180_freq5,180,5,Group 64-95,30,90.97872924804688,13.792816162109375,-33.915802001953125,-1.5406951904296875,-47.7086181640625
722,amp180_freq5,180,5,Group 32-63,28,171.532470703125,24.0040283203125,-15.432502746582031,-13.405540466308594,-39.43653106689453
722,amp180_freq5,180,5,Group 0-31,29,96.76097106933594,17.177658081054688,-62.376983642578125,-40.230224609375,-79.55464172363281
723,amp180_freq26,180,26,Group 96-127,32,-0.47229766845703125,-15.678062438964844,-50.29292678833008,-19.272964477539062,-34.614864349365234
723,amp180_freq26,180,26,Group 64-95,30,18.295059204101562,-7.3279571533203125,-54.10961151123047,-29.23163604736328,-46.781654357910156
723,amp180_freq26,180,26,Group 32-63,28,79.29365539550781,-16.520523071289062,-66.7162857055664,-14.724563598632812,-50.195762634277344
723,amp180_freq26,180,26,Group 0-31,29,-10.801742553710938,-13.449600219726562,-87.05842590332031,-46.24140930175781,-73.60882568359375
724,amp180_freq5,180,5,Group 96-127,32,-41.41777420043945,19.91645050048828,-5.924835205078125,40.187110900878906,-25.841285705566406
724,amp180_freq5,180,5,Group 64-95,30,11.410026550292969,43.54949188232422,11.374160766601562,36.14739227294922,-32.175331115722656
724,amp180_freq5,180,5,Group 32-63,28,-29.361618041992188,14.867385864257812,-29.988906860351562,36.186187744140625,-44.856292724609375
724,amp180_freq5,180,5,Group 0-31,29,-7.7019195556640625,21.43377685546875,-73.28852081298828,21.574783325195312,-94.72229766845703
725,amp180_freq26,180,26,Group 96-127,32,-4.855186462402344,-13.137992858886719,-27.733245849609375,-37.74790573120117,-14.595252990722656
725,amp180_freq26,180,26,Group 64-95,30,-12.501426696777344,43.963356018066406,-1.4710845947265625,12.873619079589844,-45.43444061279297
725,amp180_freq26,180,26,Group 32-63,28,-7.3379974365234375,14.798088073730469,-37.33928680419922,-8.400390625,-52.13737487792969
725,amp180_freq26,180,26,Group 0-31,29,-45.79466247558594,-4.89111328125,-25.393386840820312,-14.92034912109375,-20.502273559570312
726,amp180_freq26,180,26,Group 96-127,32,52.829917907714844,6.45928955078125,98.63072967529297,-17.574546813964844,92.17144012451172
726,amp180_freq26,180,26,Group 64-95,30,92.0003662109375,21.4703369140625,164.8452606201172,-14.088661193847656,143.3749237060547
726,amp180_freq26,180,26,Group 32-63,28,-3.7606658935546875,-11.76617431640625,72.46931457519531,-23.616683959960938,84.23548889160156
726,amp180_freq26,180,26,Group 0-31,29,-38.08406066894531,7.9855499267578125,-8.528884887695312,-30.298675537109375,-16.514434814453125
727,amp250_freq5,250,5,Group 96-127,32,11.134002685546875,-6.0495147705078125,-14.739372253417969,-28.898967742919922,-8.689857482910156
727,amp250_freq5,250,5,Group 64-95,30,-28.96996307373047,-21.282760620117188,-61.894081115722656,-51.652870178222656,-40.61132049560547
727,amp250_freq5,250,5,Group 32-63,28,-51.448760986328125,-48.80256652832031,-74.47918701171875,-32.88542175292969,-25.676620483398438
727,amp250_freq5,250,5,Group 0-31,29,-70.8359375,-34.009246826171875,-62.92256164550781,-71.62083435058594,-28.913314819335938
728,amp250_freq26,250,26,Group 96-127,32,-7.088714599609375,20.345237731933594,13.387916564941406,9.765968322753906,-6.9573211669921875
728,amp250_freq26,250,26,Group 64-95,30,20.865272521972656,26.10344696044922,98.13915252685547,-16.685806274414062,72.03570556640625
