trial_number,condition,emg_off_raw,off_ttl_toggles,moving
604,amp100_freq26,0.5340610852735768,4,False
605,amp250_freq5,0.479944189606662,0,False
606,amp250_freq5,0.32079402415716235,3,False
607,amp180_freq5,0.2910376057676626,4,False
608,amp250_freq5,0.2778539411733552,4,False
609,amp180_freq5,0.31843731654222446,3,False
610,amp100_freq26,0.26656997540729566,3,False
611,amp180_freq5,0.2909093311554121,5,False
612,amp250_freq26,0.38035307435279336,1,False
613,amp100_freq5,0.7144183990689915,0,False
614,amp100_freq26,0.5049475434266797,6,False
615,amp180_freq26,0.6936784228188104,3,False
616,amp100_freq26,0.374704430692646,5,False
617,amp250_freq26,0.42865724998297255,3,False
618,amp250_freq5,0.48439167930916005,4,False
619,amp250_freq26,0.8894034848628652,2,True
620,amp100_freq26,0.35043604433895054,5,False
621,amp250_freq26,0.37104600463967446,0,False
622,amp100_freq5,0.6559375294392498,0,False
623,amp180_freq26,0.9081961044604745,2,True
624,amp250_freq5,0.4979050257470554,6,False
625,amp250_freq26,0.3080360051849813,2,False
626,amp180_freq5,0.30680722684796446,0,False
627,amp100_freq5,0.3451167054322158,5,False
628,amp250_freq26,0.611311361271673,2,False
629,amp100_freq26,0.8624262484449859,1,True
630,amp180_freq26,0.5393214459024815,1,False
631,amp100_freq5,0.4033894261777361,1,False
632,amp100_freq5,0.43244508959294004,1,False
633,amp100_freq5,0.7400618817592196,2,False
634,amp100_freq26,0.6476847730381211,0,False
635,amp180_freq5,0.7956249881557076,0,True
636,amp100_freq26,0.38448076666016734,2,False
637,amp180_freq5,0.34885782689077915,5,False
638,amp180_freq26,0.375385464351471,7,False
639,amp250_freq26,0.3889943531994096,8,False
640,amp250_freq26,0.31386723467784405,1,False
641,amp250_freq5,0.750093954229733,2,False
642,amp100_freq5,0.4624112459368757,2,False
643,amp180_freq26,0.3993882636878453,2,False
644,amp250_freq26,0.4705693218818306,0,False
645,amp100_freq5,0.7044799292205178,1,False
646,amp100_freq5,0.6835539826086389,2,False
647,amp250_freq5,0.3993035824616692,0,False
648,amp100_freq26,0.5123869194226467,0,False
649,amp100_freq5,0.7472980270062514,0,False
650,amp100_freq26,0.7702902011249118,6,False
651,amp250_freq26,0.3137412151993225,1,False
652,amp180_freq5,0.2953579936688953,2,False
653,amp250_freq5,0.403709809337951,3,False
654,amp180_freq26,0.7033941872307536,2,False
655,amp100_freq5,0.7201284953000656,1,False
656,amp100_freq26,0.672229525600922,2,False
657,amp180_freq5,0.4061896462782996,0,False
658,amp250_freq5,0.34572371841378124,2,False
659,amp180_freq26,0.5961672435447192,1,False
660,amp100_freq26,0.35313501829830374,0,False
661,amp180_freq5,0.5191682655425999,5,False
662,amp250_freq26,0.3988247044124756,2,False
663,amp180_freq26,0.2801089957445427,1,False
664,amp180_freq5,0.30870557505028245,1,False
665,amp250_freq26,0.6551255357559633,0,False
666,amp100_freq26,0.3415998883371401,0,False
667,amp100_freq5,0.3061485289241224,0,False
668,amp180_freq26,0.2795546169549752,1,False
669,amp180_freq26,0.2726049917614792,0,False
670,amp100_freq26,0.32483407579258505,0,False
671,amp100_freq5,0.448232898273747,1,False
672,amp100_freq5,0.3574433719269536,3,False
673,amp250_freq5,0.3049306639458701,5,False
674,amp180_freq26,0.4635202072079728,2,False
675,amp180_freq5,0.6543106184011357,2,False
676,amp100_freq26,0.5881436448347701,6,False
677,amp250_freq26,0.34895719295628125,0,False
678,amp100_freq5,0.3384483236115998,1,False
679,amp250_freq26,0.7587312337813261,0,False
680,amp250_freq5,0.3118373741812203,0,False
681,amp180_freq26,0.8289872210484457,3,True
682,amp180_freq26,0.316629782646392,4,False
683,amp250_freq5,0.3124141228957363,2,False
684,amp250_freq5,0.32305638271046416,1,False
685,amp180_freq5,0.2697901520543236,0,False
686,amp100_freq26,0.2493416769456759,0,False
687,amp100_freq5,0.25335152873502825,0,False
688,amp100_freq26,0.21002192011341472,2,False
689,amp100_freq26,0.2566188842779664,1,False
690,amp180_freq5,0.3343303910789481,2,False
691,amp250_freq26,0.2613908298383401,2,False
692,amp100_freq26,0.26943037060537367,0,False
693,amp100_freq26,0.3229800091289918,2,False
694,amp180_freq26,0.34102721407092523,1,False
695,amp180_freq5,0.3785099110928361,2,False
696,amp180_freq26,0.25924024095764125,0,False
697,amp100_freq26,0.40649227542513744,0,False
698,amp100_freq5,0.22249895873579137,2,False
699,amp250_freq5,0.9141375656224584,3,True
700,amp100_freq26,0.6817534942194154,4,False
701,amp250_freq5,0.3431164779601516,1,False
702,amp250_freq26,0.4325825989037605,1,False
703,amp180_freq5,0.31107967491941463,3,False
704,amp180_freq5,0.3385025736645865,1,False
705,amp100_freq5,0.2935247092759564,0,False
706,amp180_freq26,0.5559502203002347,7,False
707,amp250_freq26,0.25301304737181646,1,False
708,amp100_freq5,0.2611611551317682,2,False
709,amp180_freq5,0.23634610800230876,2,False
710,amp250_freq5,0.35117379453274344,1,False
711,amp250_freq5,0.5867692355384108,1,False
712,amp180_freq26,0.528617806305429,0,False
713,amp250_freq5,0.277419748205609,1,False
714,amp100_freq5,0.3129422785448243,2,False
715,amp250_freq26,0.5166470739208665,1,False
716,amp180_freq26,0.4897134186932787,5,False
717,amp250_freq26,0.3000687756073263,3,False
718,amp250_freq5,0.27717558841103634,2,False
719,amp180_freq26,0.27308438775780647,0,False
720,amp100_freq26,0.269869283743741,3,False
721,amp180_freq26,0.3896769952860684,1,False
722,amp180_freq5,0.32232918706049246,3,False
723,amp180_freq26,0.2610170366292161,2,False
724,amp180_freq5,0.27686299209594545,1,False
725,amp180_freq26,0.5448239703071647,3,False
726,amp180_freq26,0.30648807286493784,4,False
727,amp250_freq5,0.44690941045283816,5,False
728,amp250_freq26,0.33482620104501654,7,False
729,amp250_freq26,0.3154384546037442,9,False
730,amp250_freq26,0.44366377629782233,3,False
731,amp180_freq5,0.3867661090524558,2,False
732,amp250_freq5,0.2970513776884939,4,False
733,amp100_freq5,0.25249802004263844,3,False
734,amp100_freq26,0.7422113746016002,2,False
735,amp100_freq26,0.605479560818225,1,False
736,amp250_freq26,0.36104434291996335,1,False
737,amp100_freq26,0.8045903027554029,0,True
738,amp100_freq5,0.9584564448290912,1,True
739,amp180_freq5,0.9491665735128058,2,True
740,amp180_freq5,0.7495671339496607,1,False
741,amp100_freq5,0.6026169199137197,0,False
742,amp180_freq5,0.8189088301859911,5,True
743,amp250_freq26,0.9257627071426092,1,True
744,amp250_freq5,0.6237115239633725,2,False
745,amp100_freq5,0.45716741959862844,1,False
746,amp250_freq5,0.4233051473920062,5,False
747,amp250_freq26,0.31221985748794595,5,False
748,amp250_freq26,0.4902532654448272,3,False
749,amp250_freq5,0.24552927383196052,1,False
750,amp180_freq5,0.24948745780744833,3,False
751,amp250_freq5,0.3028146038086705,5,False
752,amp250_freq26,0.21493264535849185,4,False
753,amp250_freq26,0.26766311199538284,1,False
754,amp100_freq5,0.3122868383070824,6,False
755,amp250_freq26,0.22712118781072047,5,False
756,amp100_freq26,0.29744153279152286,4,False
757,amp100_freq26,0.27610520445167686,4,False
758,amp250_freq26,0.2714400393910503,0,False
759,amp100_freq26,0.24533590034037966,0,False
760,amp100_freq26,0.22570008124960478,2,False
761,amp180_freq26,0.2793492520099747,0,False
762,amp250_freq5,0.2594365092277775,0,False
763,amp100_freq5,0.2293788652496115,1,False
764,amp250_freq26,0.19666035582686656,2,False
765,amp250_freq5,0.29137077194415845,1,False
766,amp100_freq5,0.28734850606827234,4,False
767,amp180_freq26,0.7722664857540356,3,False
768,amp180_freq5,0.4391921127567617,1,False
769,amp180_freq5,0.3462951783954097,3,False
770,amp180_freq26,0.281678612463857,2,False
771,amp180_freq5,0.25036108540517016,2,False
772,amp180_freq26,0.32245229572622425,1,False
773,amp180_freq5,0.376767355717461,2,False
774,amp180_freq5,0.24837862736643537,1,False
775,amp180_freq5,0.29575328475121043,1,False
776,amp100_freq26,0.3027564965086849,0,False
777,amp100_freq5,0.2720466291466933,2,False
778,amp250_freq5,0.254272722073993,0,False
779,amp100_freq5,0.25826705431646224,5,False
780,amp180_freq26,0.2991752293733088,3,False
781,amp250_freq26,0.8797737652354369,6,True
782,amp250_freq26,0.7415152980737194,2,False
783,amp100_freq5,0.3151495456927283,1,False
784,amp180_freq26,0.7477952309943101,3,False
785,amp250_freq5,0.7237807938231795,12,False
786,amp180_freq26,0.6499162965757916,6,False
787,amp250_freq26,0.38847534552536345,1,False
788,amp250_freq5,0.3613232029876227,0,False
789,amp100_freq26,0.36076132799645777,1,False
790,amp180_freq5,0.2873782237887563,1,False
791,amp100_freq26,0.24550569055706892,0,False
792,amp250_freq5,0.26052321869230133,0,False
793,amp180_freq5,0.2116397006576821,0,False
794,amp250_freq5,0.20543897678570402,1,False
795,amp250_freq5,0.3050383534004092,3,False
796,amp250_freq26,0.2908913196693419,6,False
797,amp250_freq26,0.2995609335878143,2,False
798,amp180_freq26,0.22197179234532835,1,False
799,amp250_freq5,0.2834791806863238,2,False
800,amp180_freq26,0.3971619297758989,0,False
801,amp100_freq5,0.3905608925021859,0,False
802,amp100_freq26,0.3343426917693532,0,False
803,amp100_freq5,0.39826814488519574,0,False
804,amp100_freq26,0.2779019166427518,2,False
805,amp250_freq5,0.29854290667513345,6,False
806,amp250_freq26,0.2564973470841932,0,False
807,amp180_freq5,0.30582088083260206,2,False
808,amp180_freq26,0.6701964301397475,1,False
809,amp250_freq5,0.49477912085726267,1,False
810,amp100_freq5,0.8314137676847985,1,True
811,amp180_freq5,0.7229518060286019,5,False
812,amp250_freq26,0.6884954413081725,5,False
813,amp250_freq26,0.7116500296897165,1,False
814,amp250_freq5,0.3112069138610352,1,False
815,amp250_freq5,0.8957425474533558,1,True
816,amp100_freq26,0.8959174770584333,1,True
817,amp100_freq26,0.5304147774320079,0,False
818,amp180_freq5,0.698000800010126,2,False
819,amp180_freq26,0.7195521827007388,2,False
820,amp100_freq5,0.95165311546644,0,True
821,amp100_freq5,0.7299132774064397,0,False
822,amp100_freq26,0.9523281209573539,2,True
823,amp250_freq5,0.8031775851217383,2,True
824,amp180_freq26,0.9144826010989398,3,True
825,amp250_freq26,0.5789192381490701,3,False
826,amp180_freq26,0.6606071515358517,2,False
827,amp250_freq26,0.8251876684538306,2,True
828,amp180_freq26,0.8387844410104781,3,True
829,amp100_freq26,0.661937650323407,0,False
830,amp100_freq26,0.5455972607518048,0,False
831,amp250_freq26,0.6284777073686897,0,False
832,amp180_freq26,0.6098147545802861,0,False
833,amp180_freq5,0.3626231924240768,0,False
834,amp100_freq26,0.7786541963438001,2,False
835,amp180_freq5,0.44651617562243295,2,False
836,amp180_freq26,0.4156545186101227,0,False
837,amp100_freq5,0.2641931738136059,0,False
838,amp180_freq5,0.301160527412422,2,False
839,amp180_freq26,0.5383005757179433,6,False
840,amp250_freq26,0.3616649840910173,5,False
841,amp250_freq26,0.7620284182368566,2,False
842,amp100_freq26,0.48537417453691273,1,False
843,amp100_freq5,0.7317135381339329,5,False
844,amp250_freq26,0.4456705718459771,3,False
845,amp250_freq26,0.3442252105974511,2,False
846,amp100_freq5,0.35770518070210455,5,False
847,amp250_freq26,0.3395326119843571,1,False
848,amp180_freq26,0.8874908540697574,2,True
849,amp250_freq5,0.8431706379891529,1,True
850,amp180_freq5,0.5323191310945784,3,False
851,amp180_freq26,0.5506717874579693,0,False
852,amp180_freq5,0.66558579506406,1,False
853,amp100_freq5,0.3897366536558088,2,False
854,amp100_freq5,0.7015453744216374,2,False
855,amp180_freq5,0.45779271248150843,3,False
856,amp250_freq5,0.6196331765360469,1,False
857,amp100_freq5,0.5520507950188417,2,False
858,amp250_freq26,0.4004804777907249,2,False
859,amp250_freq5,0.4686290948296912,0,False
860,amp100_freq26,0.44640897071924457,1,False
861,amp250_freq5,0.2832022942139715,2,False
862,amp250_freq5,0.5201262497946508,2,False
863,amp180_freq5,0.6560015568100418,1,False
864,amp100_freq5,0.49913951489515623,3,False
865,amp100_freq5,0.6868937278227139,0,False
866,amp100_freq5,0.49134963683815475,0,False
867,amp100_freq5,0.5530272306360995,3,False
868,amp250_freq5,0.5058810721198209,3,False
869,amp180_freq26,0.6736080788038148,0,False
870,amp250_freq5,0.9278351405433977,2,True
871,amp180_freq5,0.8510318728651984,2,True
872,amp250_freq26,0.43317788349367886,1,False
873,amp180_freq26,0.4565831962826952,2,False
874,amp180_freq26,0.8925325382889018,4,True
875,amp250_freq26,0.4658353915448433,2,False
876,amp180_freq26,0.5107622435363455,1,False
877,amp180_freq26,0.41057544362001314,0,False
878,amp100_freq5,0.31775932822964326,2,False
879,amp180_freq26,0.5778328559899959,1,False
880,amp180_freq5,0.752429291767385,1,False
881,amp100_freq5,0.6956634018696999,3,False
882,amp250_freq26,0.27820827692234307,0,False
883,amp100_freq5,0.7771687211855062,4,False
884,amp180_freq26,0.6181760221872822,0,False
885,amp100_freq26,0.4576347746377323,1,False
886,amp250_freq5,0.7217140533065419,4,False
887,amp180_freq5,0.4777927067284304,0,False
888,amp100_freq26,0.34474317126806503,1,False
889,amp180_freq26,0.2529097751327304,2,False
890,amp180_freq5,0.6711368631359599,2,False
891,amp250_freq5,0.27853542278193316,2,False
892,amp250_freq26,0.38181745252112004,1,False
893,amp100_freq26,0.3488974916733437,0,False
894,amp100_freq26,0.43728859249617685,0,False
895,amp180_freq26,0.31167574309495893,1,False
896,amp100_freq5,0.3029047072991298,1,False
897,amp180_freq26,0.746243067166383,3,False
898,amp250_freq26,0.3609168727813298,2,False
899,amp250_freq26,0.2972284791944003,2,False
900,amp180_freq5,0.9386121626405519,0,True
901,amp100_freq5,0.4221592468912903,1,False
902,amp180_freq5,0.31965496856230363,2,False
903,amp250_freq26,0.41365714864790787,2,False
904,amp180_freq5,0.45272742049184705,1,False
905,amp100_freq5,0.29261670861331496,2,False
906,amp250_freq26,0.35643787671839317,0,False
907,amp180_freq5,0.3170255676901051,0,False
908,amp100_freq26,0.2701720602938881,1,False
909,amp250_freq5,0.35492699937532046,2,False
910,amp250_freq26,0.3186537564020268,0,False
911,amp180_freq5,0.4216612270100296,3,False
912,amp100_freq26,0.32226019624395363,1,False
913,amp250_freq5,0.2745017686626371,1,False
914,amp100_freq26,0.339386341702332,4,False
915,amp250_freq26,0.31928968380904854,1,False
916,amp250_freq26,0.42848403396281,1,False
917,amp180_freq5,0.8706543583217912,1,True
918,amp100_freq26,0.37329756849954654,6,False
919,amp250_freq26,0.3400094423806426,2,False
920,amp180_freq5,0.2805350955522725,4,False
921,amp180_freq26,0.6490519213206163,1,False
922,amp250_freq5,0.3210860483417672,2,False
923,amp180_freq26,0.296179600357405,1,False
924,amp180_freq26,0.2495119499217702,1,False
925,amp100_freq26,0.23938383067293742,5,False
926,amp180_freq5,0.21883463387717178,3,False
927,amp100_freq5,0.246604675824648,2,False
928,amp180_freq26,0.7507446512679298,5,False
929,amp180_freq26,0.6741583732290841,2,False
930,amp250_freq26,0.7172203556766351,1,False
931,amp250_freq5,0.4292977659016349,3,False
932,amp250_freq26,0.6724042466947296,0,False
933,amp180_freq5,0.7662552339539862,8,False
934,amp250_freq5,0.5062188106252712,1,False
935,amp250_freq26,0.38951505183774016,0,False
936,amp250_freq5,0.2908863096294502,2,False
937,amp180_freq26,0.3812403550489724,2,False
938,amp100_freq5,0.34974313415473146,1,False
939,amp180_freq26,0.28124413947614374,3,False
940,amp180_freq26,0.25720944791529193,3,False
941,amp180_freq26,0.2433388440365298,4,False
942,amp250_freq26,0.28965790282239434,2,False
943,amp180_freq26,0.3237419595183982,3,False
944,amp250_freq26,0.4552072983034628,0,False
945,amp180_freq5,0.28691146700752646,1,False
946,amp250_freq26,0.2620317102660219,0,False
947,amp100_freq5,0.25208083941511433,0,False
948,amp100_freq26,0.3634629240100929,1,False
949,amp250_freq26,0.39148083753737406,0,False
950,amp100_freq26,0.3030468212553719,2,False
951,amp250_freq26,0.2655027189372567,3,False
952,amp100_freq26,0.22337199208484146,2,False
953,amp250_freq5,0.2890272072386496,0,False
954,amp100_freq26,0.276128854935075,2,False
955,amp250_freq26,0.3411758743973134,1,False
956,amp250_freq5,0.5935646904954849,0,False
957,amp100_freq26,0.32674080987179555,1,False
958,amp250_freq5,0.34336639103334426,0,False
959,amp180_freq5,0.4809041125123561,4,False
960,amp250_freq26,0.3302659745230515,2,False
961,amp250_freq5,0.27500184027250363,1,False
962,amp250_freq5,0.2647576918139037,1,False
963,amp250_freq5,0.4087970178782269,2,False
964,amp250_freq26,0.5062589684139319,0,False
965,amp100_freq5,0.3117205150874294,1,False
966,amp250_freq5,0.4860311616013736,0,False
967,amp180_freq5,0.3693512719303201,1,False
968,amp180_freq26,0.3515255003841767,0,False
969,amp100_freq5,0.3461060052063884,2,False
970,amp180_freq5,0.2581844620469096,3,False
971,amp100_freq26,0.5084880800281659,6,False
972,amp250_freq26,0.5574093435567982,0,False
973,amp100_freq5,0.2775887993117721,1,False
974,amp180_freq5,0.2263416118255825,1,False
975,amp180_freq26,0.24362318488049492,4,False
976,amp250_freq26,0.6810550258628724,0,False
977,amp180_freq5,0.7094148718557624,1,False
978,amp180_freq26,0.3022058393190706,0,False
979,amp100_freq5,0.30327016531711276,0,False
980,amp100_freq5,0.4132197766882121,0,False
981,amp100_freq5,0.7455495434450462,2,False
982,amp250_freq5,0.58717297921294,3,False
983,amp250_freq26,0.3218999940026189,5,False
984,amp250_freq26,0.280624599322805,0,False
985,amp100_freq5,0.7250951260608102,0,False
986,amp250_freq5,0.7078460236874852,2,False
987,amp100_freq5,0.4108802155049131,1,False
988,amp250_freq26,0.3820667050771119,0,False
989,amp100_freq5,0.24479831880261746,0,False
990,amp250_freq5,0.9493965615737715,0,True
991,amp100_freq26,0.884917673502686,3,True
992,amp250_freq5,0.7047583143698056,4,False
993,amp180_freq26,0.3937647446945008,3,False
994,amp180_freq5,0.2999121827866032,2,False
995,amp100_freq5,0.5797635265403521,2,False
996,amp180_freq5,0.43338773705067996,2,False
997,amp250_freq5,0.410812540673856,0,False
998,amp100_freq5,0.4841776632737543,3,False
999,amp180_freq26,0.1982562845094314,0,False
1000,amp100_freq26,0.21419102562377607,0,False
1001,amp100_freq5,0.2545296970689216,2,False
1002,amp100_freq5,0.2327926906753013,0,False
1003,amp100_freq26,0.26898170526471904,1,False
1004,amp180_freq26,0.2508169992294643,5,False
1005,amp180_freq26,0.32621961558358886,3,False
1006,amp250_freq5,0.2702871568971042,2,False
1007,amp180_freq26,0.36679001924719606,0,False
1008,amp100_freq5,0.2818900417334568,0,False
1009,amp180_freq5,0.34983419770040897,0,False
1010,amp180_freq5,0.23010489543023072,3,False
1011,amp250_freq5,0.27940662031966873,1,False
1012,amp250_freq5,0.2258306133901238,2,False
1013,amp250_freq5,0.2075708010881802,2,False
1014,amp180_freq26,0.20556007387614103,2,False
1015,amp180_freq5,0.22002571490746334,1,False
1016,amp100_freq26,0.27403046978060036,3,False
1017,amp180_freq26,0.3857187276500279,4,False
1018,amp180_freq5,0.24705168947437173,2,False
1019,amp100_freq26,0.23576895799264136,0,False
1020,amp180_freq5,0.23262188630104527,5,False
1021,amp250_freq26,0.2564108442189739,3,False
1022,amp250_freq5,0.32848442293642205,1,False
1023,amp100_freq5,0.2672956508498755,1,False
1024,amp180_freq26,0.3048894562693919,1,False
1025,amp250_freq5,0.2782580797854918,3,False
1026,amp100_freq26,0.3188390139238066,6,False
1027,amp250_freq26,0.38084356291232374,0,False
1028,amp100_freq26,0.7132363981005773,3,False
1029,amp180_freq26,0.7406852651058752,1,False
1030,amp250_freq5,0.3670322088993098,2,False
1031,amp180_freq26,0.29305411236473417,2,False
1032,amp180_freq26,0.32841490184461863,2,False
1033,amp250_freq5,0.8030332374925996,4,True
1034,amp250_freq26,0.6908469730928266,5,False
1035,amp250_freq5,0.9137392199360138,3,True
1036,amp250_freq26,0.5562673557338216,1,False
1037,amp250_freq5,0.6963506980239554,1,False
1038,amp250_freq5,0.4310423699894902,1,False
1039,amp100_freq26,0.7118119892574118,3,False
1040,amp180_freq5,0.5106169501563493,1,False
1041,amp180_freq5,0.3695893669091073,1,False
1042,amp100_freq5,0.38247391038034845,2,False
1043,amp180_freq5,0.3172023446178381,4,False
1044,amp250_freq26,0.5145681315318552,0,False
1045,amp180_freq5,0.3328890076803779,0,False
1046,amp100_freq26,0.888387427521917,2,True
1047,amp180_freq5,0.49170023533704,0,False
1048,amp100_freq26,0.4234586117959717,0,False
1049,amp180_freq26,0.33989899338002455,3,False
1050,amp180_freq5,0.9467933836280945,1,True
1051,amp180_freq5,0.8220386541846196,1,True
1052,amp100_freq26,0.5573852571303156,0,False
1053,amp100_freq5,0.4967741500132251,1,False
1054,amp180_freq5,0.3815407673264274,2,False
1055,amp180_freq5,0.3253692300112954,4,False
1056,amp180_freq26,0.32416620101463645,0,False
1057,amp250_freq5,0.33957844513047464,0,False
1058,amp180_freq5,0.36649256908422106,0,False
1059,amp100_freq26,0.3009162178632523,0,False
1060,amp180_freq5,0.41064442819009056,0,False
1061,amp100_freq5,0.33274378990611364,2,False
1062,amp250_freq5,0.32692601992598125,3,False
1063,amp250_freq26,0.3101598071178933,3,False
1064,amp180_freq26,0.2890514293428224,2,False
1065,amp180_freq5,0.27697126674195754,1,False
1066,amp100_freq5,0.38981605184668894,2,False
1067,amp250_freq5,0.4168004414977187,1,False
1068,amp180_freq26,0.4217561791636344,1,False
1069,amp250_freq5,0.4710714388626745,2,False
1070,amp250_freq5,0.37203837025159575,0,False
1071,amp100_freq26,0.3072212124610507,0,False
1072,amp180_freq5,0.3116962300544338,0,False
1073,amp100_freq5,0.5091489671671302,0,False
1074,amp180_freq26,0.4829267145916084,2,False
1075,amp180_freq5,0.4961014372049863,2,False
1076,amp250_freq26,0.7561505317468795,1,False
1077,amp180_freq26,0.40645343167480086,3,False
1078,amp250_freq5,0.45892232176285624,5,False
1079,amp250_freq26,0.8727346160380451,0,True
1080,amp100_freq26,0.4111724228811734,2,False
1081,amp180_freq5,0.33142136858781973,2,False
1082,amp250_freq5,0.4203465561890759,1,False
1083,amp100_freq5,0.35157722516641504,2,False
1084,amp100_freq26,0.3598962873519958,1,False
1085,amp180_freq26,0.26635165253768456,0,False
1086,amp250_freq5,0.28553584774137847,3,False
1087,amp250_freq26,0.8768441483788788,1,True
1088,amp180_freq5,0.6324588834642711,0,False
1089,amp250_freq5,0.3747452902237836,0,False
1090,amp100_freq26,0.4522404079253278,2,False
1091,amp100_freq5,0.7804094079616893,1,False
1092,amp180_freq5,0.9070444710314386,3,True
1093,amp180_freq26,0.5682858170399786,2,False
1094,amp100_freq26,0.9122697016894292,2,True
1095,amp180_freq5,0.7016718637644306,3,False
1096,amp180_freq26,0.47396377601148904,1,False
1097,amp180_freq26,0.3113326501631284,1,False
1098,amp180_freq5,0.28820508262134287,0,False
1099,amp180_freq26,0.4368058101788526,4,False
1100,amp180_freq26,0.5912245834181914,1,False
1101,amp100_freq5,0.25851948928531804,5,False
1102,amp100_freq26,0.33231705143912116,0,False
1103,amp180_freq5,0.28573058610782814,1,False
1104,amp100_freq5,0.6112008434574331,1,False
1105,amp100_freq26,0.2754288476642753,2,False
1106,amp250_freq26,0.2540965097545015,2,False
1107,amp180_freq26,0.30652163683091554,1,False
1108,amp180_freq5,0.2519809240555159,1,False
1109,amp100_freq5,0.22156174845826015,0,False
1110,amp250_freq26,0.6592958049115849,2,False
1111,amp180_freq5,0.44919521025270176,1,False
1112,amp180_freq26,0.35245366367595293,6,False
1113,amp250_freq26,0.2572508062597328,1,False
1114,amp250_freq5,0.25199843452791904,1,False
1115,amp100_freq5,0.2891988160641673,0,False
1116,amp180_freq5,0.31600723859866964,2,False
1117,amp100_freq5,0.2902990319605334,3,False
1118,amp250_freq26,0.48636427655449854,1,False
1119,amp100_freq5,0.28823925711304044,1,False
1120,amp180_freq5,0.2258859524310437,0,False
1121,amp100_freq26,0.3069046358855102,0,False
1122,amp100_freq26,0.27976045074787487,0,False
1123,amp100_freq26,0.2537764214743725,4,False
1124,amp250_freq26,0.2660710120835716,2,False
1125,amp180_freq5,0.31087752719682715,1,False
1126,amp250_freq5,0.38819348746495363,2,False
1127,amp250_freq26,0.22520415004153868,3,False
1128,amp100_freq26,0.2963131531126505,2,False
1129,amp180_freq26,0.2861508071018847,3,False
1130,amp180_freq5,0.23224816066375933,2,False
1131,amp100_freq5,0.25426842177964476,2,False
1132,amp100_freq26,0.3124660840594135,0,False
1133,amp100_freq26,0.219232849257963,2,False
1134,amp100_freq5,0.19875387830061156,0,False
1135,amp100_freq5,0.2076236122725708,0,False
1136,amp250_freq5,0.24266070609106968,1,False
1137,amp250_freq5,0.810533538168216,1,True
1138,amp100_freq5,0.41491086634768803,2,False
1139,amp250_freq26,0.41030199577459003,1,False
1140,amp250_freq26,0.4563825605706938,2,False
1141,amp180_freq26,0.40441686515045544,1,False
1142,amp180_freq26,0.5141096850907954,3,False
1143,amp180_freq26,0.5554304803893485,2,False
1144,amp100_freq5,0.5263863233422147,4,False
1145,amp250_freq5,0.33304538759695085,1,False
1146,amp250_freq26,0.7409955846834227,2,False
1147,amp100_freq5,0.37621886460029985,0,False
1148,amp250_freq5,0.5610316449445519,1,False
1149,amp100_freq26,0.4592227099142065,1,False
1150,amp250_freq5,0.4523242641364562,1,False
1151,amp250_freq26,0.5724984137179326,5,False
1152,amp250_freq26,0.49172664824297285,3,False
1153,amp250_freq26,0.7741354867575515,5,False
1154,amp250_freq26,0.7167680641248968,2,False
1155,amp180_freq5,0.3401408640131079,0,False
1156,amp250_freq26,0.6363527805530369,1,False
1157,amp180_freq5,0.9395437018796003,0,True
1158,amp180_freq5,0.8433081176862837,1,True
1159,amp180_freq5,0.5441642650732567,1,False
1160,amp250_freq26,0.39269992512256946,2,False
1161,amp180_freq5,0.4758398552555735,1,False
1162,amp100_freq5,0.6563429430195702,1,False
1163,amp250_freq5,0.45730305188172554,1,False
1164,amp250_freq26,0.3309313180285172,2,False
1165,amp250_freq26,0.35688129545278574,0,False
1166,amp100_freq26,0.7620426915716723,0,False
1167,amp180_freq5,0.43093144711339243,0,False
1168,amp100_freq26,0.301616501541249,0,False
1169,amp180_freq5,0.32163193002310303,0,False
1170,amp250_freq5,0.45292709080202354,0,False
1171,amp250_freq26,0.3963510134764928,0,False
1172,amp100_freq5,0.3241074619924366,1,False
1173,amp180_freq5,0.2514889076239731,1,False
1174,amp100_freq26,0.21479660329108932,1,False
1175,amp250_freq26,0.28344342523206534,3,False
1176,amp250_freq26,0.28529273510731623,1,False
1177,amp180_freq5,0.2623039055427332,1,False
1178,amp100_freq5,0.2702095941291606,0,False
1179,amp100_freq26,0.2653728550597713,3,False
1180,amp250_freq5,0.2837849425770166,0,False
1181,amp100_freq26,0.30609598038426766,2,False
1182,amp250_freq26,0.395156241794335,1,False
1183,amp180_freq26,0.7322913547589921,2,False
1184,amp180_freq5,0.28196594778071654,4,False
1185,amp180_freq5,0.3560417780994217,1,False
1186,amp180_freq5,0.3280659188163379,4,False
1187,amp180_freq26,0.30686466701947157,7,False
1188,amp250_freq26,0.27269868864043745,6,False
1189,amp250_freq26,0.4103502361163988,3,False
1190,amp180_freq5,0.3349953708434416,1,False
1191,amp100_freq26,0.31551735947059284,1,False
1192,amp100_freq5,0.31331327878564214,0,False
1193,amp180_freq26,0.2582574966533641,2,False
1194,amp180_freq5,0.24323627501606865,2,False
1195,amp100_freq26,0.4797620904921205,0,False
1196,amp250_freq5,0.3129147759588934,2,False
1197,amp100_freq5,0.23778008374046483,1,False
1198,amp180_freq26,0.2003737705766985,0,False
1199,amp100_freq5,0.2932258782631366,3,False
1200,amp180_freq26,0.2549668939681963,0,False
