trial_number,condition,emg_on,emg_off,off_ttl_toggles,moving
873,amp180_freq26,0.5654746479705514,0.44768253761629845,2,False
874,amp180_freq26,0.5273530216090258,0.6304788174434305,4,False
875,amp250_freq26,0.5864979301683961,0.4445033422428131,2,False
876,amp180_freq26,0.6438530243254398,0.5002918521117437,1,False
877,amp180_freq26,0.6783097166319125,0.4193332929161902,0,False
878,amp100_freq5,0.3971298265505961,0.33304124970734855,2,False
879,amp180_freq26,0.5649882255558741,0.5414902126780151,1,False
880,amp180_freq5,0.3901653300380398,0.6319999359904741,1,False
881,amp100_freq5,0.6922669172052065,0.6789232653830908,3,False
882,amp250_freq26,0.4497106479879203,0.2941662268113559,0,False
883,amp100_freq5,0.4880050017135558,0.48801628122327206,4,False
884,amp180_freq26,0.4740315642968809,0.3712882796045034,0,False
885,amp100_freq26,0.2920230822291939,0.4154066686341324,1,False
886,amp250_freq5,0.6839796962300326,0.7095710733562992,4,False
887,amp180_freq5,0.7760458528482778,0.47609773563546165,0,False
888,amp100_freq26,0.36700750203022475,0.3480576816316922,1,False
889,amp180_freq26,0.3966849742202905,0.2766845566196915,2,False
890,amp180_freq5,0.2997282702989232,0.3668735271823969,2,False
891,amp250_freq5,0.47180626484660126,0.2906515774707666,2,False
892,amp250_freq26,0.5282467070533956,0.39346696187907165,1,False
893,amp100_freq26,0.35371596287948104,0.35653049800042197,0,False
894,amp100_freq26,0.3743548772210949,0.43536358164715255,0,False
895,amp180_freq26,0.3805009401207538,0.32749936633203824,1,False
896,amp100_freq5,0.33196490246214394,0.31760919885582206,1,False
897,amp180_freq26,0.5176527673407477,0.4988192928893595,3,False
898,amp250_freq26,0.46496170593464764,0.3611294755188403,2,False
899,amp250_freq26,0.3889800456550774,0.3230155404550227,2,False
900,amp180_freq5,0.3322334897242904,0.791678275365059,0,True
901,amp100_freq5,0.5512748443121039,0.4226232711868155,1,False
902,amp180_freq5,0.35297748531164214,0.3374402482585576,2,False
903,amp250_freq26,0.3708080013404258,0.3736119121330322,2,False
904,amp180_freq5,0.3652271748147049,0.4043344092564531,1,False
905,amp100_freq5,0.31816304690968206,0.30681673574477925,2,False
906,amp250_freq26,0.49427765693077036,0.3776773020043944,0,False
907,amp180_freq5,0.385836227584808,0.3480223139242335,0,False
908,amp100_freq26,0.29779218674642444,0.30650322825194354,1,False
909,amp250_freq5,0.3379537183258196,0.35901499431344597,2,False
910,amp250_freq26,0.3657499879120118,0.34757779027780705,0,False
911,amp180_freq5,0.3524551189447085,0.4047879788486933,3,False
912,amp100_freq26,0.3755076083867536,0.333080488500854,1,False
913,amp250_freq5,0.29782869568781706,0.29823668156655675,1,False
914,amp100_freq26,0.5245067303908646,0.339038122156523,4,False
915,amp250_freq26,0.39833815231455977,0.3269012509804819,1,False
916,amp250_freq26,0.3698823117337413,0.3780439882130137,1,False
917,amp180_freq5,0.705783851722103,0.8266468550043005,1,True
918,amp100_freq26,0.5544413135895526,0.36751500772978507,6,False
919,amp250_freq26,0.5351467522693696,0.33934806304328685,2,False
920,amp180_freq5,0.3973378030441514,0.29381009125806884,4,False
921,amp180_freq26,0.4065027242505513,0.4690071504594411,1,False
922,amp250_freq5,0.4197360170218654,0.3321743489208309,2,False
923,amp180_freq26,0.34073257314024136,0.304627064026314,1,False
924,amp180_freq26,0.35655616430077147,0.25681414672437447,1,False
925,amp100_freq26,0.2955682152359084,0.26910266160027335,5,False
926,amp180_freq5,0.28417900006050245,0.23938862880317224,3,False
927,amp100_freq5,0.290366336567553,0.262374019442327,2,False
928,amp180_freq26,0.7801935486188326,0.7388289366787073,5,True
929,amp180_freq26,0.701636297948593,0.6235456295157779,2,False
930,amp250_freq26,0.5809535312452807,0.6716357637695465,1,False
931,amp250_freq5,0.6361336489907325,0.4169680493345917,3,False
932,amp250_freq26,0.3858517344196641,0.5952296387120682,0,False
933,amp180_freq5,0.7301454770612402,0.7346716236488363,8,False
934,amp250_freq5,0.38569752215603254,0.47128961869020697,1,False
935,amp250_freq26,0.5573122988837417,0.4003575985130015,0,False
936,amp250_freq5,0.3828077699120916,0.31010640135383666,2,False
937,amp180_freq26,0.5431168547882564,0.37489195964745464,2,False
938,amp100_freq5,0.4613362725612893,0.35835531530811887,1,False
939,amp180_freq26,0.3336496201747501,0.30614886326788554,3,False
940,amp180_freq26,0.3574053642976884,0.2792159057996895,3,False
941,amp180_freq26,0.2820309193244663,0.2588987266936141,4,False
942,amp250_freq26,0.3118945598482292,0.30792479629236874,2,False
943,amp180_freq26,0.315268448944258,0.3350202139665244,3,False
944,amp250_freq26,0.6226976040670716,0.3851801198607618,0,False
945,amp180_freq5,0.3162172449783072,0.31128593044777847,1,False
946,amp250_freq26,0.3371783381033577,0.29530286843385917,0,False
947,amp100_freq5,0.28934879876153946,0.26855085813929463,0,False
948,amp100_freq26,0.30021204308968485,0.3392823067557091,1,False
949,amp250_freq26,0.4004954619522015,0.36894990357119256,0,False
950,amp100_freq26,0.5772289732313892,0.3233312414282208,2,False
951,amp250_freq26,0.3919281914723278,0.28816607696131147,3,False
952,amp100_freq26,0.2994962000235419,0.2308642739769462,2,False
953,amp250_freq5,0.3367365728277427,0.30617116995428445,0,False
954,amp100_freq26,0.3960559908060444,0.29438984033550547,2,False
955,amp250_freq26,0.4061756603759174,0.34100359267403535,1,False
956,amp250_freq5,0.3745409950723941,0.5393223475717851,0,False
957,amp100_freq26,0.7620294923301624,0.34237773227646356,1,False
958,amp250_freq5,0.37814985952866914,0.3497942386152222,0,False
959,amp180_freq5,0.3389538644535471,0.3983186353384802,4,False
960,amp250_freq26,0.43146525320942297,0.3306006061622316,2,False
961,amp250_freq5,0.32054145918971405,0.2877376196183121,1,False
962,amp250_freq5,0.343835572652388,0.2923770759818936,1,False
963,amp250_freq5,0.35422835699906324,0.39789524492853934,2,False
964,amp250_freq26,0.5355593175908339,0.47041606134157227,0,False
965,amp100_freq5,0.4518970236701572,0.3189480561202909,1,False
966,amp250_freq5,0.36442908993776646,0.3882578898610309,0,False
967,amp180_freq5,0.3167220580392193,0.3399576132248357,1,False
968,amp180_freq26,0.38287571420507377,0.35020983456825533,0,False
969,amp100_freq5,0.3928433835335965,0.350583789544405,2,False
970,amp180_freq5,0.36419119530417543,0.2753948356607939,3,False
971,amp100_freq26,0.31034903904674443,0.3459431600398377,6,False
972,amp250_freq26,0.4568535598859167,0.47959819294576533,0,False
973,amp100_freq5,0.3004817913640104,0.2976411657444054,1,False
974,amp180_freq5,0.2814006768121644,0.2538443343384688,1,False
975,amp180_freq26,0.3097341182493421,0.2559917412894721,4,False
976,amp250_freq26,0.39121390490336977,0.6613155699263865,0,False
977,amp180_freq5,0.6601735024634653,0.6686624622260893,1,False
978,amp180_freq26,0.4048629722030044,0.3110927954402987,0,False
979,amp100_freq5,0.3566668909054916,0.3241286585142897,0,False
980,amp100_freq5,0.49719317939724456,0.4073151246023739,0,False
981,amp100_freq5,0.5611479173825608,0.7390819666244237,2,True
982,amp250_freq5,0.7018705209818705,0.4835290046116749,3,False
983,amp250_freq26,0.47291865650188414,0.33520671830141247,5,False
984,amp250_freq26,0.43922982563589047,0.29667215428910565,0,False
985,amp100_freq5,0.5004555490202639,0.7077709469697036,0,False
986,amp250_freq5,0.7222922989687546,0.6034062673099673,2,False
987,amp100_freq5,0.3450647877501916,0.3549940354394901,1,False
988,amp250_freq26,0.47482351791755356,0.37274421122932416,0,False
989,amp100_freq5,0.38383593148225975,0.26416323126809466,0,False
990,amp250_freq5,0.5226314601441581,0.7667012936833312,0,True
991,amp100_freq26,0.8581156525216233,0.8085246203164576,3,True
992,amp250_freq5,0.6924107265328013,0.5902223369200927,4,False
993,amp180_freq26,0.4666161889228225,0.39244014069902683,3,False
994,amp180_freq5,0.3990840393504271,0.3268895137165537,2,False
995,amp100_freq5,0.39084549977396493,0.5595715475906763,2,False
996,amp180_freq5,0.5569921849715187,0.44070464360860356,2,False
997,amp250_freq5,0.410569976175919,0.40823330298811705,0,False
998,amp100_freq5,0.4672479312449495,0.41461894590698023,3,False
999,amp180_freq26,0.3899772808851747,0.21444649407919467,0,False
1000,amp100_freq26,0.33853666765711904,0.2272305644630025,0,False
1001,amp100_freq5,0.3221941164735688,0.2768083035579138,2,False
1002,amp100_freq5,0.3192850742141328,0.24655044632459358,0,False
1003,amp100_freq26,0.359829039611532,0.2752503213513152,1,False
1004,amp180_freq26,0.3866210475753959,0.27249605662109,5,False
1005,amp180_freq26,0.4109664752132882,0.32128776207198767,3,False
1006,amp250_freq5,0.33060301282506277,0.28790598794273387,2,False
1007,amp180_freq26,0.5886164064745766,0.36197000483310493,0,False
1008,amp100_freq5,0.34688333216409317,0.2906745774676336,0,False
1009,amp180_freq5,0.2739766401555332,0.311483696399558,0,False
1010,amp180_freq5,0.2887982851706691,0.24431033269777647,3,False
1011,amp250_freq5,0.2941174813562478,0.2851409552550698,1,False
1012,amp250_freq5,0.2946354430260941,0.24347429243566654,2,False
1013,amp250_freq5,0.3289124434664707,0.22291522944293374,2,False
1014,amp180_freq26,0.2953049000082017,0.21443676435116374,2,False
1015,amp180_freq5,0.2889703324633421,0.23277015939851842,1,False
1016,amp100_freq26,0.28567505423518463,0.2702760319550126,3,False
1017,amp180_freq26,0.32241030939450915,0.36382897106394146,4,False
1018,amp180_freq5,0.3383737067991646,0.257238835967253,2,False
1019,amp100_freq26,0.29876604360302417,0.25277187380374344,0,False
1020,amp180_freq5,0.28873947273186046,0.23938280069933746,5,False
1021,amp250_freq26,0.3829077413177025,0.26704072535155227,3,False
1022,amp250_freq5,0.35742146125026625,0.3153237705347029,1,False
1023,amp100_freq5,0.32898217426977244,0.2626559925289427,1,False
1024,amp180_freq26,0.34154308407986994,0.29767965984404965,1,False
1025,amp250_freq5,0.32679504232015083,0.3036714519670916,3,False
1026,amp100_freq26,0.34311224297579296,0.3274244609909063,6,False
1027,amp250_freq26,0.4574883856934206,0.35529952235778545,0,False
1028,amp100_freq26,0.7298168811867288,0.7050913961048244,3,False
1029,amp180_freq26,0.7444072574260101,0.7041423582639452,1,False
1030,amp250_freq5,0.3943869981444872,0.32048819814840424,2,False
1031,amp180_freq26,0.45561197811146137,0.31300690545103305,2,False
1032,amp180_freq26,0.35367989462417765,0.3245737645672313,2,False
1033,amp250_freq5,0.5165233640295793,0.8006885604257312,4,True
1034,amp250_freq26,0.7305361125299283,0.656228313740051,5,False
1035,amp250_freq5,0.4858654892100595,0.8170165619204227,3,True
1036,amp250_freq26,0.6716096408844572,0.5568083092790469,1,False
1037,amp250_freq5,0.49108724509969104,0.6247477218542191,1,False
1038,amp250_freq5,0.7274092639266551,0.43186095504349775,1,False
1039,amp100_freq26,0.3899670835544777,0.5875567181152487,3,False
1040,amp180_freq5,0.5856396229345454,0.48717676111172353,1,False
1041,amp180_freq5,0.45520471536180973,0.37807366616168636,1,False
1042,amp100_freq5,0.3574164546010154,0.34982388212355825,2,False
1043,amp180_freq5,0.616319109084801,0.32699306005502476,4,False
1044,amp250_freq26,0.4487148714579912,0.48091782284035095,0,False
1045,amp180_freq5,0.5404890703762262,0.333420396783074,0,False
1046,amp100_freq26,0.5286167011389907,0.7219558641638257,2,False
1047,amp180_freq5,0.6468564640757495,0.45157816375624454,0,False
1048,amp100_freq26,0.4049709506214807,0.4013882190584344,0,False
1049,amp180_freq26,0.5357136084629126,0.3341651835389757,3,False
1050,amp180_freq5,0.5209577664764272,0.8442105059743613,1,True
1051,amp180_freq5,0.8609510555934393,0.7655342156466816,1,True
1052,amp100_freq26,0.695417881966243,0.5326587676036135,0,False
1053,amp100_freq5,0.6517823257970236,0.49133677114162744,1,False
1054,amp180_freq5,0.409256203109792,0.38397228779816794,2,False
1055,amp180_freq5,0.4009573358767635,0.3416211033489951,4,False
1056,amp180_freq26,0.5418099295909492,0.36143098941337737,0,False
1057,amp250_freq5,0.4030605869789985,0.3432597259790641,0,False
1058,amp180_freq5,0.6543560756019653,0.36164772986712207,0,False
1059,amp100_freq26,0.5372885793903998,0.3324387802377922,0,False
1060,amp180_freq5,0.5937361196969748,0.3971487860022283,0,False
1061,amp100_freq5,0.39711774701220026,0.35778021222517453,2,False
1062,amp250_freq5,0.39374543552396474,0.329243733208405,3,False
1063,amp250_freq26,0.5928000010186834,0.31573261973791,3,False
1064,amp180_freq26,0.4940374556394153,0.30130367580370016,2,False
1065,amp180_freq5,0.4048914832059743,0.2941159129194137,1,False
1066,amp100_freq5,0.5139623968306767,0.3876773974800249,2,False
1067,amp250_freq5,0.4315947447075454,0.42353898357767755,1,False
1068,amp180_freq26,0.5061294927317745,0.4105820135584339,1,False
1069,amp250_freq5,0.6011535046421556,0.4601553488223768,2,False
1070,amp250_freq5,0.4611454859276136,0.38839332837844437,0,False
1071,amp100_freq26,0.4554711432093436,0.3357675230306824,0,False
1072,amp180_freq5,0.373994819955717,0.3215857959527306,0,False
1073,amp100_freq5,0.41494459770249875,0.4627222395026506,0,False
1074,amp180_freq26,0.7159412967515251,0.47042336412313085,2,False
1075,amp180_freq5,0.41281783176525577,0.4786300541440733,2,False
1076,amp250_freq26,0.6750465339207699,0.7039913607878394,1,False
1077,amp180_freq26,0.6888955151800221,0.41529685980809616,3,False
1078,amp250_freq5,0.44511712748331717,0.4384821637059404,5,False
1079,amp250_freq26,0.4917239808547454,0.6767600923272866,0,False
1080,amp100_freq26,0.5976497521627837,0.4169467698861958,2,False
1081,amp180_freq5,0.353497626735354,0.3442214785046465,2,False
1082,amp250_freq5,0.6529632059200247,0.43305688436895795,1,False
1083,amp100_freq5,0.3877590333013626,0.3532423555678484,2,False
1084,amp100_freq26,0.4938152582008259,0.38143673166370795,1,False
1085,amp180_freq26,0.4444800441680851,0.2985977157425065,0,False
1086,amp250_freq5,0.3462975916886292,0.3031372838795186,3,False
1087,amp250_freq26,0.4471792199037727,0.7129027346816524,1,False
1088,amp180_freq5,0.42133830045380893,0.4880030068956005,0,False
1089,amp250_freq5,0.5328372773350951,0.39229242381427104,0,False
1090,amp100_freq26,0.40467555666239713,0.43532228397218625,2,False
1091,amp100_freq5,0.4521563241988292,0.6440417172089825,1,False
1092,amp180_freq5,0.5112305146618529,0.7296430629738243,3,False
1093,amp180_freq26,0.7773779412159104,0.540417793881482,2,False
1094,amp100_freq26,0.8301054990095915,0.7768435242260519,2,True
1095,amp180_freq5,0.6663128539260382,0.680466754884043,3,False
1096,amp180_freq26,0.3342754819378005,0.41385012192937903,1,False
1097,amp180_freq26,0.37619881900444807,0.3077213340239215,1,False
1098,amp180_freq5,0.31522313193520207,0.2918334546573881,0,False
1099,amp180_freq26,0.3745908651536467,0.4104377749687507,4,False
1100,amp180_freq26,0.39657219283672035,0.4218156123924653,1,False
1101,amp100_freq5,0.34475389047903326,0.2692690242311581,5,False
1102,amp100_freq26,0.3355072693367649,0.3239233143963969,0,False
1103,amp180_freq5,0.34740463894104057,0.2968526234751305,1,False
1104,amp100_freq5,0.29889089738856106,0.5507964239992049,1,False
1105,amp100_freq26,0.37889955517097373,0.30112569839453124,2,False
1106,amp250_freq26,0.4809362237368681,0.27110597033889583,2,False
1107,amp180_freq26,0.4388810118603143,0.31840654345092834,1,False
1108,amp180_freq5,0.3751638140216104,0.2682290517062626,1,False
1109,amp100_freq5,0.31841166617022093,0.22889117414765062,0,False
1110,amp250_freq26,0.48978587229965487,0.4681742415151707,2,False
1111,amp180_freq5,0.4502846088710665,0.43371921199811353,1,False
1112,amp180_freq26,0.5265467474307474,0.3650143366372584,6,False
1113,amp250_freq26,0.5183954065410078,0.2791386492421543,1,False
1114,amp250_freq5,0.3363471233736062,0.2695230776674978,1,False
1115,amp100_freq5,0.3328776878318775,0.31162015833012546,0,False
1116,amp180_freq5,0.4424897210992491,0.32014083707392094,2,False
1117,amp100_freq5,0.3429420148273638,0.2937086679269829,3,False
1118,amp250_freq26,0.5334148490681851,0.39140081864871307,1,False
1119,amp100_freq5,0.34286952431080825,0.2959146720380364,1,False
1120,amp180_freq5,0.27583577286494976,0.25553819560408697,0,False
1121,amp100_freq26,0.4808659458167404,0.31222839365156957,0,False
1122,amp100_freq26,0.47192580627347064,0.29831448508373076,0,False
1123,amp100_freq26,0.31410097827588396,0.25247524560634454,4,False
1124,amp250_freq26,0.5053336726339742,0.28600937048476327,2,False
1125,amp180_freq5,0.30645572413153355,0.3133612434942486,1,False
1126,amp250_freq5,0.3581469058879702,0.382778583954477,2,False
1127,amp250_freq26,0.5163053138936414,0.2407186094961197,3,False
1128,amp100_freq26,0.28247011847556613,0.31226055361990807,2,False
1129,amp180_freq26,0.4387045078709056,0.2888905314455279,3,False
1130,amp180_freq5,0.32042354368627973,0.24676733505041984,2,False
1131,amp100_freq5,0.2824316441981728,0.27747037960765036,2,False
1132,amp100_freq26,0.3176868095126058,0.31348753645714006,0,False
1133,amp100_freq26,0.29662211917710996,0.2399587350157454,2,False
1134,amp100_freq5,0.24867363188282843,0.21761482335694785,0,False
1135,amp100_freq5,0.2367418371803284,0.2237154341224182,0,False
1136,amp250_freq5,0.2657979240019614,0.2398994828850464,1,False
1137,amp250_freq5,0.3183629981798401,0.5387347537277294,1,False
1138,amp100_freq5,0.4543275808052449,0.38124026630953955,2,False
1139,amp250_freq26,0.46869736457985556,0.38907696702611133,1,False
1140,amp250_freq26,0.5177811232863844,0.4115218381124162,2,False
1141,amp180_freq26,0.5469664135260847,0.4045399999923333,1,False
1142,amp180_freq26,0.47979985426326865,0.4541960091789738,3,False
1143,amp180_freq26,0.7032142408499502,0.46210793527258764,2,False
1144,amp100_freq5,0.31886532418559776,0.4114023002783591,4,False
1145,amp250_freq5,0.41989904272285355,0.32659909514059826,1,False
1146,amp250_freq26,0.7167191921113618,0.7296174735672992,2,False
1147,amp100_freq5,0.6773204538979628,0.3592424247902802,0,False
1148,amp250_freq5,0.331697319620629,0.5246299858722021,1,False
1149,amp100_freq26,0.3501102375195559,0.44852716016751204,1,False
1150,amp250_freq5,0.5003702049563669,0.41257856926876585,1,False
1151,amp250_freq26,0.6711932143393757,0.5355553436592552,5,False
1152,amp250_freq26,0.5867955901923486,0.40518211569014045,3,False
1153,amp250_freq26,0.6923595257645361,0.7680665661160216,5,True
1154,amp250_freq26,0.7139585781020887,0.6725462992325651,2,False
1155,amp180_freq5,0.5997833122370079,0.3368027286922592,0,False
1156,amp250_freq26,0.4216839848351,0.5492313201299762,1,False
1157,amp180_freq5,0.4453134191339505,0.7833524649674731,0,True
1158,amp180_freq5,0.6218575612076239,0.6573831526915249,1,False
1159,amp180_freq5,0.6533883493745569,0.5021433889454787,1,False
1160,amp250_freq26,0.5596052130902581,0.39356635027995557,2,False
1161,amp180_freq5,0.5138102621011241,0.46675019408805846,1,False
1162,amp100_freq5,0.6515584612927519,0.5926104044011838,1,False
1163,amp250_freq5,0.5772923680856995,0.44656524295011174,1,False
1164,amp250_freq26,0.4886189117064752,0.34113248816574604,2,False
1165,amp250_freq26,0.461163559027264,0.3386335880142986,0,False
1166,amp100_freq26,0.3248781374356387,0.5809997304139856,0,False
1167,amp180_freq5,0.5290034037920224,0.41735555313854045,0,False
1168,amp100_freq26,0.48587475767500427,0.3014336626998611,0,False
1169,amp180_freq5,0.5182470197754929,0.32734802479423303,0,False
1170,amp250_freq5,0.5911086278044743,0.3497114191506261,0,False
1171,amp250_freq26,0.5197448317261905,0.3735908006889719,0,False
1172,amp100_freq5,0.43395395526939096,0.3321300599073021,1,False
1173,amp180_freq5,0.4236696220275778,0.27001749393051705,1,False
1174,amp100_freq26,0.3522494811676844,0.21677251457835464,1,False
1175,amp250_freq26,0.549253071618465,0.28678753603587775,3,False
1176,amp250_freq26,0.5525810312408618,0.30235396525151154,1,False
1177,amp180_freq5,0.3545073895569984,0.286594128842318,1,False
1178,amp100_freq5,0.2911261658843031,0.2918773628270775,0,False
1179,amp100_freq26,0.33472968052995133,0.27201468184759503,3,False
1180,amp250_freq5,0.3517626638652204,0.3063641224423999,0,False
1181,amp100_freq26,0.3533408726329533,0.3114547084363,2,False
1182,amp250_freq26,0.4848895960437758,0.388628463438959,1,False
1183,amp180_freq26,0.44938865493203045,0.621313039431805,2,False
1184,amp180_freq5,0.37561556034870186,0.29372545014883505,4,False
1185,amp180_freq5,0.3700717607633592,0.333578787651704,1,False
1186,amp180_freq5,0.3625970003158292,0.3229045035454187,4,False
1187,amp180_freq26,0.46053104492830643,0.31286513998568194,7,False
1188,amp250_freq26,0.5024942700996643,0.28816475363835353,6,False
1189,amp250_freq26,0.6160367074268484,0.40446731591298907,3,False
1190,amp180_freq5,0.3509537009176271,0.32916028575246337,1,False
1191,amp100_freq26,0.3735987671260291,0.32457714302926055,1,False
1192,amp100_freq5,0.3097931517070421,0.3130771153099648,0,False
1193,amp180_freq26,0.3774006553981246,0.27374253359511785,2,False
1194,amp180_freq5,0.34091680456415735,0.2666850274746485,2,False
1195,amp100_freq26,0.4348808822140096,0.435397579329651,0,False
1196,amp250_freq5,0.3478390249041219,0.31992940704252704,2,False
1197,amp100_freq5,0.28698404215496054,0.26016711554062955,1,False
1198,amp180_freq26,0.31821692003021956,0.23017639545840896,0,False
1199,amp100_freq5,0.3168826486670932,0.30616541105114115,3,False
1200,amp180_freq26,0.4007428662407839,0.2663282761271975,0,False
