channel,rms,mad,ptp,absmax,zero_fraction,saturation_fraction,rough_mad,common_corr,rms_rz,mad_rz,ptp_rz,rough_mad_rz,absmax_rz,exclude_reasons,exclude_auto
132,6580.087,6420.0,22738.5,19547.0,5e-05,0.0,30.0,0.60565174,12.166442039664183,17.328047653379095,2.2266210553699284,-0.5395918,3.484561954367128,extreme_noise,True
133,5792.9956,5615.5,19781.0,20308.0,7.5e-05,0.0,30.0,0.60332036,10.588260002433588,15.036064532470961,1.803432843092018,-0.5395918,3.696532509704729,extreme_noise,True
134,4965.6807,4831.5,17308.0,17508.0,5.625e-05,0.0,30.0,0.60496545,8.929426588279618,12.80248495908131,1.4495716600106072,-0.5395918,2.916614566281231,extreme_noise,True
135,3556.1484,3455.75,12528.5,12789.0,0.00010625,0.0,31.0,0.6086691,6.103200108411682,8.883037129883842,0.7656737527976665,-0.40469384999999997,1.6021742894899855,extreme_noise,True
136,411.03152,272.0,4091.0,4649.0,0.0012125,0.0,53.0,0.19199467,-0.20301409365777734,-0.18731869508975713,-0.441646802094935,2.56306105,-0.6651585888911832,,False
137,2268.9888,2204.0,8439.0,8760.0,0.00018125,0.0,35.0,0.60836154,3.522340808247917,5.316859539334741,0.180507837629276,0.13489795,0.4799280773281024,high_noise,True
138,2878.7002,2805.5,10302.5,10864.0,0.000175,0.0,32.0,0.6092787,4.744861571878061,7.030505092133051,0.4471557610713339,-0.2697959,1.0659807033863309,extreme_noise,True
139,2782.9683,2711.0,9948.0,11023.0,0.000125,0.0,32.0,0.6144892,4.552911354952864,6.761278982840549,0.3964304115354017,-0.2697959,1.1102689008878794,extreme_noise,True
140,2583.9072,2535.5,9325.5,10814.0,0.00015625,0.0,31.0,0.61692953,4.153777718971881,6.261287637011616,0.307356983929992,-0.40469384999999997,1.0520535972537683,extreme_noise,True
141,1979.0078,1919.0,7113.5,9761.0,0.000175,0.0,31.0,0.61451584,2.940905405271636,4.504907781151003,-0.0091577499867409,-0.40469384999999997,0.7587487421020029,high_noise,True
142,1430.2756,1391.0,5341.0,8492.0,0.00023125,0.0,32.0,0.6146649,1.8406528789576313,3.0006603133579723,-0.2627844976664015,-0.2697959,0.4052787884575676,,False
143,1042.7869,996.5,3907.0,7526.0,0.00028125,0.0,32.0,0.623715,1.0637066361580854,1.87674814281943,-0.4679753333068151,-0.2697959,0.1362070979764608,,False
144,809.427,768.5,3207.5,6785.0,0.00044375,0.0,32.0,0.62140995,0.5958011268488385,1.2271867362724393,-0.5680666788650226,-0.2697959,-0.0701926149081148,,False
