trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,onset_delta,sustained_delta,offset_delta,recovery_delta,transition_index
1463,amp180_freq10,180,10,A_dHPC_96-127,31,-63.582374572753906,48.57329559326172,5.440460205078125,36.909095764160156,-43.132835388183594
1463,amp180_freq10,180,10,B_LEC_128-191,51,-15.761642456054688,-17.171669006347656,-25.009567260742188,-23.874343872070312,-7.837898254394531
1463,amp180_freq10,180,10,B_LEC_192-255,32,-1.0809745788574219,1.625946044921875,-4.280597686767578,12.225608825683594,-5.906543731689453
1464,amp180_freq10,180,10,A_dHPC_0-31,32,258.4361572265625,29.345291137695312,0.6190032958984375,65.87527465820312,-28.726287841796875
1464,amp180_freq10,180,10,A_dHPC_32-63,32,280.6710205078125,71.84527587890625,11.63299560546875,125.24345397949219,-60.2122802734375
1464,amp180_freq10,180,10,A_dHPC_64-95,32,29.1292724609375,23.777450561523438,6.4215850830078125,78.56419372558594,-17.355865478515625
1464,amp180_freq10,180,10,A_dHPC_96-127,31,32.11186218261719,15.316085815429688,-46.498443603515625,76.68093872070312,-61.81452941894531
1464,amp180_freq10,180,10,B_LEC_128-191,51,17.84302520751953,-8.911766052246094,-31.073444366455078,-8.144699096679688,-22.161678314208984
1464,amp180_freq10,180,10,B_LEC_192-255,32,-6.724100112915039,10.260993957519531,-13.363225936889648,1.0951499938964844,-23.62421989440918
1465,amp100_freq5,100,5,A_dHPC_0-31,32,64.44175720214844,34.95515441894531,-17.996475219726562,-52.142791748046875,-52.951629638671875
1465,amp100_freq5,100,5,A_dHPC_32-63,32,51.303314208984375,24.529144287109375,8.411178588867188,-23.462066650390625,-16.117965698242188
1465,amp100_freq5,100,5,A_dHPC_64-95,32,-79.493896484375,3.15838623046875,-49.92564392089844,-63.761199951171875,-53.08403015136719
1465,amp100_freq5,100,5,A_dHPC_96-127,31,-1.4336624145507812,24.29541015625,37.419769287109375,-17.944503784179688,13.124359130859375
1465,amp100_freq5,100,5,B_LEC_128-191,51,-7.2663421630859375,-8.260383605957031,-4.763771057128906,-2.9940338134765625,3.496612548828125
1465,amp100_freq5,100,5,B_LEC_192-255,32,-7.136823654174805,-3.2904052734375,15.404552459716797,3.4128990173339844,18.694957733154297
1466,amp180_freq5,180,5,A_dHPC_0-31,32,175.48074340820312,43.647430419921875,141.86386108398438,94.43319702148438,98.2164306640625
1466,amp180_freq5,180,5,A_dHPC_32-63,32,4.5395355224609375,26.474105834960938,37.13633728027344,133.4481964111328,10.6622314453125
1466,amp180_freq5,180,5,A_dHPC_64-95,32,8.378433227539062,47.723541259765625,76.89692687988281,127.29240417480469,29.173385620117188
1466,amp180_freq5,180,5,A_dHPC_96-127,31,-1.5362701416015625,10.277793884277344,72.9970474243164,64.47933197021484,62.71925354003906
1466,amp180_freq5,180,5,B_LEC_128-191,51,-31.13290023803711,2.4393463134765625,7.256263732910156,-16.908416748046875,4.816917419433594
1466,amp180_freq5,180,5,B_LEC_192-255,32,-1.3670120239257812,5.944389343261719,3.8696746826171875,-3.9040260314941406,-2.0747146606445312
1467,amp180_freq50,180,50,A_dHPC_0-31,32,43.05021667480469,-47.206787109375,-59.138641357421875,-58.00834655761719,-11.931854248046875
1467,amp180_freq50,180,50,A_dHPC_32-63,32,83.54490661621094,-41.83320617675781,-58.86009216308594,-45.19093322753906,-17.026885986328125
1467,amp180_freq50,180,50,A_dHPC_64-95,32,-10.246612548828125,1.78173828125,87.90789794921875,17.128372192382812,86.12615966796875
1467,amp180_freq50,180,50,A_dHPC_96-127,31,63.18013000488281,-29.108779907226562,-25.144790649414062,-35.13371276855469,3.9639892578125
1467,amp180_freq50,180,50,B_LEC_128-191,51,43.68329620361328,1.760772705078125,-26.23255157470703,28.391265869140625,-27.993324279785156
1467,amp180_freq50,180,50,B_LEC_192-255,32,-5.626749038696289,16.273950576782227,12.618501663208008,16.2623348236084,-3.6554489135742188
1468,amp100_freq10,100,10,A_dHPC_0-31,32,-156.61370849609375,-54.263458251953125,-17.549331665039062,-72.91134643554688,36.71412658691406
1468,amp100_freq10,100,10,A_dHPC_32-63,32,-18.999237060546875,35.13157653808594,-50.485748291015625,8.967254638671875,-85.61732482910156
1468,amp100_freq10,100,10,A_dHPC_64-95,32,79.21112060546875,17.79669189453125,-37.04493713378906,13.314727783203125,-54.84162902832031
1468,amp100_freq10,100,10,A_dHPC_96-127,31,-25.7803955078125,-27.243911743164062,-25.310707092285156,-13.645416259765625,1.9332046508789062
1468,amp100_freq10,100,10,B_LEC_128-191,51,18.50640869140625,4.598182678222656,-28.109127044677734,-7.975830078125,-32.70730972290039
1468,amp100_freq10,100,10,B_LEC_192-255,32,4.002899169921875,1.3071670532226562,-6.508726119995117,0.8634262084960938,-7.815893173217773
1469,amp100_freq5,100,5,A_dHPC_0-31,32,-91.08457946777344,-2.937469482421875,24.309295654296875,-68.25042724609375,27.24676513671875
1469,amp100_freq5,100,5,A_dHPC_32-63,32,-95.27256774902344,-27.412445068359375,41.45692443847656,-58.60279846191406,68.86936950683594
1469,amp100_freq5,100,5,A_dHPC_64-95,32,-2.868804931640625,18.2568359375,56.14056396484375,-41.49505615234375,37.88372802734375
1469,amp100_freq5,100,5,A_dHPC_96-127,31,-57.11918640136719,9.188858032226562,-39.51092529296875,-20.157455444335938,-48.69978332519531
1469,amp100_freq5,100,5,B_LEC_128-191,51,-22.511802673339844,4.498344421386719,-16.29681396484375,-11.892684936523438,-20.79515838623047
1469,amp100_freq5,100,5,B_LEC_192-255,32,-14.675397872924805,0.6146278381347656,-13.320022583007812,-7.140926361083984,-13.934650421142578
1470,amp250_freq50,250,50,A_dHPC_0-31,32,-7.4271392822265625,26.142852783203125,-22.101516723632812,-0.4746246337890625,-48.24436950683594
1470,amp250_freq50,250,50,A_dHPC_32-63,32,-22.432647705078125,9.632949829101562,-39.020957946777344,58.16828918457031,-48.653907775878906
1470,amp250_freq50,250,50,A_dHPC_64-95,32,-53.47822570800781,23.53582763671875,11.650772094726562,-8.358421325683594,-11.885055541992188
1470,amp250_freq50,250,50,A_dHPC_96-127,31,4.092582702636719,25.377037048339844,-10.285858154296875,11.4481201171875,-35.66289520263672
1470,amp250_freq50,250,50,B_LEC_128-191,51,2.4381790161132812,-6.101615905761719,10.076766967773438,-6.631355285644531,16.178382873535156
1470,amp250_freq50,250,50,B_LEC_192-255,32,-0.5819511413574219,8.96236801147461,5.720424652099609,-4.093852996826172,-3.241943359375
1471,amp100_freq26,100,26,A_dHPC_0-31,32,-6.7185821533203125,-1.3952484130859375,60.83479309082031,80.87220764160156,62.23004150390625
1471,amp100_freq26,100,26,A_dHPC_32-63,32,45.90423583984375,28.025802612304688,42.23149108886719,70.74308776855469,14.2056884765625
1471,amp100_freq26,100,26,A_dHPC_64-95,32,64.15504455566406,54.92976379394531,191.05967712402344,78.25971984863281,136.12991333007812
1471,amp100_freq26,100,26,A_dHPC_96-127,31,122.10629272460938,42.42958068847656,84.2899169921875,73.64967346191406,41.86033630371094
1471,amp100_freq26,100,26,B_LEC_128-191,51,61.125064849853516,26.447124481201172,0.5250663757324219,12.719005584716797,-25.92205810546875
1471,amp100_freq26,100,26,B_LEC_192-255,32,5.719400405883789,10.86182975769043,11.433649063110352,4.602094650268555,0.5718193054199219
1472,amp180_freq50,180,50,A_dHPC_0-31,32,27.6492919921875,-73.12109375,-69.39646911621094,66.66848754882812,3.7246246337890625
