edge,sample
rising,169902438
rising,169903936
rising,169908616
rising,169911923
rising,169913920
rising,169921159
rising,169925527
rising,169929334
rising,169934700
rising,169996292
rising,170000473
rising,170008461
rising,170028617
rising,170044468
rising,170048524
rising,170056199
rising,170124219
rising,170140194
rising,170141567
rising,170157667
rising,170175452
rising,170243991
rising,170260216
rising,170283992
rising,170296223
rising,170360685
rising,170361434
rising,170369921
rising,170371606
rising,170376224
rising,170381403
rising,170385959
rising,170387581
rising,170388579
rising,170393821
rising,170395257
rising,170406801
rising,170410608
rising,170415226
rising,170476318
rising,170483744
rising,170484618
rising,170486864
rising,170493729
rising,170495226
rising,170500031
rising,170504649
rising,170514696
rising,170516693
rising,170519314
rising,170525367
rising,170532232
rising,170604432
rising,170607615
rising,170616788
rising,170632326
rising,170647553
rising,170653668
rising,170730611
rising,170746607
rising,170750601
rising,170762645
rising,170841086
rising,170859557
rising,170890322
rising,170985112
rising,171009013
rising,171096689
rising,171128639
rising,171200840
rising,171202462
rising,171204771
rising,171206207
rising,171208516
rising,171211636
rising,171213321
rising,171217751
rising,171220060
rising,171221683
rising,171223867
rising,171227985
rising,171229982
rising,171231605
rising,171232416
rising,171238531
rising,171241028
rising,171241652
rising,171243087
rising,171244085
rising,171254132
rising,171350670
rising,171363463
rising,171439470
rising,171463620
rising,171475664
rising,171556476
rising,171562966
rising,171569081
rising,171581437
rising,171590673
rising,171596913
rising,171602966
rising,171612202
rising,171680596
rising,171683654
rising,171686649
rising,171689083
rising,171693638
rising,171695136
rising,171696821
rising,171699005
rising,171700003
rising,171702063
rising,171704621
rising,171705869
rising,171708303
rising,171709239
rising,171712796
rising,171714356
rising,171715105
rising,171716602
rising,171721345
rising,171723529
rising,171726150
rising,171730768
rising,171733639
rising,171734325
rising,171797290
rising,171799911
rising,171802282
rising,171804341
rising,171805215
rising,171808959
rising,171810457
rising,171815199
rising,171819006
rising,171819817
rising,171821440
rising,171824373
rising,171825870
rising,171829739
rising,171831362
rising,171835356
rising,171836666
rising,171845215
rising,171847462
rising,171852080
rising,171854389
rising,171917354
rising,171929897
rising,171937947
rising,171945809
rising,171965903
rising,172037604
rising,172053580
rising,172054890
rising,172062940
rising,172072800
rising,172077730
rising,172080912
rising,172094953
rising,172166592
rising,172178698
rising,172187934
rising,172197294
rising,172203410
rising,172212583
rising,172216577
rising,172276609
rising,172284035
rising,172288029
rising,172300010
rising,172319979
rising,172331836
rising,172401041
rising,172410214
rising,172416454
rising,172422695
rising,172431743
rising,172437983
rising,172450339
rising,172517797
rising,172520293
rising,172522415
rising,172524162
rising,172527220
rising,172528718
rising,172529529
rising,172531838
rising,172534771
rising,172536456
rising,172538765
rising,172539576
rising,172544194
rising,172545629
rising,172546565
rising,172549436
rising,172550309
rising,172551058
rising,172552556
rising,172555613
rising,172561167
rising,172562603
rising,172563476
rising,172565536
rising,172566409
rising,172569342
rising,172571027
rising,172571651
rising,172574147
rising,172575021
rising,172576331
rising,172640128
rising,172643248
rising,172644933
rising,172649551
rising,172655791
rising,172660222
rising,172663342
rising,172665027
rising,172666462
rising,172670893
rising,172674013
rising,172675698
rising,172677321
rising,172681689
rising,172681938
rising,172686307
rising,172686556
rising,172687992
rising,172695542
rising,172759630
rising,172775730
rising,172779787
rising,172799693
rising,172811550
rising,172815731
rising,172816355
rising,172876449
rising,172879632
rising,172895794
rising,172903782
rising,172908774
rising,172919695
rising,172923813
rising,172935732
rising,173011698
rising,173015692
rising,173031542
rising,173047580
rising,173051698
rising,173055692
rising,173116431
rising,173119614
rising,173123982
rising,173125480
rising,173127165
rising,173130285
rising,173134903
rising,173136525
rising,173139708
rising,173140956
rising,173147071
rising,173150129
rising,173150379
rising,173151814
rising,173156432
rising,173159365
rising,173167040
rising,173171720
rising,173173156
rising,173236557
rising,173237743
rising,173238554
rising,173239553
rising,173240801
rising,173241175
rising,173242610
rising,173244670
rising,173247041
rising,173247915
rising,173249350
rising,173250411
rising,173252470
rising,173256214
rising,173256464
rising,173258523
rising,173258773
rising,173261643
rising,173262392
rising,173263890
rising,173264639
rising,173266324
rising,173268570
rising,173269257
rising,173270754
rising,173271690
rising,173273250
rising,173275497
rising,173276995
rising,173278617
rising,173279304
rising,173281113
rising,173281987
rising,173284670
rising,173284920
rising,173286168
rising,173286979
rising,173287853
rising,173288851
rising,173291597
rising,173292471
rising,173294717
rising,173356371
rising,173358743
rising,173359367
rising,173360053
rising,173360802
rising,173362300
rising,173362674
rising,173364172
rising,173364733
rising,173366169
rising,173367042
rising,173368478
rising,173368727
rising,173371535
rising,173371910
rising,173373345
rising,173374032
rising,173375654
rising,173377776
rising,173379211
rising,173381083
rising,173383829
rising,173384640
rising,173384890
rising,173385701
rising,173389944
rising,173391754
rising,173395561
rising,173396247
rising,173397745
rising,173398057
rising,173399305
rising,173400927
rising,173401614
rising,173402300
rising,173403049
rising,173405358
rising,173407854
rising,173408728
rising,173410038
rising,173410974
rising,173411848
rising,173414594
rising,173414968
rising,173476373
rising,173477309
rising,173487106
rising,173491100
rising,173507200
rising,173526857
rising,173531100
rising,173604424
rising,173610540
rising,173616780
rising,173625953
rising,173626515
rising,173629635
rising,173635251
rising,173641304
rising,173647545
rising,173726672
rising,173733349
rising,173744769
rising,173750760
rising,173760682
rising,173768669
rising,173841806
rising,173843491
rising,173846424
rising,173848296
rising,173852664
rising,173857282
rising,173861837
rising,173862087
rising,173866455
rising,173867953
rising,173869638
rising,173872571
rising,173874193
rising,173877188
rising,173884802
rising,173886424
rising,173887984
rising,173891167
rising,173892664
rising,173894287
rising,173896471
rising,173956565
rising,173972229
rising,173980029
rising,173996191
rising,174000185
rising,174008235
rising,174076567
rising,174086426
rising,174086988
rising,174095724
rising,174101965
rising,174111013
rising,174126489
rising,174132542
rising,174135725
rising,174227645
rising,174247551
rising,174255601
rising,174316757
rising,174331733
rising,174343028
rising,174351016
rising,174355759
rising,174359128
rising,174371734
rising,174373169
rising,174436633
rising,174442561
rising,174447179
rising,174451610
rising,174453045
rising,174456415
rising,174457850
rising,174462468
rising,174464153
rising,174468521
rising,174473077
rising,174473326
rising,174477694
rising,174479192
rising,174480877
rising,174483997
rising,174486930
rising,174488615
rising,174490238
rising,174561440
rising,174567617
rising,174577540
rising,174590395
rising,174593640
rising,174599630
rising,174609490
rising,174679194
rising,174683875
rising,174688680
rising,174693298
rising,174697666
rising,174697915
rising,174703781
rising,174708586
rising,174714639
rising,174719257
rising,174725498
rising,174731551
rising,179562185
rising,180563508
rising,180570997
rising,180577736
rising,180596332
rising,201974830
rising,212796235
falling,1807291
falling,1828009
falling,2152821
falling,3249443
falling,7037918
falling,13488365
falling,13588149
falling,24555224
falling,24608704
falling,26244441
falling,26245752
falling,26246563
falling,26254613
falling,26254738
falling,26261685
falling,26261810
falling,26269049
falling,26269174
falling,26271420
falling,26274977
falling,26342998
falling,26359473
falling,30789105
falling,30789729
falling,30792474
falling,30803458
falling,30807514
falling,30827296
falling,30840463
falling,30847515
falling,30909441
falling,30914994
falling,30919051
falling,30946945
falling,30958615
falling,30962983
falling,30967040
falling,31059273
falling,31388766
falling,31392199
falling,31403618
falling,31408361
falling,31412043
falling,31421341
falling,31438190
falling,31510454
falling,31518192
falling,31521250
falling,31539659
falling,31546025
falling,31557382
falling,31628773
falling,31636698
falling,31639756
falling,31658290
falling,31664343
falling,31764938
falling,31874957
falling,31878639
falling,31883256
falling,31894801
falling,31900230
falling,31907095
falling,31912649
falling,31921697
falling,31988927
falling,32008023
falling,32031924
falling,32108806
falling,32235548
falling,32275737
falling,32364600
falling,32389250
falling,32395365
falling,32505321
falling,32517740
falling,32591439
falling,32600675
falling,32620707
falling,32625325
falling,32626822
falling,32631440
falling,32730039
falling,32746076
falling,32750133
falling,32885862
falling,32952759
falling,32961183
falling,32961995
falling,32972042
falling,32985771
falling,32988204
falling,32998876
falling,33075757
falling,33078940
falling,33084993
falling,33097349
falling,33109643
falling,33122186
falling,33128052
falling,33204185
falling,33247494
falling,33308982
falling,33345364
falling,33428923
falling,33436412
falling,33457442
falling,33472419
falling,33488894
falling,33549925
falling,33557351
falling,33559348
falling,33572141
falling,33575386
falling,33583249
falling,33591361
falling,33632922
falling,33668992
falling,33681660
falling,33683906
falling,33687089
falling,33687838
falling,33689336
falling,33692518
falling,33703938
falling,33708556
falling,33709305
falling,33710116
falling,33710927
falling,33711739
falling,33716294
falling,33723221
falling,33726341
falling,33727090
falling,33822756
falling,33926658
falling,33966659
falling,34051654
falling,34056334
falling,34077864
falling,34083917
falling,34174528
falling,34294531
falling,34299086
falling,34300584
falling,34325296
falling,34516814
falling,34556815
falling,34565989
falling,34633697
falling,34638253
falling,34639750
falling,34647488
falling,34659782
falling,34661280
falling,34664462
falling,34669018
falling,34673636
falling,34682809
falling,34756571
falling,34772609
falling,34869148
falling,34892487
falling,34900412
falling,34928369
falling,34989026
falling,34992708
falling,34995641
falling,34998761
falling,34999011
falling,35003379
falling,35007997
falling,35015922
falling,35020540
falling,35024909
falling,35026406
falling,35029589
falling,35034144
falling,35041882
falling,35046438
falling,35047936
falling,35113335
falling,35117953
falling,35118203
falling,35122571
falling,35124069
falling,35128687
falling,35139482
falling,35140980
falling,35144163
falling,35145598
falling,35148781
falling,35157954
falling,35167128
falling,35230156
falling,35246755
falling,35278768
falling,35286694
falling,35365385
falling,35371501
falling,35396151
falling,35402266
falling,35469912
falling,35473033
falling,35473282
falling,35482268
falling,35482518
falling,35486949
falling,35491504
falling,35503860
falling,35508478
falling,35509913
falling,35513096
falling,35517527
falling,35522269
falling,35589104
falling,35599401
falling,35603832
falling,35608450
falling,35609885
falling,35614503
falling,35629979
falling,35634534
falling,35639152
falling,35645268
falling,35709794
falling,35727579
falling,35732197
falling,35733695
falling,35749109
falling,35753789
falling,35758344
falling,35759842
falling,35829048
falling,35889018
falling,35966545
falling,35966795
falling,35971225
falling,35975781
falling,35977279
falling,35981897
falling,35992755
falling,35997310
falling,35997560
falling,36001928
falling,36006546
falling,36075690
falling,36103647
falling,36119747
falling,36190763
falling,36202620
falling,36216786
falling,36226646
falling,36248737
falling,36328739
falling,36338661
falling,36367429
falling,36430769
falling,36440692
falling,36474702
falling,36488743
falling,36559509
falling,36570742
falling,36584845
falling,36591522
falling,36594830
falling,36680635
falling,36703226
falling,36711276
falling,36789343
falling,36794835
falling,36802448
falling,36802698
falling,36807066
falling,36811684
falling,36823977
falling,36824227
falling,36830904
falling,36835522
falling,36843260
falling,36847878
falling,36911156
falling,36929628
falling,36941672
falling,36949659
falling,36957709
falling,36967070
falling,37041955
falling,37050192
falling,37082143
falling,37169821
falling,37177621
falling,37189665
falling,37193722
falling,37271352
falling,37273724
falling,37275284
falling,37276032
falling,37277780
falling,37281462
falling,37282210
falling,37285268
falling,37285955
falling,37292445
falling,37293006
falling,37294442
falling,37296813
falling,37297063
falling,37298311
falling,37299996
falling,37301369
falling,37302180
falling,37303927
falling,37307110
falling,37310604
falling,37310854
falling,37312164
falling,37313163
falling,37314473
falling,37319840
falling,37322898
falling,37323148
falling,37324458
falling,37326330
falling,37389109
falling,37389296
falling,37392978
falling,37397533
falling,37397783
falling,37402151
falling,37402401
falling,37406769
falling,37411387
falling,37419312
falling,37423681
falling,37423930
falling,37428361
falling,37432916
falling,37437534
falling,37445272
falling,37449204
falling,37524214
falling,37540251
falling,37543496
falling,37551484
falling,37559597
falling,37565587
falling,37635792
falling,37645028
falling,37654201
falling,37675793
falling,37684966
falling,37766716
falling,37776139
falling,37792052
falling,37798729
falling,37891150
falling,37898950
falling,37910994
falling,37915050
falling,37990809
falling,37996238
falling,37996488
falling,38000918
falling,38002353
falling,38005536
falling,38010092
falling,38014710
falling,38017830
falling,38022635
falling,38027066
falling,38031621
falling,38039546
falling,38043977
falling,38048533
falling,38109127
falling,38113121
falling,38125165
falling,38129221
falling,38142576
falling,38157116
falling,38233582
falling,38237638
falling,38241694
falling,38261788
falling,38277639
falling,38285627
falling,38364443
falling,38370559
falling,38389030
falling,38401324
falling,38404756
falling,38469344
falling,38477082
falling,38503666
falling,38527630
falling,38596108
falling,38601162
falling,38616139
falling,38636109
falling,38641163
falling,38715799
falling,38719730
falling,38737079
falling,38834928
falling,38841169
falling,38877987
falling,38881170
falling,38954245
falling,38966414
falling,38969596
falling,38981890
falling,39000361
falling,39073998
falling,39083359
falling,39093905
falling,39105949
falling,39109943
falling,39123360
falling,39205484
falling,39214657
falling,39227013
falling,39242302
falling,39245485
falling,39309594
falling,39311466
falling,39312215
falling,39315336
falling,39315585
falling,39318456
falling,39320203
falling,39323074
falling,39324571
falling,39324821
falling,39327692
falling,39330687
falling,39331561
falling,39334556
falling,39334806
falling,39335430
falling,39336865
falling,39339985
falling,39340672
falling,39343792
falling,39344041
falling,39346350
falling,39350719
falling,39353028
falling,39354588
falling,39356834
falling,39360017
falling,39361452
falling,39363761
falling,39366819
falling,39368504
falling,39436399
falling,39437772
falling,39464419
falling,39481767
falling,39488320
falling,39568259
falling,39577433
falling,39586668
falling,39592784
falling,39608260
falling,39669603
falling,39678215
falling,39683020
falling,39687451
falling,39688886
falling,39693504
falling,39704363
falling,39708980
falling,39713536
falling,39713785
falling,39718154
falling,39722772
falling,39725892
falling,39727390
falling,39795098
falling,39801214
falling,39813570
falling,39822743
falling,39831979
falling,39914290
falling,39917285
falling,39926521
falling,39932761
falling,39941935
falling,39948050
falling,39951233
falling,39957286
falling,39964026
falling,40038786
falling,40042780
falling,40046836
falling,40066743
falling,40074793
falling,40082594
falling,40158602
falling,40180131
falling,40189367
falling,40198665
falling,40269265
falling,40270014
falling,40274195
falling,40278563
falling,40284679
falling,40295537
falling,40300093
falling,40301590
falling,40306208
falling,40317254
falling,40321684
falling,40326240
falling,40327738
falling,40389455
falling,40408614
falling,40424651
falling,40438068
falling,40512329
falling,40516947
falling,40521565
falling,40536979
falling,40541596
falling,40541846
falling,40546214
falling,40550832
falling,40563126
falling,40563375
falling,40567806
falling,40636576
falling,40644626
falling,40655858
falling,40660726
falling,40776860
falling,40869301
falling,40872484
falling,40889832
falling,40912422
falling,40989304
falling,40996730
falling,41001348
falling,41009274
falling,41013704
falling,41019820
falling,41024375
falling,41035171
falling,41035421
falling,41044407
falling,41049025
falling,41117420
falling,41120603
falling,41129776
falling,41160541
falling,41234116
falling,41258204
falling,41264319
falling,41278922
falling,41355117
falling,41356615
falling,41361233
falling,41372278
falling,41376709
falling,41381265
falling,41382762
falling,41387380
falling,41400547
falling,41405103
falling,41406601
falling,41486852
falling,41503015
falling,41514809
falling,41590880
falling,41591691
falling,41593563
falling,41597932
falling,41599429
falling,41604047
falling,41609040
falling,41619523
falling,41620959
falling,41628697
falling,41636622
falling,41637870
falling,41640990
falling,41642239
falling,41642488
falling,41643986
falling,41645608
falling,41664205
falling,41709323
falling,41717123
falling,41732475
falling,41757125
falling,41829326
falling,41830949
falling,41843242
falling,41843492
falling,41849358
falling,41869390
falling,41869639
falling,41874070
falling,41878625
falling,41886364
falling,41949537
falling,41976621
falling,42000709
falling,42084954
falling,42116905
falling,42211447
falling,42239092
falling,42248328
falling,42315225
falling,42335195
falling,42355226
falling,42448645
falling,42475229
falling,42549366
falling,42559537
falling,42591488
falling,42599476
falling,42670554
falling,42679229
falling,42719230
falling,42791930
falling,42798108
falling,42799606
falling,42815020
falling,42819700
falling,42824256
falling,42836549
falling,42841167
falling,42845848
falling,42925912
falling,43047663
falling,43052156
falling,43053154
falling,43062827
falling,43065760
falling,43071896
falling,43072458
falling,43074954
falling,43078386
falling,43080009
falling,43082089
falling,43084231
falling,43084668
falling,43085292
falling,43087310
falling,43090430
falling,43091366
falling,43093114
falling,43094299
falling,43100727
falling,43110836
falling,43115766
falling,43128060
falling,43133052
falling,43136859
falling,43136984
falling,43137108
falling,43142600
falling,43145346
falling,43160822
falling,43162008
falling,43181103
falling,43196455
falling,43208748
falling,43274148
falling,43283384
falling,43292620
falling,43304913
falling,43314149
falling,43323385
falling,43329438
falling,43389533
falling,43392529
falling,43397147
falling,43401764
falling,43406382
falling,43422046
falling,43426414
falling,43427912
falling,43432467
falling,43435650
falling,43438770
falling,43447944
falling,43509432
falling,43512865
falling,43518231
falling,43528778
falling,43536828
falling,43544816
falling,43554239
falling,43568404
falling,43629456
falling,43653357
falling,43689364
falling,43752829
falling,43780786
falling,43788837
falling,43796887
falling,43869712
falling,43891616
falling,43906905
falling,43922381
falling,43989466
falling,43992836
falling,43999388
falling,44008749
falling,44019295
falling,44021230
falling,44023310
falling,44074044
falling,44123344
falling,44144748
falling,44231428
falling,44242785
falling,44271554
falling,44315237
falling,44349559
falling,44350682
falling,44360792
falling,44367344
falling,44374833
falling,44379388
falling,44384755
falling,44470685
falling,44618271
falling,44633560
falling,44742081
falling,44829509
falling,44841928
falling,44847357
falling,44858964
falling,44883614
falling,44951198
falling,44961994
falling,44972041
falling,44973476
falling,44987330
falling,45002806
falling,45189582
falling,45221283
falling,45319382
falling,45353330
falling,45431647
falling,45455798
falling,45471898
falling,45553835
falling,45558390
falling,45575364
falling,45581480
falling,45593773
falling,45606067
falling,45607565
falling,45694369
falling,45710469
falling,45798709
falling,45830722
falling,45916528
falling,45925764
falling,45934937
falling,45939555
falling,45947293
falling,45961084
falling,45964267
falling,45965702
falling,45969571
falling,46036843
falling,46077031
falling,46153476
falling,46158032
falling,46162650
falling,46175006
falling,46179624
falling,46188797
falling,46196535
falling,46202588
falling,46207206
falling,46272481
falling,46300563
falling,46308551
falling,46397040
falling,46403967
falling,46406962
falling,46407711
falling,46410894
falling,46412329
falling,46416198
falling,46422438
falling,46427743
falling,46434670
falling,46439287
falling,46447712
falling,46449210
falling,46510740
falling,46521599
falling,46525468
falling,46526903
falling,46530086
falling,46530834
falling,46532270
falling,46538448
falling,46540008
falling,46544563
falling,46549244
falling,46550242
falling,46553113
falling,46553924
falling,46558417
falling,46559977
falling,46563846
falling,46567590
falling,46569463
falling,46646844
falling,46650900
falling,46682851
falling,46751246
falling,46755115
falling,46759733
falling,46764351
falling,46775209
falling,46781262
falling,46785880
falling,46789063
falling,46798236
falling,46807410
falling,46869689
falling,46889596
falling,46893839
falling,46897896
falling,46905571
falling,46925790
falling,46989713
falling,46995891
falling,47001258
falling,47004565
falling,47008247
falling,47009682
falling,47012054
falling,47012303
falling,47013551
falling,47014300
falling,47017483
falling,47020041
falling,47021477
falling,47026656
falling,47027468
falling,47032023
falling,47035892
falling,47038076
falling,47045939
falling,47132743
falling,47136176
falling,47145162
falling,47157455
falling,47163509
falling,47229844
falling,47241389
falling,47253495
falling,47277396
falling,47349847
falling,47361392
falling,47377492
falling,47397399
falling,47469726
falling,47522582
falling,47528698
falling,47589729
falling,47593973
falling,47597155
falling,47602397
falling,47614004
falling,47620869
falling,47627858
falling,47634847
falling,47639278
falling,47640900
falling,47716222
falling,47717845
falling,47724709
falling,47735505
falling,47746176
falling,47753166
falling,47761653
falling,47767706
falling,47838535
falling,47844712
falling,47844962
falling,47847895
falling,47849580
falling,47853948
falling,47857069
falling,47866242
falling,47867760
falling,47876123
falling,47881989
falling,47904454
falling,47911631
falling,47924548
falling,47954627
falling,47955501
falling,47957747
falling,47963863
falling,47967732
falling,47973036
falling,47975470
falling,47978465
falling,47980026
falling,47987639
falling,47991570
falling,47996126
falling,47997811
falling,48004738
falling,48070574
falling,48103087
falling,48210984
falling,48227084
falling,48322562
falling,48330612
falling,48366557
falling,48454859
falling,48478822
falling,48553645
falling,48558325
falling,48567499
falling,48567748
falling,48572117
falling,48590526
falling,48593709
falling,48669779
falling,48673586
falling,48689561
falling,48701668
falling,48729562
falling,48789845
falling,48805758
falling,48821047
falling,48831843
falling,48833341
falling,48836523
falling,48913405
falling,48915652
falling,48916401
falling,48918647
falling,48922017
falling,48922641
falling,48934061
falling,48938679
falling,48939553
falling,48944171
falling,48950286
falling,48960209
falling,48962580
falling,48967073
falling,48967947
falling,48969507
falling,49032535
falling,49043269
falling,49047886
falling,49051069
falling,49055625
falling,49057122
falling,49063363
falling,49072536
falling,49077154
falling,49078652
falling,49081834
falling,49155783
falling,49159840
falling,49183741
falling,49195847
falling,49291575
falling,49300811
falling,49310047
falling,49389987
falling,49405775
falling,49417881
falling,49445776
falling,49534015
falling,49558041
falling,49654019
falling,49665314
falling,49670119
falling,49771214
falling,49774397
falling,49805099
falling,49805412
falling,49870187
falling,49872808
falling,49882044
falling,49888097
falling,49891280
falling,49909627
falling,49912809
falling,49917427
falling,49929721
falling,50003545
falling,50012718
falling,50014216
falling,50018834
falling,50026572
falling,50034310
falling,50038928
falling,50044981
falling,50120241
falling,50139399
falling,50152317
falling,50160304
falling,50237061
falling,50240868
falling,50241118
falling,50241742
falling,50243177
falling,50246360
falling,50250166
falling,50252413
falling,50257031
falling,50257280
falling,50263146
falling,50265580
falling,50269262
falling,50270136
falling,50271696
falling,50274192
falling,50277063
falling,50277749
falling,50281119
falling,50283989
falling,50286174
falling,50288483
falling,50289356
falling,50378469
falling,50469829
falling,50478566
falling,50502467
falling,50518505
falling,50615231
falling,50618414
falling,50627587
falling,50627899
falling,50649990
falling,50713663
falling,50733695
falling,50735193
falling,50738375
falling,50742931
falling,50755287
falling,50758282
falling,50761465
falling,50765958
falling,50837349
falling,50849393
falling,50853449
falling,50877350
falling,50956478
falling,50956728
falling,50960410
falling,50964216
falling,50965652
falling,50969646
falling,50973639
falling,50974888
falling,50978257
falling,50984248
falling,50988804
falling,50992673
falling,50999787
falling,51002720
falling,51006527
falling,51008773
falling,51071052
falling,51083471
falling,51111054
falling,51114236
falling,51123410
falling,51190931
falling,51191805
falling,51195112
falling,51197983
falling,51204098
falling,51204910
falling,51210276
falling,51210963
falling,51214957
falling,51216392
falling,51221010
falling,51223568
falling,51229559
falling,51233241
falling,51234115
falling,51238795
falling,51242477
falling,51245098
falling,51311371
falling,51335334
falling,51367348
falling,51451406
falling,51467569
falling,51575466
falling,51587510
falling,51591504
falling,51599304
falling,51698465
falling,51791509
falling,51810792
falling,51812290
falling,51816908
falling,51823024
falling,51824646
falling,51829202
falling,51836940
falling,51838437
falling,51841620
falling,51849920
falling,51910015
falling,51933791
falling,51951077
falling,51969923
falling,52053503
falling,52069541
falling,52073597
falling,52086952
falling,52178187
falling,52190605
falling,52196659
falling,52269984
falling,52278096
falling,52283525
falling,52285897
falling,52286645
falling,52288143
falling,52295008
falling,52297441
falling,52300499
falling,52305055
falling,52305928
falling,52308861
falling,52311233
falling,52318908
falling,52319158
falling,52321467
falling,52325024
falling,52395042
falling,52399722
falling,52402218
falling,52403591
falling,52405026
falling,52409665
falling,52412785
falling,52415281
falling,52417590
falling,52420669
falling,52422728
falling,52423415
falling,52426535
falling,52428407
falling,52429905
falling,52430529
falling,52431964
falling,52433399
falling,52435022
falling,52435272
falling,52437581
falling,52438829
falling,52442198
falling,52443821
falling,52444258
falling,52449125
falling,52511717
falling,52543793
falling,52659553
falling,52751224
falling,52756404
falling,52767137
falling,52777933
falling,52781012
falling,52781137
falling,52787440
falling,52870188
falling,52891655
falling,52904011
falling,52909440
falling,52921609
falling,52991689
falling,52996244
falling,53000862
falling,53020956
falling,53027010
falling,53034748
falling,53048539
falling,53126981
falling,53151693
falling,53230073
falling,53230759
falling,53237811
falling,53243864
falling,53251602
falling,53263958
falling,53273132
falling,53277750
falling,53485244
falling,53489862
falling,53511391
falling,53525994
falling,53595075
falling,53599818
falling,53601253
falling,53605123
falling,53621348
falling,53622783
falling,53626652
falling,53635201
falling,53638946
falling,53642752
falling,53649679
falling,53739791
falling,53857922
falling,53888687
falling,53980297
falling,53989533
falling,54007880
falling,54057616
falling,54057741
falling,54071990
falling,54075484
falling,54080289
falling,54080414
falling,54080851
falling,54083222
falling,54085781
falling,54087840
falling,54094393
falling,54094767
falling,54095017
falling,54098699
falling,54101694
falling,54102755
falling,54106312
falling,54107810
falling,54113925
falling,54118606
falling,54126219
falling,54128590
falling,54129901
falling,54136141
falling,54160479
falling,54216268
falling,54247034
falling,54485730
falling,54670259
falling,54701399
falling,54828142
falling,54924619
falling,55051362
falling,55077509
falling,55270089
falling,55312399
falling,55410374
falling,55416489
falling,55548100
falling,55658742
falling,55674843
falling,55750976
falling,55766515
falling,55772568
falling,55794097
falling,55890512
falling,55906612
falling,55926394
falling,55930139
falling,56114106
falling,56120222
falling,56124840
falling,56144934
falling,56163281
falling,56270055
falling,56350244
falling,56355299
falling,56363099
falling,56374644
falling,56378513
falling,56383755
falling,56394614
falling,56398483
falling,56406845
falling,56470248
falling,56480419
falling,56508377
falling,56603543
falling,56608161
falling,56625073
falling,56632811
falling,56634308
falling,56714311
falling,56715808
falling,56720426
falling,56724233
falling,56732658
falling,56742705
falling,56746574
falling,56764297
falling,56831132
falling,56863082
falling,56970792
falling,57193950
falling,57203248
falling,57208615
falling,57217039
falling,57222469
falling,57237820
falling,57246245
falling,57310271
falling,57441945
falling,57556831
falling,57575303
falling,57594336
falling,57606068
falling,57609500
falling,57634524
falling,57647504
falling,57647629
falling,57647754
falling,57647879
falling,57648004
falling,57655742
falling,57665352
falling,57708348
falling,57801331
falling,57827915
falling,57914532
falling,57919150
falling,57932941
falling,57937559
falling,57945297
falling,57959089
falling,57966952
falling,58055878
falling,58153416
falling,58156786
falling,58165709
falling,58169641
falling,58174259
falling,58182683
falling,58191919
falling,58197536
falling,58202153
falling,58208019
falling,58295760
falling,58299754
falling,58390240
falling,58422690
falling,58430740
falling,58510244
falling,58630268
falling,58640065
falling,58643997
falling,58645494
falling,58657039
falling,58666213
falling,58675511
falling,58678818
falling,58686182
falling,58802129
falling,58870399
falling,58895236
falling,58921384
falling,59031777
falling,59135742
falling,59160392
falling,59165010
falling,59249880
falling,59350288
falling,59360148
falling,59400150
falling,59496627
falling,59616692
falling,59629048
falling,59710299
falling,59729769
falling,59731267
falling,59742749
falling,59758163
falling,59764341
falling,59832757
falling,59851229
falling,59856658
falling,59868203
falling,59881183
falling,60006241
falling,60070455
falling,60071141
falling,60076633
falling,60095042
falling,60102780
falling,60125807
falling,60198633
falling,60204749
falling,60213985
falling,60225842
falling,60235015
falling,60247683
falling,60314206
falling,60323941
falling,60345471
falling,60357327
falling,60430465
falling,60447252
falling,60468844
falling,60554920
falling,60675673
falling,60684908
falling,60701820
falling,60711056
falling,60729528
falling,60790497
falling,60790621
falling,60797174
falling,60816394
falling,60836364
falling,60840170
falling,60910375
falling,60913371
falling,60965603
falling,61030503
falling,61072502
falling,61270635
falling,61308951
falling,61390389
falling,61410920
falling,61441685
falling,61568491
falling,61756765
falling,61768684
falling,61780728
falling,61787780
falling,61849747
falling,61880762
falling,61920763
falling,61995648
falling,62004510
falling,62026039
falling,62044511
falling,62135060
falling,62154218
falling,62236279
falling,62246826
falling,62252317
falling,62266857
falling,62276280
falling,62351041
falling,62360339
falling,62375066
falling,62470607
falling,62480280
falling,62494820
falling,62510858
falling,62524275
falling,62611204
falling,62615822
falling,62620440
falling,62632734
falling,62638849
falling,62643467
falling,62717541
falling,62736824
falling,62750865
falling,62770460
falling,62838855
falling,62853395
falling,62869433
falling,62953242
falling,62955551
falling,62957860
falling,62960169
falling,62962415
falling,62964787
falling,62968843
falling,62971152
falling,62973461
falling,62981636
falling,62984007
falling,62988563
falling,62992681
falling,62999359
falling,63003165
falling,63006972
falling,63008595
falling,63010092
falling,63087910
falling,63107942
falling,63192125
falling,63240302
falling,63315249
falling,63321365
falling,63325296
falling,63326794
falling,63331661
falling,63341396
falling,63344454
falling,63346826
falling,63348261
falling,63350632
falling,63353191
falling,63356748
falling,63362988
falling,63367481
falling,63369915
falling,63438310
falling,63450978
falling,63462960
falling,63469076
falling,63475316
falling,63484552
falling,63550575
falling,63552822
falling,63555443
falling,63559125
falling,63563680
falling,63564429
falling,63567487
falling,63568298
falling,63568985
falling,63570545
falling,63574414
falling,63579032
